#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b3316//b2840//
rcsD	b2282//b0329//
recQ	b4068//b3124//
relE	b2278//b0468//
rhaB	b1467//b1927//
ribF	b3894//b1094//b1235//b2309//
rlpB	b1587//b0032//b1651//
rluA	b3998//b2782//
rpmI	b2450//b3024//
rpoN	b1174//b4565//
rseA	b3228//b3292//
rsxB	b3799//b2308//
rtcR	b4230//b0809//
rutG	b2818//b2053//b1247//b2991//b4443//b3734//b3805//
ryhB	b2618//b2278//
sapD	b2277//b0996//b4304//
serC	b0972//b1918//
serT	b2135//b3429//b3508//b4127//
sfmH	b2034//b1098//
slyA	b3615//b0820//
smpB	b1199//b4512//
srlE	b3225//b4052//b4128//b3530//b3177//
sroB	b2414//b0735//
sseB	b3072//b2150//
sspB	b1566//b2097//
ssrS	b3523//b1931//b1254//
sucD	b0672//b3640//b0333//b1490//b4414//b1729//b2142//b4304//b0358//b2990//b2080//b4378//b3022//
sufS	b0138//b2048//b3624//b0972//b2034//b2724//
tatA	b2459//b1146//
tdcG	b1881//b3941//b4035//b3203//b1245//b0131//b2459//
tdh	b0513//b3723//b0939//b1970//b1085//b2281//
tdk	b3123//b1612//
thrC	b2971//b0888//b2704//
thrW	b2728//b2463//b0169//b2302//
tnaC	b0357//b4072//b3312//
tolC	b2677//b3780//b3540//b0434//
tolR	b2868//b1081//b1421//
treC	b1263//b0485//
trmI	b1048//b3177//
trpL	b0967//b3520//b2307//b3165//b4319//
truB	b2724//b0477//
truD	b4334//arpB//b4221//
trxA	b2699//b3422//
trxB	b2977//b2453//
tyrA	b1358//b2723//
tyrB	b1486//b0865//b1503//
tyrU	b3630//b2313//b1862//b3997//b4127//
upp	b2818//b2020//b4051//b2887//b2414//
uraA	b1096//b2090//b2141//
usg	b2849//b1847//
valV	b2738//b2056//b3180//
visC	b2573//b3927//b3563//b4128//
waaU	b1682//b2767//b4153//b2455//b1773//b0894//b1901//b3737//b0081//b2444//b3985//
wbbL	b0421//b1987//b3742//b4143//b1048//b0513//b3117//b4149//b3074//b2756//b3319//b3958//
wcaE	b3748//b2052//
wcaL	b3986//b1729//b1051//b1368//b3555//
wzxE	b3626//b2137//
xerD	b2013//b4158//
xylA	b3658//b3118//
yaaW	b0083//b2309//
yadM	b2414//b1200//
yaeB	b4460//b4380//
yaeI	b1942//b4314//
yafZ	b1175//b3289//
yajG	b3718//b2904//b3314//b1259//
ybaN	b4270//b4478//b2091//b2103//b1942//
ybbC	b3616//b3656//
ybbW	b2476//b3228//b2849//b0896//b2440//
ybcO	b4280//b0971//
ybdD	b3194//b0721//b3314//b2108//b0307//b2195//b1305//b0232//
ybeA	b1189//b3293//b0936//b3738//b3476//b2203//
ybeZ	b2728//pawZ//
ybfC	b0903//b2071//
ybgC	b3563//b2864//
ybgJ	b1925//b0723//
ybgT	b3731//b2443//b4291//b1485//
ybhC	b2849//b2960//b1040//b4320//
ybiC	b0897//b2464//b1368//b4053//b1518//b2444//b0072//b4608//b1103//b3221//b4142//b3732//b0183//b3525//
ybiH	b3723//b3687//
ybiX	b0195//b1824//b1146//b1668//efeU//b1564//b2029//b2217//b3625//b4308//b2499//b0114//b3186//b0536//b4051//
ybjC	b0520//b3515//
ycbS	b3125//b1679//
ycbT	b3432//b1889//
ycbZ	b1393//b1778//
yccB	b2286//b3192//b0721//b4187//b2757//b1849//b0975//b2697//b2998//b2887//
yccJ	b2893//b1630//
yccM	b2757//b4307//b2515//
yccW	b1772//b2198//b2333//
ycdZ	b0092//b2679//
yceD	b0592//b0329//
yceG	b3833//b1166//b0831//
ycfM	b0735//b3198//b2706//
ycgM	b1947//b1410//b1359//
ychS	b3605//b3180//b3403//b2202//b2776//b1153//b3098//
yciC	b3191//b0336//
yciH	b1560//b2021//
ycjT	b2194//b3957//
ycjV	b1150//b3565//b1006//
ydaU	b3738//b0975//
ydaV	b2024//b1235//
ydaW	b1841//b3976//
ydcQ	b2378//b0058//
ydcW	b1348//b2893//
yddB	b1973//b0888//
ydeT	b3184//b4335//b1921//
ydeU	b0999//b4151//
ydfE	b1155//b1511//b0004//
ydfV	b0171//b4115//
ydhS	b0011//b4081//
ydiH	b0711//b0753//
ydiR	b4369//b0058//
ydjL	b0137//b0011//b1646//b0152//
yeaC	b2738//b0032//b2414//
yeaK	b0430//b3953//b2032//
yeaZ	b3690//b1824//b3896//
yebB	b3802//b1783//
yebC	b0042//b4352//b2446//b4189//b1395//b2206//b1388//
yebF	b2282//b0081//
yebG	b3797//b3114//b3189//b2216//b2169//b1358//b2327//b3114//b2318//b4277//b1495//b1923//b1642//b1630//b2309//
yebR	b3362//b0990//b1246//
yebT	b2502//b0753//
yedF	b0597//b2946//
yedI	b0368//b2998//
yedL	b1955//b1745//b3512//b0941//b1682//
yedZ	b0518//b3522//b4100//
yeeE	b4289//b1901//b1632//b1841//b0497//b4352//b2486//b2883//b2908//b4375//b1909//b1061//b0027//b3614//b4524//b1148//b4027//b1245//b1586//b0183//b3346//b1938//b3455//
yeeF	yrhC//b4383//b0720//b3769//b0004//b2339//b3751//b2257//b1138//
yehM	b3658//b1789//
yehP	b0406//b1080//b2446//b2206//b2335//b3979//b3330//b1430//b1849//b1342//b3560//b0014//
yehU	b1552//b1426//
yeiS	b0860//b0533//
yejK	b4230//b1133//b1102//b2051//
yfaA	b1180//b0616//
yfaE	b3321//b4221//b2205//
yfaX	b0723//b3540//b0782//
yfaY	b1511//b2783//
yfaZ	b1560//b3627//
yfbM	b0723//b3318//
yfbN	b4154//b2108//
yfcM	ygeN//b3752//
yfcP	b0990//b4006//b2782//b3625//b3525//b2266//
yfcV	b4098//b0032//
yffS	b1746//b1563//b1673//b1791//b3871//b0450//b2457//b2488//
yfgM	b1215//b1991//b0779//b3433//b2998//b2012//b3892//
yfjG	b1923//b1255//
ygaF	b2051//b4109//b3308//b3198//b3580//b3643//b1138//b4314//b3728//b2674//b1003//
ygbM	b3361//b3723//b4335//b2715//
ygcI	b1881//b2447//b3184//b4358//
ygcO	b2748//b3848//
ygeA	b3168//b1305//b2933//b1293//b4311//b1685//
ygeN	b2764//b2005//b1421//
ygfB	b3006//b1880//b1306//
ygfM	b3203//b1883//b2712//b4382//b0085//b2717//b0431//b2137//b1518//b3575//b3749//
ygfT	b2368//b0778//
ygfU	b0574//b1252//b0940//
yggF	b0589//b2208//b1564//
yghJ	b2827//b3342//b0911//
yghZ	b4318//b3260//
ygiQ	b1880//b2104//b3493//
ygiT	b0342//b0854//
ygjH	b0739//b1493//b3125//
ygjJ	b3317//b1491//b3645//
ygjK	b1939//b3927//
yhaB	b1034//b3359//
yhaO	b2056//b4037//
yhaV	b3184//b1932//
yhbE	b1000//b3994//
yhbJ	b0536//b1973//
yhbU	b3611//b2866//
yhbV	b2284//b3074//b2283//b3460//b1123//b4156//
yhbY	b4226//b2514//b4101//b1061//b2414//b2600//b0366//b1885//b1847//b0616//b0922//b2092//b1757//b1010//b3321//b1992//b0436//b4187//b1777//b2257//b0485//b2573//b1226//b2893//b3537//b4200//b1970//b2094//b1554//b1009//b1204//b2287//b2764//b2459//b2867//b3454//b0572//b4037//b2948//b0234//b2162//b2776//b2302//b4034//b4203//wbbL//b3390//b3429//b3693//b1724//b0350//b0085//b3661//b3515//b2091//b1177//b2906//b4069//b4033//b2530//b4056//b1483//b1074//b0121//
yhcH	efeU//b2365//b0936//b3510//b3231//b3430//
yheL	b3659//b1449//b3749//b4512//
yheO	b1123//b0342//b1710//b4202//b2994//b0823//b1646//b1036//b3978//
yheS	b3298//b0975//
yhfU	b1156//b0545//
yhiI	b4621//b3177//
yhiM	b0799//b0595//b0497//b2206//b2094//b4123//b1509//b1195//b1888//b1076//b1074//b3861//b4048//b4187//b1339//b3930//
yhjE	b1430//b4186//b1900//b1783//b0783//b3708//b2004//pawZ//b1078//b4467//b4353//b2757//b4151//b0498//b0036//b0198//b4099//b1504//b1291//b3563//b1146//b0632//b1739//b2501//b2572//b1389//b1847//b3005//b1518//b1519//b0357//b2254//b4290//b1796//b1259//b3035//b3491//b0765//
yiaB	b1079//b2722//
yiaK	b3177//b2387//
yibD	b4158//yjhE//
yibI	b0451//b0855//
yibJ	b4593//b2723//
yibN	b3239//b0806//b1299//b0171//
yicE	b3656//b0450//
yidP	b1923//b1098//
yidZ	b4279//b4506//
yieK	b1226//b0672//
yigB	b3512//b3704//b3119//b1352//b3614//b3640//b1093//b2026//b1779//b1937//b1844//b2453//b0025//b2850//b1729//b1007//b0784//b0979//
yigL	b1152//b3575//
yigZ	b2871//b2514//b3848//b2026//b2757//b1074//b1126//b2482//b3516//b2851//b0851//b3545//
yijD	b3772//b1072//
yijF	b4335//b1940//b1008//
yjbR	b0027//b1051//
yjbS	b2764//b4524//
yjcH	b4277//b1298//b2529//
yjdA	b1487//b1943//b4096//b1665//b0085//b2422//b1709//b3429//b1467//b1093//b1075//b1736//b1199//b4381//b0936//b1864//b0164//b1926//b1499//b4592//b0015//b0865//ecpE//b2463//b3941//b2418//b0753//b1587//
yjdJ	b2697//b2866//b3136//b1526//
yjdO	b2486//b1746//
yjeO	b3347//b1588//
yjfK	b1410//b3643//
yjfO	b1132//b4158//b2464//
yjfY	b3475//b1554//
yjgI	b2308//b3325//
yjgZ	b3239//b0584//b4603//b4113//
yjhC	b2463//b2123//
yjhX	b0301//b0733//
yjiH	b2881//b1008//b3191//
yjiM	b3192//b1684//
yjiX	b0990//b2400//
yjjI	b1134//b1478//b1332//b1651//b0983//b2673//b1292//b0805//b0248//b2905//
yjjN	b4485//b3620//b3730//b3649//b0641//b2498//b0545//b1126//b3303//b4598//
yjjV	b3475//b0511//
ykfI	b3293//b4471//b2278//b0120//b0597//b4114//b0247//b1482//
ykgB	b4131//b2141//
ykgF	b2517//b4201//
ylbF	b3537//b1736//
yliI	b3875//b1396//
ymdA	b1627//b1125//b2705//b2287//b0672//b0763//b3932//b0150//b4244//b1927//b1603//b2456//b2023//b2652//b0595//b0151//b3475//b1359//b1334//b2652//b3117//b4466//b1531//b3739//b4655//b4467//b2528//b0736//b3515//
ymfE	b0921//b3978//
ymfR	b1421//b2044//
ymfS	b3511//b3684//b2167//b3340//b2249//b2660//
ymfT	b2976//b3352//b0982//b1152//b3487//b3893//b4202//
ymgC	b3555//b2423//b3300//b3670//
ymgI	b3417//b1611//b2286//
ynaJ	b2414//b0763//b4186//b4240//b1252//b3395//b3509//b2205//
ynbB	b4149//b1779//b3012//b1262//b1265//b0856//
ynbC	b0051//b0727//
yncB	b1973//b4254//b2414//b3386//b2739//b3221//b1776//b1611//
yncE	b2017//b4288//
yncK	b4565//b2872//b1518//b1155//b4329//b2236//b1293//
yneJ	b0588//b2443//
yneK	b1973//b0643//
yneL	b3458//b4655//b1391//b1840//b3347//b1124//b3321//b2142//b3477//
ynfH	b2522//b2390//b0150//b1291//b1265//b2703//b0635//
ynjD	b3347//b2461//b1890//
ynjE	b3540//b3231//b1151//b3205//b2723//
ynjH	b3617//b4467//b3596//b1245//b1426//
yoaD	b3463//b1307//ysaC//
yoaG	b1061//b2903//
yobA	b2044//b1264//
yobB	b3476//b1443//b2737//
yobF	b0641//b4128//
yodA	b1889//b2097//b3510//
yodD	b2448//b3346//b3614//b3624//b1912//b0894//b1396//ybfG//b1577//
yoeB	b2500//b1519//
yohC	b2675//b0311//
yohF	b1750//b1681//b3296//b0678//b4067//b2204//b0139//
yohK	b2250//b1519//
ypeC	b1849//b3307//
yphA	b1467//b1519//
yphB	b2705//b3932//
ypjI	b0074//b3191//
yqeC	b2683//b1777//b2445//b2490//
yqeK	b1724//ilvG//b0617//b4380//b2021//b0695//b0014//
yqgB	b2146//b1560//b3809//b3475//b3313//b0831//b1708//b1939//b1006//b3752//b3516//b3346//b0523//b0796//b2530//b2040//b4244//b2748//b4104//b3905//b2185//b3342//b0347//b0910//
yqgD	b1685//b4238//
yqgF	b1038//b0837//
yqhG	b3307//b3624//b3201//
yqiA	b3100//b1953//
yrbA	b1673//b0351//b3738//b2236//b1940//
yrbC	b2738//b3265//
yrbF	b0923//b0575//b1097//
yrbK	b0597//b3833//b3486//b0520//
yrhA	b1482//b3316//
ysaC	b1757//b1343//b1215//b3100//b2828//b0635//b3861//b0233//b2652//b3224//b1015//b0518//
ytfP	b0153//b1183//
ytfT	b3631//b1943//b4287//b3189//b0763//b3630//b2421//b1155//
ythA	b3785//b3822//
ytjA	b2249//b3347//b3417//b0756//b1993//b3603//b4277//b3316//b2096//b2841//b4069//b4376//b4280//b3323//b0263//b1350//b2277//b3560//b0983//b2684//b0921//b1834//b4231//b3812//b2327//b1865//b2606//b4048//b3627//
zntR	b4259//b2248//
