#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b1599//b2756//
mcbA	b1531//b1044//
mcrA	b3810//b2004//
mdtJ	b4117//b3783//
menD	b2856//b2308//b3533//
metN	b4430//b0085//
mglC	b4117//b2977//b4355//
mhpB	b3555//b2720//
mhpF	b3523//b3493//
minD	b1077//b1386//
minE	b1040//b0804//
mnmG	b2543//b3341//
moaE	b3861//b3930//b1351//b1920//b0928//
mokB	b1478//b3723//
mpl	b1499//b1165//
mprA	b2728//b1566//b3110//
mraZ	b1358//b3509//b3013//b4307//
mrp	b1772//b3871//
murE	b4330//b3175//
nagB	b1746//b1487//
nanM	b2729//b0313//
napF	b0778//b1939//
napH	b3958//b1166//b2717//b0138//b2977//
narJ	b2873//b1797//b1590//
narZ	b4113//b3343//
nirD	b4057//b4132//b3960//
nrdG	b1611//b3341//
nrdI	b3724//b2715//b3367//b4414//
nrfC	b1225//b3078//b3904//
nuoB	b2609//b1039//
nuoN	b1642//b0169//b2449//b0150//b4096//b2443//b4302//b0158//b1587//b3100//b1843//
oppF	b2662//b2319//b2387//b3686//b3611//
paaI	b3116//b4428//b2243//b4053//b3530//b0992//b0765//b1188//b0983//
pdhR	b0990//b1519//
pdxK	b0707//b0087//b2149//
pflB	b0585//b3507//
pgk	b3159//b1259//b2737//
pheL	b4303//b3426//
phnE	b3822//b2572//
phnL	b1291//b2120//b1189//b0812//
pntA	ybfG//b4153//
polA	b3327//b2252//
potH	b2249//b3167//b0334//b3119//b0036//b2113//b0801//
ppa	b1474//b2597//
ppdD	b4200//b1776//
ppx	b3826//b3352//
proX	b3525//b3080//b0573//
prpD	b1071//b0148//b2450//
pspD	b0873//b3329//b2155//b0809//
pstB	b2103//b4414//
pstS	b3707//b0977//b3671//
purT	b3298//b1188//b4188//b1148//b3185//b2021//b1312//b3507//b3522//b0990//
putP	b3343//b1662//
puuR	b0593//b2872//b0198//b0941//
pyrI	b1483//b3417//b4451//b0999//b1746//b3783//
rbsK	b1349//b1263//b2216//b1476//b1082//
rcsD	b3208//b3812//
recQ	b2252//b3312//
relE	b2169//b2248//
rhaB	b2949//b2661//
ribF	b2765//b3624//b3992//b2137//
rlpB	b0989//b1927//efeU//
rluA	b4117//b2282//
rpmI	b0072//b3555//
rpoN	b4143//b1177//
rseA	b2150//b2041//
rsxB	b3491//b1287//
rtcR	b1075//b2699//
rutG	b0511//b4593//b0252//b3997//b1517//b4240//b0183//
ryhB	b3195//b2878//
sapD	b0121//b1247//b3617//
serC	b4153//b1555//
serT	b4279//b2706//b2354//b0617//
sfmH	b4315//b3138//
slyA	b4467//b3100//
smpB	b0002//b1194//
srlE	b1576//b3193//b2155//b2032//b0751//
sroB	b0782//b0660//
sseB	b2318//b3933//
sspB	b2677//b4293//
ssrS	b0750//b2502//b3687//
sucD	b0823//b0982//b4353//b2697//b1931//b0820//b0320//b2149//b0358//b1228//b3190//b3199//b3684//
sufS	b2782//b3301//b4024//b3825//b4418//b1410//
tatA	b2206//b2053//
tdcG	b2468//b0831//b2851//b3783//b0436//b3413//b0486//
tdh	b2730//b1146//b3460//b2525//b2025//b0396//
tdk	b3703//b3749//
thrC	b0739//b1739//b3323//
thrW	b1791//b4122//b3739//b0990//
tnaC	b0112//b2093//b1157//
tolC	b3738//arpB//b1843//b2961//
tolR	b2449//b1796//b2977//
treC	b0059//b4348//
trmI	b1892//b3184//
trpL	b0125//b0523//ybfG//b1409//b3838//
truB	b4240//b1526//
truD	b2800//b3802//b3540//
trxA	b3514//b1783//
trxB	b1943//b3194//
tyrA	b1904//b3514//
tyrB	b1263//b3632//b3656//
tyrU	b2421//b1698//b0904//b1134//b2284//
upp	b1629//b2871//b2147//ybfI//b0652//
uraA	b3906//b2908//b1600//
usg	b0575//b2702//
valV	b2887//ecpB//b0151//
visC	b2500//b3537//b1175//b0143//
waaU	b3294//b3395//b1710//b2162//b1062//b0002//b1018//b1926//b3737//b3006//b3476//
wbbL	b0061//b1386//b3116//b0905//b4057//b1260//b1293//b0928//b1190//b1885//b0997//b3199//
wcaE	b3130//b1104//
wcaL	b2034//b0313//b0961//b2908//b3221//
wzxE	b1925//b4407//
xerD	b3422//b4032//
xylA	b2925//b1918//
yaaW	b0795//b4565//
yadM	b3628//b1334//
yaeB	b4304//b0635//
yaeI	b1685//b3530//
yafZ	b1566//b0659//
yajG	b3537//b4152//b0974//b2374//
ybaN	b1348//b0823//b2961//b2766//b3977//
ybbC	b1180//b3008//
ybbW	b1482//b0984//yliL//b0596//b1774//
ybcO	b2302//b3964//
ybdD	b1165//b1841//b2199//b3128//b4382//b3725//b2544//b0585//
ybeA	b4418//b0831//b1767//b2994//yncK//b1104//
ybeZ	b4207//b0195//
ybfC	b1174//b0520//
ybgC	b4096//b1493//
ybgJ	b0351//b2918//
ybgT	b3116//b2307//b1684//b0923//
ybhC	b2720//b4291//b1000//b4122//
ybiC	b4428//b4302//b1555//b3204//b1563//b2763//b3476//b2917//b1991//b1073//b0108//b4104//b3312//b1684//
ybiH	b3195//b3811//
ybiX	b3251//b0186//b0979//b2818//b1012//b1774//b3620//b2032//b2904//b1154//b2864//yrhA//b2750//b0061//b3545//
ybjC	b3848//b3225//
ycbS	b1638//b3224//
ycbT	b2997//b4106//
ycbZ	b3670//b2719//
yccB	b1512//b0884//b1848//b1093//b2456//b2725//b3313//b1843//b2149//b4308//
yccJ	b1924//b1851//
yccM	b3074//b0027//b4006//
yccW	b0092//b3337//b1992//
ycdZ	b1887//b1078//
yceD	b3784//b2990//
yceG	b2866//b3869//b2285//
ycfM	b1919//b1123//b2674//
ycgM	b3752//b2196//b1748//
ychS	b2093//b3513//b2871//b0653//b4592//b1513//b3265//
yciC	b0032//b3565//
yciH	b3517//b0990//
ycjT	b2333//b3748//
ycjV	b2722//b2529//b3506//
ydaU	b1710//b1198//
ydaV	b4072//b1079//
ydaW	b3705//b1932//
ydcQ	b0087//b0313//
ydcW	b3012//b1709//
yddB	b2140//b1137//
ydeT	b1010//b2529//b4154//
ydeU	b2853//b2080//
ydfE	b0635//b4142//b3295//
ydfV	b3703//b1358//
ydhS	b2279//b1006//
ydiH	b2702//b4142//
ydiR	b0973//b1415//
ydjL	b0574//b3297//b1555//b2050//
yeaC	b3129//b2005//b3525//
yeaK	b3543//b1779//b1008//
yeaZ	b3265//b0799//b4506//
yebB	b0873//b1098//
yebC	b4566//b2827//b2095//b3318//b3998//b3941//b1912//
yebF	b0342//b3116//
yebG	b2600//b1449//b1761//b1389//b0451//b0637//b3006//b1817//b1593//b3927//b4559//b1774//b3510//b4226//b3687//
yebR	yrhC//b1889//b2977//
yebT	b2720//b0058//
yedF	b1487//b3310//
yedI	b1638//b1879//
yedL	b2867//b0118//b1147//b4110//b2721//
yedZ	b1511//b1787//b0828//
yeeE	b2206//b4117//b2335//b1415//b1910//b2022//b0678//b1882//b1587//b1672//b1756//b2318//b2104//b0710//b0997//b0050//b1904//b1791//b3930//b2189//b0113//b1828//b2706//
yeeF	b3631//b1684//b4033//b3321//b3752//b1783//b3345//b3013//b0795//
yehM	b1015//b2840//
yehP	b0071//b3123//b1298//b1884//b0763//b2032//b1467//b0545//b2374//b0616//b1415//b0958//
yehU	b1586//b0779//
yeiS	b2838//ygeN//
yejK	b2162//b0252//b4470//b1817//
yfaA	b1467//b0590//
yfaE	b4377//b1307//b3918//
yfaX	b0087//b3963//b1262//
yfaY	b3783//b4051//
yfaZ	b2501//b1395//
yfbM	b2208//b2235//
yfbN	b1428//b1133//
yfcM	b3324//b3514//
yfcP	b3236//b2523//b3346//b3069//b3213//b4240//
yfcV	b2425//b0784//
yffS	b2529//b3315//b2307//b1586//b0357//b3799//b2040//b4158//
yfgM	b0169//b0860//b1082//b2113//b0641//b3493//b3203//
yfjG	b3289//b0914//
ygaF	b3731//b2335//b3098//b2241//b1891//b0244//b3387//b3400//b3979//b1938//b1919//
ygbM	b3319//b1198//b1226//b2425//
ygcI	b3013//b2607//b0928//b1851//
ygcO	b3035//b3194//
ygeA	b0014//b0809//b0477//b4032//yrhA//b1134//
ygeN	b1776//b0989//b2390//
ygfB	b3298//b1565//b2994//
ygfM	b3640//b0231//b2374//b4291//b3006//b2024//b1307//b3894//b3343//b2977//b3738//
ygfT	b4244//b4143//
ygfU	b3221//b1190//b2783//
yggF	b2041//b4566//b4056//
yghJ	b1215//b0091//b4147//
yghZ	b3223//b3617//
ygiQ	b2464//b3981//b0704//
ygiT	b3541//b2971//
ygjH	b2126//b0115//b4221//
ygjJ	b0635//b0872//b3320//
ygjK	b1207//b3708//
yhaB	b2141//b2234//
yhaO	b4151//b3724//
yhaV	b2444//b3422//
yhbE	b0586//b1888//
yhbJ	b1509//b4559//
yhbU	b0831//b3741//
yhbV	b3733//b4101//b4131//b2236//b0763//b2103//
yhbY	b4303//b3705//b1435//b3870//b1818//b1600//b2754//b2242//b3811//b0077//b0971//b2302//b3960//b3013//b0061//b2145//b0804//b2994//b1517//b3809//b2765//b0421//b4254//b0598//b2400//b2957//b4069//b3809//b0232//b3099//b3651//b1000//b3625//b3345//b0307//b3822//b4160//b0873//b1866//b4307//b4378//b3736//b4233//b1334//b1415//b3361//b1735//b3327//b2443//b4106//b0836//b0830//b0085//b1082//b3506//b0131//b0026//b1138//b3172//b2333//b2052//b4158//b3123//b4526//
yhcH	b2203//b3869//b4221//b0312//b0094//b1104//
yheL	b0757//b3251//b2253//b2455//
yheO	b4287//b1098//b1203//b4037//b2523//b1518//b3733//b1876//b3197//
yheS	b2051//b3204//
yhfU	b1817//b2026//
yhiI	b1530//b2308//
yhiM	b2721//b3825//b3457//b4304//b0199//b4153//b3618//b3228//b4259//b1389//b2443//b1910//b2279//b2462//b1420//b1511//
yhjE	b0884//b3021//b3386//b0108//b0914//b0809//b0059//b3251//ysaC//b0984//b3319//b2736//b1414//b2273//b1358//b3308//b0591//b1476//b3623//b3159//b2056//b0784//b2724//b1391//b0801//b0776//b0342//b3536//b3119//b4033//b1973//b1075//b1156//b1923//b1519//b2506//b1177//b1748//
yiaB	b3343//b2524//
yiaK	b2514//b1767//
yibD	b2502//b2469//
yibI	b0911//b4053//
yibJ	b1787//b1258//
yibN	b4380//b2881//b0756//b0765//
yicE	b2447//b2144//
yidP	b2876//b0184//
yidZ	b0356//b1531//
yieK	b3703//b4526//
yigB	b0081//b1953//b0734//b4057//b3893//b2887//b1009//b2894//b0856//b3870//b1880//b4524//b4375//b1552//b3962//b2137//b2103//b4109//
yigL	b4329//b3454//
yigZ	b2240//b1824//b0861//b2933//b3400//b3120//b0498//b1188//b1485//b2217//b3627//b1004//
yijD	b1628//b2374//
yijF	b2017//b3555//b3367//
yjbR	b3172//b3126//
yjbS	b4524//b0855//
yjcH	b0186//b2782//b0976//
yjdA	b3172//b2618//b3632//b1474//b3327//b1564//b3511//b4464//b3316//b2302//b0078//b1000//b3870//b2659//b1189//b3632//b2096//b0003//b0350//b0158//b2168//b0828//b2234//b1772//b2456//b2234//b1148//b2506//
yjdJ	b4303//b3479//b0536//b2199//
yjdO	b1932//b0406//
yjeO	b0941//b4143//
yjfK	ilvG//b0432//
yjfO	b2715//b3240//b3734//
yjfY	b3705//b1953//
yjgI	b3575//b2194//
yjgZ	b3993//b1085//b3836//pawZ//
yjhC	b0451//b2090//
yjhX	b4153//b2149//
yjiH	b1698//b3327//b2841//
yjiM	b3812//b2284//
yjiX	b1243//b2750//
yjjI	b2722//b0545//b0245//b0941//b4014//b3337//b1518//b4100//b2888//b0518//
yjjN	b0864//b1257//b1155//b2287//b3153//b1779//b2757//b3802//b3486//b3506//
yjjV	b4598//b0477//
ykfI	b1386//b0660//b4110//b2253//b0075//b2663//b1926//b2080//
ykgB	b2946//b3750//
ykgF	b2021//b0945//
ylbF	b3159//b4072//
yliI	b3833//ygeN//
ymdA	b2894//b3313//b0081//b3167//b3536//b3099//b4052//b0428//b3603//b3614//b1407//b3429//b0750//b2451//b0085//b1294//b2108//b0854//b3458//b1171//b2053//b3115//b1393//b1530//b1921//b4114//b0734//b1530//b1760//
ymfE	b2917//b2019//
ymfR	b2572//b1864//
ymfS	b1306//b0864//b1484//b4348//b0004//b2972//
ymfT	b3869//b3069//b4207//b3377//b1203//b1098//b3303//
ymgC	b2600//b1292//b1885//b1509//
ymgI	b3725//b4334//b1482//
ynaJ	b3802//b1744//b0734//b3982//b3825//b4618//b2282//b0575//
ynbB	b4072//b0511//b4355//b4353//b0678//b0522//
ynbC	b0779//b0365//
yncB	b3533//b4115//b2939//b2454//b3898//b3296//b3875//b1140//
yncE	b1166//b2818//
yncK	b1924//b1198//b0863//b2946//b0677//b2517//b3123//
yneJ	b3636//b4655//
yneK	b3630//b1175//
yneL	b2149//b0505//b4307//b2461//b0896//b1258//b1930//b3212//b1083//
ynfH	b3251//b3956//b3520//b1104//b2051//b2676//b2052//
ynjD	b3511//b2914//b3537//
ynjE	b3366//b3785//b0799//b2723//b1919//
ynjH	b4259//b2208//ygeN//b1587//b4378//
yoaD	b2149//b3522//b4054//
yoaG	b3342//b4289//
yobA	b3931//b1565//
yobB	b3306//b3994//b1937//
yobF	b2302//b3026//
yodA	b3845//b2724//b2672//
yodD	b3213//b0121//b3158//b0753//b3704//b3491//b1942//b1901//b1198//
yoeB	b4269//b1298//
yohC	b2828//b1200//
yohF	b2125//b3475//yrhA//b1929//b0828//b3035//b0018//
yohK	yedS//b0059//
ypeC	b2276//b2283//
yphA	b2725//b1512//
yphB	b0733//b2990//
ypjI	b1494//b1617//
yqeC	b1093//b2448//b1172//b3964//
yqeK	b2662//b0997//b3829//b4511//b0911//b3080//b4222//
yqgB	b3012//b1343//b4376//b2286//b3932//b2652//b2234//b1880//b2282//b2456//b2250//b1126//b2879//b4112//b0520//b0171//b4202//b2939//b4053//b2374//b3005//b4240//b2782//b3100//
yqgD	b3110//b4245//
yqgF	b0940//b0728//
yqhG	b1036//b1708//b2665//
yqiA	b2818//b2443//
yrbA	b1949//b0940//b4288//b2723//b1879//
yrbC	b0334//b1083//
yrbF	b3976//b2825//b2422//
yrbK	b3195//b2925//b4081//b0941//
yrhA	b2278//b1282//
ysaC	b3522//b4132//b3993//b0139//yrhC//b2186//b3565//b2194//b2044//b2439//b1305//b3983//
ytfP	b3385//b4460//
ytfT	b1478//b2486//b2721//b0896//b4308//b1552//b0072//b3930//
ythA	b1955//b0487//
ytjA	b0595//b0059//b1739//b0061//b3454//b0244//b1988//b1862//b2443//b3297//b4291//b3259//b1088//b0032//b0357//b3203//b4034//b1627//b1818//b1137//b3953//b0904//b4147//b3736//b2659//b1478//b0436//b3977//b1506//
zntR	b4069//b3990//
