#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b1742//b0590//
ynbB	b2216//b3596//b4098//b0860//b0738//b2972//
ynbC	b1518//b1505//
yncB	b4054//b1358//b2022//b1165//b1970//b3822//b2868//b3310//
yncE	b2620//b1901//
yncK	b1011//b0722//b4592//b4126//b3486//b1051//b3516//
yneJ	b3026//b3977//
yneK	b4269//b3337//
yneL	b3184//b3802//b2262//b4426//yncK//b3896//b0468//b0253//b2530//
ynfH	b3781//b1774//b0588//b0431//b1159//b0153//b4375//
ynjD	b2150//b3299//b3780//
ynjE	b1506//b3177//b1061//b0013//b0320//
ynjH	b2021//yliL//b0574//ypjI//b4478//
yoaD	b3783//b1919//b1796//
yoaG	b1504//b0015//
yobA	b1513//b3536//
yobB	b0131//b2253//b1244//
yobF	b3903//b1075//
yodA	b2121//b4328//b0059//
yodD	b3649//b1015//b1264//b1599//b1125//b1352//b1075//b0996//b4152//
yoeB	b3829//b0585//
yohC	b3022//b2469//
yohF	b2254//b3336//b3972//b2239//b0071//b4512//b0592//
yohK	b1580//b0764//
ypeC	b0232//b1890//
yphA	b1102//b1946//
yphB	b2155//b4115//
ypjI	b2424//b1777//
yqeC	b1263//b2185//b3650//b4202//
yqeK	b3491//b0643//b0072//b2905//b1172//b1147//b2146//
yqgB	b2597//b2418//b3931//b0273//b3295//b1393//b3710//b1662//b4071//b1777//b3520//b0750//b0511//b1701//b3190//b1744//b3361//b1504//b2598//b4188//b1340//b1884//b2676//b1884//
yqgD	b0312//b0365//
yqgF	b1828//b2032//
yqhG	b2052//b3422//b3432//
yqiA	b1629//b3791//
yrbA	b3295//b3099//b2894//b0783//b2252//
yrbC	b1884//b1942//
yrbF	b1787//b0572//b1939//
yrbK	b3596//b4015//b2930//b2828//
yrhA	b0320//b0997//
ysaC	b3809//b0865//b1332//b1464//b0992//b4203//b0955//b0976//b0245//b2020//b1137//ecpB//
ytfP	b0365//b2918//
ytfT	b1847//b3221//b0549//b1919//b2728//b1494//b1920//b1038//
ythA	b3346//b1708//
ytjA	b3863//b0903//b3024//b2240//b3301//b2737//b1166//b1195//b3845//b4288//b4459//b1716//b0775//b0234//b0028//b2971//b4024//b3936//b3976//b1391//b0905//b2672//b4117//b1797//b4015//wbbL//b0996//b1755//b3317//
zntR	b3204//b1783//
