#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b2189//b2096//
yaeI	b3516//b0758//
yafZ	b1638//b3656//
yajG	b2717//b2887//b0572//b3329//
ybaN	b4592//b4069//b1307//b2544//b0753//
ybbC	b3341//b1673//
ybbW	b2699//b4512//b3797//b3141//b1747//
ybcO	b0939//b1970//
ybdD	b2914//b1886//b1342//b2387//b1560//b1078//b2879//b4151//
ybeA	b4154//b3074//b0734//b2894//b3361//b1146//
ybeZ	b2378//b3904//
ybfC	b3119//ecpB//
ybgC	b3509//b3325//
ybgJ	b3289//b0421//
ybgT	b3805//b2266//b2872//b3799//
ybhC	b3906//b1304//b0785//b1593//
ybiC	b1342//b4369//b2284//b2169//b2767//b1312//b3336//b1682//b4348//b4566//b2454//b1335//b3298//b0253//
ybiH	b1823//b0487//
ybiX	b1495//b1682//b2272//b2528//b3359//b4081//b1937//b0872//b1578//b0004//b1148//b2730//b2881//b3779//b3523//
ybjC	b2002//b0245//
ycbS	ecpE//b1014//
ycbT	b0513//b4101//
ycbZ	b0990//b0829//
yccB	b2525//b3811//b2941//b3344//b2387//b0170//b1665//b2697//b0590//b3896//
yccJ	b3509//b3330//
yccM	b3228//b4371//b1921//
yccW	b0273//b2827//b3751//
ycdZ	b0653//b3153//
yceD	b0087//b1681//
yceG	b0884//b3964//b1299//
ycfM	b2972//b4471//pawZ//
ycgM	b3636//b3507//b3190//
ychS	b0077//b2004//b1937//b1920//b4524//b0695//b1672//
yciC	b3422//b1828//
yciH	b2053//b3463//
ycjT	b3811//b2609//
ycjV	b1617//b1150//b2960//
ydaU	b1190//b1409//
ydaV	b1166//b2424//
ydaW	b3953//b1791//
ydcQ	b0586//b2526//
ydcW	b0799//b0910//
yddB	b3605//b4102//
ydeT	b1925//b1815//b0356//
ydeU	b0365//wbbL//
ydfE	b0637//b2125//b3116//
ydfV	b2374//b1104//
ydhS	b0059//b2719//
ydiH	b3326//b2189//
ydiR	b2168//b1409//
ydjL	b3724//b1157//b2469//b2141//
yeaC	b3863//b0058//b3426//
yeaK	b1938//b0042//b0094//
yeaZ	b3704//b2326//b0013//
yebB	b0143//b1048//
yebC	b0723//b2755//b2893//b1955//b2032//b2609//b0961//
yebF	b2652//b3736//
yebG	b0533//b2531//b2957//b3312//b1180//b0584//b3113//b1104//b4068//b3514//b0143//b3522//b1155//b3619//b4524//
yebR	b0943//b0596//b3340//
yebT	b1263//b3198//
yedF	b0002//b3784//
yedI	b1971//b3926//
yedL	b1744//b3983//b2208//b4459//b2754//
yedZ	b0861//b0894//b0511//
yeeE	b3099//b2850//b2491//b2026//b1682//b0120//b0333//b4375//b1096//b2414//b1428//b0643//yncK//b0087//b1188//b3320//b3240//b1125//b2487//b2933//b3956//b0596//b1008//
yeeF	b2374//b3031//b0594//b0168//b0615//b2230//b1589//b3311//b2284//
yehM	b2039//b1630//
yehP	b4188//b3320//b3533//b4132//b2137//b1062//b1627//b3223//b0616//b1950//b0801//b2029//
yehU	b1709//b4033//
yeiS	b1940//b2236//
yejK	b3260//b0593//b2957//b0727//
yfaA	b2414//b4102//
yfaE	b3167//b1554//b2273//
yfaX	b0721//b1292//b0366//
yfaY	b2702//b0180//
yfaZ	b2425//b2003//
yfbM	b4290//b1153//
yfbN	b0365//b2052//
yfcM	b2765//b0989//
yfcP	b0436//b0796//yliL//b4384//b1104//b2464//
yfcV	b3615//b2607//
yffS	b0162//b4238//b2418//b0672//b1120//b3430//b1082//b2327//
yfgM	b2040//b1486//b4382//b0765//b1137//b2748//b1010//
yfjG	b3749//b0999//
ygaF	b3080//b2205//b0973//b0785//b3931//b1062//b1750//b0983//b4610//b1255//b4114//
ygbM	b1334//b3525//b1225//b0520//
ygcI	b0199//b4147//b1958//b2698//
ygcO	b2445//b0711//
ygeA	b0971//b3611//b2217//b3199//b1467//b1188//
ygeN	b2422//b1847//b2199//
ygfB	b2852//b4592//b2197//
ygfM	b3704//b0301//b2914//b3748//b3863//b2400//b0677//b2883//b4608//b1082//b2104//
ygfT	b2148//b2501//
ygfU	b3659//b1892//b3604//
yggF	b2676//b0042//b3166//
yghJ	b1155//b1305//b2048//
yghZ	b4469//b2037//
ygiQ	b0615//b0652//b1848//
ygiT	b4034//b0520//
ygjH	b3126//b2216//b1487//
ygjJ	b0861//b3779//b2094//
ygjK	b0721//b3300//
yhaB	b3826//b3191//
yhaO	b2949//b2020//
yhaV	b1847//b1148//
yhbE	b2026//b3541//
yhbJ	b1926//b3098//
yhbU	b2150//b0428//
yhbV	b3078//b1736//b3723//b4048//b1180//b3323//
yhbY	b2020//b2738//b2903//b1797//b0904//b0184//b1081//b0451//b3026//b4355//b3136//b1000//b2198//b0138//b1281//b2146//b4559//b1563//b2887//b2022//b2196//b3509//b1746//b4199//b1093//b3065//b4231//b1744//b3078//b2905//b1010//b2456//b0013//b3175//b4291//b0811//b0590//b2531//b2572//b3838//b1925//b1552//b3491//b4335//b3875//b0711//b1486//b3704//b2725//b0799//b3799//b2903//b0329//b4233//b4079//b3341//b3742//b0776//b4418//b4014//b2390//b1937//b1003//b0131//
yhcH	b1886//b0941//b3330//b2513//b4471//b4048//
yheL	b1850//b2252//b2445//b2281//
yheO	b1393//b2318//b0856//b4014//b1265//b0436//b2003//b2094//b3387//
yheS	b0990//b0575//
yhfU	b3482//b3192//
yhiI	b4451//b0837//
yhiM	b2480//b4334//b1708//b2374//b3543//b4515//b2333//b0301//b1070//b3649//b0589//b0590//b1617//b2004//b0980//b4348//
yhjE	b3221//b0534//b4056//b2004//b2738//b4101//b4568//b1039//b3957//b4288//b1188//b3993//b2286//b3614//b1577//b2113//b1482//b2145//b1034//b0534//b2143//b1865//b3992//b1420//b2033//b4352//b4222//b4526//b3340//b1847//b1681//b1391//b1698//b0921//b1887//b3624//b0091//b1180//
yiaB	b1299//b4056//
yiaK	b1265//b3796//
yibD	b2049//b0572//
yibI	b1348//b4057//
yibJ	b3460//b3788//
yibN	b1631//b2825//b3892//ygeN//
yicE	b0643//b4015//
yidP	b1350//b1081//
yidZ	b3511//b2167//
yieK	b0795//b2497//
yigB	b1038//b1125//b3617//b2703//b1103//b2941//b0131//b4132//b1395//b1851//b3289//b1683//b1505//b0724//b2196//b3848//b3957//b1646//
yigL	b3783//b1194//
yigZ	b1878//b1912//b2524//b1904//b1739//b3893//b1245//b1932//b1817//b4478//b3530//b2852//
yijD	b4593//b1682//
yijF	b2094//b3166//b0936//
yjbR	b4052//b1004//
yjbS	b0183//b1287//
yjcH	b2204//b2971//b3976//
yjdA	b4269//b3846//b0945//b2853//b2751//b4048//b1931//b2698//b3894//b2946//b1514//b3628//b2208//b2206//b1078//b1238//b3703//b1105//b1824//b2502//b3001//b3658//b3977//b2254//b2365//b0351//b0975//b3337//
yjdJ	b3875//b0033//b1215//b1672//
yjdO	b1885//b2333//
yjeO	b3786//b1904//
yjfK	b4270//b2196//
yjfO	b3972//b2911//b2048//
yjfY	b1900//b4307//
yjgI	b3836//b3310//
yjgZ	b0184//b0855//b1910//b1074//
yjhC	b1530//b2908//
yjhX	b1881//b4147//
yjiH	b3296//b1061//b2020//
yjiM	b1332//b1841//
yjiX	b2044//b2517//
yjjI	b3603//b0976//b2445//b3516//b0982//b2486//b4407//b2327//b1075//b2341//
yjjN	b2021//b0588//b1662//ybfG//b4308//b0409//b1149//b1779//b3770//b2948//
yjjV	b0872//b4303//
ykfI	b1155//b1953//b3936//b3625//b1305//b0782//b1368//b3936//
ykgB	b0973//b0406//
ykgF	b2287//b1015//
ylbF	b3896//b3454//
yliI	b1834//yncK//
ymdA	b1184//b4186//b0804//b1137//b0072//b3770//b0121//b3012//b1452//b2601//b2995//b4303//b1904//b0522//b1203//b2606//b0872//b3175//b1491//ypjI//b3177//b2255//b0836//b2109//b0244//b0573//b0593//b2241//b4079//
ymfE	b1228//b1358//
ymfR	b4308//b0984//
ymfS	b4057//b4467//b3334//b2827//b2531//b4207//
ymfT	b1824//b3532//b3180//b0004//b2312//b2052//b3542//
ymgC	b2715//b1828//b1077//b2024//
ymgI	b3710//b2256//b1171//
ynaJ	b1878//b2239//b3918//b0943//b3537//b1304//b2870//b2055//
ynbB	b4054//b1125//b0921//b4382//b2169//b3542//
ynbC	b3311//b1603//
yncB	b0347//b1503//b1880//b3223//b2286//b4460//b1085//b2682//
yncE	b1156//b3303//
yncK	b1892//b2665//b1104//b0333//b0023//b3733//b2949//
yneJ	b0905//b1742//
yneK	b2439//b2543//
yneL	b3192//b0451//b1668//b4305//b0093//b4566//b2093//b2703//b3848//
ynfH	b2730//b4200//b2020//b2482//b3072//b4102//b0589//
ynjD	b1395//b3098//b0584//
ynjE	b2446//b1257//b3786//b4100//b2003//
ynjH	b0764//b3167//b1292//b0015//b3183//
yoaD	b3325//b3869//b0042//
yoaG	b3523//b2879//
yobA	b4355//b2662//
yobB	b3511//b1172//b1955//
yobF	b3739//b3597//
yodA	b2868//wbbL//b1148//
yodD	b3693//b2762//b0091//b2453//b3026//b2035//b3637//b3432//b0348//
yoeB	b1073//b1937//
yohC	b1004//b2094//
yohF	b1884//b1291//b3236//b0164//b2198//b0337//b3654//
yohK	b2849//b4568//
ypeC	b3304//b0428//
yphA	b2236//b0763//
yphB	b1215//b4428//
ypjI	b2522//b2108//
yqeC	b2727//b0115//b2818//b3361//
yqeK	b0301//b2977//b2673//b2049//b1148//b1778//b4249//
yqgB	b0595//b3826//b0784//b3596//b0450//b2868//b2335//b1844//b1490//b4104//b4557//b0336//b2766//b0468//b1665//b1150//b4330//b3555//b2673//b0549//b3367//b3194//b0329//b2748//
yqgD	b1120//b1074//
yqgF	b0653//b3736//
yqhG	b4308//b2990//b3976//
yqiA	b1159//b4383//
yrbA	b2597//b3114//b0351//b0152//b3385//
yrbC	b4270//b2866//
yrbF	b3177//b1708//b1352//
yrbK	b3123//b0764//b1156//b3333//
yrhA	b4621//b4199//
ysaC	b1632//b1177//b1038//b1159//b0170//b2557//b3838//b0406//b3294//b3726//b2991//b3124//
ytfP	b1105//b1468//
ytfT	b3295//b1389//b3205//b3640//b0911//b0170//b1674//b0301//
ythA	b1421//b2368//
ytjA	b2261//b1526//b2725//b4293//b1097//b3904//b0757//b2286//b2253//b2850//b3130//b1392//b1071//b0723//b2342//b0979//b3195//b3918//ygeN//b3199//b0348//b2387//b3240//b4102//b3540//b1332//b4269//b3604//b2140//
zntR	b0884//b3289//
