#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b1485//b3787//
ybeZ	b0511//b2488//
ybfC	b2526//b1348//
ybgC	b0252//b0980//
ybgJ	ilvG//b3516//
ybgT	b3993//b1339//b2676//b0908//
ybhC	b2678//b2137//b1200//b3309//
ybiC	b1362//b3345//b1297//b3365//b1287//b1081//b3208//b1120//b3514//b2249//b3869//b4005//b3515//b1612//
ybiH	b2698//b3223//
ybiX	b3771//b3991//b3963//b0015//b4478//b3659//b1679//b2514//b1834//b0617//wbbL//b1519//b2457//ilvG//b1673//
ybjC	b4114//b2543//
ycbS	b1767//b3740//
ycbT	b1062//b3176//
ycbZ	b1003//b2677//
yccB	b0113//b3385//b1483//b1851//b3172//b4316//b1083//b3904//b3906//b3321//
yccJ	b1943//b2840//
yccM	b4329//b1972//b3784//
yccW	b3289//b0729//b2125//
ycdZ	b3303//b2878//
yceD	b4609//b1665//
yceG	b1864//b3870//b2652//
ycfM	b1297//b2606//b1851//
ycgM	b2014//b0997//b1147//
ychS	b2766//b2002//b1685//b1407//b4618//b3342//b2248//
yciC	b3772//b1012//
yciH	b4515//b0027//
ycjT	b2525//b3167//
ycjV	b4655//b2601//b2871//
ydaU	yrhA//b2676//
ydaV	b3176//b3614//
ydaW	b2998//b3366//
ydcQ	b3115//b4231//
ydcW	b0186//b1138//
yddB	b3620//b0073//
ydeT	b0863//b4329//b2909//
ydeU	b2286//b3080//
ydfE	b3997//b2704//pawZ//
ydfV	b1710//b0520//
ydhS	b2044//b0409//
ydiH	b1841//b4290//
ydiR	b1819//b4112//
ydjL	b0632//b3225//b1950//b1717//
yeaC	b2715//b3312//b3192//
yeaK	b0905//b4515//b4032//
yeaZ	b4099//b2024//b4524//
yebB	b0973//b3180//
yebC	b3426//b2528//b1678//b1876//b1958//b4113//b2022//
yebF	b1480//b1244//
yebG	b4200//b3565//b0089//b1468//b0855//b2719//b0983//b3979//b0450//b3905//b0028//b2762//b2514//b0990//b2894//
yebR	b1486//b4104//b1527//
yebT	b1105//b3022//
yedF	b3749//b1503//
yedI	b0306//b3228//
yedL	b2737//b2019//b2526//b1518//b3319//
yedZ	b3296//b2281//b0727//
yeeE	b0990//b1144//b2755//b1420//b4005//b1358//b0033//b2279//b1901//b3783//b3065//b3513//b2894//b3482//b4377//b2080//b2036//b0871//b2125//b3213//b1923//b1823//b0164//
yeeF	b2453//b0922//b2873//b1632//b2543//b2425//b1987//b1083//b3458//
yehM	b4380//b1735//
yehP	b4072//b1040//b1180//b3116//b1926//b1824//b2029//b4156//b1944//b2462//b2254//b4183//
yehU	b3080//b2706//
yeiS	b1294//b2939//
yejK	arpB//b4608//b3684//b1599//
yfaA	b3184//b3426//
yfaE	b0980//b1885//b1646//
yfaX	b0038//b0273//b1796//
yfaY	b2035//b3390//
yfaZ	b2800//b2480//
yfbM	b1298//b3796//
yfbN	b0837//b1862//
yfcM	b3128//b0811//
yfcP	b1207//b1257//b2239//b0113//b3311//b2318//
yfcV	b1414//b0075//
yffS	b3130//b0733//b4655//b3726//b4081//b0051//b2302//b4057//
yfgM	b0782//b0977//wbbL//b1156//b4158//b3417//b1146//
yfjG	b0806//b2302//
ygaF	b1807//b3537//b0592//b2146//b3710//b3724//b3341//b1340//b1366//b2341//b3693//
ygbM	b2048//b1886//b3195//b3861//
ygcI	b3352//b4585//b4381//b0961//
ygcO	b1003//b0642//
ygeA	b3296//b1156//b4460//b0180//b3803//b0727//
ygeN	b2850//b1717//b1633//
ygfB	b3836//b3962//b3352//
ygfM	b1515//b2460//b1062//b2713//b0801//b1942//b4316//b0928//b2998//b1188//b1348//
ygfT	b2665//b1014//
ygfU	b3516//b4096//b3898//
yggF	b3115//b0652//b1061//
yghJ	b2449//b1339//b0978//
yghZ	b0941//b2307//
ygiQ	b1207//b1882//b1773//
ygiT	b2312//b3433//
ygjH	b3998//b4240//b0873//
ygjJ	b0804//b3671//b3347//
ygjK	b4380//b2425//
yhaB	b2476//b1140//
yhaO	b0805//b0152//
yhaV	b4231//b2998//
yhbE	b1682//b1662//
yhbJ	b0348//b4117//
yhbU	b0757//b1464//
yhbV	b0775//b1519//b1037//b2056//b0710//b0199//
yhbY	b3305//b4478//b4238//b2457//b0051//b2449//b1340//b0520//b3953//b0357//b2757//b2764//b3785//b0118//b1368//b3727//b1797//b2933//b0724//b0586//b2283//b1174//b2782//b0860//b3065//b3117//b1144//b3476//b3803//b4122//b3737//b4317//b0910//b2515//b0979//b0545//b0522//b0247//b2455//b1710//b2249//b2147//b1243//b4304//b3731//b2883//b2737//b2096//b1886//b1513//b0085//b0247//b1791//b4430//b1078//b0082//b3239//b1051//b1932//b2618//b0511//b1258//b0967//b2090//
yhcH	b2002//b2255//b3299//b0720//b3990//b3751//
yheL	b3803//b3326//b2354//b0999//
yheO	b0366//b3261//b0320//b1350//b2037//b3487//b1015//b1832//b1304//
yheS	b1396//b3069//
yhfU	b1174//b4237//
yhiI	b3072//b1580//
yhiM	b2744//b3222//b0595//b3645//b3333//b0729//b1438//b3658//b0756//b3138//b3185//b2573//b0795//b4154//b1876//b2767//
yhjE	b4114//b4239//b0245//b0429//b2205//b1483//b0320//b1970//b4203//b2252//b2998//b4511//b3189//b3985//b4067//b3119//b2003//b2142//b3623//b2126//b3223//b1745//b4377//b3158//b1563//b0596//b2199//b0311//b4006//b2782//b1947//b0660//b3772//b4143//b2573//b0344//b0724//b1079//
yiaB	b3650//b3742//
yiaK	b2718//b3618//
yibD	b1906//b0735//
yibI	b1599//b3904//
yibJ	b1350//b0169//
yibN	b3848//b1438//b0911//b3346//
yicE	b2149//b0125//
yidP	b2445//b1258//
yidZ	b3100//b0806//
yieK	b3741//b0837//
yigB	b2199//b4230//b0573//ilvG//b4478//b3710//b2606//b0232//b4557//b1203//b2277//b1494//b1141//b2840//b3711//b1150//b4383//b4154//
yigL	b0195//b1171//
yigZ	b1262//b0908//b3536//b1396//b3797//b1307//b0083//b3203//b3654//b1184//b1679//b2726//
yijD	b3802//b0967//
yijF	b3833//b3704//b1244//
yjbR	b3304//b1847//
yjbS	b1351//b3511//
yjcH	b3158//b2169//b2278//
yjdA	b0967//b1175//b0004//b3845//b1973//b4352//b1348//b0777//b0520//b0583//b3317//b4467//b3120//b1012//b0077//b4592//b0028//b4466//b1717//b3781//b2597//b3165//b2103//b1407//b0617//b1156//b4069//b1923//
yjdJ	b2003//b4269//b4371//b1165//
yjdO	b3213//b1514//
yjeO	b1818//b3733//
yjfK	b1823//b1175//
yjfO	b3983//b0351//b2674//
yjfY	b2729//b3751//
yjgI	b1410//b4512//
yjgZ	b2723//b0414//b2144//b1708//
yjhC	b2021//b4320//
yjhX	b2529//b2939//
yjiH	b0421//b4079//b1483//
yjiM	b2318//b4122//
yjiX	b4233//b0642//
yjjI	b2287//b4110//b0474//b2607//b1048//b4254//b4222//b4032//b1646//b2242//
yjjN	b0522//b2514//b2728//b3390//b4407//b1629//b1921//b2020//b4226//b4589//
yjjV	b4153//b3508//
ykfI	b2141//b1724//b3614//b3183//b1037//b1682//b1483//b0028//
ykgB	b4013//b2020//
ykgF	b0232//b3078//
ylbF	b2025//b2041//
yliI	b2995//b0781//
ymdA	b2002//b0873//b3141//b3629//b0365//b3168//b3260//b4290//b4098//b2886//b0812//b3114//b4036//b3739//b2977//b2185//b1866//b1862//b3251//b1492//b0002//b1348//b2091//b0724//b1340//b3598//b1563//b3476//b2390//
ymfE	b2137//b2033//
ymfR	b3523//b1265//
ymfS	b1040//b1018//b1787//b2818//b1864//b1180//
ymfT	b2705//b3300//b3129//b4371//b2994//b3979//b1074//
ymgC	b0032//b1075//b0984//b1200//
ymgI	b0783//b3871//b1137//
ynaJ	b2250//b4288//b1082//b0028//b3562//b1589//b3597//b4207//
ynbB	b4160//b0184//b1884//b0091//b1482//b2543//
ynbC	b1180//b0320//
yncB	b3693//b3125//b0171//b1420//b1164//b1630//b1750//b2241//
yncE	b3352//b3615//
yncK	b4237//b1071//b3918//b1449//b2665//b2744//b3796//
yneJ	b1631//b0736//
yneK	b1200//b3222//
yneL	b0331//b0545//b0724//b0777//b0589//b1244//b1883//b1265//b3022//
ynfH	b2195//b0311//b0094//b2439//b0414//b0643//b4467//
ynjD	b0199//b4098//b3078//
ynjE	b0955//b4126//b1244//b3295//b2523//
ynjH	b3848//b2661//b0820//b0344//b3194//
yoaD	b0861//b2126//b2302//
yoaG	b0087//b0850//
yobA	b1589//b1495//
yobB	b3752//b3963//b0677//
yobF	b4149//b0751//
yodA	b2699//b3512//b1258//
yodD	b0244//b0247//b1566//b4203//b4270//b2047//b2141//b1633//b3737//
yoeB	b1076//b2715//
yohC	b3198//b3703//
yohF	b0617//b1742//b2458//b0151//b2990//b0085//b1937//
yohK	b0252//b0170//
ypeC	b1072//b2672//
yphA	b2930//b1051//
yphB	b3130//b3810//
ypjI	b0085//b4035//
yqeC	b3986//b1097//b1396//b3739//
yqeK	b1599//b2463//b0307//b2977//b4183//b1359//b1672//
yqgB	b0150//b2729//b0836//b1932//b2282//b4304//ecpB//b1282//b1751//b0801//b1736//b1246//b2827//b0414//b3769//b3645//b1075//b2598//b1891//b1011//b4226//b1843//b0085//b1717//
yqgD	b2440//b2524//
yqgF	b4302//b3845//
yqhG	b2168//b3024//b3962//
yqiA	b4035//b4287//
yrbA	b1879//b2713//b0961//b3192//b4270//
yrbC	b0168//b2948//
yrbF	b2672//b1744//b2729//
yrbK	b3260//b2849//b4153//b2387//
yrhA	b0904//b4348//
ysaC	b2543//b3530//b1430//b3251//b4289//b1152//b1282//b3224//b3803//b3799//b0248//b2253//
ytfP	b0992//b3705//
ytfT	b3542//b4109//b0728//b3433//b2600//b3261//b0759//b1882//
ythA	b0296//b0365//
ytjA	b2234//b2252//b2676//b0721//b3613//b2266//b1685//b4102//b2782//b4238//b3159//b2023//b1262//b1194//b3739//b0083//b2992//b3300//b0296//b2939//b1679//b3718//b1392//b2126//b3869//b3322//b1105//b1511//b0125//
zntR	b2029//b1144//
