#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b2208//b2418//
yhbV	b1393//b3306//b1264//b1282//b1739//b4303//
yhbY	b2040//b3656//b3432//b3456//b2513//b3346//b0810//b1154//b3544//b2449//b2766//b4122//b3260//b1362//b2327//b4259//b3784//b2764//b0724//b1300//b0336//b1126//b3223//b0182//b2453//b2439//b4467//b3752//b0785//b3544//b3304//b1449//b3316//b1709//b2253//b3239//b3822//b2616//b2248//b2703//b2487//b3311//b0077//b0795//b3141//b2683//b1287//b2852//b1746//b2908//b0062//b2308//b2444//b4314//b2144//b2855//b2907//b2308//b4526//b1430//b3978//b2961//b1415//b3725//
yhcH	b2039//b2414//b2335//b2339//b3979//b2341//
yheL	b0473//b0595//b4230//b1761//
yheO	b3533//b0273//b1745//b0955//b3565//b0908//b1141//b0497//b0451//
yheS	b2678//b1255//
yhfU	b0850//b2204//
yhiI	b1165//b2108//
yhiM	b1834//b4375//b2044//b1245//b2618//b2976//b1586//b2014//b0759//b3377//b4079//b3604//b2744//b0253//wbbL//b4222//
yhjE	b1630//b1359//b2482//b4290//b0897//b3365//b2766//b3022//b2738//b1167//b3123//b1034//b3189//b0861//b0804//b2012//b2125//b0168//b1717//b3386//b3168//yrhA//b2946//b0975//b1306//b2939//b3326//b2422//b1757//b2205//b2026//b3731//b1081//b3631//b4199//b3184//b2423//b2501//
yiaB	b2930//b0307//
yiaK	b2374//b1298//
yibD	b1075//b2513//
yibI	b0474//b1755//
yibJ	b1305//b3120//
yibN	b2828//b1882//b0081//b0778//
yicE	b3544//b1007//
yidP	b3894//b4608//
yidZ	b3301//b3956//
yieK	b3311//b2828//
yigB	b2881//b3751//b2712//b1590//b0888//b4485//b3341//b3114//b1306//b0081//b1920//b1395//b0085//b2091//b2665//b0652//b1175//b3809//
yigL	b1973//b2262//
yigZ	b2715//b0801//b1630//b1476//b3671//b3640//b0072//b0195//b4565//b3562//b2491//b2094//
yijD	b2222//b1348//
yijF	b0831//b1678//b1779//
yjbR	b1943//b2250//
yjbS	b4202//b0138//
yjcH	b2286//b2339//b1014//
yjdA	b3120//b3099//b4202//b3625//b3124//b1628//b1484//b2095//b1449//b2414//b2960//b0059//b2194//b0032//b0765//b4430//b0990//b1910//ybfI//b3686//arpB//b2135//b1747//b0837//b3620//b3378//b4112//b0263//
yjdJ	b1426//b3118//b0677//b0736//
yjdO	b4221//b0921//
yjeO	b2904//b1506//
yjfK	b0574//b2907//
yjfO	b3385//b2453//b4270//
yjfY	b2720//b0592//
yjgI	b3478//b4506//
yjgZ	b1955//b1480//b0511//b2818//
yjhC	b1685//b0831//
yjhX	b3738//b0856//
yjiH	b2972//b1662//b2422//
yjiM	b2449//ecpB//
yjiX	b1075//b2342//
yjjI	b2620//b1134//b3395//b1200//efeU//b2990//b2872//b1312//b1258//b1258//
yjjN	b1600//b3611//b0312//b1366//b2476//b0396//b3540//b4311//b0593//b3967//
yjjV	b2838//b2607//
ykfI	b1392//b3927//b1407//b2414//b1255//b1134//b0574//b0050//
ykgB	b2186//b4317//
ykgF	b3611//b3953//
ylbF	b4369//b0801//
yliI	b4100//b0151//
ymdA	b3316//b1415//b4135//b1514//b2620//b0757//b3260//b1167//b0554//b0590//b1495//b4376//b1953//b1190//b4072//b0758//yedS//b1892//b1819//b2517//b3292//b1081//b3981//b0872//b3403//b4110//b2002//b1491//b4310//
ymfE	b1414//b4485//
ymfR	b2531//b0872//
ymfS	b3260//b3728//b1953//b3327//b2971//b4302//
ymfT	b3416//b3906//b0253//b2961//b2523//b2737//b4302//
ymgC	b2997//b3596//b1633//b1940//
ymgI	b3342//b3812//b4459//
ynaJ	b3651//b2751//b4426//b4334//b0115//b0406//b3990//b2029//
ynbB	b1444//b1102//b1729//b0975//b4230//b3708//
ynbC	b4470//b0058//
yncB	b4112//b3299//b3510//b0653//b3478//b0183//b3065//b2053//
yncE	b1807//b0183//
yncK	b1947//b3690//b2108//b2206//b3979//b2730//b1628//
yneJ	b0575//b2616//
yneK	b1414//b3944//
yneL	b2248//b3117//b1819//b1150//b1817//b3603//b0738//b1153//b0573//
ynfH	b3013//b1717//b1925//b2032//b0637//b3340//b1850//
ynjD	b1004//b4005//b1039//
ynjE	b3429//b4123//b4621//b2197//b2713//
ynjH	b1166//b3998//b0775//b2348//b1312//
yoaD	b1739//b2683//b2123//
yoaG	b1180//b3991//
yobA	b0143//b0641//
yobB	b2455//b1254//b0851//
yobF	b2948//b4426//
yodA	b3618//b1368//b2482//
yodD	b2925//b2482//b0396//b3615//b0431//b2515//b1180//b2047//b0996//
yoeB	b2914//b2677//
yohC	b1124//b1360//
yohF	b0862//b4369//b4308//b4071//b2660//b1630//b4149//
yohK	b3555//b3433//
ypeC	b2674//b1386//
yphA	b3752//b3985//
yphB	b1736//b3771//
ypjI	b2121//b1927//
yqeC	b3301//b1132//b1125//b1844//
yqeK	b4203//b3251//b2678//b1631//b4598//b0990//b1070//
yqgB	b1438//b1225//b3511//b4160//b1836//b4565//b3533//b0726//b3514//b2451//b3289//b1912//b0334//b0641//b2096//b4524//b2222//b3367//b1089//b3993//b0707//b1255//b3378//b1490//
yqgD	b4221//b1171//
yqgF	b3624//b1864//
yqhG	b0710//b3861//b0784//
yqiA	b3769//b1312//
yrbA	b2990//b1789//b2327//b2997//b4051//
yrbC	b2440//b3513//
yrbF	b1888//b3195//b4115//
yrbK	b3114//b4051//b0828//b0810//
yrhA	b3343//b2725//
ysaC	b1603//b0616//b0652//b0081//b0753//b2660//b3596//b1993//b2851//b4230//b0026//b1566//
ytfP	b4512//b2524//
ytfT	b3631//b2103//b2248//b2445//b1512//b2285//b1093//b3598//
ythA	b1932//b0451//
ytjA	b2728//b1612//b1420//b1485//b3770//b0091//b1531//b4609//b2660//b4609//b3514//b3992//b4132//b2120//b3605//b1228//b2490//b1102//b0903//b4149//b0014//b4511//b0032//b1921//b0348//b0450//b2423//b0864//b1259//
zntR	b2142//b0642//
