#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b4033//b0486//
lsrR	b4609//b0195//b3433//b0137//b1679//b4302//b3429//b2971//
lyx	b1332//b3078//
malQ	b1096//b0710//b2302//b3361//b4470//b0199//b3326//b4384//
manZ	b1300//b0350//b1156//
marR	b0430//b3316//
mcbA	b4152//b4320//
mcrA	b2463//b3189//
mdtJ	b0113//b3560//
menD	b3957//b4367//b4621//
metN	b3431//b0704//
mglC	b4485//b3796//b0473//
mhpB	b2197//b0784//
mhpF	b1339//b1438//
minD	b0765//b1651//
minE	b1921//b3645//
mnmG	b4154//b2281//
moaE	b3637//b4056//b2186//b4239//b1468//
mokB	b2283//b4056//
mpl	b3487//b3316//
mprA	b3298//b1747//b3223//
mraZ	b2851//b0313//b2032//b2017//
mrp	b0112//b3637//
murE	b3994//b1430//
nagB	b3385//b2095//
nanM	b4304//b4113//
napF	b2881//b4102//
napH	b3944//b2254//b2864//b1784//b1012//
narJ	b1156//b3525//b1435//
narZ	b1778//b1750//
nirD	b1761//b0971//b1494//
nrdG	b2939//b3836//
nrdI	b0783//b3958//b2767//b3005//
nrfC	b0943//b1487//b0888//
nuoB	b2147//b1512//
nuoN	b0871//b3962//b1080//b3897//b0320//b1490//b1531//b2756//b0518//b4200//b3318//
oppF	b3367//b0365//b1207//b3510//b1358//
paaI	b0720//b3191//b1159//b1850//b3870//b2308//b0473//b1339//b2476//
pdhR	b3362//b3100//
pdxK	b0726//b0518//b3849//
pflB	b1789//b0975//
pgk	b2887//b2703//b4199//
pheL	b3386//b4081//
phnE	b2091//b4035//
phnL	b1151//b4539//b1683//b3347//
pntA	b2480//b1864//
polA	b2755//b3516//
potH	b1844//b1940//b3141//b2598//b0505//b3597//ypjI//
ppa	b2783//b2013//
ppdD	b1300//b3982//
ppx	b4183//b3302//
proX	b3625//b0727//b0554//
prpD	b2727//b4201//b0082//
pspD	b1517//b0597//b4104//b0809//
pstB	b3780//b4239//
pstS	b2888//b3127//b0038//
purT	b3711//b2600//b0072//b0776//b1514//b0586//b0955//b0897//b2948//b1281//
putP	b2903//b0549//
puuR	b0094//b2961//b0312//b0329//
pyrI	b2995//b2143//b0195//b0379//b2049//b2261//
rbsK	b4188//b1880//b0588//b1683//b3168//
rcsD	b4308//b3110//
recQ	b3431//b3261//
relE	b1756//b2196//
rhaB	b2044//b3730//
ribF	b2240//b3967//b2197//b3183//
rlpB	b1339//b0554//b2202//
rluA	b1081//b3661//
rpmI	b0263//b2241//
rpoN	b2530//b0936//
rseA	b2217//b3976//
rsxB	b4557//b2705//
rtcR	b3341//b1359//
rutG	b2150//b3361//b2257//b2341//b2094//b3580//b0907//
ryhB	b0014//b1941//
sapD	b1037//b1589//b2090//
serC	b2339//b4006//
serT	b3292//b2252//b1015//b3099//
sfmH	b1948//b0245//
slyA	b4152//b3165//
smpB	b2421//b0861//
srlE	b1516//b3992//b1923//ybfG//b1393//
sroB	b4418//b3457//
sseB	b4052//b4380//
sspB	b1039//yrhC//
ssrS	b0939//b0137//b1767//
sucD	b1519//b0195//b4302//b3317//b2990//b1125//b3829//b4376//b3080//b0914//b2146//b1672//b2196//
sufS	b3136//b0586//b2855//b0979//b2005//b2255//
tatA	b1862//b0333//
tdcG	b0574//b1512//b3324//b4459//b0750//b0343//b4428//
tdh	b4302//b1889//b2662//b1954//b2906//b1683//
tdk	b4156//b2308//
thrC	b3191//b0150//b4515//
thrW	b1882//b3993//b4112//b2522//
tnaC	b0894//b1265//b4459//
tolC	b1486//b0574//b4153//b2141//
tolR	b1164//b0940//b2468//
treC	b0941//b3508//
trmI	b2506//b1947//
trpL	b2425//b2867//b0198//b2721//b1352//
truB	b0707//b0077//
truD	b1673//b3200//b2529//
trxA	b2527//b2730//
trxB	b4069//b4126//
tyrA	b2049//b1098//
tyrB	b3344//b2486//b4187//
tyrU	b2501//b1189//b0945//b4307//b1040//
upp	b3651//b1351//b0726//b2712//b3596//
uraA	b1987//b2021//b2871//
usg	b0785//b1495//
valV	b3342//b1513//b3957//
visC	b1144//b3543//b3189//b3563//
waaU	b2825//b1944//b1486//b1912//b0033//b0829//b1482//b1300//b3670//b4608//b2713//
wbbL	b1940//b3074//b0972//b4512//b3994//b3711//b3871//b1409//b3347//b2035//b2886//b1078//
wcaE	b0336//b4147//
wcaL	b2609//b1349//b1709//b1992//b3158//
wzxE	b1710//b2418//
xerD	b0806//b4288//
xylA	b1171//b2461//
yaaW	b2917//b3433//
yadM	b4158//b3159//
yaeB	ysaC//b3997//
yaeI	b2600//b1151//
yafZ	b1062//b2273//
yajG	b4369//b0734//b1530//b0063//
ybaN	b0513//b2497//b0162//b1879//b0905//
ybbC	b1094//b0520//
ybbW	b2783//b4110//b3194//b0121//b1293//
ybcO	b4316//b1927//
ybdD	b4113//b3192//b4199//b1148//b3197//b1259//b3750//b3732//
ybeA	b4005//b2264//b2447//b3898//b4106//b4316//
ybeZ	b2990//b1662//
ybfC	ecpB//b4202//
ybgC	b1176//b3632//
ybgJ	b0721//b4289//
ybgT	b1394//b0431//b4314//b1349//
ybhC	b2068//b3359//b2529//b0704//
ybiC	b4310//b0759//b2523//b0139//b2460//b1824//b0115//b0710//b4259//b3616//b3365//b2044//b3771//b1708//
ybiH	b0263//b3933//
ybiX	b3124//b3477//b1679//b2894//b1078//b4293//b1184//b3065//b1177//b3625//b3127//b1815//b3826//b4320//b2762//
ybjC	b0616//b0307//
ycbS	b1925//b3932//
ycbT	b4287//b2284//
ycbZ	b2068//b3734//
yccB	b0943//b2572//b0584//b2454//b3850//b0973//b3825//b0591//b2094//b1767//
yccJ	b1478//b3299//
yccM	b3656//b0979//b0573//
yccW	b1123//b1490//b2721//
ycdZ	b3788//b4460//
yceD	b3686//b2530//
yceG	b1880//b3536//pawZ//
ycfM	b3726//b1245//b2462//
ycgM	b1849//b0093//b0983//
ychS	b3413//b2684//b1844//b2498//b3936//b3863//b2013//
yciC	b4384//b3522//
yciH	b0764//b3957//
ycjT	b0615//b1075//
ycjV	b0595//b0184//b1165//
ydaU	b2093//b3611//
ydaV	b0863//b3293//
ydaW	b3986//b1748//
ydcQ	b1483//b3787//
ydcW	b3510//b3100//
yddB	b1565//b0695//
ydeT	b2530//b4051//b4539//
ydeU	b4149//b3787//
ydfE	b3236//b2017//b1673//
ydfV	b1159//b2751//
ydhS	b3619//b0977//
ydiH	b1034//b3645//
ydiR	b1123//b2264//
ydjL	b2308//b1386//b0059//b1516//
yeaC	b4115//b2600//b4015//
yeaK	b3562//b4506//b1578//
yeaZ	b3006//b1037//b3194//
yebB	b1244//b0911//
yebC	b2002//b0724//b2446//b2524//b1154//b2517//b1395//
yebF	b2880//b0659//
yebG	b3426//b1078//b1519//b2487//b3627//b2917//b4470//b3191//b1885//b3204//b1438//b1885//b2418//b1511//b0434//
yebR	b2990//b4070//b0598//
yebT	b3080//b1297//
yedF	b3432//b2721//
yedI	b2744//b2480//
yedL	b2339//b1729//b2699//b4655//b1940//
yedZ	b2036//b0851//b3197//
yeeE	b4188//b1684//b0734//b1756//b1366//b3616//b1527//b1515//b0776//b1351//b4277//b1679//b2506//b4302//b2261//b3024//b3772//b4375//b2738//b4099//b1340//b1748//b2713//
yeeF	b2868//b1918//b3189//b2961//b4460//b2721//b1864//b0759//b2348//
yehM	b2728//b2917//
yehP	yliL//b3736//b3433//b2763//b1386//b2126//b3433//b3126//b0075//b1516//b2149//b1189//
yehU	b1077//b3395//
yeiS	b2755//b1817//
yejK	wbbL//b3976//b0872//b0594//
yfaA	b2766//b0643//
yfaE	b2208//b0038//b3614//
yfaX	b4621//b2277//b2514//
yfaY	b3120//b0894//
yfaZ	b0997//b2544//
yfbM	b1352//b2234//
yfbN	b0726//b0233//
yfcM	b3159//b0089//
yfcP	b3224//b4036//b3769//b2665//b3390//b2446//
yfcV	b3307//b1840//
yffS	b2444//b2020//b3927//b1555//b1739//b1261//b4459//b2421//
yfgM	b1141//b3967//b1708//b4067//b0575//b4233//b1971//
yfjG	b4147//b4036//
ygaF	b3629//b4506//b3306//b1887//b2750//b0421//b3013//b1438//b1258//b1098//b1444//
ygbM	b1165//b4288//b1922//b2282//
ygcI	b1947//b3292//b2235//b3605//
ygcO	b1828//b4081//
ygeA	b1710//b2021//b1000//b0114//b3724//b1778//
ygeN	b0182//b1716//b1937//
ygfB	b2737//b1526//b1166//
ygfM	b4466//b3624//b3344//b3536//b0921//b4135//b0331//b2878//b2443//b2528//b1482//
ygfT	b1564//b3737//
ygfU	b2544//b1590//b2482//
yggF	b3319//b2925//b0784//
yghJ	b1708//b2997//b2418//
yghZ	b0958//b3310//
ygiQ	b2905//b4609//b3871//
ygiT	b2206//b2522//
ygjH	b0125//b3958//b3718//
ygjJ	b0337//b2144//b1200//
ygjK	b1776//b0038//
yhaB	b1925//b4471//
yhaO	b0707//b0592//
yhaV	b3636//b2531//
yhbE	b2312//b1224//
yhbJ	b4369//b0429//
yhbU	b0396//b2960//
yhbV	b1958//b1603//b0333//ilvG//b1708//b4237//
yhbY	b2453//b4485//b2197//b3261//b0975//b2762//b0143//b4207//b2876//b2763//b4381//b1343//b4067//b1890//b1698//b0343//b1774//b0615//b0596//b2113//b2254//b2976//b3905//b0759//b4151//yliL//b3781//wbbL//b3194//b3778//b1452//b4506//b4024//b2914//b4254//b1082//b4069//b4096//b2606//b3640//b3128//b3735//b0996//b1828//b1200//b3125//b2284//b1235//b2282//b0094//b1138//b0062//b0379//b1612//b0652//b3671//b2284//yedS//b3305//b3619//b2335//arpB//b2476//b3239//
yhcH	b2278//b3603//b1149//b1298//b3516//b2461//
yheL	b3727//b2309//b4238//b3982//
yheO	b1876//b1261//b3611//b0750//b0809//b3625//b1183//b2092//b0905//
yheS	b1950//b3344//
yhfU	b2524//b3005//
yhiI	b4335//b2312//
yhiM	b1261//b0092//b0474//b2123//b0799//b3153//b2872//b1891//b1394//b1004//b1849//b2706//b1123//b1443//b0958//b2488//
yhjE	b0720//b2109//b1970//b2725//b2665//b1414//b3905//b3359//b1796//b2312//b3704//b2914//b0958//b1490//b3728//b2606//b0724//b2469//b2675//b2307//b0598//b3624//b4598//b3838//b0672//b3941//b3304//arpB//b3522//b0828//b0588//b0864//b3304//b1783//b4380//b1993//b3983//b1038//
yiaB	b1390//b0973//
yiaK	b1748//b2684//
yibD	b2418//b1484//
yibI	b2597//b1851//
yibJ	b3617//b3514//
yibN	b1841//b3475//b0862//b0856//
yicE	b1890//b3340//
yidP	b2766//b0939//
yidZ	b4034//b3313//
yieK	b3849//b1919//
yigB	b3614//b1254//b3625//b3324//b3959//b3779//b3994//b3315//b2196//b4143//b2997//b3932//b0158//b1673//b0588//b0636//b0923//b1745//
yigL	b0979//b4414//
yigZ	b0428//b0996//b1006//b1774//b2038//b0776//b1991//b4381//b1098//b3260//b0139//b2738//
yijD	b1306//b0026//
yijF	b2752//b2948//b0783//
yjbR	b1483//b2052//
yjbS	b3213//b0921//
yjcH	b1848//b3493//b3463//
yjdA	b0429//b2004//b2850//b3580//b0984//b2971//b1228//b2499//b2447//b2525//b2167//b3941//b0436//b0830//b3289//b3170//b2572//b2017//b2500//b2459//b0092//b3460//b0975//b2997//b1015//b1421//b4526//b1991//
yjdJ	b3213//b3826//b4290//b4369//
yjdO	b3317//b1745//
yjeO	b3727//b1876//
yjfK	b2204//b3362//
yjfO	b4052//yncK//b4293//
yjfY	b3611//b2529//
yjgI	b1599//b3625//
yjgZ	b1190//b3458//b1832//b1953//
yjhC	b4123//b1396//
yjhX	b4269//b3981//
yjiH	b1818//b3006//b1945//
yjiM	b3624//b1474//
yjiX	b2991//b2446//
yjjI	b0736//b1449//b3850//b3964//b3480//b1560//b1678//b2498//b3138//b1195//
yjjN	b3785//b3463//yedS//b2374//b4143//b1224//b1735//b1904//b3992//b1177//
yjjV	b4460//b1157//
ykfI	b3731//b2318//b1945//b0253//b2034//b1480//b0722//b1504//
ykgB	b3194//b2185//
ykgF	b1366//b0943//
ylbF	b0836//b4566//
yliI	b3128//b3778//
ymdA	b2517//b1156//b1467//b2255//b2185//b3918//b2482//b0736//b3416//b3944//b2264//b0406//b0063//b4221//b3958//b1147//b1245//b4609//b1226//b2264//b4381//b3294//b0921//b3008//b0477//b3303//b1919//b1247//b1708//
ymfE	b0139//b2261//
ymfR	b1889//b1791//
ymfS	b2766//b3932//b2378//b3514//b3783//b2497//
ymfT	b1258//b4052//b4013//b3726//b4226//b4005//b3711//
ymgC	b0062//b4240//b2421//b2203//
ymgI	b1018//b1891//b0967//
ynaJ	b3826//b1039//b0573//b0586//b0083//b3661//b1881//b1710//
ynbB	b1512//b3603//b2423//b1930//b2609//b1603//
ynbC	b2880//b2972//
yncB	b3812//b2444//b2266//b3730//b3110//b3185//b1392//b3990//
yncE	b3597//b2019//
yncK	b2818//b0977//b3387//b1077//b1527//b2094//b3636//
yneJ	b0522//b2960//
yneK	b0082//b3212//
yneL	b1611//b3347//b1348//b0778//b2272//b1061//b3846//b1235//b3516//
ynfH	b1171//b2149//b0306//b1942//ygaQ_2//b2608//b1919//
ynjD	b3458//b2273//b2012//
ynjE	b2502//b4068//b0247//b1890//b3311//
ynjH	b1003//b4027//b1190//b1391//b3565//
yoaD	b2918//b3861//b3426//
yoaG	b3069//b0253//
yobA	b2662//b3365//
yobB	b1034//b2873//b2523//
yobF	b2745//b2697//
yodA	b4270//b0984//b2717//
yodD	b0921//b3898//b0575//b1036//b0593//b1134//b3997//b3826//b1627//
yoeB	b2096//b4526//
yohC	b1683//b1844//
yohF	b1627//b0873//b4318//b2051//b3191//b2933//b4380//
yohK	b2155//b3659//
ypeC	b2002//b1628//
yphA	b3734//b3829//
yphB	b3317//b0678//
ypjI	b3810//b4384//
yqeC	b1787//b4188//b3628//b3035//
yqeK	b3508//b0765//b4101//b0586//b2126//b2071//b1918//
yqgB	b3687//b0336//b0783//b1942//b0365//b1611//b3930//b3555//b3334//b3289//b1388//b1742//b0071//b2469//b2674//b3931//b1198//b4027//b4592//b3983//b0113//b2499//b1892//b1504//
yqgD	b4467//b1554//
yqgF	b3906//b4459//
yqhG	b3540//b0451//b0724//
yqiA	b3671//b2035//
yrbA	b1517//b3656//b1900//b1940//b1576//
yrbC	b1887//b0592//
yrbF	b0583//b0598//b3542//
yrbK	b3620//b3964//b0586//b0811//
yrhA	b1010//b2729//
ysaC	b3542//b3337//b3200//b1394//b2894//b3116//ecpB//b2307//b2025//b0707//b1362//b3422//
ytfP	b3732//b2998//
ytfT	b4328//b4149//b4380//b1352//b3130//b2123//b1503//b2104//
ythA	b3183//b1866//
ytjA	b2264//b1281//b0164//b3305//b0739//b1171//b0779//b1750//b3661//b2871//b2997//b2090//b1514//b0334//b1683//b1225//b0758//b2327//b4334//b4238//b3829//b2342//b3710//b1468//ecpE//b2035//b1348//b2149//b0928//
zntR	b1360//b1282//
