#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b3809//b2872//
tolR	b4142//b2453//b1757//
treC	b0164//b3620//
trmI	b0855//b2961//
trpL	b4469//b3725//b1779//b0523//b0026//
truB	b1183//b1074//
truD	b3849//b2765//b0347//
trxA	b0015//b3128//
trxB	b3953//b1841//
tyrA	b2204//b3513//
tyrB	b2286//b4618//b1587//
tyrU	b1175//b3903//b3986//b1681//b2906//
upp	b4334//b4249//b0695//b4199//b1774//
uraA	b2838//b0907//b3319//
usg	b0051//b3769//
valV	b4104//b3301//b1511//
visC	b1339//b0894//b0759//b4315//
waaU	b1904//b0078//b0653//b0164//b4353//b1120//b1638//b4316//b3141//b0584//b1226//
wbbL	b2050//b4418//b2462//b1089//b0753//b2024//b2148//b3119//b2283//b1485//b3225//b4128//
wcaE	b3387//b0186//
wcaL	b0011//b0695//b3460//b1298//b2034//
wzxE	b1120//b4115//
xerD	b0911//b3741//
xylA	b4277//b3875//
yaaW	b0137//b0720//
yadM	b1628//b1627//
yaeB	b2422//b1578//
yaeI	b2683//b2883//
yafZ	b1716//b1992//
yajG	b0311//b0855//b1152//b1204//
ybaN	b0114//b2941//b2142//b0089//b0733//
ybbC	b2661//b3458//
ybbW	b2736//b4559//b4506//b0801//b3318//
ybcO	b1176//b2925//
ybdD	ysaC//b0072//b3976//b1912//b0114//arpB//b1478//b1633//
ybeA	b3385//b2278//b1612//b1850//b3239//b3240//
ybeZ	b1747//b3308//
ybfC	b1190//b0114//
ybgC	b0137//b2705//
ybgJ	b2487//b1920//
ybgT	b1287//b3225//b2972//b0888//
ybhC	b2308//b3506//b3645//b1298//
ybiC	b3189//b0978//b1516//b4245//b0436//b3475//b2308//b4585//b3065//b3786//b2678//b4302//b2852//b2676//
ybiH	b1904//b3289//
ybiX	b2748//b0429//b0753//b2976//b0518//b2186//b2698//b3329//b2103//b0908//b3537//b3769//b2724//b3199//b2907//
ybjC	b0642//b0083//
ycbS	b2867//b1485//
ycbT	b3522//b1390//
ycbZ	b0143//b3525//
yccB	b2342//b1848//b2905//b4126//b3138//b0436//b0895//b3026//b1152//b3301//
yccJ	b1993//b2827//
yccM	b1866//b4314//b0430//
yccW	b2490//b3203//b0593//
ycdZ	b2717//b1684//
yceD	b3805//b3100//
yceG	b0837//b3265//b2205//
ycfM	b2490//b1189//b3904//
ycgM	b2992//b1180//b1137//
ychS	b0851//b4069//b0982//b2867//b1449//b2278//b0911//
yciC	b4114//b3265//
yciH	b0990//b2678//
ycjT	b1991//b4115//
ycjV	b3512//b4051//b2109//
ydaU	b1238//b0757//
ydaV	b3805//b0523//
ydaW	b3704//b2960//
ydcQ	b1155//b3195//
ydcW	b3079//b1081//
yddB	b1589//b2423//
ydeT	b0533//b1307//b0263//
ydeU	b3976//b0432//
ydfE	b2017//b1420//b0032//
ydfV	b0784//b2037//
ydhS	b3366//b4291//
ydiH	b2050//b2757//
ydiR	b3728//b4318//
ydjL	b1188//b0025//b4270//b3833//
yeaC	b2341//b2855//b3739//
yeaK	b1176//b3304//b0971//
yeaZ	b1165//b1832//b1155//
yebB	b2751//b2448//
yebC	b0864//b2727//b3836//b0672//b1426//b1844//b1748//
yebF	b3365//b1294//
yebG	b4128//b0753//b3323//b3670//b2997//b3323//b1600//b3022//b0414//b0013//b3026//b3525//b3320//b4203//b2206//
yebR	b2005//b3637//b0061//
yebT	b0450//b1195//
yedF	b1174//b2339//
yedI	b2870//b1352//
yedL	b0575//b0028//b3517//b0873//b1134//
yedZ	b0928//b3723//b3170//
yeeE	b1612//b2026//b2204//b3651//b2616//b2738//yedS//b0033//b3508//b4127//b0736//b1586//b1034//b0513//b1133//b2499//b0727//b3863//b1074//b0710//b2038//b0018//b3305//
yeeF	b3482//b4109//b3433//b1665//b0536//b2014//b1349//wbbL//b4376//
yehM	b3224//b2039//
yehP	b3231//b3871//b1464//b3168//b0074//b0575//b1080//b2663//b0777//b2326//b2120//b3792//
yehU	b3006//b0801//
yeiS	b1564//b0244//
yejK	b2762//b0590//ypjI//b3734//
yfaA	b1862//b0941//
yfaE	b3532//b1929//b3433//
yfaX	b2957//b3520//b1876//
yfaY	b2659//b3637//
yfaZ	b3422//b3624//
yfbM	b4524//b1008//
yfbN	b4153//b3604//
yfcM	b2506//b1926//
yfcP	b4608//b2739//b2025//b0936//b0244//b2019//
yfcV	b1504//b3208//
yffS	b3979//b3035//b3805//b2543//b2222//b0198//b3024//b3615//
yfgM	b1921//b1165//b1490//b3202//b2908//b0896//b1744//
yfjG	b3222//b2491//
ygaF	b0860//b1777//b2012//b0980//b3805//b4037//b3725//b1491//b0997//b1352//b2704//
ygbM	b1034//b1126//b1093//b2135//
ygcI	b0997//b2205//b2699//b4122//
ygcO	b4310//b2663//
ygeA	b2387//b1755//b1904//b2712//b2488//b1238//
ygeN	b3523//b2513//b0436//
ygfB	b1012//b2032//b0247//
ygfM	b3289//b1751//b2272//b1588//b0989//b1555//b1767//b1772//b0365//b2756//b3927//
ygfT	b3326//b0071//
ygfU	b2038//b4314//b3649//
yggF	b1511//b2443//b3512//
yghJ	b3508//b2040//b4539//
yghZ	b2459//b2013//
ygiQ	b3513//b2838//b0051//
ygiT	b1761//b3991//
ygjH	b3457//b0652//b3403//
ygjJ	b3072//b1195//b3197//
ygjK	b0137//b1783//
yhaB	b3983//b2887//
yhaO	b1679//b2155//
yhaV	b1008//b0585//
yhbE	b2051//b4109//
yhbJ	b3725//b4318//
yhbU	b0943//b2883//
yhbV	b2957//ecpE//b3730//b3997//b0451//b0231//
yhbY	b1352//b2914//b0232//ybfI//b1258//b0379//b0333//b3361//b1939//b2713//b3649//b2724//b0971//b0945//b4024//b2529//b2907//b3623//b1881//b2309//b4603//b2818//b2266//b3308//b1512//b0347//b0636//b2992//b2994//b4240//b1745//b2243//b3341//b1954//b4290//b0975//b0081//b3985//b4302//b3300//b0025//b3703//b1199//b4355//b0473//b0783//b0245//ysaC//b4618//b1930//b2925//b0026//b1141//b2663//b3021//b0075//b3008//b0785//b2616//b3805//b0406//b3184//b2729//b2876//
yhcH	b2017//b2326//b1729//b2751//b1428//b2012//
yheL	b3326//b1104//b4609//b2197//
yheO	b3175//b3236//b0518//b2727//b3006//b3704//b2528//b1105//b2676//
yheS	b0245//b3618//
yhfU	b0365//b0616//
yhiI	b0784//b3994//
yhiM	b1843//b4154//b3650//b3511//b0138//b0085//b3918//b4335//b2663//b3114//b0636//b3172//b1850//b1200//b2309//b2354//
yhjE	b3192//b0536//b2744//b3385//b3626//b1389//b2888//b0431//b3387//b1349//b4307//b0091//b4376//b3771//b0118//b1672//b3260//b1174//b1306//b1349//b1942//b4279//b0921//b1672//b1203//b4037//b1560//b2745//b1051//b0002//b1224//b1904//b0765//b2035//b0810//b0333//b2704//b3031//
yiaB	b2729//b1824//
yiaK	b3983//b3159//
yibD	b0169//b2053//
yibI	b2240//b3704//
yibJ	b0431//b4201//
yibN	b2600//b2528//b3972//b0759//
yicE	b4464//b3523//
yidP	b3476//b1514//
yidZ	b3892//b3978//
yieK	b4199//b3906//
yigB	b3202//b2682//b3792//b0830//b1987//b3385//b2501//b3126//b2995//b1673//b0758//b3184//b2050//b0589//b3898//b3614//b4096//b0598//
yigL	b1140//b1941//
yigZ	b2525//b3177//b0473//b3960//b0042//b3544//b4471//b0078//b1684//b2195//b0941//b3177//
yijD	b1126//b2991//
yijF	b1079//b2286//b3705//
yjbR	b0347//b3615//
yjbS	b3298//b0320//
yjcH	b1094//b3231//b0597//
yjdA	b4015//b0617//b3750//b0468//b4565//b2050//b2783//b4240//b4187//b2608//b3316//b2736//b3304//b0722//b1971//b2222//b3312//b0589//b3517//ilvG//b0585//b3255//wbbL//b0945//b4314//b2390//b1000//b1673//
yjdJ	b3769//b3769//b2040//b3869//
yjdO	b4293//b1729//
yjeO	b1739//b0805//
yjfK	b0348//b2113//
yjfO	b3203//b1506//b4377//
yjfY	b1343//b2618//
yjgI	b4414//b1105//
yjgZ	b0137//b3651//b1388//b4201//
yjhC	b2870//b1081//
yjhX	b2907//b3167//
yjiH	b4303//b2418//b1120//
yjiM	b1890//b0082//
yjiX	b3119//b3659//
yjjI	b3026//b0348//b0586//b3255//b4131//b0344//b2909//b0027//b0077//b2005//
yjjN	b3784//b3212//b3772//b4069//b2619//b2032//arpB//b4526//b3597//b4568//
yjjV	b1152//b0796//
ykfI	b2727//b4067//b3403//b2354//b2878//b0414//b3896//ygeN//
ykgB	b2941//b2662//
ykgF	b2887//b3298//
ylbF	b3212//b1146//
yliI	b4112//b0804//
ymdA	b4316//b4621//b0485//b2036//b2234//b3960//b1531//b1048//b2730//b4048//b0032//b2997//b2257//b1167//b0695//b1944//b2661//b1203//b2756//b0233//b4375//b1104//b1172//b4147//b3738//b4079//b0520//b2907//b4335//
ymfE	b0908//b3311//
ymfR	b2917//b1555//
ymfS	b4566//b1891//b2672//b3703//b4035//b4318//
ymfT	b3517//b0013//b1083//b0958//b3803//b1246//b3312//
ymgC	b3361//b3098//b2463//b2254//
ymgI	b1953//b0704//b3512//
ynaJ	b2515//b0071//b0739//b2014//b3128//b4187//b3123//b4426//
ynbB	b0971//b1294//b0333//b2327//b4188//b3630//
ynbC	b3236//b3632//
yncB	b1941//b4245//b4147//b1919//b4377//b0337//b1254//b0002//
yncE	b2093//b1932//
yncK	b1171//b2032//b0941//b0263//b1499//b2365//b4621//
yneJ	b0999//b1476//
yneK	b2341//b3903//
yneL	b1247//b2197//b1516//b1817//b4459//b2717//b0572//b1007//b2241//
ynfH	b1361//b1392//b2460//b2870//b2995//b2186//b3292//
ynjD	b3846//b1494//b2463//
ynjE	b1849//b2256//b1133//b1093//b1797//
ynjH	b0809//b4382//b2288//b0973//b0320//
yoaD	b3658//b1565//b1683//
yoaG	b1226//b0678//
yobA	b4277//b3739//
yobB	b0051//b0356//b2003//
yobF	b4104//b0990//
yodA	b2976//b0509//b0904//
yodD	b0336//b2524//b2318//b0729//b3786//b1776//b3008//b0660//b0414//
yoeB	b1947//b3615//
yohC	b3298//b1359//
yohF	b2543//b0982//b0722//b1586//b3693//b2196//b4188//
yohK	b3927//b3114//
ypeC	b2851//b2914//
yphA	b0336//b0351//
yphB	ygeN//b3098//
ypjI	b2712//b1071//
yqeC	b2243//b1096//b0854//b3319//
yqeK	b2867//b0720//b2870//b1876//b3323//b1235//b1757//
yqgB	b3337//b4112//b1342//b2682//b1428//b2236//b1927//b1886//b2727//b1484//b3977//b3110//b3625//b2040//b2185//b2726//b4466//b2113//b3080//b1198//b0856//b3510//b1293//b1947//
yqgD	b3126//b1395//
yqgF	b0348//b4123//
yqhG	b3515//b1940//b2888//
yqiA	b0757//b3327//
yrbA	b3309//b1252//b1937//b1167//b1881//
yrbC	b2206//b3170//
yrbF	b1679//b0735//b3597//
yrbK	b0751//b1988//b4515//b1646//
yrhA	b1876//b4593//
ysaC	b3953//arpB//b1922//b2463//b2446//b1672//b3778//b2091//b1203//b2125//b3510//b2113//
ytfP	b0642//b4511//
ytfT	b0992//b2217//b3326//b1564//b0727//b0801//b3345//b1879//
ythA	b2706//b2051//
ytjA	b4127//b0772//b3751//b3933//b3797//b0312//b1034//b3193//b1282//b2490//b1164//b0421//b3897//b1467//b2526//b2014//b1940//b2368//b1879//b2447//b1204//b1452//b3670//b2660//b1449//b1701//b4032//b3703//b4110//
zntR	b1848//b0273//
