#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b3352//b1334//
lyx	b1844//b4122//
malQ	b2068//b2255//b0025//b3141//b2071//b4233//b0296//b1299//
manZ	b2254//b4079//b3417//
marR	b0997//b1389//
mcbA	b0641//b3327//
mcrA	b2439//b1388//
mdtJ	b3463//b4123//
menD	b3454//b0162//b3165//
metN	b1140//b0597//
mglC	b1190//b3065//b3325//
mhpB	b1848//b3343//
mhpF	b2544//b4015//
minD	b0759//b1072//
minE	b1297//b1683//
mnmG	b2288//b1189//
moaE	b3778//b0653//b3458//b1083//b2051//
mokB	b0032//b1673//
mpl	b1901//b1576//
mprA	b3770//b1293//b4305//
mraZ	b0574//b1452//b0911//b3204//
mrp	b0707//b4006//
murE	b1948//b3979//
nagB	b3725//b3517//
nanM	b4153//b0051//
napF	b3540//b4079//
napH	b2248//b0477//b1760//b0148//b4254//
narJ	b3788//b3792//b1152//
narZ	b3833//b3740//
nirD	b2468//b1757//b2960//
nrdG	b1081//b1862//
nrdI	b1946//b0783//b0432//b1683//
nrfC	b3956//b2925//b3829//
nuoB	b1485//b3871//
nuoN	b2439//b4052//b4222//yedS//b0498//b2459//b1744//b0485//b2841//b0162//b2141//
oppF	b2909//b1096//b2738//b0247//b2104//
paaI	b3791//b3113//b3897//b3703//b3336//b1190//b3809//b2071//b1228//
pdhR	b2020//b0758//
pdxK	b0737//b2755//b1882//
pflB	b0785//b1228//
pgk	b3297//b0860//b4122//
pheL	b2513//b3240//
phnE	b4035//b2609//
phnL	b0351//b2679//b1900//b3078//
pntA	b1633//b0337//
polA	b3386//b3580//
potH	b4291//b3736//b1040//b1195//b3536//b1564//b2745//
ppa	b3113//b2706//
ppdD	b1175//b0485//
ppx	b2514//b1684//
proX	b0088//b0643//b1685//
prpD	b3803//b3098//b2308//
pspD	b2674//b2264//b4115//b3926//
pstB	b1589//b0232//
pstS	b1832//b1215//b1910//
purT	b1932//b2109//b4115//b2457//b3623//b2104//b0307//b1678//b0522//b2736//
putP	b1093//b2249//
puuR	b3537//b0757//b1773//b0042//
pyrI	b0451//b1018//b0113//b3787//b1426//b4230//
rbsK	b3730//b1421//b4375//b2871//b3130//
rcsD	b2608//b3632//
recQ	b0737//b3797//
relE	b2488//b1668//
rhaB	b3189//b0695//
ribF	b3344//b3960//b3431//b2035//
rlpB	b1265//b0996//b4287//
rluA	b1739//b4076//
rpmI	b4407//b2205//
rpoN	b2543//b4526//
rseA	b2881//b4470//
rsxB	b1151//b1071//
rtcR	b3128//b3078//
rutG	b4378//b3069//b1484//b1452//b1849//b0757//b2482//
ryhB	b3993//b1646//
sapD	b2197//b2675//b1512//
serC	b4609//b2531//
serT	b3905//b2501//b1282//b3661//
sfmH	b2414//b2939//
slyA	b1080//b0617//
smpB	b4426//b0722//
srlE	b3792//b3532//b2234//b3991//b3905//
sroB	b2867//b1912//
sseB	b4291//b2879//
sspB	b1228//b1235//
ssrS	b3366//b2050//b3006//
sucD	b2909//b3649//b4307//b1599//b2104//b0061//b0421//b3313//b2491//b3904//b2055//b2730//b2252//
sufS	b3341//b1680//b1062//b1885//b2573//b4057//
tatA	b2750//b2327//
tdcG	b3118//b1014//b1358//b3158//b3342//b1756//b0573//
tdh	b2600//b4151//b4153//b3624//b1708//b0660//
tdk	b0073//b0158//
thrC	b1958//b1926//b2230//
thrW	b3199//b0896//b0660//b3430//
tnaC	b0738//b3525//b2725//
tolC	b0936//b3931//b3304//b3595//
tolR	b4188//b2449//b1097//
treC	b4511//b0910//
trmI	b3822//b4081//
trpL	b3658//b3723//b2250//b0365//b1844//
truB	b0011//b0121//
truD	b2514//b1912//b2103//
trxA	yjhE//b3957//
trxB	b0108//b1564//
tyrA	b3390//b0850//
tyrB	b0003//b1051//b3623//
tyrU	b3422//b1924//b3786//b1294//b3115//
upp	b3400//b0312//b0910//b2056//b3863//
uraA	b2526//b0720//b1745//
usg	b1167//b3486//
valV	b1710//b3721//b0028//
visC	b3562//b3343//b3829//b2261//
waaU	b1747//b0195//b3927//b3208//b2458//b1736//b0450//b3978//b0905//b1642//b4291//
wbbL	b2608//b3825//b3781//b2094//b0782//b3565//b1925//b2909//b2108//b2498//b0018//b1817//
wcaE	b2280//ygeN//
wcaL	b1259//b2736//b4239//b1680//b0505//
wzxE	b3998//b0809//
xerD	b0641//b0025//
xylA	b3509//b0982//
yaaW	b0337//b1628//
yadM	b2800//b1494//
yaeB	ypjI//b2855//
yaeI	b0652//b2439//
yafZ	b0058//b3976//
yajG	b3979//b0233//ecpB//b0368//
ybaN	b1037//b3359//b1889//b2448//b2455//
ybbC	b3035//b2003//
ybbW	b2752//b4585//b0522//b1151//b3562//
ybcO	b0831//b0473//
ybdD	b1393//b2090//b3748//b3656//b1672//b2960//b2462//b0753//
ybeA	b0726//b1281//b3265//b2235//b2960//b0042//
ybeZ	b4112//b0028//
ybfC	b1359//b0428//
ybgC	b1247//b4279//
ybgJ	b2744//b4592//
ybgT	b4382//b2776//b2365//b2049//
ybhC	b0729//b4027//b0812//b2090//
ybiC	b0004//b2327//b2012//b1438//b2499//b0598//b0973//b2752//b2488//b2997//b4052//b0921//b2751//b0028//
ybiH	b1166//b1900//
ybiX	b1577//b3905//b3650//b3229//b1264//b1760//b2025//b3740//b1339//b2851//b2513//b0726//b3918//b0923//b2207//
ybjC	b1081//b2285//
ycbS	b3110//b2723//
ycbT	b2698//b2719//
ycbZ	b1940//b1878//
yccB	b4160//b3805//b2446//b3797//b0989//b4076//b2123//b2672//b2091//b2041//
yccJ	ygeN//b2744//
yccM	b2374//b2930//b2103//
yccW	b0617//b0168//b1260//
ycdZ	b1681//b4319//
yceD	b2501//b2717//
yceG	b3522//b0588//b2946//
ycfM	b2704//b0642//b3069//
ycgM	b2135//b3385//b0756//
ychS	wbbL//b0018//b1265//ybfG//b3833//b3640//b1791//
yciC	b3785//b3603//
yciH	b3080//b1224//
ycjT	b2476//b2766//
ycjV	b2414//b2095//b0347//
ydaU	b0436//b4293//
ydaV	b2543//b1988//
ydaW	b1366//b1485//
ydcQ	b1226//b1612//
ydcW	b1171//b0831//
yddB	b3303//b4102//
ydeT	b2724//b4147//b3260//
ydeU	b2616//b0306//
ydfE	b3493//b0032//b1866//
ydfV	b0333//b2957//
ydhS	b2870//b1787//
ydiH	b0976//b0939//
ydiR	b3114//b1152//
ydjL	b2456//b3065//b3460//b0518//
yeaC	b1089//b3012//b2048//
yeaK	b2526//b1348//b1580//
yeaZ	b0643//b4353//b1512//
yebB	b0777//b1452//
yebC	b4110//b3512//b0536//b0982//b1746//b0083//b2674//
yebF	b0199//b0596//
yebG	b1189//b3704//b1156//b1260//b2276//b3750//b1684//ygaQ_2//b1155//b0081//b2719//b0336//b0997//b3342//b3958//
yebR	b1755//b3845//b3185//
yebT	b2342//b3964//
yedF	b2486//b2144//
yedI	b1818//b0795//
yedL	b0652//b2491//b2024//b2867//b0485//
yedZ	b1228//b1482//b4131//
yeeE	b4189//b2606//b2253//b0736//b0244//b2894//b0301//b4414//b1970//b2457//b4598//b4014//b0928//b2025//b2286//b4511//b1865//b2818//b4382//b1175//b3323//b1490//b1195//
yeeF	b2879//b1564//b2719//b0234//b2888//b3787//b2206//b2222//b2906//
yehM	b1138//b1748//
yehP	b1200//b1263//b1684//b4383//b0733//b0573//b3986//b1627//b3661//b0234//b3333//b2463//
yehU	b1642//b1443//
yeiS	b1238//b1942//
yejK	b1505//b4302//b1729//b2888//
yfaA	b1900//b2677//
yfaE	b1410//b0094//b2400//
yfaX	b1000//b3403//b0083//
yfaY	b2751//b1797//
yfaZ	b3636//b3072//
yfbM	b2930//b2037//
yfbN	b0013//b4096//
yfcM	b3596//b4051//
yfcP	b0907//b3625//b4122//b1388//b4557//b3741//
yfcV	b2486//b4303//
yffS	b1841//b1096//b2143//b3194//b3617//b3769//b0572//b1931//
yfgM	b0672//b2162//b0083//b1177//b1925//b3387//b1748//
yfjG	b0763//b1132//
ygaF	b1257//b1167//b1247//b2004//b3310//b0782//b0013//b0180//b1044//b4126//b3334//
ygbM	b1011//b1552//b0872//b1176//
ygcI	b2241//b1293//b2207//b0168//
ygcO	b4469//b0758//
ygeA	b4311//b2283//b1007//b3326//b2531//b3654//
ygeN	b2501//b3507//b3208//
ygfB	b0967//b0195//b3735//
ygfM	b4559//b0820//b2326//b2766//b4200//b1505//b1438//b3936//b4621//b0980//b0513//
ygfT	b1077//b2094//
ygfU	b4032//b4418//b3506//
yggF	b2497//b1138//b3259//
yghJ	b3099//b0115//b1511//
yghZ	b4109//b3304//
ygiQ	b0004//b3555//b1819//
ygiT	b0811//b3595//
ygjH	b1018//b2440//b0652//
ygjJ	b1818//b4315//b1665//
ygjK	b4589//yliL//
yhaB	b4226//b1506//
yhaO	b2872//b3718//
yhaV	b4249//b3941//
yhbE	b4207//b1124//
yhbJ	b4071//b0820//
yhbU	b4238//b3742//
yhbV	b2972//b3894//b2005//b3711//b2341//b1393//
yhbY	b3897//b4052//b1564//b1134//b3426//b4348//b3963//b4317//b0765//b2886//b1744//b3659//b3983//b4032//b1430//b1200//b1580//b4005//b3352//b0062//b2423//b1155//b0939//b2531//b2738//b1159//b3784//b0804//b1774//b0356//b2279//b2462//b2990//b0431//b1316//b4183//b2597//b2216//b3008//b0897//b2253//b3536//b0704//b0062//b0592//b2460//b2121//b2319//b2720//b0704//b1910//b0636//b3849//b3307//b3536//b3167//b1245//b2524//b1037//b1828//b1724//b1352//b3318//b3728//
yhcH	b3403//b4585//b3318//b0430//b1366//b1104//
yheL	b3431//b4096//b3321//b3378//
yheO	b3302//b1774//b2141//b4348//b2024//b3628//b2145//b1651//b1924//
yheS	b2142//b1120//
yhfU	b2515//b3631//
yhiI	b1188//b0574//
yhiM	b1189//b3265//b1920//b2871//b2036//b1992//b1155//b2453//b2720//b3833//b3769//b1359//b3026//b1866//b0978//b1438//
yhjE	b3126//b1840//b3615//b3734//b1750//b3337//b1244//b2486//b1478//b1736//b4188//b4428//b0785//b4152//b1921//b3959//b1504//b0721//b3992//b3031//b1807//b4485//b3628//b0409//b3630//b2488//b3433//b4478//b2029//b1747//b1493//ybfG//b3130//b0974//b1526//yjhE//b0572//b1506//
yiaB	b1391//b1506//
yiaK	b0421//b0585//
yibD	b3614//b1368//
yibI	pawZ//b0939//
yibJ	b0468//b4126//
yibN	b2911//b1920//b0168//b1004//
yicE	b2498//b3649//
yidP	b3416//b2335//
yidZ	b1517//b4249//
yieK	b0989//b4200//
yigB	b0083//b4352//b1750//b1848//ilvG//b2217//b3628//b3229//b2456//b1685//b0908//b0809//b1904//b2446//b1849//b4310//b2715//b0777//
yigL	b2155//b0750//
yigZ	b3212//b0598//b3001//yliL//b1171//b0143//b2930//b2198//b3784//b0729//b1004//b3983//
yijD	b1760//b0590//
yijF	b0997//b1282//b3005//
yjbR	b4226//b0958//
yjbS	b2236//b1912//
yjcH	b4068//b1847//b3130//
yjdA	b0366//b3012//b1628//b1888//b2683//b0830//b2056//b0379//b4319//b4048//b0487//b2017//b3542//b3205//b4443//b1474//b2500//b1564//b2024//b1668//b1716//b0112//b0042//b0831//b0474//b1079//b0729//b1739//
yjdJ	b2146//b0940//b1945//b2277//
yjdO	b0014//b1444//
yjeO	b2468//b1955//
yjfK	b0999//b4096//
yjfO	b2961//b2744//b1932//
yjfY	b1931//b0115//
yjgI	b1949//wbbL//
yjgZ	b4314//b2766//b3078//b0635//
yjhC	b3727//b3781//
yjhX	b3429//b0759//
yjiH	b1044//b2103//b0366//
yjiM	b2972//b0058//
yjiX	b3636//b3769//
yjjI	b1944//b4100//b0775//b3982//b2745//b2125//b3848//b3297//b0590//b2677//
yjjN	b0831//b3225//b3296//b1889//b1165//b3463//b3315//b0343//b3170//b0729//
yjjV	b4603//b0348//
ykfI	b3532//b1140//b3645//b3006//b0406//b0336//b2460//b3183//
ykgB	b3343//yncK//
ykgF	b0414//b1255//
ylbF	b2513//b2208//
yliI	b2037//b0635//
ymdA	b0513//b3826//b3724//b2960//b4070//b1062//b1244//b2463//b1755//b1777//b0997//b3738//b0750//b3297//b4585//b0436//b0999//b1513//b1263//b1678//b1464//b3197//b3670//b2287//b1078//b2904//b2252//b4443//b2706//
ymfE	b0421//b0233//
ymfR	b2573//b4524//
ymfS	b4143//b4037//b2020//b2235//b0854//b1527//
ymfT	b2390//b0232//b1297//b0333//b1485//b2528//b3302//
ymgC	b0828//b1152//b1104//b4033//
ymgI	b1516//b3165//b4154//
ynaJ	b0820//b3836//b0722//b1958//b2498//b3403//b4068//b1361//
ynbB	b1530//b3796//b2661//b1922//b3738//b1937//
ynbC	b2205//b0785//
yncB	b3735//b0724//b3099//b1003//b1955//b0074//b1680//b1332//
yncE	b0997//b1083//
yncK	b2056//b2242//b4254//b1339//b1767//b1351//b4110//
yneJ	b1312//b4132//
yneK	b0331//b3997//
yneL	b4328//b1150//b2528//b1388//b2026//b0497//b3802//b0118//b1244//
ynfH	b2168//b2319//b0333//b3625//b4202//b1587//b2024//
ynjD	b0820//b3130//b2490//
ynjE	b0806//b1817//b4382//b3327//b2933//
ynjH	b2557//b4377//b1901//b4451//b0121//
yoaD	b1177//b2135//b2488//
yoaG	b4259//b3936//
yobA	b1862//b4128//
yobB	b2755//b3319//b4311//
yobF	b1943//b3198//
yodA	b0896//b3616//b1247//
yodD	b1074//b3931//b4110//b3771//b2095//b3927//b3941//b3511//b1681//
yoeB	b2673//b2199//
yohC	b3693//b3260//
yohF	b0036//b1970//b2068//b4559//b4147//b3194//b3627//
yohK	b1151//b0653//
ypeC	b0536//b2443//
yphA	b1922//b2722//
yphB	b0727//b3475//
ypjI	b2155//b2723//
yqeC	b1228//b0139//b1797//b0836//
yqeK	b1076//b3994//b1075//b3515//b0171//b0811//b4106//
yqgB	b3455//b0094//b2597//b1519//b1866//b2893//b2880//b1924//b0861//b1366//b1949//b3236//b2502//b3651//b2021//b3686//b0351//b1393//b2782//b0233//b4418//b4334//b2893//b3395//
yqgD	b1518//b0729//
yqgF	b1971//b3507//
yqhG	b2572//b2014//b3013//
yqiA	b0248//b2517//
yrbA	ilvG//b0536//b0333//b0369//b0721//
yrbC	b3812//b1807//
yrbF	b2013//b0591//b1171//
yrbK	b3022//b2851//b1079//b1228//
yrhA	b2257//b1079//
ysaC	b2457//b1736//b0799//b2827//b3325//b0739//b3340//b3580//b1207//b0776//b4610//b3649//
ytfP	b3293//b2440//
ytfT	b3725//b0854//b0334//b1884//b2827//b3229//b3065//b1929//
ythA	b1891//b4245//
ytjA	b3323//b4200//b3537//b3625//b0468//ybfG//b1815//b2864//b2870//b2976//b2514//b2738//b3296//b3341//b2037//b2476//b2678//b1349//b2189//b1048//b4290//b3141//b2674//b0087//b4101//b3650//b3788//b3728//b2217//
zntR	b3298//b1281//
