#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b3927//b2004//
rutG	b3525//b3981//b1464//b0296//b0088//b1125//b2977//
ryhB	b0108//b0659//
sapD	b4320//b2277//b4524//
serC	b0296//b3323//
serT	b1494//b2893//b2390//b1094//
sfmH	b3297//b0436//
slyA	b3315//b2527//
smpB	b3605//b1298//
srlE	b4237//b1515//b3509//b2609//b1102//
sroB	b2051//b2949//
sseB	b3704//b4053//
sspB	b3778//b1884//
ssrS	b0062//b0967//b1836//
sucD	b0396//b3314//b1958//b4222//b1589//b3620//b4280//b1627//b0245//b2766//b3997//b4380//b0358//
sufS	b0162//b0091//b2003//b1089//b1881//b2216//
tatA	b4135//b3475//
tdcG	b2217//b3378//b2464//b2544//b1155//b3637//b3718//
tdh	b3845//b0333//b2675//b3454//b0430//b1724//
tdk	b0451//b3738//
thrC	b3684//b1226//b1487//
thrW	b4460//b2447//b0231//b0509//
tnaC	b3739//b4024//b1258//
tolC	b1409//b2490//ybfI//b1198//
tolR	b1226//b0273//b2444//
treC	b3480//b3166//
trmI	b3654//b4512//
trpL	b0905//b2717//b0450//b1929//b0162//
truB	b1349//b2659//
truD	b2257//b2997//b2248//
trxA	b0980//b2880//
trxB	b2423//b2241//
tyrA	b3618//b4183//
tyrB	b1246//b3320//b3536//
tyrU	b0831//b1291//b2838//b0996//b2041//
upp	b3740//b0511//b2948//b1334//b1828//
uraA	b3703//b1414//b3251//
usg	b0348//b3129//
valV	b0777//b1848//b3454//
visC	b0409//b1226//b2120//b2455//
waaU	b4304//b1772//b3300//b0015//b4115//b3643//b0350//b3191//b3603//b0421//b0632//
wbbL	b0783//b1000//b3385//b2864//b2544//b4102//b0733//b3740//b3294//b0872//b3704//b0677//
wcaE	b2991//b2729//
wcaL	b1392//b0972//b2147//b2697//b4153//
wzxE	b3545//b4114//
xerD	b2976//b4201//
xylA	b4154//b2199//
yaaW	b4451//b0672//
yadM	b0583//b3166//
yaeB	b1777//b1789//
yaeI	b2021//b2034//
yafZ	b0115//b0477//
yajG	b1334//b4071//b1281//b2840//
ybaN	b4231//b2281//b1074//b4375//b0720//
ybbC	b4512//b2712//
ybbW	b3684//b2279//b3611//b0860//b1281//
ybcO	b1038//b1939//
ybdD	b3892//b3289//b3413//b3301//b3313//b1073//b1034//b3671//
ybeA	b1747//b1587//b0233//b3721//b1958//b1305//
ybeZ	b3710//b0088//
ybfC	b0195//b1946//
ybgC	b2616//b2460//
ybgJ	b3311//b4315//
ybgT	b2838//b0094//b0131//b3778//
ybhC	b3986//b3985//b2326//b0810//
ybiC	b4407//b1987//b1246//ygeN//b1682//b3316//b3565//b2713//b2051//b3752//b0013//b1791//b4100//b3417//
ybiH	b3690//b4143//
ybiX	b3294//b2673//b1000//b1506//b4371//b1348//b3194//b1008//b0306//b1865//b1134//b1939//b3005//b3114//b3175//
ybjC	b2053//b0162//
ycbS	b2451//b2904//
ycbT	b2948//b3705//
ycbZ	b0112//ecpB//
yccB	b1149//b0943//b1189//b0369//b1003//b0778//b0739//b4559//b4335//b4610//
yccJ	b4384//b3198//
yccM	b2738//b2446//b0342//
yccW	b2684//b3749//b2097//
ycdZ	b3431//b2851//
yceD	b0545//b1200//
yceG	b3475//b4618//b2745//
ycfM	b0334//b1884//b1919//
ycgM	b1225//b3417//b2468//
ychS	b3959//b2206//b2208//b3303//b0724//b3959//b3726//
yciC	b2273//b0432//
yciH	b3728//b4380//
ycjT	b2140//b2256//
ycjV	b1778//b0554//b2022//
ydaU	b0356//b4293//
ydaV	b3565//b3595//
ydaW	b3431//b1149//
ydcQ	b1560//b1300//
ydcW	b0094//b2283//
yddB	b3614//b4598//
ydeT	b0940//b1263//b2675//
ydeU	b0554//b4222//
ydfE	b1430//b2318//b3115//
ydfV	b1881//b2682//
ydhS	b3314//b4305//
ydiH	b3953//b1745//
ydiR	b0078//b3074//
ydjL	b0093//b2348//b0343//b3723//
yeaC	b3431//b2486//b1147//
yeaK	b2729//b0922//b2531//
yeaZ	b0936//b1443//b4071//
yebB	b4015//b1750//
yebC	b1225//b0921//b4231//yrhC//b1085//b0137//b2339//
yebF	b4033//b2661//
yebG	b0775//b3222//b0063//b1946//b3645//b2672//b1255//b0598//b0729//b0320//b1844//b4414//b2421//b0152//b2468//
yebR	b4348//b3317//b0320//
yebT	b3319//b3986//
yedF	b1200//b4189//
yedI	b1953//b3597//
yedL	b1089//b2750//b3347//b0342//b1587//
yedZ	b4034//b3779//b2782//
yeeE	b3400//b3400//b0549//b2925//b0451//b4188//b1120//b0169//b4117//b1097//b1175//b2365//b2729//b3628//b2609//b4377//b0778//b3431//b0992//b4375//b2498//b3455//b0368//
yeeF	b1530//b1849//b2168//b0233//b2486//b1070//b1646//b2766//b3671//
yehM	b2033//b0263//
yehP	b4353//b1494//b2044//b3781//b1866//b1157//b3941//b0594//b4470//b3850//b3493//b1685//
yehU	b2312//b1008//
yeiS	b4371//b0724//
yejK	b2867//b1662//b1851//b0180//
yfaA	b0837//b2482//
yfaE	b2439//b2715//b3069//
yfaX	b4098//b3296//b3542//
yfaY	b3892//b2557//
yfaZ	b3959//b3110//
yfbM	b2739//b3302//
yfbN	b2194//b3307//
yfcM	b1840//b2544//
yfcP	b0248//ybfI//b4512//b1742//b1516//b1079//
yfcV	b0945//b3430//
yffS	b2308//b2326//b0710//b2197//b0589//b0306//b2994//b0795//
yfgM	b1332//b3812//b1560//b2949//b4240//b2449//b0779//
yfjG	b1939//b0296//
ygaF	b2276//b1851//b2911//b4201//b3522//b3993//b2208//b2745//b4151//b1929//b1843//
ygbM	b1037//b1747//b3213//b3654//
ygcI	b1334//b1105//b3180//b2698//
ygcO	b1225//b4069//
ygeA	b2675//b0231//b2828//b3627//b0152//b1735//
ygeN	b1360//b2103//b1988//
ygfB	b4557//b2573//b3426//
ygfM	b0234//b2908//b1225//b1750//b3703//b0038//b3367//b2544//b4655//b3293//b3035//
ygfT	b1955//b2514//
ygfU	b4318//b3118//b0058//
yggF	b0118//b4655//b2800//
yghJ	b3387//b3224//b0764//
yghZ	b3710//b2365//
ygiQ	b4104//b1105//b4127//
ygiT	b4304//b1478//
ygjH	yedS//b2620//b1950//
ygjJ	b2527//b1938//b2663//
ygjK	b1710//b1880//
yhaB	ygaQ_2//b3400//
yhaO	b3204//b2142//
yhaV	b3506//b1260//
yhbE	b3035//b1105//
yhbJ	b2677//b2240//
yhbU	b1348//b3298//
yhbV	b2019//b3189//b2242//b0233//b0695//b1943//
yhbY	b0263//b1593//b1102//b2825//b4072//b1958//b1494//b4524//b2609//b0982//b3894//b2572//b0497//b2725//b4334//b3893//b0811//b4207//b1879//b2756//b0888//b2523//b0450//b1514//b1832//ilvG//b4466//b0073//b2933//b1564//b3433//b4014//b0757//b0436//b4610//b3659//b2782//b0306//yncK//b1923//b1368//b2168//b0678//b2206//b0063//b3296//b3031//b1151//b3118//b4369//b3771//b0707//b4054//b4013//b2523//b2281//b4565//b1642//b4068//b0672//b3976//b0914//b4005//b4515//
yhcH	b2454//b2737//b1840//b0004//yncK//b0233//
yheL	b1970//b2886//b4383//b3510//
yheO	b3236//b2020//b3687//b1449//b2674//b2468//b3787//b2765//b3229//
yheS	b1426//b3228//
yhfU	b2284//b1083//
yhiI	b3193//b3986//
yhiM	b3013//b3953//b3123//b3458//b1096//b3456//b2206//b4269//b0936//b3340//b2698//b1358//b2665//ybfG//b0980//yrhC//
yhjE	b1093//b1492//b4557//b2480//b2047//b4328//b3636//b3797//b2661//b1890//b4317//b1817//b3848//b3721//b2683//b0978//b0855//b2252//b1165//b1126//b2146//b2851//b0350//b4069//b0979//b2490//b2606//b2917//b0369//b2053//b3184//b1082//b3012//b2713//b2840//efeU//b1156//b1828//
yiaB	b0120//b3035//
yiaK	b2946//b2949//
yibD	b3072//b2880//
yibI	b2142//b1076//
yibJ	b0865//b4187//
yibN	b2918//b2977//b1751//b0888//
yicE	b1257//b4128//
yidP	b3110//b3022//
yidZ	b3812//b2894//
yieK	b1950//b3703//
yigB	b3723//b3429//b1386//b2167//yedS//b2449//b2698//b0980//b4056//b3749//b2873//b1848//b0344//b3984//b3784//b4245//b0296//b0810//
yigL	b3208//b3595//
yigZ	b1040//b2460//b1560//b3997//b2425//b4068//b1949//b3311//b1072//b3099//b2917//b2053//
yijD	b2850//b0075//
yijF	b4430//b0151//b0584//
yjbR	b1948//b1555//
yjbS	b4378//b4593//
yjcH	b0642//b4199//b2469//
yjdA	b1552//b1633//b2309//b4277//yncK//b1744//b0863//b3129//b4053//b0081//b1906//b1015//b3619//b3623//b1823//b4383//b0487//b0025//b4358//b3330//b2998//b2828//b2169//b0027//b3477//b4142//b0983//b0812//
yjdJ	b3510//b4291//b3797//b0572//
yjdO	b2283//b1878//
yjeO	b1348//b3603//
yjfK	b2287//b2194//
yjfO	b2277//b2041//b1245//
yjfY	b3165//b0778//
yjgI	b0729//b0320//
yjgZ	b3306//b2447//b2039//b2026//
yjhC	b0148//b3849//
yjhX	b2712//b2719//
yjiH	b3166//b1393//b4598//
yjiM	b3730//b0199//
yjiX	b0233//b0169//
yjjI	b2706//b1081//b4114//b2094//b3074//b1824//b0414//b0659//b3620//b2048//
yjjN	b3740//b0523//b3614//b2145//b2286//b2782//b2998//b0365//b2205//b3345//
yjjV	b2390//b2327//
ykfI	b2728//b2335//b2948//b0737//b1467//b0863//b4291//b2104//
ykgB	b0083//b3313//
ykgF	b1294//b3517//
ylbF	b1172//b4279//
yliI	b0726//b0905//
ymdA	b2137//b1259//ygaQ_2//b3541//b2272//b4117//b2335//b2277//b3707//b0721//b3640//b0707//b1133//b3153//b0837//b2925//b1906//b0862//b2762//b2926//b1299//b1414//b1931//b4202//b4200//b2460//b2751//b3299//b2368//
ymfE	b3530//b2527//
ymfR	b0379//b0586//
ymfS	b0273//b1745//b2308//b3514//b3341//b4239//
ymfT	b4109//b4375//b2557//b0975//b2991//b2440//b4053//
ymgC	b2573//b3024//b4316//b4378//
ymgI	b2727//b0434//b2522//
ynaJ	b1312//b1151//b2032//b1146//b3991//b3787//b4079//b0072//
ynbB	b2825//b3931//b0350//b2288//b3079//b3129//
ynbC	b3190//b3959//
yncB	b4183//b2990//b4098//b3604//b3309//b1904//b0138//b1834//
yncE	b2368//b2675//
yncK	b2677//b3656//b4512//b3172//b2476//b3229//b2528//
yneJ	b4200//b1171//
yneK	b3650//b0468//
yneL	b1244//b2840//b3848//b4186//b2528//b2341//b2326//b1566//b1146//
ynfH	b3796//b2827//b1071//b2342//b3175//b3344//b3631//
ynjD	b4188//ybfG//b4418//
ynjE	b4067//b0244//b0677//ilvG//b2017//
ynjH	b3199//b1767//b0894//b2946//b3620//
yoaD	b3306//b1787//b2279//
yoaG	b1987//b2005//
yobA	b1848//b3836//
yobB	b3603//b3728//b2665//
yobF	b1876//b3319//
yodA	b3431//b1791//b2047//
yodD	b1011//b2464//b1103//b4149//b1246//b4114//b1767//b0837//b4201//
yoeB	b0936//b1154//
yohC	b3960//b3190//
yohF	b1203//b1948//b1628//b4358//b3193//b0958//b2678//
yohK	b1332//b1878//
ypeC	b2236//b3031//
yphA	b0263//b0093//
yphB	b1150//b0062//
ypjI	b1530//b0777//
yqeC	b3981//b3516//b3734//b0429//
yqeK	b0263//b3897//b3736//b3113//b2864//b2198//b1393//
yqgB	b3296//b0996//b2217//b3312//b2941//b3512//b2014//b3656//b0936//b0632//b3845//b3684//b2698//b1662//b0907//b1141//b3630//b4203//b1511//b2339//b1817//b1628//b2021//b3544//
yqgD	b2756//b4131//
yqgF	b3537//b2123//
yqhG	b1617//b1944//wbbL//
yqiA	b4013//b4245//
yrbA	b4230//b3377//b2039//b2123//b2752//
yrbC	b0518//b2543//
yrbF	yrhC//b0722//b1930//
yrbK	b0038//ecpE//b4280//b1817//
yrhA	b3295//b3686//
ysaC	b2104//b2387//b2994//b3511//b1612//b0336//b0365//b1009//b1388//b3304//b3710//b0075//
ytfP	b3074//b2021//
ytfT	b4106//b1750//b0591//ilvG//b3118//b3619//b2195//b1474//
ythA	b2530//b2856//
ytjA	b4269//b1953//b4239//b3659//b2185//b4034//b2378//b2933//b4123//b0357//b3013//b2150//b3849//b4006//b0115//b2453//b3298//b0804//b4005//b1153//b1085//b1767//b4106//b0943//b2445//b0396//b0232//b0014//b2972//
zntR	b2206//b4203//
