#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b3429//b0996//
tolR	b3113//b4598//b1259//
treC	b0518//b4071//
trmI	b1930//b2997//
trpL	b0343//b1074//b3006//b0865//b1294//
truB	b3346//b0153//
truD	b4152//b2390//b3640//
trxA	b2866//b0093//
trxB	b0414//b4114//
tyrA	b0301//b2002//
tyrB	b4158//b2463//b0368//
tyrU	b3671//b3941//b2597//b2444//b3536//
upp	b0523//b2766//b1410//b3710//b4319//
uraA	b3117//b1680//b4147//
usg	b0120//b4207//
valV	b3343//b1503//b2142//
visC	b0776//b0928//b0534//b1600//
waaU	b1362//b1074//b0720//b4152//b1443//b3779//b4621//b3711//b3260//b0015//b1516//
wbbL	b4307//b3643//b0911//b4183//b3721//b2765//b1394//b0231//b0575//b0436//b3340//b2727//
wcaE	b1078//b0759//
wcaL	b1565//b1887//b3426//b0432//b0343//
wzxE	b3180//b0810//
xerD	b2750//b3597//
xylA	b1082//b1238//
yaaW	b2724//b4188//
yadM	b3752//b3487//
yaeB	b2091//b3416//
yaeI	b1630//b3296//
yafZ	b3158//b2727//
yajG	b4099//b3320//b1884//b2738//
ybaN	b4153//b2557//yliL//b3631//b0739//
ybbC	b3345//b0782//
ybbW	b2480//b3562//b0523//b0989//b3542//
ybcO	b1340//b2273//
ybdD	b1779//b4054//b2880//b2029//b0168//b4188//b1081//b3259//
ybeA	b2236//b1599//b1924//b0779//b4006//b1468//
ybeZ	b2241//b1077//
ybfC	b3517//b3138//
ybgC	b0636//b0487//
ybgJ	b2724//b1452//
ybgT	b3735//b1360//b3740//b0784//
ybhC	b0028//b2960//b1925//b3721//
ybiC	b2195//b0996//b2288//b3978//b2998//b2326//b2957//b1988//b1850//b1082//b2868//b0027//b4277//b2699//
ybiH	b1007//b2609//
ybiX	b1391//b3710//b2721//b2960//b2738//b1878//b2242//b0051//b3359//b3870//b3687//b4249//b3260//b1415//b1155//
ybjC	b0721//b3314//
ycbS	b1147//b0756//
ycbT	b0573//b3927//
ycbZ	b0158//b3224//
yccB	b4032//b0820//b2162//b1194//b1611//ilvG//b2443//b0726//b4126//b2513//
yccJ	b2872//b0999//
yccM	b2342//b3875//b1632//
yccW	b3477//b3493//b1955//
ycdZ	b2750//b1587//
yceD	b3118//b1166//
yceG	b0910//b0468//b2841//
ycfM	b1435//b1195//b2971//
ycgM	b3240//b3933//b1892//
ychS	b3506//b1784//b1932//b0549//b3457//b0432//b3367//
yciC	ysaC//b3456//
yciH	b0941//b2903//
ycjT	b1710//b0659//
ycjV	b0672//b3180//b3636//
ydaU	b3416//b0895//
ydaV	b2712//b1018//
ydaW	b2460//b2186//
ydcQ	b4478//b3224//
ydcW	b0782//b2026//
yddB	b3366//b3260//
ydeT	b2838//b1126//b1146//
ydeU	b1560//b1988//
ydfE	b4036//b3781//b1631//
ydfV	b2032//b1929//
ydhS	b0785//b2255//
ydiH	b4608//b3687//
ydiR	b1787//b2038//
ydjL	b0910//b3069//b3100//b3069//
yeaC	b1175//b3508//b1824//
yeaK	b0026//arpB//b3192//
yeaZ	b0796//b0162//b2499//
yebB	b4114//b3542//
yebC	b3185//b3197//b1167//b2463//b2167//b3624//b0928//
yebF	b1901//b0477//
yebG	b0928//b1421//b0013//b4378//b2856//b2126//b2764//b2607//b1094//b1891//b2196//b2491//b4358//b1527//b1918//
yebR	b3779//b3508//b3302//
yebT	b1932//b0795//
yedF	b2960//b4079//
yedI	b0997//b0812//
yedL	b3319//b0996//b2907//b1778//b3533//
yedZ	b0337//b3035//b0996//
yeeE	b4034//b0595//b3725//b2308//b3542//b2283//b0977//b1287//b0958//b0245//b3347//b1958//b1564//b0586//b1247//b4526//b0063//b0158//b4430//b2234//b2469//b0617//b3809//
yeeF	b3340//b2676//b4603//b0023//b4293//b1144//b3153//b3972//b3325//
yehM	b3833//b0549//
yehP	b3463//b3958//b2241//b0253//b0589//b4334//b1262//b0071//b2745//b3545//b0312//b4311//
yehU	b4071//b1760//
yeiS	b4430//b0941//
yejK	b4154//b0430//b2378//b0075//
yfaA	b1600//b1430//
yfaE	b1175//b3628//b1351//
yfaX	b0736//b2677//b0574//
yfaY	b0723//b3833//
yfaZ	b0334//b2853//
yfbM	b2961//b2827//
yfbN	b2041//b0253//
yfcM	b3960//b3312//
yfcP	b1958//b3126//b1612//b4149//b2756//b0263//
yfcV	b1918//b0777//
yffS	b2660//b2871//b0074//b4618//b0522//b1930//b0980//b4428//
yfgM	b0796//b3684//b1756//b1681//b2972//b2609//b1750//
yfjG	b2033//b2698//
ygaF	b4610//b3967//b1414//b0092//b1358//b3192//b2856//b2055//b0520//b3480//b3625//
ygbM	b1350//b3613//b0923//b3212//
ygcI	b4126//b1710//b1089//b3542//
ygcO	b4238//b2992//
ygeA	b1552//b1747//b1745//b2253//b0523//b4131//
ygeN	b1141//b4382//b2744//
ygfB	b2354//b3726//b1751//
ygfM	b1955//b0678//b0586//b3623//b3512//b4188//b4160//b2748//b2141//b4335//b2418//
ygfT	b2036//b1349//
ygfU	b1739//b2717//b3433//
yggF	b3390//b2108//b3321//
yghJ	b1942//b1593//b1587//
yghZ	ilvG//b1988//
ygiQ	b3741//b4511//b2909//
ygiT	b3785//b2894//
ygjH	b0975//b2888//b4443//
ygjJ	b4112//b3604//b2126//
ygjK	b1141//b4308//
yhaB	b1332//b1698//
yhaO	b3904//b1080//
yhaV	b0358//b0118//
yhbE	b2751//b4132//
yhbJ	b3341//b2103//
yhbU	b1391//b3964//
yhbV	b0233//b3977//b1760//b3560//b3431//b2195//
yhbY	b1755//b1126//b2035//b4335//b1018//b0737//b1389//b4610//b4152//b1904//b1646//b1102//b2422//b2252//b4239//b4355//b2490//b2828//b2828//b1499//b3346//b2619//b0990//b3199//b4154//b4036//b1823//b3562//b1051//b1953//b0758//b3643//b2544//b2121//b3962//b2683//b3236//b0421//b4123//b4056//b1493//b2904//b4035//b1245//b2750//b1134//b0436//b1292//b0863//b2374//b3322//b1918//b4352//b3632//b2167//b0186//b0421//b3432//b1499//b2754//ybfG//b3661//b2261//b2750//
yhcH	b3417//b1444//b3312//yrhA//b0967//b1207//
yheL	b3737//b1682//b2522//b4098//
yheO	b1076//b2531//b2199//b2751//b3976//b3738//b3894//b1849//b3704//
yheS	b1062//b1633//
yhfU	ysaC//b2284//
yhiI	b3300//b3176//
yhiM	b1388//b2676//b0162//b3997//b0333//b0764//b2414//b2256//b3115//b3294//b1931//b3611//b1930//b1335//b1255//b2930//
yhjE	b2217//b2002//b2684//b0811//b2600//b3555//b1148//b4199//b0967//b1134//b2450//b1783//b2488//b2855//b3826//b1482//b0003//b3127//b1155//b1164//b1880//b0151//b1039//b0850//b1566//b2998//b0585//b3671//b4151//b1947//b0990//b1958//b3251//b3299//b4032//b2038//b1751//b0125//
yiaB	b2285//b0905//
yiaK	b4459//b3313//
yibD	b3124//b0078//
yibI	b1519//b2253//
yibJ	b2365//b4460//
yibN	b0783//b4156//b2905//b1263//
yicE	b4470//b3803//
yidP	b3251//b4539//
yidZ	b1257//b1612//
yieK	b2883//b4027//
yigB	b1866//b3643//b1716//b3978//b3480//b0707//b3259//b2368//b1151//b1410//b1493//b0091//b2918//b0026//b1748//b0895//b1443//b2141//
yigL	b0075//b3300//
yigZ	b2145//b2501//b2313//b1444//b3936//b0593//b0113//b2113//b0784//b1710//b2866//b1126//
yijD	b4352//b1156//
yijF	b2103//b1391//b2454//
yjbR	b3543//b4006//
yjbS	b0038//b2189//
yjcH	b1351//b3542//b3205//
yjdA	b3342//b0125//b0199//b0450//b0143//b1612//b3342//b2756//b1586//b1137//b4072//b4231//b3221//b0058//b3967//b2841//b2800//b2025//b4512//b4057//b0050//b3456//b4290//b2878//b1467//b1188//b4151//b3212//
yjdJ	b2946//b1717//b2948//b2851//
yjdO	b4106//b3645//
yjeO	b0074//b0772//
yjfK	b2053//b2444//
yjfO	b1428//b2838//b2704//
yjfY	b2757//b1137//
yjgI	b4158//b1900//
yjgZ	b0958//b4290//b0975//b0152//
yjhC	b2888//b3065//
yjhX	b1589//efeU//
yjiH	b1494//b1048//b2933//
yjiM	b0996//b1638//
yjiX	b2423//b2374//
yjjI	b1948//b1125//b0615//b1105//b2150//b2423//b1832//b0757//b1564//b2255//
yjjN	b3302//b3475//b2766//b4013//b4565//b3992//b0089//b1203//ilvG//b2104//
yjjV	b3944//b0028//
ykfI	b4100//b2739//b1593//b3603//b2148//b3194//b1789//b1947//
ykgB	b3460//b0018//
ykgF	b2972//ecpE//
ylbF	b3616//b2904//
yliI	b1932//b2049//
ymdA	b1617//b3289//b4230//b2933//b3292//b3863//b1992//b0830//b0369//b2019//b3176//b0811//b0307//b4048//b4051//b0996//b3508//b0430//b2825//b4290//b2914//b2573//b1906//b3863//b3964//b1147//b3603//b3990//b4464//
ymfE	b3536//b3385//
ymfR	b2572//b1444//
ymfS	b2618//b2455//b3810//b2851//b4048//b2762//
ymfT	b0590//b1684//b4407//b4371//b4096//b0430//b2675//
ymgC	b4222//b2960//b2871//b0873//
ymgI	b3507//b1886//b1906//
ynaJ	b2333//b3426//b2674//b3312//b2185//b3515//b1724//b3788//
ynbB	b1435//b1105//b1098//b4057//b2876//b2049//
ynbC	b1226//b2123//
yncB	b2022//b2661//b3686//b0027//b3611//b3074//b0273//b4280//
yncE	b2616//b1215//
yncK	b2273//b3309//b1919//b3730//b0505//b3229//b3846//
yneJ	b2196//b2414//
yneK	b1152//b2196//
yneL	b2703//b1716//b0733//b3897//ybfG//b1358//b1007//b2140//b0574//
ynfH	b0722//b1892//b1840//b0509//b3750//b2253//b3239//
ynjD	b4318//b0652//b0778//
ynjE	b2881//b3781//b1038//b2447//b4559//
ynjH	b3320//b0617//b3183//b2013//b3723//
yoaD	b2878//b2137//b2422//
yoaG	b3390//b4621//
yobA	b3727//b2463//
yobB	ypjI//b3986//b3898//
yobF	b1395//b3595//
yodA	b3310//b1014//b2498//
yodD	b2123//b1988//b4072//b2053//b2926//b0414//b1153//b0637//b4079//
yoeB	b2146//b3994//
yohC	b2463//b1824//
yohF	b4277//b3703//b0003//b3416//b3329//b3477//b2712//
yohK	b0115//b0093//
ypeC	b0150//b4126//
yphA	b1188//b0782//
yphB	b0888//b3294//
ypjI	b1146//b3310//
yqeC	b0989//b3478//b1493//b1312//
yqeK	b2125//b4151//b3366//b0358//b4384//b1085//b2674//
yqgB	b2888//b0894//b0811//b0036//b1850//b1480//b2272//b1255//b4122//b2378//b3293//b1505//b2425//b3997//b0660//b3221//b3625//b3192//b3205//b3006//b3796//b0862//b2203//b3960//
yqgD	b2673//b1468//
yqgF	b2378//b4115//
yqhG	b1120//b2744//b3166//
yqiA	b1449//b4147//
yrbA	b1906//b2013//b3114//b2925//b2205//
yrbC	b1684//b1632//
yrbF	b4188//b4609//b1203//
yrbK	b3809//b2198//b2123//b3074//
yrhA	b3177//b1493//
ysaC	b2444//b2600//b0003//b0150//b2354//b1235//b0522//b1494//b4200//b1204//b3626//b3228//
ytfP	b3734//b2374//
ytfT	b2104//b0139//b1878//b3972//b2103//b0897//b3342//b1483//
ythA	b0509//b1672//
ytjA	b3811//b3516//b2048//b0810//b3976//b3460//ecpE//b0091//b0884//b2659//b3930//b2888//b1923//b1819//b1258//b3141//b2888//b4478//b3352//b3926//b0616//b4469//b4568//b3788//b2870//b2123//b1360//b1153//b1004//
zntR	b2425//b1929//
