#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b0940//b3931//
hyfB	b0168//b0233//b0707//
hyfR	b3416//b3726//b0982//b4152//b2994//
ibpB	ecpE//b2222//
ileY	b2906//b0945//
ilvM	b3289//b3555//b1368//b1224//b0138//
ilvN	b4076//b3544//
iscU	yliL//b2729//b4506//b2055//b2033//
iscX	b2459//b4378//b1593//
kdsD	b2241//b4608//
ksgA	b1154//b0028//
lacZ	b1153//b1565//b1919//
lar	b1088//b3725//
leuZ	b2672//b1751//b0750//b1776//
lldR	b1674//b1334//b3346//
lpxP	b3198//b3385//b0131//b2080//
lspA	b2052//b1003//b3931//
lsrR	b1305//b3192//b0903//b3314//b0434//b3562//b2903//b3560//
lyx	b1096//b1491//
malQ	b3366//b4024//b3511//b4378//b2005//b2425//pawZ//b1075//
manZ	b1038//b3099//b2881//
marR	b2162//b3772//
mcbA	b1560//b1104//
mcrA	b0233//b3327//
mdtJ	b0591//b1880//
menD	b1774//b1946//b3627//
metN	b3825//b1485//
mglC	b1339//b0585//b1879//
mhpB	b2720//b0757//
mhpF	b2283//b4311//
minD	b4380//b1815//
minE	b0997//b1747//
mnmG	b0421//b3788//
moaE	b2729//b1194//b2878//b4068//b3650//
mokB	b1132//b0597//
mpl	b0720//b3846//
mprA	b3623//b0820//b3336//
mraZ	b2506//b2249//b1927//b2023//
mrp	b0518//b4068//
murE	b3208//b4149//
nagB	b1796//b1144//
nanM	b0199//b3614//
napF	b3329//b2162//
napH	b3115//b3849//b1516//b3366//b3738//
narJ	b3313//b3977//b1841//
narZ	b0342//b0486//
nirD	b0722//b1651//b0637//
nrdG	b1062//b3605//
nrdI	b3311//b2318//b0897//b0158//
nrfC	b2004//b1175//b3530//
nuoB	b2273//b2050//
nuoN	b0114//b1511//b3619//b2457//b2607//b2140//ypjI//b1832//b1761//b1293//b3537//
oppF	b3871//b2903//b0450//b1673//b3213//
paaI	b0061//b3308//b2971//b3315//b3024//b3791//b4280//b2222//b3892//
pdhR	b2261//b3796//
pdxK	b3289//b1444//b2879//
pflB	b1530//b3604//
pgk	b3001//b1238//b0263//
pheL	b3321//b1841//
phnE	b0081//b1198//
phnL	b3779//b3963//b2684//b1260//
pntA	b2462//b4279//
polA	b0806//b0756//
potH	b1628//b1265//b1093//b0910//b0695//b1796//b4079//
ppa	b1891//b0139//
ppdD	b3560//b1646//
ppx	b2597//b1589//
proX	b1334//b0756//b3508//
prpD	b0511//b1146//b3514//
pspD	b2607//b3903//arpB//b1629//
pstB	b1177//b1171//
pstS	b4288//b1678//b1945//
purT	b3305//b3836//b0487//b1847//b3186//b4032//b3799//b1000//b2461//b0810//
putP	b2501//b0062//
puuR	b3325//b1195//b3296//b1075//
pyrI	b2339//b3005//b4013//b3165//b4076//b2378//
rbsK	b4316//b4330//b1339//b1876//b3342//
rcsD	b4293//b1841//
recQ	b2828//b1797//
relE	b4566//b4598//
rhaB	b2453//b4034//
ribF	b4383//b1476//b0939//b3826//
rlpB	b2104//b3904//b3542//
rluA	b1797//b1630//
rpmI	b4151//b2853//
rpoN	b4609//b3175//
rseA	b0428//b2121//
rsxB	b3138//b1395//
rtcR	b1931//b0996//
rutG	b1294//b2090//b3200//b0356//b3213//b0589//b3165//
ryhB	b0992//b3172//
sapD	b2506//b1228//b2522//
serC	b4320//b1710//
serT	b1931//b0943//b4013//b0984//
sfmH	b1797//b1589//
slyA	b1511//b3310//
smpB	b4123//b1166//
srlE	b1953//b3334//b1006//b2037//b1681//
sroB	b3555//b0779//
sseB	b1386//b3740//
sspB	b1783//b3265//
ssrS	b2205//b2378//b0783//
sucD	b1281//b3336//b2706//b2368//b0170//b3927//b3724//b0180//b2108//b1040//b4287//b1512//b0033//
sufS	b1840//b3255//b1003//b2652//b0115//b3731//
tatA	b2971//b1018//
tdcG	b1566//b1010//b1392//b0131//b1679//b0977//b1120//
tdh	b1070//b3486//b1072//b1264//b0513//b3006//
tdk	b3456//b0907//
thrC	b2704//b0252//b1140//
thrW	b0082//b2751//b2463//b2094//
tnaC	b2335//b3751//b3838//
tolC	b0850//b2091//b0583//b2752//
tolR	b3953//b3475//b2841//
treC	b1482//b1683//
trmI	b1589//b1339//
trpL	b2197//b1876//b1673//b1164//b3387//
truB	b2660//b2023//
truD	b3260//b1530//b2752//
trxA	b2044//b2894//
trxB	b3365//b0723//
tyrA	b3750//b1478//
tyrB	b3811//b1682//b1685//
tyrU	b4131//b2422//b1189//b1392//b0592//
upp	b1698//b3193//b2675//b2279//b4183//
uraA	b2528//b1679//b1292//
usg	b4238//b4460//
valV	b0757//b0999//b3136//
visC	b2440//b1037//b0910//b1449//
waaU	b0738//b2020//b3933//b0779//b3260//b0759//b3733//b4318//b1817//b1493//b0115//
wbbL	b1189//b1492//b3079//b2023//b2080//b2908//b3240//b1098//b2840//b1152//b4539//b2939//
wcaE	b1261//b1098//
wcaL	b2531//b2941//b0572//b0082//b1685//
wzxE	b0865//b2206//
xerD	b4314//b3522//
xylA	b0365//b2543//
yaaW	b4592//b2977//
yadM	b2319//b1081//
yaeB	b3517//b2906//
yaeI	b0486//b3005//
yafZ	b0979//b3871//
yajG	b2608//b3623//b0244//b3100//
ybaN	b0088//b3686//b2278//b0436//b1555//
ybbC	b2103//b3846//
ybbW	b1048//b2448//b3613//b0737//b0765//
ybcO	b2672//b2971//
ybdD	b1971//b3153//b1252//b1784//b1563//b3740//b1476//b1887//
ybeA	b3770//b2730//b1003//b2348//b3513//b4377//
ybeZ	b4123//b2335//
ybfC	b2071//b3734//
ybgC	b2949//b3963//
ybgJ	b1103//b3616//
ybgT	b1435//b0975//b1078//b2123//
ybhC	b0015//b0572//b0072//b3514//
ybiC	b0905//b3400//b3941//b0150//b2855//b3998//b1943//b2266//b0152//b3334//b0999//b2032//b1836//b1098//
ybiH	b4610//b2037//
ybiX	b1146//b0595//b1930//b0739//b3180//b0642//b1638//arpB//b4034//b3771//b4098//b3739//b1044//b4013//b4303//
ybjC	b2277//b1526//
ycbS	b1484//b3065//
ycbT	b1305//b4308//
ycbZ	b1925//b2476//
yccB	b4380//b1421//b2949//b1599//b0357//b3239//b2264//b0042//b4383//b4128//
yccJ	b0233//b3026//
yccM	b3799//b1080//b0735//
yccW	b1824//b2068//b1123//
ycdZ	b1407//b3031//
yceD	b3671//b3426//
yceG	b3941//b0434//b3927//
ycfM	b1612//b2454//b1603//
ycgM	b2462//b1945//b3704//
ychS	b0757//b2757//b0831//b1125//b4270//b1755//b1147//
yciC	b3197//b3422//
yciH	b1225//b1493//
ycjT	b2652//b4376//
ycjV	b4259//b4485//b3543//
ydaU	b2662//b1912//
ydaV	b2893//b1259//
ydaW	b1171//b4317//
ydcQ	b3537//b4013//
ydcW	b1527//b1097//
yddB	b0198//b2422//
ydeT	b3429//b2719//b4259//
ydeU	b3158//b4132//
ydfE	b2093//b1350//b2109//
ydfV	b4142//b1504//
ydhS	b0888//b2888//
ydiH	b0138//b1298//
ydiR	b3619//b4036//
ydjL	b0851//b1097//b4369//b3537//
yeaC	b4033//b3320//b0143//
yeaK	b1948//b1888//b3985//
yeaZ	b1673//b3541//b0971//
yebB	b3555//b3080//
yebC	b0763//b3979//b2926//b3984//b0809//b4079//b0091//
yebF	b2005//b1987//
yebG	b1006//b3480//b3158//b0799//b3705//b3894//b1919//b3385//b3390//b0347//b2515//b1203//b3684//b1566//b0152//
yebR	b3724//b2827//b0710//
yebT	b1235//b0131//
yedF	b3822//b1291//
yedI	b1393//b4471//
yedL	b1037//b2249//b3686//b1828//b1909//
yedZ	b3731//b1105//b3977//
yeeE	b3705//b3530//b1298//b0923//b4186//b3737//b0536//b1343//b3926//b3334//b4610//b1258//b4254//b4143//b2126//b1435//b3580//b2135//b3385//b1015//b1282//b0477//b1449//
yeeF	b0659//b2765//b0861//b1566//b2287//b4369//b3457//b2146//b3367//
yehM	b3617//b2145//
yehP	b1034//b1883//b3400//b3012//b3604//b1973//b0637//b3201//b3791//b1287//b0036//b4384//
yehU	b2279//b4131//
yeiS	b0851//b1631//
yejK	b0784//b0087//b3575//b1942//
yfaA	b1120//b0348//
yfaE	b0063//b1294//b4593//
yfaX	b4249//b1085//b3659//
yfaY	b0164//b2745//
yfaZ	b0811//b3613//
yfbM	b3536//b0707//
yfbN	b3001//b3658//
yfcM	b3869//b0004//
yfcP	b1350//b0050//b3826//b1747//b0941//b2236//
yfcV	b1796//b1923//
yffS	b2038//b3413//b3141//b4027//b4319//b3984//b1495//b4293//
yfgM	b1492//b1878//b2024//b2961//b0059//b1499//b1474//
yfjG	b3508//b0722//
ygaF	b1709//b0678//b3326//b1348//b3727//b4160//b1255//b3352//b4149//b0487//b3337//
ygbM	b3321//b1291//b2990//b2729//
ygcI	b1815//b2702//b3811//b3727//
ygcO	ecpE//b2047//
ygeA	b0750//b4099//b2248//b2186//b1247//b2776//
ygeN	b2318//b2162//b3080//
ygfB	b2003//b1306//b1973//
ygfM	b1672//b0451//b3072//b3199//b3311//b0990//b2288//b0723//b3708//b3236//b2620//
ygfT	b4290//b0013//
ygfU	b4464//b3317//b4237//
yggF	b3972//b1748//b2499//
yghJ	b0534//b3562//b2946//
yghZ	b1843//b1942//
ygiQ	b0617//b1350//b4149//
ygiT	b1628//b3725//
ygjH	b1449//b2459//b1612//
ygjJ	b2663//b3303//b2108//
ygjK	b2871//b3990//
yhaB	b0979//b4293//
yhaO	b4096//b2513//
yhaV	b1339//b2721//
yhbE	b3791//b4143//
yhbJ	b1487//b0575//
yhbU	b2113//b3598//
yhbV	b0980//b1910//b4287//b0343//b1885//b1745//
yhbY	b0736//b2025//b2056//b4559//b1823//b0379//b4057//b2487//b4131//b2531//b1778//b3321//b2424//b4231//b2249//b2960//b1262//b3905//b1144//b3136//b1491//b1264//b0429//b0739//b0982//b3159//b0778//b3930//b1200//b1779//b1791//b3751//b1603//b1791//b0431//b3799//b1828//b3927//b3751//b3480//b3734//b3457//b1261//b0545//b0396//b3791//b1948//b1909//b0945//b0974//b4380//b0023//b2572//b3994//b0014//b1665//b1007//b1195//b2852//b0971//b2444//b2280//b0432//b4117//
yhcH	b1362//b3239//pawZ//b0199//b3390//b3742//
yheL	b2449//b3598//b1147//b4199//
yheO	b3304//b3869//b3555//b2739//b0112//b1204//b0729//b1495//b3792//
yheS	b4460//b2719//
yhfU	b2196//b3515//
yhiI	b3670//b3316//
yhiM	b4122//b1560//b4609//b4070//b2137//b4081//b1950//b4072//b4314//b3079//b0523//b1138//b0907//b0430//b3894//b3871//
yhjE	b2729//b3850//b4348//b2262//b0087//b3732//b3687//b1476//b3395//b0244//b3225//b0785//b2868//b4151//b3432//b2705//b0150//b1755//b0511//b0184//b1245//b3005//b0248//b3512//b4328//b0301//b1304//b1224//b0518//b1359//b3198//b1036//b2480//b4568//b0922//b4054//b3386//b2705//
yiaB	b0776//b3740//
yiaK	b1672//b2025//
yibD	b4460//b4054//
yibI	b2155//b1298//
yibJ	b0589//b1848//
yibN	b2909//b4014//b4189//b1426//
yicE	b3788//b0114//
yidP	b3176//b1511//
yidZ	yliL//b2155//
yieK	b0429//b2764//
yigB	b0837//b2250//b3736//b0351//b2327//b4593//b1791//b0850//b4428//b3118//b1679//b0738//b3240//b3477//b1362//b2730//b1946//b1034//
yigL	b0996//b1824//
yigZ	b3031//b3476//b3623//b2037//b1039//b3117//b3875//b0660//b2720//b0088//b3623//b0050//
yijD	b0357//b0632//
yijF	b0711//b0436//b2601//
yjbR	b4057//b4057//
yjbS	b1883//b3386//
yjcH	b3604//b1513//b1774//
yjdA	b4314//b3340//b0636//b2502//b1787//b3931//b0723//b0032//b0347//b0922//b3482//b1011//b3167//b2462//b4589//b2097//b1485//b2677//b1342//b1102//b4291//b0511//b2123//b2917//b3931//b3315//b0184//b4511//
yjdJ	b0914//b1828//b2104//b4034//
yjdO	b2004//b1882//
yjeO	b2763//b0244//
yjfK	b3992//b3013//
yjfO	b2273//b3333//b1900//
yjfY	b1744//b0032//
yjgI	b1638//b4375//
yjgZ	b2849//b2206//b1519//b3708//
yjhC	b3165//b3476//
yjhX	b4603//b0232//
yjiH	b1757//b3514//b4071//
yjiM	b0498//b2601//
yjiX	b0589//b4160//
yjjI	b1235//b0273//b4070//b2014//b2698//b0170//b3342//b4428//b0171//b2450//
yjjN	b1665//b2597//b3799//b4188//b2744//b2454//b3078//b2914//b1493//b3870//
yjjV	b3803//b1304//
ykfI	b0804//b4478//b2439//b1199//b2312//b1452//b1939//b4565//
ykgB	b3191//b4131//
ykgF	b1467//b0809//
ylbF	b3336//b3740//
yliI	b4293//b3811//
ymdA	b3477//b1724//b0978//b2091//b1421//b1684//b3628//b0781//b1076//b1589//b3035//b0905//b2024//b0660//b2040//b1235//b1175//b1932//b1343//b1264//b1564//b3510//b3170//b2203//b4608//b2450//b1796//b2044//b3197//
ymfE	b4079//b1880//
ymfR	b1292//b2597//
ymfS	b3658//b2205//b1628//b0855//b0333//b4052//
ymfT	b0635//b3457//b2827//b3026//b0775//b2326//b1586//
ymgC	b3690//b0903//b1817//b1018//
ymgI	b0729//b1492//b0829//
ynaJ	b0734//b3026//b1739//b0152//b0896//b3365//b3212//b3295//
ynbB	b0598//b3299//b1674//b4199//b3686//b2326//
ynbC	b3313//b3251//
yncB	b3976//b1188//b0004//b0245//b4328//b4199//b1096//b2309//
yncE	b3321//b2659//
yncK	b0511//b3321//b4245//b1973//b3849//b2665//b1817//
yneJ	b2446//b0162//
yneK	b0652//b2339//
yneL	b1971//b1493//b3306//b2726//b2090//b0554//b0120//b0025//b3544//
ynfH	b3896//b1263//b0784//b3733//b1760//b2204//b1034//
ynjD	b1190//b4015//b2960//
ynjE	b2665//b2041//b4005//b1120//b3204//
ynjH	b1360//b3229//b0350//b2308//b3128//
yoaD	b2198//b2852//b3981//
yoaG	b0087//b1881//
yobA	b1486//b1684//
yobB	b1228//b0829//b1531//
yobF	b1611//b1761//
yodA	b2911//b1880//b4254//
yodD	b1293//b2236//b2440//b2873//b3329//b1876//ysaC//b2684//b0348//
yoeB	b2147//b1751//
yohC	b0180//b4207//
yohF	b2023//b3099//b1748//b3906//b4117//b0307//b2036//
yohK	b2684//b0247//
ypeC	b0973//b1729//
yphA	b3614//b1921//
yphB	b4539//b2757//
ypjI	b3329//b2261//
yqeC	b0865//b1988//b3431//b2055//
yqeK	b0273//b4557//b1954//b0831//b1207//b2705//b1953//
yqgB	b2446//b0088//b4231//b1172//b3723//b0368//b3977//b4203//b3687//b0473//b2145//b1815//b1817//b3977//b1890//b2487//b0704//b4054//b0597//b1078//b2990//b1316//b2530//b0342//
yqgD	b0074//b3124//
yqgF	b3192//b2506//
yqhG	b0583//b0414//b3661//
yqiA	b1428//b3158//
yrbA	b2318//b2276//b0180//b3119//b1513//
yrbC	b3324//b0728//
yrbF	b2248//b3650//yliL//
yrbK	b2873//b3240//b3326//b3993//
yrhA	b1509//b1195//
ysaC	b3326//b0334//b3305//b4317//b1646//b3829//b2339//b4335//b3941//b2957//b0028//b1490//
ytfP	b2068//b3990//
ytfT	b4104//b2141//b3845//b0992//b4330//b0837//b0783//b0591//
ythA	b4618//b4067//
ytjA	b0312//b0369//b1843//b0672//b0764//b4067//b1194//b1200//b3630//b2234//b0087//b4112//b4511//b3994//b4330//b1930//b1684//b0195//b0594//b3543//b3643//b1207//b2050//b4143//b0118//b3972//b2202//b1018//b2155//
zntR	b0908//b1263//
