#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b2109//b1009//
ybdD	b2881//b4524//b1787//b2870//b4207//b1784//b1778//b0534//
ybeA	b2288//b3861//b4316//b0138//b4006//b1000//
ybeZ	b1716//b1599//
ybfC	b2729//b3325//
ybgC	b1922//b0739//
ybgJ	b3400//b3012//
ybgT	b2113//b2543//b2765//b4618//
ybhC	b2751//b1103//b3195//b2012//
ybiC	b1937//b2199//b2661//b1415//b4106//b1919//b1141//b1953//b4068//b3998//b3311//b3136//b0518//b3810//
ybiH	b2530//b2146//
ybiX	b3222//b1777//b2103//b1564//b0862//b3953//b3540//wbbL//b1188//b2867//b1892//b2765//b0379//b3126//b3482//
ybjC	b2878//b2888//
ycbS	b3627//b0248//
ycbT	b2766//b2096//
ycbZ	b1144//b3710//
yccB	b2676//b3992//b1421//b1154//b4328//b2697//b0474//b1958//b1254//b1386//
yccJ	b3327//b2400//
yccM	b2038//b4053//b1305//
yccW	b1505//b1486//b1299//
ycdZ	b2557//b1920//
yceD	b3202//b2446//
yceG	b4033//b2674//b1062//
ycfM	b0973//b1366//b3532//
ycgM	b2659//b3704//b3563//
ychS	b2196//b2017//b1259//b0911//b0356//b2040//b2262//
yciC	b3565//b2236//
yciH	b3198//b2252//
ycjT	b1074//b3733//
ycjV	b2040//b3208//wbbL//
ydaU	b3190//b3533//
ydaV	b4069//b0184//
ydaW	b3317//b1777//
ydcQ	b1684//b3201//
ydcW	b2281//b4471//
yddB	b1343//b1735//
ydeT	b4006//b4290//b3802//
ydeU	b2867//b4238//
ydfE	b0468//b3751//b1517//
ydfV	b2672//b3749//
ydhS	b2894//b3710//
ydiH	b1506//b3734//
ydiR	b3738//b1141//
ydjL	b1089//b1910//b0860//b1513//
yeaC	b4128//b4277//b2282//
yeaK	b2674//b3637//b1438//
yeaZ	b1349//b2195//b2482//
yebB	b2125//b1530//
yebC	b4358//b3898//b2598//b1243//b2444//b0967//b1096//
yebF	b0063//b2888//
yebG	b3319//b1150//b4277//b1493//b2273//b1366//b1918//b4655//b0038//b4511//b0059//b4305//b2143//b3982//b1305//
yebR	b4259//b1862//b3309//
yebT	b3517//b3869//
yedF	b3310//b1756//
yedI	b2856//b3098//
yedL	b4135//b1123//b3385//b2272//b1493//
yedZ	b3324//b1478//b3533//
yeeE	b4303//b2374//b0943//b4102//b2094//b2907//b4238//b2148//b1386//b4270//b4593//b3510//b4244//b3780//b3904//b2055//b2348//b2878//b1884//b2883//b0231//b4054//b4428//
yeeF	b3400//b3516//b2080//b1010//b1235//b4382//b1840//b1292//b1078//
yehM	b4221//b4104//
yehP	b1495//b1847//b1503//b1262//b1930//b1921//b3455//b4277//b0198//b1368//b0312//b3932//
yehU	b3964//b4231//
yeiS	b4081//b0583//
yejK	b4096//b1262//b1925//b2050//
yfaA	b1010//b3992//
yfaE	b2286//b4149//b4618//
yfaX	b3430//b4199//b1492//
yfaY	b3562//b0804//
yfaZ	b3116//b0351//
yfbM	b2277//b3727//
yfbN	b4189//b3124//
yfcM	b4230//b3255//
yfcP	b2620//b0982//b1490//b1681//b3632//b4557//
yfcV	b0468//b2502//
yffS	b3265//b3962//b2257//b0728//b2240//b2722//b0811//b3555//
yfgM	b4280//b0904//b3141//b0721//b0320//b1199//b3314//
yfjG	b1890//b3345//
ygaF	b1244//b2739//b2491//b4443//b3838//b0734//b4186//b0851//b3517//b0595//b4123//
ygbM	b4189//b3850//b0720//b0509//
ygcI	b1491//b3727//b0895//b0811//
ygcO	b0758//b1482//
ygeA	b2194//b2279//b3710//b1335//b0011//b4183//
ygeN	b0087//b4414//b1879//
ygfB	b2705//b3307//b4566//
ygfM	b2526//b1082//b3565//b2034//b3545//b1388//b0594//b3604//b3367//b3997//b4289//
ygfT	b0637//b3740//
ygfU	b3115//b1264//b3972//
yggF	b2856//b1817//b0485//
yghJ	b2706//b3100//b2312//
yghZ	b1215//b3475//
ygiQ	b0862//b2894//b2851//
ygiT	b2766//b2049//
ygjH	b3315//b2448//b0153//
ygjJ	b1499//b1391//b2871//
ygjK	b1352//b0584//
yhaB	b3781//b4308//
yhaO	b3967//b1576//
yhaV	b0677//b2014//
yhbE	b4186//b4565//
yhbJ	b3690//b3205//
yhbU	b4221//b1924//
yhbV	b0643//b1435//b1942//b1036//b0585//b4187//
yhbY	b2620//b3625//b0365//b0976//b0855//b3079//b0945//b1514//b2285//b3198//b2071//b1892//b1261//b2514//b2425//b0775//b0485//b0434//b4334//b1188//b3671//ypjI//b3930//b1784//b0004//b4335//b3194//b2609//b0108//b3308//b1265//b1777//b3671//b3021//b1037//b1517//b3225//b4310//b2994//b4201//b2051//b3740//b0905//b3796//b0872//b1071//b0593//b1774//b1262//b1083//b3305//b3387//b2313//b3240//b2499//b1673//b1791//yliL//b4506//b3780//b1281//b3671//b4380//b3035//
yhcH	b4186//b0764//b1834//b2418//b2998//b3433//
yheL	b2047//b0245//b1393//b1757//
yheO	b2091//b3201//b1789//b3892//b3080//b1684//b1940//b3690//b3365//
yheS	b1701//b1646//
yhfU	b0641//b1586//
yhiI	b3130//b1226//
yhiM	ygaQ_2//b2032//b3114//b0421//b3413//b0486//b0637//b3012//b0083//b1987//b4153//b0347//b2729//b3741//b1215//b0756//
yhjE	b0162//b0487//b2249//b4375//b3377//b0121//b3542//b2440//b4239//b2971//b0778//b2838//b3960//b0023//b0871//b2659//b3341//b0058//b1717//b3080//b0059//b0765//b1332//b2230//b4289//b2230//b3170//b1478//b4592//b2254//b4280//b0711//b3074//b3006//b3625//b3903//b2879//b1988//
yiaB	b1955//b3822//
yiaK	b4100//b0733//
yibD	b3778//b2490//
yibI	b2480//b3752//
yibJ	b4202//b3080//
yibN	b1629//b1044//b3324//b3114//
yicE	b2750//b2748//
yidP	b4053//b2557//
yidZ	b0429//b1133//
yieK	b1061//b1748//
yigB	b1339//b0615//b1791//b1791//b2480//b2141//b1851//b2543//b4464//b2838//b1841//b0334//b2368//b3319//b4621//b4526//b1590//b1184//
yigL	b4384//b4015//
yigZ	b1554//b4114//b0586//b2283//b1048//b1891//b4609//b1094//b2674//b3491//b0727//b3318//
yijD	b3334//b1048//
yijF	b3771//b4319//b4099//
yjbR	b3487//b0589//
yjbS	b3956//b2368//
yjcH	b1083//b2266//b3166//
yjdA	b0081//b4464//b1294//b3172//b4071//b3457//b1062//b3433//b0263//b3871//b2499//b1748//b0429//b1630//b0739//b1098//b4376//b2033//b0468//b3833//b2499//b3611//b0728//b3826//b1971//b2186//b0369//b2722//
yjdJ	b4048//b0430//b1851//b3693//
yjdO	b3330//b2998//
yjeO	b0348//b1954//
yjfK	b0139//b1709//
yjfO	b3006//b4459//b1343//
yjfY	b2243//b2600//
yjgI	b3693//b1430//
yjgZ	b1467//b2783//b3138//b4377//
yjhC	b2722//b4304//
yjhX	b1796//b2080//
yjiH	b3194//b2499//b0975//
yjiM	b0782//b0984//
yjiX	b1767//b3307//
yjjI	b1884//b0329//b2241//b2487//b0094//b1970//wbbL//b3953//b1879//b3741//
yjjN	b2486//b3221//b0169//b3359//b1904//b2679//b0738//b2717//b1126//b2783//
yjjV	b0677//b1134//
ykfI	b1930//b1200//b2368//b0477//b2699//b1281//b2880//b2146//
ykgB	b1350//b0782//
ykgF	b1600//b4269//
ylbF	b1884//b2908//
yliI	b3953//b0148//
ymdA	b3620//b3190//b0641//b3454//b2013//b2461//b0896//b4069//b0343//b4609//b2143//b3613//b1819//b2092//b2482//b3718//b3894//b1746//b0863//b0756//b3927//b2998//b1818//b2339//b3870//b1257//b0659//b1514//b1000//
ymfE	b4156//b3141//
ymfR	b4239//b1120//
ymfS	b4318//b3119//b0112//b1082//b2264//b3314//
ymfT	b1943//b1685//b3319//b4024//b2236//b0432//b0253//
ymgC	b0534//b1791//b1923//b1683//
ymgI	b2035//b1773//b4127//
ynaJ	b4279//b1480//b3620//b2676//b0750//b4443//b3345//b1747//
ynbB	b3846//b4112//b3779//b1307//b3026//b2876//
ynbC	b4188//b0468//
yncB	b1199//b3312//b3779//b3829//b0753//b2827//b1156//b1947//
yncE	b4470//b1157//
yncK	b0296//b0617//b3627//b1348//b0131//b1072//b3905//
yneJ	b3454//b2378//
yneK	b0996//b3736//
yneL	b0234//b1925//b3486//b3983//b2767//b2674//b1879//b1172//b3779//
ynfH	b2108//b0756//b1438//b1200//b2123//b1708//b1449//
ynjD	b3870//b1972//b1881//
ynjE	b0477//b3632//b4154//b0863//b2020//
ynjH	b1807//b3530//b0421//b2109//b1599//
yoaD	b4460//b0195//b0523//
yoaG	b2222//b2718//
yobA	b3863//b0072//
yobB	b2828//b3506//b3786//
yobF	b2451//b2600//
yodA	b1307//b2766//b0961//
yodD	b2880//b0366//b0248//b2123//b4315//b2239//b3377//b2660//b0596//
yoeB	b1452//b1226//
yohC	b0678//b1008//
yohF	b0409//b4428//b0554//b3725//b1157//b0247//b0329//
yohK	b2744//b1200//
ypeC	b1258//b3723//
yphA	b1138//b4524//
yphB	b3203//b3305//
ypjI	b1772//b3295//
yqeC	b3319//b3563//b0905//b1879//
yqeK	b1926//b0153//b0753//b4015//b0545//b3959//b0907//
yqgB	b1096//b2039//b2148//b3476//b1245//b2698//b0617//b1971//b2883//b0678//b2487//b3560//b0554//b2368//b4036//b1203//b1628//b2856//b4233//b3361//b4592//b3078//b1368//b1297//
yqgD	b4114//b0776//
yqgF	b3580//b2684//
yqhG	b1552//b2526//b1518//
yqiA	b1076//b1920//
yrbA	b3603//b2284//b3138//b4289//b3513//
yrbC	b1850//b3005//
yrbF	b4149//b1709//ecpE//
yrbK	b0979//b0078//b2390//b1259//
yrhA	b3797//b2013//
ysaC	b1293//b0864//b4378//b3322//b1517//b2047//b1888//b2140//b0726//b1942//b1076//b2490//
ytfP	b4128//b0598//
ytfT	b3417//b3684//b3894//b3301//b2453//b3525//b2530//b1291//
ythA	b0180//b3386//
ytjA	b2828//b3324//b4380//b2462//b0830//b2665//b3735//b1426//b3658//b3340//b1155//b3511//b2339//b2678//b2517//b1265//b0928//b1629//b3475//b0078//b0596//b2374//ybfI//b1088//b3012//b2135//b3289//b3626//b0575//
zntR	b2906//b3931//
