#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b1992//b0143//
ybiX	b3223//b2146//b1307//b2285//b0615//b4311//b1515//b1476//b2904//b1505//b2873//b0063//b1565//b1244//b3022//
ybjC	b3165//b2326//
ycbS	b3074//b1685//
ycbT	b3298//b1262//
ycbZ	b1165//b3315//
yccB	b1224//b1153//b0711//b4128//b4316//b1199//b3225//b0118//b3006//b1132//
yccJ	b2459//b3261//
yccM	b2762//b0421//b3343//
yccW	b1992//b0468//b2515//
ycdZ	b3770//b2240//
yceD	b3779//b2189//
yceG	b3904//b3326//b4469//
ycfM	b2205//b4451//b3074//
ycgM	b1348//b3738//b1152//
ychS	b0895//b2498//b3390//b2909//b3299//b0143//b0590//
yciC	b3115//b2525//
yciH	b2342//b4277//
ycjT	b2992//b1438//
ycjV	b3749//b2189//b1923//
ydaU	b4598//b3986//
ydaV	b0152//b4053//
ydaW	b1166//b4187//
ydcQ	b1724//b0473//
ydcW	b2261//b3803//
yddB	b0075//b1198//
ydeT	b0820//b0004//b4557//
ydeU	b1316//b1430//
ydfE	b0396//b0728//b4048//
ydfV	b0307//b3997//
ydhS	b3324//b1000//
ydiH	b4052//b2750//
ydiR	b0077//b4384//
ydjL	b3533//b3736//b0735//b1919//
yeaC	b2264//b3292//b2189//
yeaK	b1918//b0873//b3803//
yeaZ	b1849//b1044//b0078//
yebB	b3786//b3099//
yebC	b4383//b1483//b1174//b3508//b0652//b3631//b0738//
yebF	b1611//b3158//
yebG	b1300//b3781//b2423//b3904//b2120//b1892//b0342//b1851//b3982//b1919//b1012//b1350//b0379//b1680//b0777//
yebR	b1745//b1334//b3347//
yebT	b0854//b0311//
yedF	b3617//b3509//
yedI	b4037//b3507//
yedL	b4593//b2039//b0513//b0896//b3314//
yedZ	b3791//b0018//b1096//
yeeE	b1945//b2319//b1850//b0306//b2880//b0996//b0137//b2440//b4096//b2717//b3005//b2444//b1189//b3185//b1157//b1939//b1297//b0329//b1834//b1312//b1587//b3615//b1000//
yeeF	b4034//b1926//b1747//b1395//b0061//b1941//b0971//b3618//b3875//
yehM	b3522//b3784//
yehP	b1335//b1761//b3265//b3478//b2880//b3120//b2034//b3378//b1352//b1018//b3390//b1487//
yehU	b2855//b2313//
yeiS	b3191//b1971//
yejK	b3732//b0585//b2662//b3395//
yfaA	b2253//b1246//
yfaE	ecpB//b4311//b2053//
yfaX	b0473//b1841//b0168//
yfaY	b0672//b4382//
yfaZ	b3168//b2261//
yfbM	b1628//b4280//
yfbN	b0884//b4069//
yfcM	b2744//b2418//
yfcP	b0831//b3212//b3603//b1430//b0036//b2480//
yfcV	b2147//b0910//
yffS	b2091//b1586//b1673//b0015//b1564//b3560//b0615//b1478//
yfgM	b3337//b1260//b3298//b0169//b0961//b1070//b2728//
yfjG	b3334//b2662//
ygaF	b3329//b1746//b3687//b2456//b1563//b1925//b3580//b3750//b1098//b2029//b0083//
ygbM	b2544//b3229//b4566//b1149//
ygcI	b1151//b3236//b2463//b2754//
ygcO	b1235//b1760//
ygeA	b4033//b2264//b1299//b2055//b0895//b2254//
ygeN	b4187//b3903//b1662//
ygfB	b1074//b1486//b0431//
ygfM	b3455//b2917//b3604//b2285//b2616//b1844//b3739//b4329//b1126//b2032//b1292//
ygfT	b1973//b4315//
ygfU	b4127//b3629//b0078//
yggF	b2723//b1889//b3982//
yghJ	b0312//b1580//b1757//
yghZ	b3199//b3005//
ygiQ	b0865//b3788//b2167//
ygiT	b0572//b4069//
ygjH	b2447//b3825//b3614//
ygjJ	b1904//b4233//b1428//
ygjK	b2354//b2907//
yhaB	b0729//b3324//
yhaO	b4467//b2004//
yhaV	b1864//b3545//
yhbE	b2723//b0851//
yhbJ	b3302//b3903//
yhbU	b1955//b4610//
yhbV	b1938//b2750//b0536//b0737//b0588//b3158//
yhbY	b0414//b4005//b1140//b1843//b1751//b4289//b1265//b3326//b2400//b3022//b3595//b3204//b2676//b2849//b1335//ysaC//b0738//b4051//b1305//b2044//b3918//b3212//b2451//b2261//b0573//b3631//b1188//b1199//b4245//b2528//b3896//b3477//b0023//b1038//b1632//b2515//b2038//b1684//b1352//b2374//b1923//b4067//b1887//b2169//b2144//b1887//b2113//b4259//b1518//b1757//b1823//b2990//b1772//b1335//b3786//b4407//b1414//b1506//b3986//b3323//b0632//b4126//b2748//b2194//
yhcH	b2876//b3400//b2925//b3345//b0151//b2460//
yheL	b4603//b2949//b1930//b2261//
yheO	b4335//b2543//b2050//b1254//b3962//b0513//b4470//b2204//b1335//
yheS	b1138//b4330//
yhfU	b1120//b2235//
yhiI	b0652//b3377//
yhiM	b2720//b3175//yncK//b4068//b2097//b0234//b3185//b2235//b4037//b1011//b1482//b2660//b1190//b1247//b2531//b4609//
yhjE	b3869//b0120//b4320//b2252//b1701//b3742//b1485//b2374//b4024//b3545//b2272//b3542//b1767//b4608//b4428//b1807//b2908//b3545//b1509//b0907//b0652//b3177//b1499//b3167//b3345//b2720//b3333//b0369//b3536//b4056//b2368//b3365//b0728//b3153//b1910//b0921//b1807//b3186//
yiaB	b3035//b4380//
yiaK	b1258//b1828//
yibD	b1773//b1244//
yibI	b2217//b1603//
yibJ	b0369//b3482//
yibN	b2032//b4291//b2094//b3651//
yicE	b2014//b2272//
yidP	b2598//b2068//
yidZ	b1134//b2039//
yieK	b3259//b2683//
yigB	b2957//b2705//yjhE//b0306//b1747//b1701//b2620//b3733//b3978//b1258//b3619//b1937//b3738//b0823//b3340//b2013//b4035//b3991//
yigL	b2679//b1037//
yigZ	b0765//b0093//b1164//b3486//b3944//b3457//b3543//b2502//b0058//b0396//b3115//b1048//
yijD	b2390//b1125//
yijF	b3957//b4318//b1638//
yjbR	b2990//b0074//
yjbS	b3204//b2425//
yjcH	b3386//b1484//b2676//
yjdA	b2137//b1258//b1679//b0641//b3516//b3918//b3296//b2365//b1563//b0486//b1580//b3165//b0071//b1259//b3306//b1927//b3516//b2517//b0429//b1342//b3516//b0973//b2142//b0184//b1097//b3533//b3129//b0342//
yjdJ	b2663//b1662//b1484//b0979//
yjdO	b2698//b1486//
yjeO	b2309//b1679//
yjfK	b3395//b0779//
yjfO	b2148//b3846//b3905//
yjfY	b3508//b2217//
yjgI	b1071//b0643//
yjgZ	b3289//b0588//b2598//b4430//
yjhC	b1742//b3670//
yjhX	b3342//b2705//
yjiH	b0554//b4655//b1175//
yjiM	b2850//b3838//
yjiX	b3208//b2914//
yjjI	b3597//b3455//b3345//b1992//b3616//b4036//b0778//b1137//b3429//b3637//
yjjN	ybfI//b0851//b2455//b3319//b2309//b0939//b1292//b1102//b2699//b2725//
yjjV	b1776//b2665//
ykfI	b1123//b1900//b2234//b1944//b0520//b2849//b3400//b0158//
ykgB	b3619//b3514//
ykgF	b3228//b4335//
ylbF	b1777//b1631//
yliI	b0421//b0888//
ymdA	b4430//b2752//b3741//b0032//b1263//b3295//b2284//ygaQ_2//b3330//b1203//b0320//b2439//b1746//b4098//b1881//b0151//b4407//b2185//b1008//b2933//b1012//b3933//b0247//b3690//b2499//b3896//b3295//b1991//b0632//
ymfE	b0812//b1627//
ymfR	b3098//b0653//
ymfS	yjhE//b4081//b3960//b3098//b2756//b1948//
ymfT	b2017//b2527//b0273//b2254//b0941//b2776//b1681//
ymgC	b0864//b2852//b1513//b3611//
ymgI	b0432//b4238//b2104//
ynaJ	b2230//b3141//b1554//b4233//b0171//b2480//yrhA//b0820//
ynbB	b1062//b3732//b1199//b1910//b2491//b1166//
ynbC	b2195//b3651//
yncB	b2719//b2849//b3432//b2068//b4071//b2960//b2286//b2014//
yncE	b3125//b1198//
yncK	b0806//b3306//b2039//b1513//b2313//ygaQ_2//b1137//
yneJ	b3962//b1200//
yneK	b1443//b0812//
yneL	b2230//b2266//b0804//b3624//b1261//b0678//b3516//ybfG//b1009//
ynfH	b3649//b0365//b3475//yrhA//b1076//b3506//b2423//
ynjD	b2852//b4156//b2423//
ynjE	b3721//b1349//b3413//b0704//b1360//
ynjH	b2871//b0509//b0584//b0573//b0945//
yoaD	b0379//b3129//b3336//
yoaG	b1018//b3296//
yobA	b1070//b0307//
yobB	b0409//b1756//b1396//
yobF	b1748//b1040//
yodA	b2287//b3625//b1646//
yodD	b0854//b2262//b2724//b2502//b1920//b3080//b2146//b1281//b1586//
yoeB	b0936//b1394//
yohC	b3637//b1918//
yohF	b1603//b1580//b2726//b1531//b4237//b3110//b3656//
yohK	b2736//b0428//
ypeC	b3326//b0063//
yphA	b1071//b0976//
yphB	b0990//b2526//
ypjI	b0837//b0350//
yqeC	b2480//b0894//b2659//b1126//
yqeK	b2103//b4127//b4200//b0078//b0804//b2199//b2856//
yqgB	b0003//b1817//b1593//b0150//b0003//b0720//b1257//b0050//b2261//b1159//b2285//b4244//b3127//b2335//b3493//b2097//b1392//b0253//b0783//b3416//b0914//b2019//b3319//b3035//
yqgD	b3983//b4015//
yqgF	b3628//b4308//
yqhG	b2930//b2147//b2488//
yqiA	b4314//b2679//
yrbA	b1246//b2451//b3480//b1784//b3177//
yrbC	b3523//b1089//
yrbF	b1796//b1878//b2682//
yrbK	b1368//b1282//b0311//b2851//
yrhA	b1627//b1923//
ysaC	b1430//b0089//b0873//b0862//b1298//b1018//b3013//b1774//b0131//b4469//b2459//b1104//
ytfP	b0078//b3788//
ytfT	b3779//b0428//b0195//b1992//b1516//b1755//b1061//b2162//
ythA	b1892//b2702//
ytjA	b3544//b3079//b2017//b3074//b3168//b4069//b1590//b1203//b3544//b3177//b2145//b3313//b0958//b2906//b1682//b2414//b3871//b3069//b4303//b2423//b2949//b3385//b1844//b1073//b1435//b2522//b1646//b1048//b1885//
zntR	b3997//b1885//
