#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b4380//b3403//
glcG	b0974//b0923//b0921//
glgX	b0436//b2894//ecpB//b4305//
glnL	b1151//b2501//
glnQ	b3184//b1486//b2418//
glpT	b4143//b0083//b2482//b1627//b3158//b3812//b0974//b1464//
gltB	b3964//b3127//
gltL	b2453//b2272//
glxR	b2729//b0093//
gspB	b3113//b2852//
gspD	b4655//b1172//
gspF	b3191//b3295//
gspM	b1993//b3628//
hisQ	b2243//b3136//b1390//
holC	b2199//b3117//b3192//b1008//
htpG	b3001//b3918//b1717//
hybC	b2914//b1886//
hybG	b0356//yncK//b3598//
hybO	b2998//b3022//b3849//
hydN	b2676//b3100//b1159//b1018//b1297//b3963//b3021//b0585//b2236//b1560//b2997//
hyfB	b0436//b1081//b1343//
hyfR	b2525//b1468//b3643//b0711//b3065//
ibpB	b4070//b0940//
ileY	b1480//b3811//
ilvM	b3613//b2278//b3323//b2390//b1586//
ilvN	b1224//b2092//
iscU	b3993//b0477//b2137//b0002//b1751//
iscX	b2080//b1183//b0972//
kdsD	b3516//b1744//
ksgA	b2230//b4199//
lacZ	b4460//b0584//b3941//
lar	b2755//b0333//
leuZ	b1000//b1183//b3630//b3783//
lldR	b2461//b1360//b3624//
lpxP	b1140//b0641//b0724//b4131//
lspA	b2739//b0586//b0077//
lsrR	b1245//b2598//b0653//b3229//b0183//b2487//b1260//b1151//
lyx	b0015//b1742//
malQ	b1291//b0520//b1942//b1612//b3336//b1991//b3711//b3958//
manZ	b0955//b3972//b2014//
marR	b3903//b2876//
mcbA	b2706//b1888//
mcrA	b1931//b0695//
mdtJ	b0509//b2199//
menD	b2525//b1165//b1294//
metN	b2285//b4245//
mglC	b3687//b2460//b1512//
mhpB	b4249//b4202//
mhpF	b0785//b1848//
minD	b1077//b1926//
minE	b2698//b4610//
mnmG	b1892//b0125//
moaE	pawZ//b4317//b3310//b0776//b3718//
mokB	b0379//b3671//
mpl	b3311//b1125//
mprA	b0805//b0087//b3367//
mraZ	b0232//b1789//b0971//b2095//
mrp	b2019//b3687//
murE	b3390//b0350//
nagB	b2257//b4598//
nanM	b3898//b4512//
napF	b0313//b0941//
napH	b1351//b4114//b2032//b2506//b0836//
narJ	b3536//b0015//b1709//
narZ	b2659//b3334//
nirD	b1684//b3981//b4230//
nrdG	b3191//b1247//
nrdI	b3074//b3259//b3931//b2544//
nrfC	b1040//b4104//b4592//
nuoB	b1841//b3930//
nuoN	b0783//b3788//b2272//b1885//b1736//b2167//b3936//b1530//b4106//b4238//b2281//
oppF	b1238//b4151//b2486//b2451//b2883//
paaI	b2242//b0118//b3727//b1865//b1410//efeU//b2147//b3159//b0584//
pdhR	b3297//b0809//
pdxK	b1190//b1098//b1750//
pflB	b4101//b1504//
pgk	b1474//b4245//b2597//
pheL	b1361//b1991//
phnE	b3650//b1920//
phnL	b2524//b0554//b4568//b0036//
pntA	b0659//b1925//
polA	b3124//b3136//
potH	b0522//b1392//b2855//b0772//b4384//b1392//b2737//
ppa	b2486//b0093//
ppdD	b4048//b4334//
ppx	b0591//b0777//
proX	b3616//b2453//b0910//
prpD	b1148//b3563//yedS//
pspD	b1339//b1225//b3848//b2827//
pstB	b0726//b2573//
pstS	b2490//b2572//b3476//
purT	b1756//b1389//b2933//b3294//b1389//b2756//b3983//b1390//b0093//b2971//
putP	b3455//b2909//
puuR	ecpE//b4355//b1263//b4589//
pyrI	b4005//b2672//b3296//b3347//b2033//b4511//
rbsK	b1563//b3659//b0244//b3099//b4609//
rcsD	b1215//b1482//
recQ	b4315//yedS//
relE	b4122//b2266//
rhaB	b1950//b0143//
ribF	b4153//b1862//b2032//b3532//
rlpB	b3624//b2713//b2141//
rluA	b1950//b3704//
rpmI	b1891//b1746//
rpoN	b2728//b3958//
rseA	b0414//b3525//
rsxB	b1360//b1815//
rtcR	b2185//b0677//
rutG	b4104//b2893//b1071//b2698//b2908//wbbL//b0595//
ryhB	b0013//b3779//
sapD	b0873//b2056//b1362//
serC	b4305//b0248//
serT	b2870//b2718//b1784//b2698//
sfmH	b0776//b3333//
slyA	b0710//b4314//
smpB	b1900//ygaQ_2//
srlE	b2327//b0112//b1941//b4467//b1011//
sroB	b2277//b2957//
sseB	b2497//wbbL//
sspB	b2341//b2051//
ssrS	b2600//b3508//b2208//
sucD	b3636//b4203//b3476//b1435//b1088//b3918//yliL//b1154//b1890//b0921//b0727//b2528//b2672//
sufS	b3295//b4081//b3477//b0511//b3343//b1938//
tatA	b2052//b2444//
tdcG	yrhC//b1566//b0997//b0796//b0908//b3180//b2142//
tdh	b3540//b4316//b2682//b2109//b2456//b3605//
tdk	b1912//b2279//
thrC	b1079//b1396//b4070//
thrW	b2047//b0910//b2991//b3636//
tnaC	b1682//b1088//b1080//
tolC	b1342//b1198//b0313//b4369//
tolR	b4451//b2126//b3870//
treC	b2017//b0183//
trmI	b4314//b0575//
trpL	b1739//b2722//b1098//b3926//b2917//
truB	b0485//b3613//
truD	b3221//b2234//b2222//
trxA	b3117//b2240//
trxB	b1717//b3476//
tyrA	b3362//b0312//
tyrB	b0907//b0421//b1124//
tyrU	b3981//b0738//b1287//b2608//b0183//
upp	b2024//b2887//b1587//b3183//b1779//
uraA	b3098//b2872//b3708//
usg	b0575//b2543//
valV	b3198//b3314//b1082//
visC	b3341//b4355//b2903//b0765//
waaU	b4383//b3486//b3431//b2855//b1651//b3153//b3006//b3991//b1478//b3906//b3632//
wbbL	b1104//b1394//b4291//b3684//arpB//b2068//b1889//b1203//b1391//b3770//b3318//b4153//
wcaE	b3810//b1156//
wcaL	b3611//b2827//b0583//b1578//b0727//
wzxE	b1746//ygaQ_2//
xerD	b3118//b2103//
xylA	b1238//yncK//
yaaW	b0245//b0180//
yadM	b0331//ysaC//
yaeB	b4109//b1576//
yaeI	b2600//b1073//
yafZ	b1300//b2141//
yajG	b0329//b1881//b2241//b4383//
ybaN	b2713//b3367//b3565//b3514//b3994//
ybbC	b1617//b2491//
ybbW	b0023//b4222//b2719//b0928//b1531//
ybcO	b2241//b3013//
ybdD	b1554//b2326//b2782//b1784//b1729//b1646//b1518//b2524//
ybeA	b1586//b1904//b3631//b1150//b2971//b0365//
ybeZ	b2038//b2866//
ybfC	b2849//b1282//
ybgC	b1930//b3486//
ybgJ	b1931//b3141//
ybgT	b4222//b0421//b3727//b2040//
ybhC	b4307//b2995//b2239//b0584//
ybiC	b3740//b2720//b1880//b1415//b0536//b1037//b1174//efeU//b0707//b1147//b0865//b1527//b1491//b3308//
ybiH	b1018//b3751//
ybiX	b0451//b3786//b0971//b2905//b2186//b3953//b4202//b0722//b0572//b4277//b4506//b2145//b1901//b3829//b3336//
ybjC	b0941//b1203//
ycbS	b3734//b0138//
ycbT	b2677//b3960//
ycbZ	b0365//b1972//
yccB	b2049//b0158//b2319//b3223//b2487//b1393//b0635//b1745//b3153//b1629//
yccJ	b0911//b1577//
yccM	b2449//b2354//b2853//
yccW	b2003//b0590//b0727//
ycdZ	b2464//b1748//
yceD	b2327//b2023//
yceG	b3366//b1487//b1847//
ycfM	b0485//b2482//b4655//
ycgM	b2849//b2903//b1797//
ychS	b2348//b3972//b1824//b3176//b2185//b1339//b3956//
yciC	b2256//b4305//
yciH	b2864//b2907//
ycjT	b1349//b2204//
ycjV	b4598//b3563//b2721//
ydaU	b1359//b3429//
ydaV	b0710//b3514//
ydaW	b3711//b3367//
ydcQ	b0921//b4057//
ydcW	b3334//b1519//
yddB	b3515//b3118//
ydeT	b3031//b1879//b3098//
ydeU	b3658//b4127//
ydfE	b0772//b2208//b3130//
ydfV	b4609//b0474//
ydhS	b4239//b3222//
ydiH	b1157//b1225//
ydiR	b1516//b0728//
ydjL	b1409//b0168//b1931//b3796//
yeaC	b3771//b0823//b2093//
yeaK	b0905//b2722//b3838//
yeaZ	b4585//b2248//b1751//
yebB	b0536//b4036//
yebC	b4117//b2312//b0486//b2917//b3829//b4485//b4320//
yebF	b4443//b4160//
yebG	b2168//b2738//b3960//b0806//b1123//b3309//b2783//b0078//b3810//b2893//b2276//b2453//b3316//b0431//b2718//
yebR	b3726//b2137//b1147//
yebT	b3963//b0764//
yedF	b3295//b4426//
yedI	b0975//b3786//
yedL	b2888//b0914//b0961//b0739//b0434//
yedZ	b3168//b1844//b3403//
yeeE	b3836//b0779//b4032//b2744//b2767//b0572//b3727//b4117//b0823//b1774//b0806//b2678//b2763//b1077//b2763//b3192//b3325//b4152//b2776//b3960//b1683//b3455//b4226//
yeeF	b3323//b2327//b2217//b2751//b4005//b1611//b0753//b3981//b1565//
yehM	b3315//b3875//
yehP	b0473//b1361//b3031//b3508//b1034//b4231//b3619//b3191//b3623//b3340//b0888//b0162//
yehU	b2264//b1513//
yeiS	b1261//b2146//
yejK	b3239//b2261//b2659//b2488//
yfaA	b3127//b3065//
yfaE	b2941//b1909//b2827//
yfaX	b0575//b2108//b1836//
yfaY	b4348//b0997//
yfaZ	b4123//b2335//
yfbM	b1262//b3932//
yfbN	b3136//b1235//
yfcM	b3829//b1071//
yfcP	b3119//b1701//b2750//b1104//b1599//b1414//
yfcV	b0584//b2460//
yffS	b0922//b4418//b1630//b1587//b1735//b3560//b1708//b1243//
yfgM	b0729//b4348//b1744//b2523//b3078//b3725//b0186//
yfjG	b2480//b3636//
ygaF	b4464//b2482//b3129//b2026//b3649//b1482//b1892//b1177//b2783//b2720//b1958//
ygbM	b3725//b1698//b4303//b2706//
ygcI	b1566//b2879//b2024//b0855//
ygcO	b0062//b1912//
ygeA	b0772//b4304//b2879//b1078//b2374//b0781//
ygeN	b1102//b0983//b2524//
ygfB	b0342//b0498//b3080//
ygfM	b1684//b1134//b2683//b0722//b4254//b0143//b2307//b0379//b4189//b2288//b2960//
ygfT	b0672//b2414//
ygfU	b4151//b4131//b2957//
yggF	b1260//b0036//b1901//
yghJ	b4471//b2199//b3031//
yghZ	b2572//b0253//
ygiQ	b3426//b0595//b3630//
ygiT	b1599//b1600//
ygjH	b4117//b0498//b3623//
ygjJ	b4114//b2202//b0431//
ygjK	b0534//b3344//
yhaB	b1593//b3313//
yhaO	b3302//b1717//
yhaV	b1339//b0750//
yhbE	b3803//b0513//
yhbJ	b3630//b0710//
yhbU	b0777//b2234//
yhbV	b1010//b2606//b0545//b2013//b3165//b0253//
yhbY	b1263//b3963//b2715//b1200//b1755//b1203//b3710//b1444//b2239//b3191//b2765//b1157//b1077//b3977//b1931//b1083//b1906//b3849//ecpE//b3185//b0757//b3850//b3903//b3932//b1224//b1300//b1438//b1880//b3491//b4279//b2217//b0573//b0509//b3788//b1850//b1352//b1243//b3931//b3721//b4071//b2458//b0533//b3903//b0831//b2145//b1297//b0586//b2002//b1415//b2094//b4290//b4279//b2730//b0089//b1281//b1247//b2800//b0320//b3687//b3981//b1970//b3780//b2003//b0989//
yhcH	b1891//b1207//b1361//b0396//b3523//b1499//
yheL	b1104//b0759//b1079//b2318//
yheO	b3931//b1891//b4231//b4353//b1426//b1864//b1332//b3964//b1745//
yheS	b0574//b4054//
yhfU	b1015//b2123//
yhiI	b2286//b2990//
yhiM	b0805//b2286//b1174//b0592//b4470//b4151//b2050//b1264//b0434//b3738//b3616//b3475//b2726//b3624//b2199//b3313//
yhjE	b3170//b4152//b1955//b3301//b2279//yedS//b1224//b3194//b2501//b1415//b2918//b4418//b3130//b2607//b0406//b2090//b1939//b3454//b0429//b1334//b4293//b4015//b4467//b2739//b1530//b1200//b2262//b0171//b1848//b0082//b2498//b2097//b2390//b2125//b4187//b2723//b4037//b1849//
yiaB	b1843//b4598//
yiaK	b3918//b4330//
yibD	b0756//b0432//
yibI	b0487//b1071//
yibJ	b2255//b1484//
yibN	b1586//b1627//b0973//b1919//
yicE	b3078//b0059//
yidP	b1708//b0594//
yidZ	b1494//b3659//
yieK	b0063//b0473//
yigB	b3212//b0972//b3735//b2455//b0112//b3110//b3326//b2167//b2499//b0077//b3509//b1342//b0594//b2782//b2312//b2977//b3906//b2217//
yigL	b2745//b1435//
yigZ	b2850//b4207//b3869//b4352//b1603//b2459//b2480//b0733//b1971//b0595//b3345//b2449//
yijD	b1932//b2517//
yijF	b2849//b2307//b2333//
yjbR	b3430//b2319//
yjbS	b1679//b1761//
yjcH	b1259//b2445//b2677//
yjdA	b1912//b2004//b2722//b0023//b3780//b2572//b1281//b3962//b3314//b3189//b2909//b0652//b3065//b1036//b0672//b1199//ysaC//b3537//b0598//b0248//b3797//b0078//b2262//b3118//b4384//b2616//b1199//b1612//
yjdJ	b2619//b3803//b3141//b1349//
yjdO	b4099//b2480//
yjeO	b4230//b2880//
yjfK	b3387//b0198//
yjfO	b2763//b1339//b4511//
yjfY	b1204//b1343//
yjgI	b0729//b3315//
yjgZ	b0823//b1744//b1778//b0695//
yjhC	b2049//b0591//
yjhX	b2697//b4466//
yjiH	b0903//b3510//b3069//
yjiM	b0855//b4460//
yjiX	b0763//b3304//
yjjI	b4199//b1464//b2025//b4147//b4506//b1684//b1949//b0306//b2878//b2609//
yjjN	b3870//b0776//b1003//b3259//b4240//b1343//b1519//b2782//b3255//b0153//
yjjV	b2140//b2440//
ykfI	b0967//b0907//b4117//b1335//b0812//b1487//b3312//b1123//
ykgB	b3750//b3026//
ykgF	b0860//b3456//
ylbF	b2254//b2302//
yliI	b0775//yncK//
ymdA	b2925//b2706//b2041//b2240//b4201//b2257//b3724//b2529//b2933//b1480//b3931//b4014//b2487//b3366//b0765//b2217//b0704//b3870//b4293//b1396//b3213//b1226//b2497//b3734//b0477//b3333//b3991//b3390//b1415//
ymfE	b4067//b2093//
ymfR	b2335//b2243//
ymfS	b4024//b2035//b1174//b2003//b0921//b3377//
ymfT	b3180//b2684//b2313//b1709//b2756//b1931//b0094//
ymgC	b4380//b0091//b2852//b3643//
ymgI	b3117//b3231//b1203//
ynaJ	b3752//b1756//b3366//b1878//b2051//b1134//b2053//b2109//
ynbB	b2914//b1881//b4376//b3972//b2253//b4048//
ynbC	b1633//b4112//
yncB	b2672//b1739//b3728//b1922//b1247//b4081//b3984//b2515//
yncE	b0121//b4414//
yncK	b1906//b4603//b1949//b4430//b0434//b0032//b2439//
yneJ	b0087//b0785//
yneK	b3325//b3869//
yneL	b2341//b4069//b3981//b1888//b2080//b0450//b2881//b0907//b3125//
ynfH	b3904//b4071//b4259//b3654//b2273//b4277//b0728//
ynjD	b0061//b1891//b0781//
ynjE	b3613//b1824//b2285//b3312//b3809//
ynjH	b3748//b1104//b3342//b3416//b2125//
yoaD	b0182//b3300//b1865//
yoaG	b2448//b3811//
yobA	b1332//b1560//
yobB	b1823//b0474//b3803//
yobF	b4188//b3869//
yodA	b3932//b1912//b2506//
yodD	b0263//b0763//b4655//b3894//b0473//b3293//b1530//b4303//b0125//
yoeB	b3983//b2706//
yohC	b0523//b1257//
yohF	b0734//b2925//b2319//b2763//b2894//b4381//b0148//
yohK	b1410//b3304//
ypeC	b4460//b2333//
yphA	b4352//b3791//
yphB	b3977//b4098//
ypjI	b3962//b2264//
yqeC	b2125//b0468//b3736//b0851//
yqeK	b0121//b0860//b0088//b4032//b3430//b3936//b4006//
yqgB	yrhA//b3637//b1184//b0247//b2013//b4512//b1409//b2104//b2672//b1124//b2698//b4290//b1151//b0369//b0357//b2055//b2879//b2287//b2387//b1745//b0061//b2026//b2140//b4254//
yqgD	b1244//b1950//
yqgF	b0436//b2682//
yqhG	b3302//b2425//b1426//
yqiA	b2012//b3340//
yrbA	b1350//b3510//b2620//b3153//b1171//
yrbC	b2498//b2454//
yrbF	b1511//b1368//b1204//
yrbK	b2616//b2198//b1631//b0595//
yrhA	b2608//b3537//
ysaC	b4005//b3645//b0344//b3725//b4464//b4308//b3654//b0943//b3294//b2339//b2348//b2971//
ytfP	b3312//b0182//
ytfT	b4100//b0369//arpB//b3990//b2894//b4186//b1339//b2672//
ythA	b0333//b2243//
ytjA	b0727//b4308//b0856//b1003//b0074//b2752//b1144//b2278//b3119//b1519//b4277//b2040//b0263//b3707//b4189//b2003//b2828//b2418//b2281//b1421//b1942//b3687//b1672//b0828//b0087//b1342//b2203//b0033//b1709//
zntR	b2239//b2169//
