#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b1176//b2971//
glcG	b0089//b2150//b3933//
glgX	b1132//b2421//b4293//b2120//
glnL	b4506//b1851//
glnQ	b0028//b1189//b0089//
glpT	b4384//b0643//b1972//b4048//b3189//b3198//b0653//b1514//
gltB	b1407//b1970//
gltL	b1927//b1950//
glxR	b2730//b2445//
gspB	b0588//b4100//
gspD	b0520//b2719//
gspF	b0733//b3836//
gspM	b4203//b2145//
hisQ	b2961//b2871//b0169//
holC	b2205//b2752//b3871//b3658//
htpG	b0727//b3523//b2522//
hybC	b1077//b2444//
hybG	b0573//b4506//b3170//
hybO	b0028//b3175//b0777//
hydN	b1633//b3731//b1681//b0436//b2199//b3711//b2893//b3297//b1492//b3158//b1386//
hyfB	b4610//b3191//b2957//
hyfR	b2738//b3718//b0828//b4277//b1586//
ibpB	b3118//b1937//
ileY	b4135//b2480//
ilvM	b3480//b1807//b3322//b2013//b1467//
ilvN	b3511//b2997//
iscU	b3687//b4384//b1834//b2888//b1748//
iscX	b3295//b0520//b1519//
kdsD	b3191//b0121//
ksgA	b4245//b2486//
lacZ	b1449//b0511//b0764//
lar	b2049//b4024//
leuZ	b2206//b1195//b1076//b0244//
lldR	b2739//b3001//b1851//
lpxP	b0722//b3978//b2488//b1531//
lspA	b2071//b4377//b3506//
lsrR	b3690//b1332//b0018//b0585//b0092//b1407//b3533//b0520//
lyx	b1257//b4221//
malQ	b1611//b1923//b3981//b2864//b4153//b2196//b0026//b2764//
manZ	b0903//b1683//b2440//
marR	b0989//b0830//
mcbA	ygaQ_2//b4293//
mcrA	b2253//b2162//
mdtJ	b4358//b3476//
menD	b0586//b0505//b0928//
metN	b0468//b3525//
mglC	b3180//b3031//b2598//
mhpB	yrhA//b3781//
mhpF	b1881//b0027//
minD	b1085//b3297//
minE	b1513//b4515//
mnmG	b3932//b2459//
moaE	b2949//b3430//b4303//b3099//b1504//
mokB	b0823//b3850//
mpl	b3476//ecpE//
mprA	b1566//pawZ//b1504//
mraZ	b0093//b3893//b3993//b4221//
mrp	b2737//b1094//
murE	b3141//b3730//
nagB	b2730//b2491//
nanM	b2145//b1358//
napF	b3265//b3313//
napH	b2147//b2197//b1495//b3333//b3120//
narJ	b2757//b3194//b3983//
narZ	b0428//b2137//
nirD	b1485//b1008//b3130//
nrdG	b1953//b0369//
nrdI	b3231//b4316//b1866//b3738//
nrfC	b3836//b2287//b1126//
nuoB	b0406//b1862//
nuoN	b1904//b2488//b2250//b0003//b1096//b2850//b1361//b0583//b3175//b4466//b0245//
oppF	b3822//b0982//b0379//b2167//b3626//
paaI	b2702//b0865//b2729//b1593//b3626//b1948//b1563//b0027//b3618//
pdhR	b2828//b3611//
pdxK	b3984//b2142//b3618//
pflB	b4096//b0432//
pgk	b3205//b3208//b0804//
pheL	b2873//b0850//
phnE	b1847//b3617//
phnL	b1992//b3643//b1735//b3175//
pntA	b0928//b3604//
polA	b2480//b2137//
potH	b3128//b3183//b2202//b1938//b0710//b4076//b3205//
ppa	b3523//b0862//
ppdD	b1038//yedS//
ppx	b4131//b2038//
proX	b1787//b2047//b3239//
prpD	b4559//b4126//b0764//
pspD	b4104//b2125//b0722//b1125//
pstB	b3377//b1930//
pstS	b3983//b0313//b0025//
purT	b3850//b3311//b0992//b3012//b3727//b1491//b4384//b1225//b3727//b3990//
putP	b2319//b4565//
puuR	b2487//b3849//b4269//b2287//
pyrI	b2597//b1886//b0320//b2253//b2469//b1603//
rbsK	b4149//b0721//b1519//b2048//b0511//
rcsD	b0990//b3739//
recQ	b2019//b3117//
relE	b1554//b3136//
rhaB	b2056//b3128//
ribF	b4101//b1420//b0137//b1668//
rlpB	b3614//b1312//b1944//
rluA	b2682//b3643//
rpmI	b1287//b0642//
rpoN	b4303//b4098//
rseA	b1167//b4188//
rsxB	b1757//b2068//
rtcR	b2717//b0063//
rutG	b3517//b1787//b1255//b1672//b0396//b4259//b3829//
ryhB	b2155//b2601//
sapD	b3933//b0779//b1748//
serC	b1245//b0776//
serT	b0590//b2447//b4568//b0511//
sfmH	b0232//b3329//
slyA	b3784//b2029//
smpB	b4128//b3926//
srlE	b1760//b2918//b1281//b2168//b3797//
sroB	b3183//b0027//
sseB	b4115//b3926//
sspB	b1748//b3317//
ssrS	b3611//b4592//b3078//
sucD	b0180//b2659//b3306//b0336//b1072//b3637//b2867//b3200//b2422//b0974//b0596//b2090//b3202//
sufS	b2025//b1261//b4319//b3703//b3482//b3314//
tatA	b3303//b2752//
tdcG	b1742//b0936//b1880//b2365//b3386//b1334//b4231//
tdh	b3260//b2502//b1138//b1506//b2257//b1125//
tdk	b4269//b3475//
thrC	b3791//b2029//b3185//
thrW	b0152//b2198//b4143//b2368//
tnaC	b4112//b2147//b0131//
tolC	b0592//b3944//b2044//b2661//
tolR	b3123//b4244//b1334//
treC	b4052//b4426//
trmI	b1901//b3997//
trpL	b0038//b0595//b1901//b2026//b1259//
truB	b0087//b2146//
truD	b2034//b0183//b2421//
trxA	b1409//b2425//
trxB	b1756//b2196//
tyrA	b3491//b1359//
tyrB	b3736//b2679//b0863//
tyrU	b3533//b0836//b3972//b1991//b1942//
upp	b3176//b4128//b4226//b1772//b3565//
uraA	b1247//b0051//b2461//
usg	b2451//b0306//
valV	b3690//b3726//b2312//
visC	b3957//b2243//b3026//b0263//
waaU	b0486//b3317//b0616//b0976//b3936//b2712//b4471//b2764//b2040//b4067//b3125//
wbbL	b1588//b4183//b4593//b2285//b2827//b1924//b2335//b0894//b2751//b2447//b1297//b1832//
wcaE	b0724//b3005//
wcaL	b4143//b3752//b2252//b2155//b3978//
wzxE	b2880//b3615//
xerD	b3312//b2050//
xylA	b2109//b3516//
yaaW	b3959//b3308//
yadM	b1789//b1918//
yaeB	b2939//b0002//
yaeI	b3180//b2674//
yafZ	b0829//b0575//
yajG	b3078//b3128//b2446//b4027//
ybaN	b4380//b3651//b0735//b1174//b4254//
ybbC	b2167//b3072//
ybbW	b0941//b2453//b2881//b1200//b3748//
ybcO	b3727//b3482//
ybdD	b0805//b3422//b3190//b2319//b4367//b3903//b2676//b3128//
ybeA	b4311//b2990//b3785//b2273//b3643//b3295//
ybeZ	b4254//b2500//
ybfC	b4014//b0013//
ybgC	b0907//b1941//
ybgJ	b2674//b0554//
ybgT	b3124//b1943//b4207//b3733//
ybhC	b1342//b0406//b0477//b3431//
ybiC	b0011//b4153//b2745//b1515//b1307//b3261//b2998//b3195//b0851//b3786//b1651//b2424//b4369//b1291//
ybiH	b3463//b2531//
ybiX	b4053//b3739//b3189//b0183//b2764//b1151//b2261//b2109//b2620//b3930//b0936//b3429//b2092//b1509//b2206//
ybjC	b2851//b2104//
ycbS	b2500//b3312//
ycbT	b4443//b2277//
ycbZ	b2400//b0331//
yccB	b1265//b4314//b2997//b0575//b1505//b0004//b3477//b0115//b1954//b2850//
yccJ	b1849//b2498//
yccM	b4233//b3785//b1912//
yccW	b0756//b3170//b2972//
ycdZ	b0137//b1685//
yceD	b4377//b0828//
yceG	b1629//b1818//b1224//
ycfM	b2677//b1012//b1200//
ycgM	b0077//b3493//b4106//
ychS	b4279//b1849//b3933//b4414//b3176//b3265//b3742//
yciC	b2855//b4249//
yciH	b3726//b2080//
ycjT	b1560//b1751//
ycjV	b0296//b3513//b1238//
ydaU	b0348//b0199//
ydaV	b2050//b2312//
ydaW	b0872//b1264//
ydcQ	yliL//b4592//
ydcW	b4013//b4189//
yddB	b1467//b3021//
ydeT	b0232//b0980//b4098//
ydeU	b1739//b0961//
ydfE	b2327//b1642//b4249//
ydfV	b1739//b2502//
ydhS	b2038//b0430//
ydiH	b2458//b2035//
ydiR	b1513//b0273//
ydjL	b3525//b3100//b4288//b3629//
yeaC	b2527//b3454//b0301//
yeaK	b3304//b2888//b3875//
yeaZ	b1171//b2697//b2333//
yebB	b1527//b0162//
yebC	b0164//b1200//b2092//b1312//b0062//b3898//b4280//
yebF	b3721//b0025//
yebG	b3796//b0972//b3984//b2893//b3098//b0860//b0050//b2222//b1739//b4352//b3836//b3628//b1044//b1261//b0996//
yebR	b2149//b1586//b1081//
yebT	b1709//b1388//
yedF	b3711//b4414//
yedI	b1040//b1036//
yedL	b1642//b0523//b1396//b3623//b0487//
yedZ	b1849//b1672//b1884//
yeeE	b1876//b3799//b3186//b0799//b3321//b2675//b1093//b4131//b2866//b0974//b3565//b1003//b3231//b3298//b4226//b2348//b0642//b2097//b1260//b1991//b0884//b2957//b3191//
yeeF	b0990//b3540//b1389//b3223//b3809//b3616//b2019//b2308//b0348//
yehM	b1258//b2036//
yehP	b4233//b3329//b4426//b3457//b4443//b1495//b0028//b2425//b1939//b3770//b3385//b1490//
yehU	b1203//b0635//
yeiS	b1681//ilvG//
yejK	b2609//b4318//b0113//b4466//
yfaA	b2126//b2926//
yfaE	b2109//b1970//ybfG//
yfaX	b3367//b0072//b1259//
yfaY	b1018//b0778//
yfaZ	b0907//b3619//
yfbM	b0583//b3168//
yfbN	b0785//b3478//
yfcM	b0592//b0199//
yfcP	b4068//b0860//b4115//b0856//b2855//b2904//
yfcV	b3742//b0151//
yffS	b1137//b0406//b3560//b0781//b4100//b4106//b0738//b3022//
yfgM	b3513//b4006//b2705//b3177//b2674//b3165//ypjI//
yfjG	b1724//b1008//
ygaF	b1817//b2308//b3337//b3784//b3359//b4259//b1818//b2525//b0928//b1254//b1777//
ygbM	b0776//b4207//b3306//b4557//
ygcI	b3259//b1195//b2354//b1742//
ygcO	b0799//b3734//
ygeA	b1183//b2925//b0032//b4305//b3212//b1391//
ygeN	b4034//b4314//b1889//
ygfB	b1148//b0865//b2870//
ygfM	b2606//b3810//b3508//b3544//b1487//b1767//b3637//b0421//b0923//b4566//b4618//
ygfT	b0509//b3317//
ygfU	b0588//b2502//b0342//
yggF	b1305//b2414//b3431//
yghJ	b3251//b2480//b0347//
yghZ	b0736//b3026//
ygiQ	b3595//b2249//b4110//
ygiT	b3732//b2041//
ygjH	b2056//b4380//b1259//
ygjJ	b1491//b1264//b1862//
ygjK	b1228//b2253//
yhaB	b1729//b4203//
yhaO	b1588//b3203//
yhaV	b0775//b0077//
yhbE	b0487//b0088//
yhbJ	b3788//b3478//
yhbU	b3184//b1048//
yhbV	b2080//b3118//b3205//b2208//b3656//b2961//
yhbY	b0088//b0593//b2939//b1922//b4353//b0081//b4115//b1394//b0897//b2056//b4101//b3480//b1851//b4430//b0061//b3734//b1071//b3654//b3124//b1123//b2887//b0252//b3001//b2525//b3159//b1018//b3822//b2904//b4655//b2277//b4151//b2881//b1358//b3959//b4096//b4036//b3377//b1224//b1807//b0131//b1006//b2199//b2754//b3200//b3537//b3903//b3326//b4467//b3779//b4460//b0153//b0336//b3069//b0058//b3079//b2468//b1909//b2053//b1312//b3517//b2609//b1815//b3752//b0801//
yhcH	b1215//b3507//b0905//b3894//b2302//b0244//
yheL	b4592//b1073//b1920//b1773//
yheO	b4557//wbbL//b4054//b0585//b0810//b0253//b1144//b3933//b2235//
yheS	b0004//b1040//
yhfU	b2456//b3580//
yhiI	b0753//b1360//
yhiM	b3128//b0023//b0642//b2530//b1492//b2514//b2873//b0861//b3362//b1132//b4069//b1760//b1391//b2502//b2257//b3545//
yhjE	b1642//b3228//b1133//b3721//b2026//b3362//b1361//b1184//b3098//b1509//b2463//b0002//b2497//b2239//b3299//b4443//b3341//b0162//b0593//b3737//b1682//b4051//b4079//b1588//b0856//b0150//b3894//b1089//b3491//b1225//b1865//b4485//b1751//b2765//b2677//b2277//b3426//b0939//
yiaB	b4377//b0522//
yiaK	b2762//b2283//
yibD	b3013//b1991//
yibI	b1589//b0763//
yibJ	b3979//b3897//
yibN	b4237//b0659//b2491//b2029//
yicE	b4186//b2468//
yidP	b3035//b1140//
yidZ	b2523//b0632//
yieK	b2094//b3119//
yigB	b3203//b2469//b2468//b2002//b3079//b2756//yedS//b0810//b1509//b0028//b3229//b3797//b2276//b4207//b2093//b3185//ecpE//b2017//
yigL	b2499//b4515//
yigZ	b3116//b3575//b2498//b2683//b1515//b1200//b0533//b1576//b3617//b1359//b3704//b3170//
yijD	b3686//b2513//
yijF	b0234//b2103//b3192//
yjbR	b2464//b3707//
yjbS	b1352//b1563//
yjcH	b1519//b4110//b1189//
yjdA	b0139//b4027//b2137//b2459//b1865//b2948//b4305//b1876//b1709//b3204//b3236//b4079//b1886//b1361//b2137//b2527//b3479//b2724//b2887//b2222//b4240//b1944//b0180//b3457//b2908//b0379//b0729//b3124//
yjdJ	b1519//b1350//b3208//b3826//
yjdO	b2051//b3751//
yjeO	b2071//b1146//
yjfK	b4512//b2719//
yjfO	b0198//b3347//b4382//
yjfY	b3770//b3326//
yjgI	b4315//b0799//
yjgZ	b0115//b3990//b1291//b2055//
yjhC	b1577//b1428//
yjhX	b2930//b1396//
yjiH	b1588//b0775//b3787//
yjiM	b4367//b2522//
yjiX	b3299//b3289//
yjjI	b1316//b4154//b3205//b1938//b1188//b0801//b1430//b3724//b2702//b3771//
yjjN	b4328//b1849//b0051//b3972//b3079//b4316//b3072//b2997//b1134//b1291//
yjjV	b0534//b2080//
ykfI	b2723//b0922//b2447//b3530//b1294//b1265//b3542//b2145//
ykgB	b2253//b1564//
ykgF	b1947//b1486//
ylbF	b2240//b2748//
yliI	b4153//b2744//
ymdA	b1970//b0473//b2003//b0085//b3545//b4290//b2525//b2390//b3838//b2272//b0061//b1150//b4189//b0784//b2021//b3972//b3997//b0637//b1146//b4559//b1394//b3810//b1352//b1887//b0710//b2876//b3026//b4048//b0836//
ymfE	b4006//b2662//
ymfR	b2704//b2661//
ymfS	b1946//b0536//b1120//b4071//b3390//b2186//
ymfT	b1949//b1518//b3344//b3626//b4189//b2335//b0999//
ymgC	b1993//b3170//b2048//b3302//
ymgI	b3560//b0801//b2450//
ynaJ	b2468//b4609//b0734//b2488//b2368//b3172//b0336//b3168//
ynbB	b3978//b2453//b1009//b1912//b1947//b3204//
ynbC	b3259//b2243//
yncB	b1751//b1474//b2930//b2699//b4407//b1817//b4201//b3508//
yncE	b4589//b1503//
yncK	b3997//b1287//b2762//b0002//b3892//b1094//b0897//
yneJ	b3318//b1152//
yneK	b1391//b2506//
yneL	b1038//b3204//b3805//b1258//b0992//b2451//b3183//b0038//b1389//
ynfH	b3110//b0199//b1517//b1293//b4239//b1578//b2150//
ynjD	b1078//b2930//b3525//
ynjE	b2663//b2724//b2977//b2748//b1746//
ynjH	b3168//b1680//b4068//b1282//b4618//
yoaD	b2961//b0750//b2762//
yoaG	b2281//b0078//
yobA	b3159//b1971//
yobB	b0616//b2722//b0199//
yobF	b3739//b0751//
yodA	b1039//b4233//b0860//
yodD	b0233//b3515//b3514//b3645//ygeN//efeU//b3165//b1950//b3802//
yoeB	b3778//b3327//
yohC	b3479//b2487//
yohF	b2977//b0574//b0572//b3783//b2531//b1746//b1149//
yohK	b1015//b1366//
ypeC	b1340//b3314//
yphA	b3255//b1631//
yphB	b2023//b0751//
ypjI	b1312//b1630//
yqeC	b2109//b3643//b2480//b0861//
yqeK	b3991//b3861//b2108//b1138//b2390//b3897//b3620//
yqgB	b0910//b2838//b3811//b0828//b3251//b4293//b2222//b1265//b3224//b1141//b3463//b4113//b1929//b1396//b0120//b4096//b1931//b2283//b0396//b3893//b1137//b0727//b3509//b2342//
yqgD	b1527//b2093//
yqgF	b2205//b4539//
yqhG	b1912//b0348//b1238//
yqiA	b1294//b4237//
yrbA	b1767//b3326//b0914//b4072//b2754//
yrbC	b0511//b4524//
yrbF	b3317//b1039//b4376//
yrbK	b0347//b2202//b0593//b0806//
yrhA	b0170//b3317//
ysaC	b4318//b2378//b1698//b3670//b3022//b3508//b4069//b1183//b0809//b1443//b2195//b2155//
ytfP	b1392//b4512//
ytfT	b0379//b2239//b1491//b3221//b3933//b4081//b1526//b4418//
ythA	b1435//b4199//
ytjA	b0451//b0252//b1685//b3964//b2754//b3513//b0763//b2886//b0505//b2705//b1729//b3297//b3540//b2196//b1848//b0928//b1036//b2949//b3454//b4032//b3741//b1683//b1927//b2698//b1828//b3432//b2418//b2618//b1407//
zntR	b3359//b1499//
