#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b1910//b1987//
nrfC	b0958//b0331//b0805//
nuoB	b2867//b1071//
nuoN	b0863//b3515//b0736//b3294//b2997//b1716//b1312//b4015//b1098//b1937//b3785//
oppF	b1945//b1892//b2682//b1180//b0513//
paaI	b0775//b4259//b4314//b3770//b3400//b0296//b3726//b3366//b0023//
pdhR	b0234//b1900//
pdxK	b3297//b4051//b2531//
pflB	b0897//b0914//
pgk	b3069//b1748//b1638//
pheL	b1735//b3711//
phnE	b3711//b3964//
phnL	b3120//b0753//b3625//b1083//
pntA	b1259//b2702//
polA	b0350//b3337//
potH	b2757//b0758//b1514//b3805//b4511//b2977//b3115//
ppa	b2881//b1698//
ppdD	b0940//b1152//
ppx	b0131//b0907//
proX	b0199//b0087//b3936//
prpD	b2204//b2206//b3487//
pspD	b1452//b2677//b2607//b2252//
pstB	b0151//b0728//
pstS	b0306//b1757//b3491//
purT	b0707//b2108//b3204//b3201//b0118//b2093//b2665//b3323//b4348//b0907//
putP	b1394//b2135//
puuR	b3930//b0811//b2140//b2068//
pyrI	b3289//b2425//b4068//b2757//b4142//b1848//
rbsK	b0234//b3482//b0450//ygaQ_2//b4380//
rcsD	b4320//b2216//
recQ	b3769//yedS//
relE	b2040//b3361//
rhaB	b2185//b2933//
ribF	b0575//b3080//b1504//b3342//
rlpB	b3307//b4430//b3737//
rluA	b0396//b4557//
rpmI	b2992//yrhC//
rpoN	b2047//b0575//
rseA	b3344//yrhC//
rsxB	b1074//b1889//
rtcR	b2926//b1343//
rutG	b4154//b0976//b1797//b3203//b4069//b3344//b1617//
ryhB	b3705//b0152//
sapD	b2914//b1823//b3605//
serC	b0757//b2674//
serT	b0062//b3738//b3080//b0036//
sfmH	b3224//b3972//
slyA	b1080//b2421//
smpB	b1938//b0033//
srlE	b1495//b0801//b1554//b2499//b0366//
sroB	b0523//b3074//
sseB	b4367//b0071//
sspB	b2607//b2990//
ssrS	b4288//b4100//b1083//
sucD	b3098//b3327//b0936//b2652//b2960//b3670//b0733//b1987//b2186//b1755//b4057//b0545//b2095//
sufS	b4603//b1195//b2092//b0027//b3812//b0468//
tatA	b3710//b0014//
tdcG	b2683//b2135//b2818//b1513//b3347//b0003//b2737//
tdh	b1438//b3537//b3515//b1912//b1909//b1262//
tdk	b1004//b0863//
thrC	b4189//b1906//b4056//
thrW	b2752//b3203//b3125//b2487//
tnaC	b3514//b2872//b1886//
tolC	b3614//b3099//b3390//b1040//
tolR	b2252//b1225//b1051//
treC	b2904//b4524//
trmI	b3977//b4303//
trpL	b3099//b0921//b3956//b0072//b3962//
truB	b1103//b1190//
truD	b1941//b0430//b3960//
trxA	b2914//b2167//
trxB	b2454//b4114//
tyrA	b3560//b1531//
tyrB	b2866//b4160//b1188//
tyrU	b3711//b4187//b0406//b2662//b2677//
upp	b3779//b4369//b2530//b3721//b0974//
uraA	b3311//b2502//b2038//
usg	b2281//b1368//
valV	b4589//b2094//b4259//
visC	b0911//b1566//b2748//b0736//
waaU	b2513//b1257//b2606//b3898//b2017//b0078//b2765//b2276//b1679//b2319//b0617//
wbbL	b1531//b3306//b4380//b0169//b4069//b3748//b2482//b0575//b3378//b2872//b3976//b3598//
wcaE	b4598//b3153//
wcaL	b2368//b0872//b1244//b0536//b4128//
wzxE	b3124//b3024//
xerD	b0592//b3514//
xylA	b0081//b0837//
yaaW	b2717//b2721//
yadM	b2976//b2457//
yaeB	b1736//b2608//
yaeI	b0811//b0914//
yafZ	b3732//b1080//
yajG	b2090//b1014//b3846//b0549//
ybaN	b1832//b1304//b0910//ecpB//b0513//
ybbC	b3983//b2506//
ybbW	b1335//b1492//b1487//b4384//b1864//
ybcO	b1225//b1818//
ybdD	b3455//b3362//b2905//b3825//b0137//b2476//b0032//b2607//
ybeA	b4100//b2095//b0311//b2052//b1518//b2206//
ybeZ	b0955//b0137//
ybfC	b2677//b4201//
ybgC	b1882//b0837//
ybgJ	b1945//b2038//
ybgT	b2239//b0082//b2462//b4320//
ybhC	b4466//b2886//b2447//b1682//
ybiC	b3387//b0509//b1077//b1946//b1298//b1674//b4033//b3786//b3619//b3941//b4618//b0989//b1093//b1247//
ybiH	b4418//b1511//
ybiX	b0358//b0436//b2261//b1080//b4317//b1735//b3297//b3239//b1352//b1564//b0534//b2052//b2312//b2450//b2143//
ybjC	b2241//b4239//
ycbS	b1862//b0736//
ycbT	b0027//b1388//
ycbZ	b2601//b4231//
yccB	b1096//b3580//b2872//b1010//b3931//b2482//b4302//b1566//b4222//b0077//
yccJ	b4414//b3733//
yccM	b1225//b0764//b2272//
yccW	b4067//b4187//b1368//
ycdZ	b1889//b2443//
yceD	b0011//b1244//
yceG	b1062//b4610//b0329//
ycfM	b1834//b1953//b1368//
ycgM	b2926//b0801//b4655//
ychS	b4109//b1171//b1901//yedS//b4117//b0695//b1487//
yciC	b0799//b0855//
yciH	b0922//b3114//
ycjT	b1787//b1736//
ycjV	b1949//b1061//b1662//
ydaU	b3318//b2697//
ydaV	b0523//b1215//
ydaW	b4051//b0120//
ydcQ	b0776//b3628//
ydcW	b2272//b3231//
yddB	b3201//b1007//
ydeT	b2748//b1909//b4310//
ydeU	b2450//b0660//
ydfE	b2459//b3728//b4506//
ydfV	b1527//b0081//
ydhS	b3931//b3748//
ydiH	b1993//b1262//
ydiR	b1992//b3784//
ydjL	b1750//b4593//b0782//b2488//
yeaC	b4460//b0592//b4302//
yeaK	b2757//b1773//b4259//
yeaZ	b0799//b2162//b4598//
yebB	b0253//b4470//
yebC	b4143//b0971//b3306//b3810//yliL//b2616//b1878//
yebF	b3231//b2840//
yebG	b3863//b1746//b3080//b2012//b0231//b3189//b3687//b1789//b2661//b3021//b0158//b0351//b3733//b1910//b1924//
yebR	b1891//b2818//b1938//
yebT	b0739//b0301//
yedF	b3491//yrhC//
yedI	b0711//b3748//
yedL	b2032//b0520//b1172//b0233//b0312//
yedZ	b4371//b3560//b3385//
yeeE	b0195//b3727//b3311//b2933//b2253//b1865//b3136//b0586//b1085//b1774//b1304//b0150//b0864//b4280//b0643//b2460//b2038//pawZ//b3730//b2721//b4485//b0735//b0234//
yeeF	b3863//b3812//b0518//b3543//ygeN//b4358//b3316//b2961//b1349//
yehM	b3124//b0782//
yehP	b1039//b3985//b0636//b1428//b1717//b3100//b1844//b3643//ecpE//b0977//b2365//b2672//
yehU	b2462//b0804//
yeiS	b3327//b4315//
yejK	b1396//b4565//b3141//b3130//
yfaA	b1884//b0635//
yfaE	b1823//b3296//b3205//
yfaX	b3742//b1505//b0038//
yfaY	b2113//b0977//
yfaZ	b3506//b3605//
yfbM	b2278//b1293//
yfbN	b3118//b2870//
yfcM	b3977//b3994//
yfcP	b0431//b3619//b1334//b1750//b3958//b3513//
yfcV	b1396//b0186//
yffS	b0704//b2851//b1590//b3292//b1166//b4069//b1580//b0131//
yfgM	b1834//b0584//b1245//b1900//b0704//b0583//b0182//
yfjG	b1939//b1516//
ygaF	b0905//b2034//b4303//b1760//b0695//b1464//b3170//b3294//b0921//b4245//b2719//
ygbM	b1587//b4414//b2037//b3304//
ygcI	b3476//b4328//b2451//b0083//
ygcO	b4382//b3212//
ygeA	b0837//b1515//b3530//b2440//b3200//b1304//
ygeN	b1444//b0334//b4618//
ygfB	b2677//b0487//b0884//
ygfM	b3292//b4618//b4603//b2038//b2032//b1954//b0520//b0695//b2818//b3431//b3295//
ygfT	b0941//b2023//
ygfU	b1698//b0365//b3533//
yggF	b2248//b3022//b2997//
yghJ	b1007//b3159//b1593//
yghZ	b3167//b3395//
ygiQ	b1044//b4418//b0477//
ygiT	b3031//b1287//
ygjH	b0865//b2909//b3742//
ygjJ	b3796//b2662//b2502//
ygjK	b1255//b3769//
yhaB	b1360//b3510//
yhaO	b2123//b1247//
yhaV	b3301//b0711//
yhbE	b3784//b2053//
yhbJ	b3184//b3596//
yhbU	b2909//b3959//
yhbV	b2123//b1294//b1190//b3542//b3120//b2925//
yhbY	b3897//b1332//b2728//b3340//b3330//b1386//b0735//b0511//b4005//b1137//b4153//b2606//b0678//b1334//b4355//b2841//b3222//b1970//b0234//b1215//b3136//b0757//b0342//b2722//b0785//b1080//b1971//b1890//b2021//b3204//b2256//b1841//b4110//b3334//b1149//b2141//b0908//b4382//b3530//b3849//b3222//b3177//b2825//b3522//b3555//b3486//b2497//b3184//b1796//b3098//b3933//b2971//b2497//b2527//b4109//b4618//b4414//b4183//b4013//b1923//b3454//b1072//b1682//b1552//
yhcH	b3603//b2199//b2501//b1886//b3312//b1297//
yheL	b3982//b1599//b0409//b4335//
yheO	b2023//b1954//b4254//b0421//b2155//b0996//b4559//b1172//b1919//
yheS	b1015//b1865//
yhfU	b4302//yrhA//
yhiI	b3871//b1777//
yhiM	b1946//b2196//b3560//b4353//b3189//b0811//b4375//wbbL//b1096//b3511//b4201//b4352//b1414//b2852//b2757//b2697//
yhjE	b3778//b3836//b0958//b2326//b4115//b3194//b3958//b4367//b2876//b2257//b2600//b0782//b0311//b1339//b0061//b1750//b3309//b1409//b0855//b1098//b1942//b1350//b0907//b2241//b4067//b2856//b3013//b3309//b3260//b2531//b3333//b2675//b1580//b1018//b2313//b1517//b2961//b1876//
yiaB	b1495//b1710//
yiaK	b1815//b1955//
yibD	b2002//b2256//
yibI	b3189//b1552//
yibJ	b0805//b0296//
yibN	b1190//b1890//b3927//b1452//
yicE	b4202//b1258//
yidP	b1909//b3454//
yidZ	b3186//b0077//
yieK	b1174//b0429//
yigB	b4126//b0311//b1340//b3065//b2447//b2765//b3658//b1646//b1530//b2205//b0955//b1493//b4113//b0085//b0013//b0554//b1791//b4303//
yigL	b4226//ypjI//
yigZ	b1490//b1742//b3457//b3625//b0396//b2527//b1483//b0406//b0336//b1175//b0369//b0153//
yijD	b3080//b0884//
yijF	b3222//b2767//b2961//
yjbR	b3517//b4328//
yjbS	b4589//b1680//
yjcH	b1516//b3850//b4114//
yjdA	b4036//b3982//b0811//b1257//b1578//b2335//b1589//b1155//b3224//b4511//b0777//b4459//b1633//b3972//b0572//b0273//b2925//b3686//b1927//b2312//b3896//b1297//b3297//b3413//b4101//b3896//b1360//b0028//
yjdJ	b0726//b1037//b4226//b3993//
yjdO	b1849//b1484//
yjeO	b4054//b1527//
yjfK	b3172//b4112//
yjfO	b3630//b3733//b2872//
yjfY	b1103//b3460//
yjgI	b3340//b1742//
yjgZ	b3619//b1683//b0756//b1878//
yjhC	b3347//b0593//
yjhX	b0907//b1410//
yjiH	b2003//b1772//b4318//
yjiM	b2140//b0864//
yjiX	b4311//b1590//
yjjI	b1361//b0738//b0534//b2055//b1306//yncK//b1349//b0884//b2049//b2283//
yjjN	b2040//b2727//b4221//b3611//b2728//b4311//b0979//b3796//b2335//b0366//
yjjV	ybfI//b1955//
ykfI	b3460//b1745//b1527//b0301//b1673//b4371//b2748//b0554//
ykgB	b2522//b3480//
ykgF	b1828//b0590//
ylbF	b3930//b0784//
yliI	b1942//b1851//
ymdA	b0738//b3740//b1944//b4052//b3705//b3318//b2302//b3301//b0635//b1452//b0721//b1807//b0914//b3605//b1334//b1970//b4367//b3725//b1421//b2144//b1452//b2600//b3183//b2697//b1560//b1757//b1651//b3192//b1593//
ymfE	b3515//b3620//
ymfR	b4032//b4469//
ymfS	b1297//b1774//b0171//b2661//b1761//b3416//
ymfT	b2448//b3982//b2125//b4156//b4254//b2883//b3153//
ymgC	b2109//b0781//b2917//b3022//
ymgI	b2725//b2663//b3659//
ynaJ	b2514//b0244//b0061//b2718//b1306//b2262//b1172//b3598//
ynbB	b0333//b4467//b2765//b0151//b3141//b0263//
ynbC	b1578//b0720//
yncB	b1352//b2482//b0421//b2095//b3167//b2249//b1515//b3628//
yncE	b1299//b0738//
yncK	b0997//b3177//b2800//b2977//b2501//b2055//b3803//
yneJ	b0779//b0487//
yneK	b2994//b0351//
yneL	b4315//b3863//b2527//b1774//b1735//b2867//b1947//b1724//b3979//
ynfH	b1580//b0125//b3845//b3533//b0785//b3511//b3457//
ynjD	b1757//b1316//b1773//
ynjE	b4203//b1188//b3623//b2856//b0590//
ynjH	b3613//b2145//b3065//b3361//b1340//
yoaD	b0851//b4143//b2800//
yoaG	b1850//b1081//
yobA	b2482//b0643//
yobB	b3661//b1388//b1682//
yobF	b3617//b1207//
yodA	b3329//b1147//b1175//
yodD	b3482//b0904//b2103//b3417//b0312//b3455//b2850//b1098//b2765//
yoeB	b2208//b0018//
yohC	b1772//b2909//
yohF	b0329//b2876//b2751//b0118//b0980//b2961//b3540//
yohK	b3740//b0093//
ypeC	b4589//b4367//
yphA	b3563//b4154//
yphB	b3352//b0003//
ypjI	b1409//b1004//
yqeC	b0183//b2878//b1335//b4100//
yqeK	b0943//b3562//b2167//b3008//b1901//b4126//b4199//
yqgB	b3320//b3614//b2736//b2620//b2572//b2672//b1199//b3124//b1199//b0151//b1506//b3978//b1167//b0823//b0939//b4289//b1515//b0334//b4471//b4310//b2544//b2543//b2527//b3630//
yqgD	b1881//b1972//
yqgF	b3724//b2449//
yqhG	b4314//b3078//b3352//
yqiA	b0434//b1513//
yrbA	b2872//ysaC//b2976//b2093//b3136//
yrbC	b2925//b4096//
yrbF	b2715//b3786//b2444//
yrbK	b1348//b3893//b2883//b1565//
yrhA	b4110//b4287//
ysaC	b3308//b2055//b0320//b2750//b2236//b4311//b3565//b0795//b3727//b3509//b0158//ygeN//
ytfP	b0036//b2500//
ytfT	b4240//b0058//b3430//b2460//b2444//b0169//b1235//b0450//
ythA	b1783//b2020//
ytjA	b1499//b4277//yrhA//b0782//b3944//b3810//b3992//b0729//ecpE//b3799//b0764//b0804//b1305//b2109//b3605//b0757//b2257//b0153//b4245//b2463//b3605//b4280//b0078//b0733//b2487//b2012//b1777//b0594//b0170//
zntR	b0248//b3432//
