#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b0199//b2904//
rhaB	b2941//b4098//
ribF	b0750//b1072//b1698//b1919//
rlpB	b3769//b1716//b0379//
rluA	b3400//b1701//
rpmI	b2217//b3367//
rpoN	b4005//b0120//
rseA	b0805//b1587//
rsxB	b1632//b0151//
rtcR	b3228//b4589//
rutG	b2601//b3180//b1862//b3710//b3707//b0865//b0907//
ryhB	b4056//b3323//
sapD	b2422//b0312//b1784//
serC	b3236//b3477//
serT	b3631//b2024//b3166//b1082//
sfmH	b4269//b1226//
slyA	b1876//b1789//
smpB	b1297//b2972//
srlE	b3522//b4371//b3309//b1467//b4451//
sroB	b0334//b3898//
sseB	b3992//b3659//
sspB	b2727//b4460//
ssrS	b2418//b4230//b1709//
sucD	b3516//b4069//b3721//b2068//b4328//b4305//b1787//b3984//b1071//b2147//b1228//b2800//b3926//
sufS	b0759//b0075//b1912//b4566//b3265//b1148//
tatA	b2318//b3074//
tdcG	b3302//b0977//b3456//b1576//b2499//b2333//b2960//
tdh	b3628//b1631//b4233//b0231//b4367//b2253//
tdk	b3748//b3623//
thrC	b0431//ecpE//b4230//
thrW	b3213//b0810//b1509//b3222//
tnaC	b3736//b0584//b2728//
tolC	b3805//b2883//b1906//b0113//
tolR	b2096//b3324//b2725//
treC	b1724//b4559//
trmI	b1576//b2453//
trpL	b1515//b3783//b3727//b3562//b3630//
truB	b2288//b0739//
truD	b3684//b4142//b3991//
trxA	b2026//b0421//
trxB	b0062//b3124//
tyrA	ybfG//b3345//
tyrB	b1992//b1420//b1484//
tyrU	b0486//b4585//b2450//b0984//b2205//
upp	b3994//b0131//b3307//b0061//b3403//
uraA	b1244//b2285//b2486//
usg	b0042//b1134//
valV	b0312//b4277//b0974//
visC	b1505//b1511//b1932//b2458//
waaU	b1414//b1009//b2522//b3532//b3311//b2462//b1435//b1171//b1589//b1815//b3390//
wbbL	b1204//b3962//b4131//b1011//b2104//b2544//b0311//b0004//b0247//b0729//b0059//b1971//
wcaE	b3724//b3365//
wcaL	b3705//b0785//b0584//b0735//b1072//
wzxE	b2287//b3892//
xerD	b2252//b2502//
xylA	b4067//b4511//
yaaW	b4151//b1486//
yadM	b0765//b3493//
yaeB	b2378//b0498//
yaeI	b1736//b4147//
yafZ	b2113//b3221//
yajG	b2557//b4259//b1828//b0061//
ybaN	b3208//b2573//b2866//b3846//b2825//
ybbC	b4460//b4515//
ybbW	b0434//b0023//b0971//b0554//b1070//
ybcO	b2997//b4270//
ybdD	b1199//b0233//b2464//b1836//b3480//b0331//b0333//b4226//
ybeA	b1104//b1104//b1918//b0199//b1932//b3180//
ybeZ	b1646//yjhE//
ybfC	b2047//b4068//
ybgC	b0153//b2748//
ybgJ	b3008//b1198//
ybgT	b4378//b1751//b0253//b0779//
ybhC	b2142//b0806//b0729//b0778//
ybiC	b3123//b3212//b2905//b1298//b1817//b3322//b1494//b0595//b2095//b1784//b2925//b1681//b3658//b2482//
ybiH	b1293//b3072//
ybiX	b3786//b4099//b2091//b4512//b1449//b2738//b4096//b3671//b1297//b3542//b2514//b3693//b3197//b1468//b2480//
ybjC	b3731//b0984//
ycbS	ybfG//b2697//
ycbT	b1919//b3329//
ycbZ	b0759//b0996//
yccB	b2284//b3791//b3752//b1555//b1238//b4539//b0509//b3165//b0837//b1011//
yccJ	b1000//b3342//
yccM	b0121//b2977//b0805//
yccW	b1900//b0432//b2825//
ycdZ	b3894//b3295//
yceD	b1646//b3308//
yceG	b0783//b2004//b3708//
ycfM	b1755//b2698//b0736//
ycgM	b2424//b0432//b1710//
ychS	b3221//b1729//b3065//b1415//b2903//b4222//b3997//
yciC	b2418//b0850//
yciH	b0595//b0247//
ycjT	ygaQ_2//b1037//
ycjV	b3202//b3703//b1120//
ydaU	b2482//b0872//
ydaV	b2703//b3812//
ydaW	b3314//b2941//
ydcQ	b2660//b1767//
ydcW	b3251//b0726//
yddB	b1010//b0337//
ydeT	b3656//b0522//b1407//
ydeU	b3251//b3732//
ydfE	b3630//b4378//b3838//
ydfV	b4048//b0575//
ydhS	b1851//b2838//
ydiH	b0059//b3317//
ydiR	b0369//b1225//
ydjL	b1882//b1865//b3176//b0414//
yeaC	b0233//b0928//b0357//
yeaK	b3897//b3221//b2818//
yeaZ	b3787//b1282//b4618//
yebB	b1039//b2930//
yebC	b1430//b1828//b4355//b0710//b0979//b1517//b2705//
yebF	b1840//b1892//
yebG	b2853//b2476//b1638//b1947//b0764//b3297//b1164//b0331//b3334//b1153//b0799//b0195//b4115//b4426//b3849//
yebR	b3850//b0905//b3203//
yebT	b3314//b2368//
yedF	b2486//b2513//
yedI	b2736//b1184//
yedL	b3752//b3222//b2939//b3477//b0617//
yedZ	b4314//b3575//b2723//
yeeE	b1709//b2526//b3183//b3305//b0943//b0051//b1062//b0347//b2162//b1395//b1519//b2423//b3180//b3367//b2143//b4024//b2530//b4081//b4034//b1823//b1224//b2506//b1947//
yeeF	b2866//b1467//b1226//b3309//b2871//b0894//b0861//b0636//b2697//
yehM	b0523//b0943//
yehP	b2800//b4037//b0296//b2515//b2092//b3367//b3904//b2601//b4603//b1123//b1070//b3236//
yehU	b0753//b1264//
yeiS	b1104//b3153//
yejK	b0485//b1878//b4512//b3740//
yfaA	b1750//b2149//
yfaE	b2713//b4608//b3340//
yfaX	b4305//b2530//b4290//
yfaY	b2616//b1883//
yfaZ	b3875//b2137//
yfbM	b0342//b0974//
yfbN	b2676//b2782//
yfcM	b1125//b1674//
yfcP	b4426//b3953//b3176//b3456//b1305//b2440//
yfcV	b2147//b0357//
yffS	b1039//b1252//b1493//b0358//b1651//b0586//b1531//b2140//
yfgM	b4464//b2706//b0431//b2718//b2039//b0414//b3098//
yfjG	b1166//b3931//
ygaF	b0596//b1215//b2279//b2280//b3575//b3293//b2748//b1144//b0707//b2868//b2728//
ygbM	b2528//b1772//b2525//b0003//
ygcI	b1672//b3964//b3387//b2039//
ygcO	b3516//b2476//
ygeA	b0757//b1517//b2022//b0809//b4418//b1391//
ygeN	b3377//b2662//b3197//
ygfB	b1708//b4098//b1589//
ygfM	b4466//b1153//b1015//b3208//b2281//b0616//b1359//ygeN//b1938//b1901//b1164//
ygfT	b1761//b0337//
ygfU	b2025//b3195//b2241//
yggF	b2914//b2217//b2992//
yghJ	b4426//b1807//b0306//
yghZ	b2738//b0776//
ygiQ	b1516//b0636//b2444//
ygiT	b4076//b1682//
ygjH	b0074//b4067//b3313//
ygjJ	b0632//b1478//b0513//
ygjK	b2972//b2451//
yhaB	b1410//b1155//
yhaO	b1009//b3848//
yhaV	b0795//b1072//
yhbE	b4430//b0428//
yhbJ	b4418//b2147//
yhbU	b1512//b1156//
yhbV	b1756//b2309//b2765//b3711//b0358//b0972//
yhbY	b1485//b1306//b0894//b1420//b3431//b3365//b4290//b2422//b2838//b0247//b1006//b2607//ygaQ_2//b1924//b0586//b1987//b1932//b2235//b2272//b0474//b1012//b3977//b3870//b4104//b1123//b3330//b3686//b3875//b4200//b2864//b4189//b2662//b1611//b2754//b4233//b3098//b3309//b2049//b0379//b4189//b4464//b4127//b0796//b0497//b1942//b1885//b2906//b3477//b2448//b2748//b2871//b4317//b1848//b0071//b3984//b4240//b4467//b1171//b4566//b3378//b1037//b2886//b2725//b0983//
yhcH	b1991//b2513//b4610//b4207//b0574//yjhE//
yheL	b0025//b2976//b3522//b1366//
yheO	b2873//b0999//b3984//b3580//b2730//b2998//b0784//b2019//b0486//
yheS	b3079//b2318//
yhfU	b0430//b3228//
yhiI	b0999//b1927//
yhiM	b1736//b1761//b1482//b4126//b2713//b3930//b3836//b0723//b0518//b2702//b2723//b3522//b0369//b1088//b3772//b0312//
yhjE	b1184//b4539//b2333//b3324//b4291//b2454//b3686//b3613//b1926//b1939//b2440//b3491//b0591//b4515//b1844//b4158//b0772//b0884//b0796//b4380//b1307//b3323//b0615//b2240//b0536//b1900//b1360//b2313//b0776//b4319//b1864//b3327//b3930//b2033//b1748//b2423//b1083//b1992//
yiaB	b4485//b3778//
yiaK	b2618//b1672//
yibD	b3213//b1526//
yibI	b2400//b2285//
yibJ	b2145//b1389//
yibN	b3265//b2616//b0015//b4076//
yicE	b2608//b0498//
yidP	b3316//b3477//
yidZ	b3893//b2017//
yieK	b0572//b2750//
yigB	b1638//b2123//b3301//yjhE//b2217//b2023//b3118//b0758//b4233//b4353//b0677//b0118//b0248//b1947//b2663//b1710//b4131//b2883//
yigL	b2527//b3456//
yigZ	b3359//b3080//b0923//b0252//b0588//b3345//b0431//b1784//b2418//b4154//b2738//b1040//
yijD	b3001//b1299//
yijF	b4352//b2463//b2736//
yjbR	b1486//b2719//
yjbS	b3343//b2683//
yjcH	b1390//b2207//b2199//
yjdA	b3704//b0366//b4539//b2120//b2730//b4200//b2827//b2766//b3520//b2460//b3310//b3195//b3119//b1918//b2125//b0195//b3306//b3812//b2012//b2764//b4515//b3080//b4328//b0139//b2034//b3458//b3239//b4032//
yjdJ	b2543//b1823//yrhA//b2096//
yjdO	b3967//b2092//
yjeO	b1105//b1847//
yjfK	b2738//b4244//
yjfO	b3932//b4443//b3231//
yjfY	b3222//b1717//
yjgI	b1464//b2023//
yjgZ	b2531//b1739//b0943//b1123//
yjhC	b3359//b2056//
yjhX	b4305//b3963//
yjiH	b1892//b2216//b1010//
yjiM	b4290//b4524//
yjiX	ilvG//b0722//
yjjI	b1958//b1034//b4380//b2248//b2327//b3724//b3926//b1244//b2326//b2455//
yjjN	b4585//b0036//b1165//b4189//b3259//b3783//b3540//b1410//b4334//b0077//
yjjV	b1038//b1177//
ykfI	b4135//b1096//b2608//b1767//b3580//b4464//b3222//b2698//
ykgB	b0011//b3431//
ykgF	b3013//b2216//
ylbF	b2894//b1132//
yliI	b4608//yliL//
ymdA	b2017//b3477//b1878//b3737//b2748//b1947//b3346//b1293//b3625//b0978//b3645//b1104//b3377//b2925//b1157//b3118//b1880//b0162//b2454//b2524//b3748//b1724//b0941//b3728//b4303//b3927//b3295//b3310//b0776//
ymfE	b0162//b4353//
ymfR	b3509//b3311//
ymfS	b3733//b2455//b1156//b2302//b1225//b1717//
ymfT	b0431//b1420//b4158//b0414//b0776//b4071//b1940//
ymgC	b4270//b1258//b2866//b0996//
ymgI	b2997//b3732//b2867//
ynaJ	b3770//b2090//b1884//b1125//b3650//b3189//b3191//b0063//
ynbB	b2782//b0860//b4231//ecpE//b0583//b1254//
ynbC	b3812//b2206//
yncB	b2678//b1751//b3703//b4189//b0015//b3805//b1912//b3201//
yncE	b4358//b1950//
yncK	b2500//b2155//b2739//b0451//b0854//b3636//b3165//
yneJ	b1509//b3008//
yneK	b3726//b4302//
yneL	b4443//b4238//b1883//b1851//b2482//b1261//b0344//b1085//b0450//
ynfH	b0513//b4076//b1992//b1467//b1051//b2456//b0171//
ynjD	b2852//b3979//b2722//
ynjE	b0313//b4245//b1003//b2327//b1493//
ynjH	b0941//b1077//b1350//b3619//b1180//
yoaD	b3035//b2976//b4290//
yoaG	b0672//b0071//
yobA	b3426//b2498//
yobB	b3687//b2109//b2855//
yobF	b2266//b2706//
yodA	b4033//b2729//b0083//
yodD	b0836//b1818//b1555//b1511//b2341//b3752//b0758//b2309//b0940//
yoeB	b1890//b0131//
yohC	b2698//b1393//
yohF	b1850//b3185//b3730//b0905//b1674//b2348//b2497//
yohK	b2738//b4375//
ypeC	b1910//b1075//
yphA	b0082//b4013//
yphB	b0002//b2754//
ypjI	b3783//b1386//
yqeC	b1909//b3079//b3314//b3785//
yqeK	b3703//b0984//b4369//b3167//b2150//b3203//b1920//
yqgB	b0063//ybfG//b1312//b0351//b1467//b1511//b1228//b1438//b3598//b1946//b4418//b3337//b4015//b3849//b0583//b0921//b0759//b3967//b3124//b0593//b3309//b2242//b1729//b0436//
yqgD	b1555//b4070//
yqgF	b4280//b4099//
yqhG	b2737//b3805//b2272//
yqiA	b0171//b0063//
yrbA	b0863//b1263//b3687//b0779//b3127//
yrbC	b0356//b0980//
yrbF	b4304//b1927//b3670//
yrbK	b2757//b1339//b3967//b0588//
yrhA	yedS//b2264//
ysaC	b1927//b2198//b1243//b3100//b1564//yliL//b4307//b1930//b1394//b0162//b3771//b0434//
ytfP	b3022//b1389//
ytfT	b4269//b1183//b2990//b2261//b2990//yjhE//b1015//b3540//
ythA	b3799//b0903//
ytjA	b1955//b2032//b2672//b1124//b2090//b2348//b4110//b3292//b0871//b2147//b0928//b1755//b2751//b1262//b1887//b1495//b3236//b4315//b1828//b2961//b2725//b4183//b0120//b2513//b3172//b3736//b0721//b0497//b1074//
zntR	b1293//b2705//
