#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b4430//b0233//
yhiM	b3334//b2720//b4469//b3687//ecpE//b0736//b1071//b3304//b2725//b3822//b4202//b3125//b2607//b2335//b2021//b3221//
yhjE	b2241//b1563//b2025//b3126//b4053//b3941//b4320//b2490//b4259//b0984//b0764//b0928//b3159//b3846//b4160//b1386//b3199//b4199//b3457//b1165//b1937//b0131//b1518//b0812//b3956//b2600//b0348//b1366//b4203//b1051//b3708//b2012//b0273//b0632//b1552//b0923//b2782//b0273//
yiaB	b0895//b2248//
yiaK	b1044//b3734//
yibD	b0074//b3334//
yibI	b0366//b2273//
yibJ	b3619//b0195//
yibN	b4114//b0982//b1617//b3021//
yicE	b2457//b4466//
yidP	b3487//b3329//
yidZ	b1262//b3336//
yieK	b1587//b3320//
yigB	b1698//b1414//b3704//b2424//b1779//b2522//b1484//b2513//b4270//b1306//b3541//b1516//b1518//b4305//b0554//b0653//b0751//b3422//
yigL	b3305//b3455//
yigZ	b1777//b4226//b2444//b0195//b3021//b1395//b1925//b2488//b1880//b0660//yedS//yjhE//
yijD	b0028//b2216//
yijF	b3306//b0863//b0801//
yjbR	b3728//b3797//
yjbS	b2677//b1555//
yjcH	b0120//b4015//b0081//
yjdA	b3259//b3892//b3802//b0672//b0150//b4187//b3261//b0094//b2052//b1293//b2972//b2498//b3624//b3186//b4160//b2914//b1531//b0795//b1204//b1668//b1841//b1478//b1531//b3875//b1949//b0195//b0572//b3958//
yjdJ	b0014//b1787//b1257//b1304//
yjdO	b2439//b3780//
yjeO	b3960//b0678//
yjfK	b0252//b1366//
yjfO	b3718//ygeN//b1987//
yjfY	b0782//b0523//
yjgI	b2453//b2712//
yjgZ	b2713//b2850//b2840//b0486//
yjhC	efeU//b2849//
yjhX	b1847//b3967//
yjiH	b2047//b4231//b0509//
yjiM	b2169//b1075//
yjiX	b4526//b3654//
yjjI	b1194//b2020//b1943//b1183//b2254//ypjI//b2600//b1414//b1008//b1760//
yjjN	b3022//b0351//b3783//b3486//b3190//b2601//b2280//b3845//b3783//b2024//
yjjV	b1093//b3724//
ykfI	b0081//b1633//b1226//b3261//b4592//b4052//b3312//b3110//
ykgB	b4005//b2729//
ykgF	b3784//b0061//
ylbF	b0772//b0910//
yliI	b3906//b4069//
ymdA	b3739//b1632//b4511//b3205//b1335//b3390//b1611//b3200//b1438//b1342//b1228//b0589//b3778//b1428//b0013//b4291//b4464//b1580//b0660//b3604//b2903//b1943//b3926//b3791//b1866//b2572//b3430//b3319//b4352//
ymfE	b2513//b4430//
ymfR	b2659//b2977//
ymfS	b1140//b0653//b1098//b2872//b0252//b1260//
ymfT	b2904//b3319//b1452//b1876//b0982//b1282//b4056//
ymgC	b1421//b2280//b4303//b3110//
ymgI	b4443//b2440//b3346//
ynaJ	b3836//b0075//b1264//b3385//b1954//b1262//b0428//b3127//
ynbB	b0801//b3960//b2195//b3400//b2676//b1646//
ynbC	b2071//b1938//
yncB	b4524//b0432//b1987//b1745//b1137//b2600//b2957//b0921//
yncE	b1291//b0083//
yncK	b1950//b3080//b3458//b0765//b0042//b2482//b3734//
yneJ	b2024//b2169//
yneK	b1146//b2255//
yneL	b3013//b3958//b3078//b3454//b3377//b1866//b1150//b3078//b2050//
ynfH	b4426//b0085//b1890//b3894//b3265//b0632//b1925//
ynjD	b0865//b0273//b0677//
ynjE	b2254//b1200//b0923//b2123//b2911//
ynjH	yncK//b3985//b2960//b3904//b3963//
yoaD	b1991//b3199//b0588//
yoaG	b0928//b1487//
yobA	b1183//b1200//
yobB	b0114//b1476//b2287//
yobF	b0429//b2126//
yodA	b1491//b3110//b3838//
yodD	b2739//b2514//b0903//b1494//b3936//b3963//b1297//b1519//b1555//
yoeB	b3377//b3785//
yohC	b0025//b1362//
yohF	b1717//b4308//b1611//b4240//b3898//b3615//b3718//
yohK	b2216//b2841//
ypeC	b0850//b3707//
yphA	b1359//b1009//
yphB	b0728//b3625//
ypjI	b1194//b1938//
yqeC	b2904//b2451//b2677//b1177//
yqeK	b3136//b2990//b0301//b1505//b3326//b3236//b1332//
yqgB	b3978//b2849//b0777//b1832//b0042//b2005//b3785//b4069//b0072//b3687//b1924//b4127//b1224//b2878//b3957//b2673//b3225//b2608//b3185//b4149//b0757//b1044//b3611//b1342//
yqgD	b4353//b0873//
yqgF	b1070//b1773//
yqhG	b4328//b2463//b1642//
yqiA	b1708//b3892//
yrbA	b3799//b2739//b1929//b1164//b2053//
yrbC	b3661//b0596//
yrbF	b1261//b1134//b2879//
yrbK	b3201//b0018//b2047//b0365//
yrhA	b2719//b1944//
ysaC	b0594//b2029//b0810//b1260//b0779//b1008//b1184//b3431//b3337//yrhC//b2544//b1784//
ytfP	b1946//b0171//
ytfT	b4384//b2278//b2035//b3212//b1195//b3293//b0972//b3193//
ythA	b3366//b2718//
ytjA	b1096//b3431//b4335//b2096//b4027//b3168//b3324//b0710//b1000//ybfI//b2499//b2140//b0118//b0979//b3620//b2222//b4199//b1883//b0131//b1787//b2236//b2014//b3894//b2684//b2660//b3322//b2033//b2914//b3194//
zntR	b2186//b3222//
