#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b0897//b1152//
pdxK	b3617//b2121//b0617//
pflB	b3099//b2123//
pgk	b2333//b0365//b1103//
pheL	b3314//b0186//
phnE	b0518//b3460//
phnL	b4426//b3387//b1565//b3918//
pntA	b2598//b0036//
polA	b2446//b2607//
potH	b0094//b3259//b1014//b0026//b2272//b4098//b3732//
ppa	b2990//b2870//
ppdD	b0011//b0436//
ppx	b2948//b1685//
proX	b4315//b1588//b2056//
prpD	b0678//b2674//b0897//
pspD	b2312//b3124//b3334//b1350//
pstB	b2514//b1491//
pstS	b0855//b0198//b0598//
purT	b2722//b3905//b3482//b3732//b1832//b3477//b0184//b4280//b3650//b1258//
putP	b2080//b2319//
puuR	b1789//b3513//b0232//b1513//
pyrI	b1921//b1254//b1919//b3723//b2726//b0474//
rbsK	b2457//b2939//b3636//b3170//b2162//
rcsD	b1097//b1490//
recQ	b1554//b2279//
relE	b1120//b0586//
rhaB	b1149//b0973//
ribF	b1993//b2513//b1486//b0534//
rlpB	b2319//b3344//b3319//
rluA	b0554//b1578//
rpmI	b0148//b0734//
rpoN	b3168//b4245//
rseA	b1629//b3640//
rsxB	b1847//b0232//
rtcR	b0168//b2104//
rutG	b1708//b1164//yncK//b0695//b1949//b2720//b1075//
ryhB	b1931//b1946//
sapD	b0379//b1262//b1698//
serC	b1340//b1195//
serT	b1126//b0896//b1438//b0253//
sfmH	b1642//b4314//
slyA	b2141//b1823//
smpB	b2515//b4027//
srlE	b1930//b1832//b2454//b1335//b3625//
sroB	b1674//b3850//
sseB	b4353//b4352//
sspB	b3651//b1919//
ssrS	b3194//b3626//b2728//
sucD	b1244//b1778//b0421//b2308//b4127//b4334//b3650//b2283//wbbL//b2878//b1499//b0724//b2652//
sufS	b4027//b1490//b4289//b2911//b3265//b4122//
tatA	b1137//b1255//
tdcG	b4335//b0632//b2738//b3365//b2446//b3604//b2143//
tdh	b1739//b1885//b3136//b0468//b1088//b1298//
tdk	b3255//b0011//
thrC	b3514//b4566//b1926//
thrW	b2339//b4101//b3197//b1642//
tnaC	b1932//b1773//b0379//
tolC	b2825//b1901//b3195//b3833//
tolR	b3536//b1444//b1203//
treC	b3628//b0805//
trmI	b3236//b3656//
trpL	b1784//b4189//b4460//b3632//b1080//
truB	b0830//b2903//
truD	b2414//b1891//b2721//
trxA	b1883//b3129//
trxB	b2679//b4200//
tyrA	b3367//b1150//
tyrB	b2249//b0777//b1359//
tyrU	b2825//b0596//b4378//b0513//b1955//
upp	b1876//b2676//b2005//b2783//b2071//
uraA	b2090//b3190//b1096//
usg	b0170//b3307//
valV	b3324//b2217//b4160//
visC	b3192//b3413//b0350//b1478//
waaU	ilvG//b3575//b0940//b3614//b0593//b2852//b1254//b2930//b1264//b1603//b0574//
wbbL	b2368//b3395//b2313//b0083//b0757//efeU//b0806//b1774//b4378//b3625//b2444//b2991//
wcaE	b2997//b3430//
wcaL	b1199//b3429//b1165//b2387//b1305//
wzxE	b0077//b3065//
xerD	b3898//b2722//
xylA	b2047//b4237//
yaaW	b0168//b2682//
yadM	b3958//b3078//
yaeB	b4199//b0365//
yaeI	b0711//b3797//
yafZ	b1862//b4318//
yajG	b0737//b3065//b1929//b4156//
ybaN	b2491//b2207//b0905//b2029//b3684//
ybbC	b3098//b3265//
ybbW	b2121//b2261//b3960//b2738//b3366//
ybcO	b1891//b2339//
ybdD	b3787//b3603//b3927//b1947//b3312//b1882//b0549//ybfI//
ybeA	b2726//b2302//b4013//b4202//b2918//b1051//
ybeZ	b2909//b2719//
ybfC	b3991//b2283//
ybgC	b3205//b1468//
ybgJ	b3231//b1133//
ybgT	b3318//b3734//b3026//b1824//
ybhC	b1973//b4428//b4319//b3202//
ybiC	b0888//b4288//b1254//b1244//b3791//b4290//b0137//b1195//b2462//b3656//b4371//b3113//b3626//b3750//
ybiH	b3726//b1395//
ybiX	b0244//b1945//b0350//b1443//b2754//b2255//b2374//b0131//b0513//b0013//b3175//b2702//b1138//b1011//b2256//
ybjC	b2717//b2699//
ycbS	b2055//b4328//
ycbT	b3378//b3998//
ycbZ	b2216//b2499//
yccB	b0032//b0660//b1739//b2990//b1153//b1298//b1082//b0485//b1243//b3892//
yccJ	b2868//b3180//
yccM	b2739//b1717//b3416//
yccW	b0153//b0776//b2003//
ycdZ	b2205//b2506//
yceD	b0736//b0736//
yceG	b4098//b2598//b3796//
ycfM	b2721//b1200//b2068//
ycgM	b2977//b0027//b4199//
ychS	b4384//b4348//b1265//b3194//b2488//b2468//b0169//
yciC	b0961//b2879//
yciH	b2528//b2309//
ycjT	b4035//b1672//
ycjV	b1779//b2277//b4383//
ydaU	b3779//b0077//
ydaV	b4128//b0588//
ydaW	b0062//b0979//
ydcQ	b1629//b0247//
ydcW	b1359//b2866//
yddB	b2068//b2454//
ydeT	b2883//b1037//b0074//
ydeU	b0032//b0198//
ydfE	b1580//b0572//b0518//
ydfV	b3069//b3362//
ydhS	b1939//b2765//
ydiH	b2327//b3640//
ydiR	b0830//b2661//
ydjL	b0199//b3603//b0973//b3293//
yeaC	b2141//b1840//b0804//
yeaK	b0113//b2279//b1673//
yeaZ	b0733//b3221//b1464//
yebB	b2765//b3687//
yebC	b0736//b0785//b3897//b1438//b3986//b1587//b3013//
yebF	b1939//b3985//
yebG	b1490//b3079//b1300//b0083//b3541//b1003//b1796//b1080//b3304//b3069//b4557//b3731//b3006//b3334//b1684//
yebR	b4072//b1282//b4443//
yebT	b4053//b1147//
yedF	b2517//b0851//
yedI	b0253//b1773//
yedL	b2672//b0592//b4414//b2838//b3100//
yedZ	b3649//b4334//b2767//
yeeE	b1518//b1180//b2071//b4153//b1921//b4254//b1093//b2443//b1739//b0150//b4280//b1848//b4314//b3302//b2765//b2272//b2348//b0072//b3562//b2143//b0728//b2140//b3956//
yeeF	b2782//b2019//b0350//b0468//b1260//b3637//b4104//b3611//b3750//
yehM	b4469//b3731//
yehP	b4330//b2235//b1552//b0737//b0856//b1882//b1628//b3330//b4315//b3292//b1923//b3632//
yehU	b2491//b1003//
yeiS	b0138//b2522//
yejK	b1828//b2908//b2851//b1941//
yfaA	b1939//b1817//
yfaE	b2851//b1991//b3317//
yfaX	b4377//b1335//b2754//
yfaY	b4005//b1282//
yfaZ	b4147//b4186//
yfbM	b0677//b1495//
yfbN	b2609//b1901//
yfcM	b3850//b0652//
yfcP	b0518//b1819//b1339//b2528//b2149//b3168//
yfcV	b3849//b3964//
yffS	b0810//b0593//b1888//b1778//b3336//b0598//b3315//b3413//
yfgM	b2727//b3298//b1578//b1513//b2705//b2262//b2197//
yfjG	b3985//b3114//
ygaF	b4006//b2005//b0358//b0711//b3255//b0028//b1920//b2255//b0474//b4072//b3035//
ygbM	b2121//b1495//b0414//b4153//
ygcI	b3296//b2143//b3513//b1991//
ygcO	b0125//b3072//
ygeA	b1783//b0428//b2677//b3705//b3236//b3863//
ygeN	b3595//b4279//b2447//
ygfB	b4407//b3509//b1651//
ygfM	b2280//b1204//b3024//b2525//b2713//b4200//b2453//b3897//b0263//b2727//b1972//
ygfT	b2368//b3260//
ygfU	b3704//b2506//b1476//
yggF	b3506//b3463//b0112//
yghJ	b0978//b3540//b0812//
yghZ	b1452//b4526//
ygiQ	b1080//b3507//b2017//
ygiT	b2894//b0344//
ygjH	b4186//b0114//b0477//
ygjJ	b4036//b4207//b0074//
ygjK	b0523//b1421//
yhaB	b3850//b1600//
yhaO	b4054//b1245//
yhaV	b0836//b0989//
yhbE	b0637//b2194//
yhbJ	b1389//b0511//
yhbU	b2995//b3536//
yhbV	b0836//b3172//b2727//b0307//b4464//b1950//
yhbY	b1518//b3616//b0593//b3904//b1674//b3316//b4013//b3846//b3197//b2849//b4598//b4048//b1600//b3124//b2544//b1918//b1577//b3167//b2933//ygaQ_2//b1257//b4158//b4320//b4154//b4609//b2925//b3637//b2141//b4464//b1851//b1010//b3596//b1878//b3603//b0486//b3972//b1081//b0296//b1360//b1083//b4330//b0976//b0247//b1577//b3198//b2055//b3963//b0722//b0783//b2206//b3191//b1815//b1926//b3129//b1443//b3239//b2025//b4471//b2236//b0592//b0850//b1709//b0168//b0583//
yhcH	b4231//b1932//b2242//b1480//b3125//b1949//
yheL	b3072//b1348//b3836//b0171//
yheO	ypjI//b4240//b1944//b3605//b2607//b0677//b1611//b2720//b0248//
yheS	b3978//b1134//
yhfU	b1244//b3311//
yhiI	b2273//b1554//
yhiM	b3727//b3236//b1389//b0980//b1048//b1923//ecpB//b3836//b0922//b0356//b1362//b2326//b0432//b2021//b0781//b3982//
yhjE	b0162//b3769//b1566//b2108//b1756//b0523//b0121//b0756//b2616//b3330//b1171//b1166//b3658//b2047//b0233//b1225//b1075//b0474//b2715//b3749//b0180//b1923//b4315//b3849//b1662//b4430//b3208//b2745//b3787//b3726//b0199//b1988//b4126//b1390//b0085//b0151//b4221//b2718//
yiaB	b0329//b0078//
yiaK	b3021//b2525//
yibD	b0783//b3631//
yibI	b1444//b3362//
yibJ	b1511//b3031//
yibN	b1944//b4460//b0522//b0199//
yicE	b3138//b2712//
yidP	b0170//b4358//
yidZ	b0829//b3304//
yieK	b2055//b3619//
yigB	b2662//b3433//b3315//b3972//b3724//b1199//b1511//b0973//b0082//b1257//b2342//b3983//b3749//b1167//b2855//b2883//b0344//b0928//
yigL	b4057//b1426//
yigZ	b0114//b3170//b2462//b0112//b1526//b1494//b3733//b2876//b3926//b2104//b1388//b0652//
yijD	b2491//b1509//
yijF	b2908//b2767//b1293//
yjbR	b0234//b2113//
yjbS	b0153//b2126//
yjcH	b1491//b1348//b2038//
yjdA	b1577//b0856//b0170//b4621//b4304//b2659//b4057//b3222//b3127//b2526//b0784//b1927//b3309//b2886//b2908//b2523//b2450//b0429//b2205//b4375//b0085//b1198//b4470//b2097//b3658//b4369//b0083//b2185//
yjdJ	b1349//b4079//b1948//b1245//
yjdO	b4303//b1011//
yjeO	b4033//b3340//
yjfK	b3340//b2783//
yjfO	b3959//b1755//b0641//
yjfY	b1228//b0366//
yjgI	b0779//b0739//
yjgZ	b3359//b4104//b2051//b4289//
yjhC	b2189//b3898//
yjhX	b3510//b3191//
yjiH	b0778//b3486//b4378//
yjiM	b3176//b3195//
yjiX	b0922//b0051//
yjjI	b1526//b3643//b1941//b2140//b2141//b2652//b2140//b4426//b3627//b1061//
yjjN	b2003//b1264//b3413//b3931//b3734//b3190//b4188//b0895//b1708//b3024//
yjjV	b3167//b2918//
ykfI	b1949//b3734//b3312//b1565//b2150//b3904//b1421//b2459//
ykgB	b1104//b0002//
ykgF	b1882//b1390//
ylbF	b1937//b1245//
yliI	b3536//b2421//
ymdA	b0139//b4231//b1918//b2894//b3898//b2451//b3930//b2147//b3315//b0829//b0406//b0088//b3944//b1096//b1519//b3620//b1352//b4149//b3176//b2147//b0810//b0574//b1681//b1708//b0004//b2418//b1195//b3792//b2715//
ymfE	b1815//b1038//
ymfR	b2418//b3624//
ymfS	b1513//b4317//ysaC//b3189//b4005//b4112//
ymfT	b0897//b3978//b4565//b4036//b3413//b1891//b1299//
ymgC	b3194//b1073//b0820//b1779//
ymgI	b1988//b1360//b3229//
ynaJ	b1000//b2462//b3201//b0518//b2672//b3710//b1037//b2029//
ynbB	b4316//b2051//b2941//b2721//b1175//b1565//
ynbC	b2217//b2071//
yncB	b3792//b0758//b0594//b0911//b1164//b4308//b4239//b0347//
yncE	b2572//b0336//
yncK	b1392//b3390//b1359//b1260//b2012//b0350//b3417//
yneJ	b2531//b1124//
yneK	b2739//b2236//
yneL	b2277//b2886//b2487//b1673//b1710//b3225//b1499//b2309//b0757//
ynfH	b3537//b1922//b3113//b0722//b1552//b2782//b3540//
ynjD	b2135//b3575//b1708//
ynjE	b2326//b1662//b1987//b0721//b0169//
ynjH	b3930//b0810//b2140//b2719//b2525//
yoaD	b1452//b0379//b4187//
yoaG	b2883//b0164//
yobA	b1388//b1352//
yobB	b1511//b4202//b0591//
yobF	b1685//b0871//
yodA	b0320//b0032//b2255//
yodD	b1736//b1071//b4565//b0572//b0598//b2766//b3805//b3849//b0941//
yoeB	b0806//b3732//
yohC	b3299//b1407//
yohF	b0723//b1009//b4598//b2736//b2155//b0120//b2765//
yohK	b3429//b2235//
ypeC	b3208//b0139//
yphA	b3065//b3784//
yphB	b1612//b1414//
ypjI	b2763//b3205//
yqeC	b4048//b4156//b2713//b3165//
yqeK	b2189//b2198//b4128//b4308//b1394//b2053//b2682//
yqgB	b0477//b4187//b2683//b2872//b3172//b2318//b3788//b0955//b3432//b4113//b3114//b1165//b2093//b4081//b3619//b1010//b1955//b0075//b2250//b2487//b0162//b3512//b1847//b4304//
yqgD	b3508//b2608//
yqgF	b1076//b3313//
yqhG	b3993//b0864//b2014//
yqiA	b2439//b2037//
yrbA	b4071//b2736//b3964//b1988//b1034//
yrbC	b2872//b1590//
yrbF	b3799//b0245//b1159//
yrbK	b1340//b1172//b4149//b1746//
yrhA	b1494//b0636//
ysaC	b3065//b2972//b3255//b2618//b3740//b2029//b1097//b3781//b0678//b2776//b2672//b2279//
ytfP	b0997//b3786//
ytfT	b4270//b3787//b0615//b1578//b4131//b0138//b3124//b4233//
ythA	b4067//b3170//
ytjA	b2024//b0737//b1891//b2879//b4358//b1755//b3322//b3114//b1865//b0485//b1824//b3972//b1203//b0356//b0721//b1245//b3204//b3643//b0182//b4153//b1480//b2838//b1478//b0830//b0888//b3786//b4006//b0061//b0801//
zntR	b3069//b1603//
