#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b3991//b2515//
ppx	b0979//b1668//
proX	b0018//b3613//b3533//
prpD	b2652//b2529//b3985//
pspD	b1878//b2285//b3319//b1627//
pstB	b1889//b0820//
pstS	b3136//b3212//b2459//
purT	b0549//b2050//b3080//b0997//b0829//b1593//b3024//b4207//b1926//b2856//
putP	b2762//b3221//
puuR	b2917//b2464//b3201//b3321//
pyrI	b1668//b3838//b2418//b3320//b4122//b3138//
rbsK	b4147//b2038//b3301//b4027//b0595//
rcsD	b2044//b3491//
recQ	b1141//b4160//
relE	b2873//b0451//
rhaB	b1183//b0672//
ribF	b2871//b2049//b1832//b0244//
rlpB	b2665//b2866//b4382//
rluA	b0573//b2712//
rpmI	b0015//b3650//
rpoN	b3344//b0011//
rseA	b1361//b1200//
rsxB	b0921//b2767//
rtcR	b2162//b0379//
rutG	b3296//b4430//b2003//b3994//b1352//b1701//b1467//
ryhB	b2853//b0903//
sapD	b1487//b1888//b1953//
serC	b2026//b4280//
serT	b2052//b4126//b1930//b3523//
sfmH	b3620//b1167//
slyA	b1126//b0027//
smpB	b2309//b2447//
srlE	b4511//b1435//b2486//yncK//b3229//
sroB	b0186//b2675//
sseB	b1154//b3378//
sspB	b0351//b0085//
ssrS	b0432//b3826//b2725//
sucD	b2103//b1526//b3704//b0333//b4109//b1851//b1134//b1391//b0589//b2041//b0536//b0114//b3783//
sufS	b3326//b0871//b1750//b3829//b0810//b0013//
tatA	b2491//b0198//
tdcG	b3100//b1876//b4382//b2206//b0982//b1138//b0831//
tdh	b2091//b3166//b0137//b2991//b3240//b0777//
tdk	b1393//b0782//
thrC	b4110//b2880//b4245//
thrW	b1343//b4067//b0583//b1774//
tnaC	b3460//b1188//b2195//
tolC	b1147//b0003//b0486//b0804//
tolR	b1478//b3649//b1739//
treC	b4414//b1039//
trmI	b4311//b2880//
trpL	b2286//b3620//b3319//ysaC//b3240//
truB	b1674//b1391//
truD	b3463//b2319//b3624//
trxA	b1105//b2236//
trxB	b2207//b2573//
tyrA	b1395//b1879//
tyrB	b4367//b4112//b0450//
tyrU	b2497//b0805//b3080//b2145//b1166//
upp	b3560//b3725//b2705//ecpE//b2241//
uraA	b1007//b4310//b1849//
usg	b3659//b4249//
valV	b0894//b3779//b3231//
visC	b4187//b1993//b2601//b0864//
waaU	b2204//b1386//b3812//b3120//b3115//b4147//b2662//b1851//b2195//b2454//b4557//
wbbL	b1361//b3615//b3967//b2450//b3265//b0549//b4512//b0013//b2598//b0851//b1506//wbbL//
wcaE	b1515//b3960//
wcaL	b3533//b0028//b3013//b1955//b2235//
wzxE	b1646//b1674//
xerD	b2093//b2855//
xylA	b3463//b1300//
yaaW	b3730//b4230//
yadM	b1306//b1164//
yaeB	b2194//b0082//
yaeI	b1851//b1351//
yafZ	b2825//b0736//
yajG	b1819//b4471//b1443//b1177//
ybaN	b4158//b4467//b1259//b3628//b2051//
ybbC	b2339//b3930//
ybbW	b1156//b3289//b2071//b2004//b1137//
ybcO	b0894//b0199//
ybdD	b1530//b3724//b2527//b0042//b0990//b1094//b3596//b2167//
ybeA	b0757//b0812//b2422//b3309//b3480//b4024//
ybeZ	b4478//b0775//
ybfC	b2145//b4052//
ybgC	b1937//b0896//
ybgJ	b0941//b1120//
ybgT	b3555//b3514//b1358//b2994//
ybhC	b4052//b0072//b3193//b3261//
ybiC	b2723//b2526//b1744//b1000//b1226//b1075//b3770//b3417//b1048//b1844//b3323//b0025//b3166//b1844//
ybiH	b2957//b1261//
ybiX	b2818//b3336//b3686//b2284//b4142//b4114//b2703//b3475//b0108//b2756//b3964//b3998//b0635//b0244//b4033//
ybjC	b3981//b0677//
ycbS	b1426//b0421//
ycbT	b2094//b0711//
ycbZ	b1261//b0137//
yccB	b2883//b4478//b0594//b3972//b3628//b1247//b1924//b1172//b3323//b2313//
yccJ	b3361//b2137//
yccM	b4559//b3345//b1937//
yccW	b2014//b1392//b1577//
ycdZ	b1062//b3707//
yceD	b0486//b0168//
yceG	b4315//b1748//b4053//
ycfM	b2739//b2998//b0248//
ycgM	b0759//b1746//b4352//
ychS	b3982//b3991//b2017//b3544//b0312//b3493//b0033//
yciC	b3307//b0036//
yciH	b3006//b0356//
ycjT	b2619//b2440//
ycjV	b1257//b0941//b1646//
ydaU	b4126//b3565//
ydaV	b2776//b3213//
ydaW	b2726//b1970//
ydcQ	b3260//b1673//
ydcW	b3637//b1154//
yddB	ecpB//b0307//
ydeT	b2893//b4328//b3826//
ydeU	b1098//b3170//
ydfE	b2155//b3562//b3894//
ydfV	b2094//b1153//
ydhS	b3726//b3065//
ydiH	b0979//b3515//
ydiR	b2143//b0003//
ydjL	b1386//b2024//b2234//b2468//
yeaC	b1074//b3110//b1235//
yeaK	b2762//b1073//b3649//
yeaZ	b4239//b0313//b3869//
yebB	b3117//b2318//
yebC	b3624//b1631//b0593//b0903//b4369//b3426//b3778//
yebF	b2243//b3195//
yebG	b3365//b2019//b1152//b0013//b1265//ypjI//b0996//b4559//b2333//b2992//b1483//b3426//b0513//b1215//b1665//
yebR	b3826//b2029//b3298//
yebT	b1836//b2971//
yedF	b0081//b2853//
yedI	b1361//b2235//
yedL	b4593//b0997//b0727//b3514//b2021//
yedZ	b1081//b3417//b1787//
yeeE	b2097//b0356//b2482//b0828//b3736//b4443//b3359//yncK//ecpB//b1120//b3022//b3998//b3343//b3822//b1651//b2126//b1245//b2725//b1680//b1195//b1297//b3670//b0073//
yeeF	b0851//b1156//b0234//b4123//b0820//b3640//b1421//b0637//b2013//
yehM	b1891//b3659//
yehP	b0945//b0593//b4308//b1146//b3649//b4034//b1937//b3896//b3893//b1736//b0996//b0823//
yehU	b0014//b2665//
yeiS	b2706//b2976//
yejK	b0735//b4371//b2144//b4418//
yfaA	b2850//b0358//
yfaE	b1184//b0871//b2679//
yfaX	b1265//b3959//b0113//
yfaY	b3172//b0306//
yfaZ	b1684//b0616//
yfbM	b3255//b3670//
yfbN	b3704//b1304//
yfcM	b4288//b1294//
yfcP	b0473//b3005//b1123//b0806//b1194//b1757//
yfcV	b3619//b4158//
yffS	b2013//b0865//b0114//b2049//b2767//b3298//b1630//b0365//
yfgM	b4048//ypjI//b1789//b0836//b0331//b4135//b1085//
yfjG	b1784//b2169//
ygaF	b4036//b1823//b2108//b0075//b1104//b2659//b3431//b1299//ysaC//b4189//b4598//
ygbM	b2222//b1085//b3805//b2528//
ygcI	b2491//b3385//b2037//b1006//
ygcO	b1259//b1746//
ygeA	b3964//b1947//b1282//b2456//b1171//b3180//
ygeN	b1008//b3986//b3065//
ygfB	b2850//b0820//b3432//
ygfM	b0720//b2443//b3120//b0431//b4592//b0113//b3749//b2961//b4376//b1359//b3159//
ygfT	b4203//b2948//
ygfU	b3563//b1750//b3159//
yggF	b3429//b0837//b0873//
yghJ	b2123//b0765//b1409//
yghZ	b2675//b2002//
ygiQ	b3306//b2387//b1900//
ygiT	b0781//b3316//
ygjH	b0727//b1729//b3822//
ygjJ	b2439//b0820//b1097//
ygjK	b1748//b1880//
yhaB	b3981//b1777//
yhaO	b1415//b3177//
yhaV	b0733//b0087//
yhbE	b0720//b2462//
yhbJ	b0195//b3493//
yhbU	b0831//b0078//
yhbV	b2876//b0996//b2876//b2256//b1392//b2040//
yhbY	b2893//b1388//b4459//b2277//b2126//b4382//b3126//b4367//b2849//b0125//b0486//b1744//b0545//b0312//b0861//b1531//b1082//b1074//b3596//b1351//b4426//b1410//b1698//b3189//b3781//b3454//b0672//b2464//b2206//b2454//b1925//b1164//ypjI//b2348//b1200//b1844//b3153//b2120//b2262//b1849//b0977//b1149//b1939//b0536//b0653//b2853//b2456//b2421//b1038//b2683//b3875//b2502//b1910//b2908//b1044//b2745//b0921//b0125//b3560//b1151//b3119//b1953//b1646//b0572//
yhcH	b1834//b3224//b0593//b3308//b1841//b1246//
yheL	b0150//yliL//b1849//b1552//
yheO	b0180//b3822//b4068//b0781//b2313//b0810//b1468//b4240//b2365//
yheS	b1593//b1307//
yhfU	b0984//b2881//
yhiI	b3565//b4524//
yhiM	b0779//b2447//b2374//b4384//b1742//b2287//b2872//b0590//b3575//b2208//b1177//b0598//b2273//b1307//b2879//b0617//
yhjE	b3114//b4067//b3656//b0428//b2751//b2752//b3686//b1515//b0595//b3613//b0336//b1560//b0498//b3733//b3959//b0138//b2199//b1988//b0087//b1167//b1646//b1291//b1238//b0804//b2748//b3317//b2400//b0999//b2961//b1238//b0337//b1709//b3479//b3366//ybfI//b2957//b3964//b0263//
yiaB	b0518//b3533//
yiaK	b0728//b1494//
yibD	b2856//b2500//
yibI	b2056//b3930//
yibJ	b1044//b3316//
yibN	b0992//b1172//b0758//b2960//
yicE	b4353//b2703//
yidP	b0831//b3228//
yidZ	b1919//b0733//
yieK	b3932//b1745//
yigB	b2751//b0143//b1683//b3325//b0015//b3825//b3517//b3463//b4052//b2196//b1003//b0018//b3509//b1235//b2904//b2727//b2907//b3537//
yigL	b2609//b1389//
yigZ	b4609//b0311//b2476//b3617//b3732//b1526//b1836//b4371//b1504//b1883//b4314//b3787//
yijD	b3684//b2035//
yijF	b1761//b1133//b3850//
yjbR	b2903//b2488//
yjbS	b2619//b1004//
yjcH	b1921//b3430//b3429//
yjdA	b2678//b0823//b1428//b0186//b2800//b2616//b1008//b1836//b4071//b3707//b0992//b1767//b4122//b1452//b3303//b2279//b4335//b0498//b0248//b4353//b1428//b3803//b3259//b4100//b0864//b1940//b3981//b2288//
yjdJ	b1807//b2498//b1332//b0320//
yjdO	b3129//b1150//
yjeO	b4202//b1617//
yjfK	b4240//b2677//
yjfO	b3739//b3718//b2721//
yjfY	b1776//b1260//
yjgI	b4358//b1291//
yjgZ	b2887//b1036//b4244//b1866//
yjhC	b3736//b3312//
yjhX	b0806//b4559//
yjiH	b1316//b3771//b3624//
yjiM	b3317//b0474//
yjiX	b1394//b1188//
yjjI	b3153//b2035//b3628//b4244//b2287//b4288//b3153//b3784//b4053//b2703//
yjjN	b2949//b0574//b4511//b3305//b0943//b0485//b1892//b3711//b3117//b3640//
yjjV	b4315//b1134//
ykfI	b3894//b0505//b1430//b0583//b3540//b1003//b1681//b2255//
ykgB	b1171//b1746//
ykgF	b3812//b3826//
ylbF	b1629//b2868//
yliI	b0513//b3560//
ymdA	b2662//b0473//b4189//b4466//b2737//b0733//b2677//b0320//b4199//b3611//b2971//b1953//b2906//b4383//b1796//yedS//b2037//b4515//b2185//b0591//b2455//b2255//b1633//b3035//b3994//b4308//b1603//b3100//b0911//
ymfE	b0063//b0348//
ymfR	b1885//b1260//
ymfS	b1079//b0139//b2168//b1924//b3225//b0975//
ymfT	b0331//b0635//b0783//b0233//b3117//b2991//b0498//
ymgC	b4414//b1724//b2348//b3205//
ymgI	b3563//b1750//b2327//
ynaJ	b1603//b1672//b1410//b4231//b3730//b2257//b3323//b1156//
ynbB	b2852//b3651//b1389//b4269//b1931//b2880//
ynbC	b0073//b1948//
yncB	b2266//b3321//b3126//b1409//b0199//b3336//b1014//b2454//
yncE	b0434//b3224//
yncK	b3833//b3983//b1672//b3791//ygaQ_2//b1076//b2720//
yneJ	b2609//b2886//
yneK	b3649//b0534//
yneL	b2652//b2148//b3512//b1836//b3998//b2014//b4451//b1901//b0772//
ynfH	b0772//b2091//b1300//b4052//b0013//b1362//b1366//
ynjD	b4221//b0011//b2717//
ynjE	b0306//b1349//b3308//b0977//b2523//
ynjH	b0474//b4655//b1587//b2287//b0585//
yoaD	b0720//b3637//b3735//
yoaG	b3616//b1490//
yobA	b1892//b2838//
yobB	b1988//b1932//b0195//
yobF	b2870//b3726//
yodA	b0406//b0660//ilvG//
yodD	b2387//b0726//b0722//b2851//b1396//b1176//b1503//b0168//b2738//
yoeB	b3849//b0073//
yohC	b0738//b2873//
yohF	b1144//b2443//b1945//b0231//b0764//b4467//b2911//
yohK	b3797//b1410//
ypeC	b4027//b3377//
yphA	b4244//b1807//
yphB	b4067//b2909//
ypjI	b0184//b3630//
yqeC	b0595//b1361//b1865//b3863//
yqeK	b1300//b2041//b2502//b3296//b0863//b0739//b4052//
yqgB	b3560//b1938//b4106//b2168//b0734//b4231//b3690//b2619//b4598//b0914//b2977//b4375//b1864//b2704//b1878//b4608//b1495//b0586//b1349//b2186//b2663//b0091//b0253//b2502//
yqgD	b4230//b1386//
yqgF	b3597//b3752//
yqhG	b3649//b2168//b2544//
yqiA	b2261//b3367//
yrbA	b0758//b2756//b1141//b2866//b3933//
yrbC	b1682//b1149//
yrbF	b2697//b3180//b4506//
yrbK	b3228//b2056//b2091//b2715//
yrhA	b1040//b3544//
ysaC	b3786//b2196//b4319//b2949//b2456//b1847//b1014//b2256//b1435//b3732//b2497//b2423//
ytfP	b3626//b2852//
ytfT	b3613//b3118//b3159//b0169//b2273//b2032//b0509//b3065//
ythA	b4511//b0836//
ytjA	b0820//b2013//b0809//b3684//b1150//b2783//b1503//b2720//b0082//b3870//b1487//b2754//b1409//b0026//b3603//ysaC//b2606//b1366//b0023//b4187//b1946//b4618//b0307//b2705//b3615//b0775//b2597//b1633//b4207//
zntR	b4149//b2150//
