#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b0473//b1123//
nuoN	b2756//b1685//b3386//b0830//b3110//b0862//b1828//b3769//b1673//b2998//b2205//
oppF	b1882//b3365//b0091//b1807//b3069//
paaI	b3213//b0907//b0436//b3984//b4526//b3651//b1988//b1225//b4330//
pdhR	b4096//b0337//
pdxK	b0908//b3255//b4005//
pflB	b2756//b4104//
pgk	b1883//b1200//b0974//
pheL	b0233//b0245//
phnE	b1954//b0939//
phnL	b3191//b2276//b0616//b0586//
pntA	b0707//b4466//
polA	b0734//b2252//
potH	b2486//b2137//b0357//b1724//b3208//b1483//b2447//
ppa	b0753//b4199//
ppdD	b0923//b2094//
ppx	b1287//b0750//
proX	b3861//b2197//b2620//
prpD	b0999//b1878//b1156//
pspD	b1009//b3200//b1263//b2454//
pstB	b1642//b1887//
pstS	b0695//b3315//b1480//
purT	b4015//b1157//b2619//b0928//b4201//b3944//b1449//b0863//b0379//b3118//
putP	b0168//b1490//
puuR	b0984//b1188//b0660//b3967//
pyrI	b3597//b1886//b1293//b4308//b2390//b2482//
rbsK	b4316//b3732//b2718//b1421//b3008//
rcsD	b1630//b3308//
recQ	b1742//b0356//
relE	b1904//b2715//
rhaB	b1943//b0795//
ribF	b3769//b4302//b1410//b2464//
rlpB	b0728//b1362//b0972//
rluA	b2840//b4466//
rpmI	b3555//b2254//
rpoN	b1360//b3628//
rseA	b3671//b1923//
rsxB	b2476//b4024//
rtcR	b2893//b2014//
rutG	b2052//b3366//b2052//b3511//b1927//b2720//b0164//
ryhB	b2424//b0810//
sapD	b3543//b0596//b3769//
serC	b3199//b1225//
serT	b4013//b1887//b2909//b1228//
sfmH	b2288//b0348//
slyA	b3113//b1006//
smpB	b1085//b2142//
srlE	b4099//b0336//b0091//b1483//b3198//
sroB	b1925//b0961//
sseB	b3260//b1102//
sspB	b3184//b3654//
ssrS	b2527//b3710//b2222//
sucD	b3799//b4608//b3005//b0596//b1922//b0855//b1901//b1304//b1932//b1037//b1082//b1350//b3990//
sufS	b4414//b3403//b2529//b3797//b2976//b2041//
tatA	b4122//b0366//
tdcG	b0509//b0811//b2737//b1287//b2146//b3456//b2755//
tdh	b0905//b1265//b3001//b4314//b3138//b4566//
tdk	b2506//b4126//
thrC	b2883//b1566//b0854//
thrW	b1334//b1490//b1892//b1889//
tnaC	b0823//b1745//b2121//
tolC	b4156//b1486//b1263//b4377//
tolR	b0334//b1468//b1348//
treC	b0596//b4233//
trmI	b0861//b0594//
trpL	b3074//b2020//b1746//b2333//b1901//
truB	ecpE//b0199//
truD	b0804//b1918//b2698//
trxA	b3323//b3627//
trxB	b2527//b4259//
tyrA	b1932//b4037//
tyrB	b2528//b4592//b0356//
tyrU	b3932//b0591//b1009//b1698//b1513//
upp	b4259//b3323//b2135//b3324//b0590//
uraA	b0775//b3972//b1486//
usg	b0958//b0143//
valV	b2476//b1228//b2439//
visC	b3293//b1578//b0333//b1155//
waaU	b2003//b1631//pawZ//b3138//b0596//b3982//b0939//b2423//b0975//b2120//b3732//
wbbL	pawZ//b1224//b3595//b2374//b0245//b3193//b0999//b3006//b1513//b2449//b1630//b2021//
wcaE	b1818//b0533//
wcaL	b2729//b1531//b1390//b2876//b3904//
wzxE	b1828//b1724//
xerD	b1912//b2992//
xylA	b4259//b3031//
yaaW	b4407//b2871//
yadM	b2748//b4314//
yaeB	b0343//b3200//
yaeI	b3944//b4307//
yafZ	b1293//b0855//
yajG	b0533//b1518//b3809//b4070//
ybaN	b3221//b2288//b1125//b3292//b1409//
ybbC	b1247//b3195//
ybbW	b4318//b2047//b1531//b1421//b1841//
ybcO	ybfG//b1887//
ybdD	b3933//b4070//b3649//b2387//b1332//b1305//b3433//b0589//
ybeA	b2776//b2825//b0795//b1093//b0014//b0071//
ybeZ	b4310//b1124//
ybfC	b1789//b1088//
ybgC	b0851//b2459//
ybgJ	b2514//b3785//
ybgT	b2266//b2616//b1051//b4279//
ybhC	b1166//b1972//b3933//b1077//
ybiC	b0062//b1081//b1079//b1036//b1204//b3413//b3333//b3836//b1133//b4142//b2883//b1015//b0756//b3205//
ybiH	b1394//b1941//
ybiX	b0936//b0485//b3545//b0036//b3960//b3221//b0231//b2254//b4426//b3341//b1339//yliL//b2312//b3650//b1155//
ybjC	b0108//b2903//
ycbS	b1564//b3870//
ycbT	b2038//b1746//
ycbZ	b4098//b0894//
yccB	b1954//b1335//b4240//b2751//b2319//b4037//b2971//b3366//b2523//b2601//
yccJ	b0724//b0763//
yccM	b1076//b4067//b1783//
yccW	b1866//b1888//b2217//
ycdZ	b4112//b2047//
yceD	b2444//b3259//
yceG	b2012//b0549//b0635//
ycfM	b3193//b1993//b0183//
ycgM	b0027//b3403//b1352//
ychS	b1294//b3630//b1922//b2255//b3298//b0928//b1530//
yciC	b2515//b1420//
yciH	b0637//b1987//
ycjT	b2515//b0753//
ycjV	b1012//b4418//b3074//
ydaU	b3304//b2050//
ydaV	b4279//b1672//
ydaW	b2976//b3316//
ydcQ	b2530//b1146//
ydcW	b3308//b2206//
yddB	b3116//b3972//
ydeT	b1760//b2150//b2248//
ydeU	b2486//b3166//
ydfE	b2450//b3299//b2453//
ydfV	b0828//b1892//
ydhS	b1919//b3322//
ydiH	b3198//b3740//
ydiR	b4511//b2216//
ydjL	b3433//b0721//b2976//b1003//
yeaC	b2455//b3687//b4593//
yeaK	b3932//b3308//b0089//
yeaZ	b1407//b1679//b3523//
yebB	b3333//b3707//
yebC	b3117//b0428//b2905//b1172//b2750//b1682//b3605//
yebF	b3198//b2527//
yebG	b1942//b0999//b1146//b0026//b3236//b1293//b3236//b2248//b2851//b0151//b2459//b3515//b1350//b4054//b1015//
yebR	b2476//b0777//b0736//
yebT	b3829//b1678//
yedF	b3309//b3636//
yedI	b0170//b0075//
yedL	b0809//b2703//b0574//b3918//b2782//
yedZ	b1890//b3532//b0186//
yeeE	b0369//b4407//b3293//b0999//b1062//b2194//b1887//b0805//b4231//yjhE//b3671//b0306//b3783//b3294//b3650//b2451//b1078//b4013//b1171//b1254//b4511//b0757//b0015//
yeeF	b2712//b1836//b3936//b0812//b2197//b0183//b4200//b4485//b3792//
yehM	b1955//b1133//
yehP	b2450//b2342//b1993//b4358//b0148//b3367//b2120//b1954//b0365//b2748//b0429//b3693//
yehU	b4188//b1884//
yeiS	b2961//b1245//
yejK	b1332//b3718//b4005//b1124//
yfaA	b2754//b0158//
yfaE	b1088//b3225//b1493//
yfaX	b0115//b3944//b0812//
yfaY	b3903//b2423//
yfaZ	b0836//b3295//
yfbM	b2609//b3403//
yfbN	b3522//b2443//
yfcM	b1729//b2053//
yfcP	b3126//b2678//b2287//b3788//b0976//ecpE//
yfcV	b2135//b3294//
yffS	b2866//b1757//b3113//b2333//b4115//b3541//b0473//b3604//
yfgM	b1096//b1632//b2724//b2866//b0534//b4117//b3992//
yfjG	b3615//b1698//
ygaF	b0586//b1681//b4471//b0018//b3395//b3726//b3115//b2528//b1943//b3136//b0945//
ygbM	b1791//b1071//b3013//b2312//
ygcI	b2486//b1672//b0036//b4067//
ygcO	b0999//b1391//
ygeA	b0828//b1228//b0710//b4377//b4319//b2468//
ygeN	b1729//b3336//b3838//
ygfB	b3482//b2461//b3302//
ygfM	b1925//b3933//b2717//b3927//b2242//b2722//b2674//b3871//b1815//b0984//b2867//
ygfT	b3141//b0150//
ygfU	b1729//b1443//b2014//
yggF	b0720//b1340//b2719//
yghJ	b2168//b0248//b2909//
yghZ	b2767//b0429//
ygiQ	b3202//b0905//b2883//
ygiT	b3487//b3516//
ygjH	b2601//b1629//b1281//
ygjJ	b2196//b1586//b0033//
ygjK	b3387//b2728//
yhaB	b4302//b0704//
yhaO	b0660//b0758//
yhaV	b1184//b1153//
yhbE	b2091//b1120//
yhbJ	b0908//b2683//
yhbU	b4034//b3992//
yhbV	b1900//b3724//b0904//b0094//b4068//b2026//
yhbY	b0971//b4183//b0616//b3769//b0863//b4027//b1362//b3433//b4033//b3769//b1349//b0586//b2841//b3377//b0592//b4187//b1003//b1204//b3184//b4098//b2997//b1468//b2248//b3297//b1724//b0873//b1103//b2150//b4303//b2109//b3515//b2208//b2866//b4117//b2497//b1953//b1166//b2800//b3130//b3611//b3623//b0092//b3508//b2726//b1906//b0082//b2673//b0522//b4316//b1862//b1886//b2991//b2873//b0750//b3770//b0591//b1342//b0062//b3936//b0904//b2266//b2185//b4311//b0170//
yhcH	b3625//b2704//ecpE//b1563//b0806//b2284//
yheL	b0677//b1577//b0554//b3313//
yheO	b2763//b3303//b3632//b3894//b3516//b0169//b2725//b3222//b3545//
yheS	b1281//b3661//
yhfU	b2287//b2194//
yhiI	b4291//b2971//
yhiM	b1467//b3811//b1819//b3640//b1514//b2914//b1840//b0811//b3479//b3926//b2456//b0586//b2365//b3192//b0896//b0094//
yhjE	b1823//b1394//b2757//b2715//b0783//b0486//b1262//b1947//b3261//b2113//ybfI//b3430//b0180//b1972//b3726//b2050//b3433//b1773//b1312//b3128//b0904//b0721//b2250//b3184//b1503//b1849//b0860//b3457//b3183//b3031//b2189//b3168//b3116//b0722//b0312//b2255//b1883//b1526//
yiaB	b0593//b0711//
yiaK	b3202//b2266//
yibD	b3615//b2439//
yibI	b1848//b3202//
yibJ	b2144//b3224//
yibN	b0710//b0087//b1530//b2281//
yicE	b2949//b4036//
yidP	b4102//b0061//
yidZ	b2092//b0704//
yieK	b2977//b2706//
yigB	b0059//b0978//b2500//b2682//b0572//b1953//b3078//b1778//b4485//ygeN//b1167//b4122//b1264//b3113//b3327//b0737//b3119//b1349//
yigL	b2960//b4230//
yigZ	b3555//b2756//b0939//b3413//b3618//b1200//b0884//b1586//b1890//b0707//b3626//b2888//
yijD	b4015//b3545//
yijF	b2906//b4526//b1207//
yjbR	b4506//b2034//
yjbS	b2327//b0520//
yjcH	b1698//b4186//b0820//
yjdA	b2445//b2068//b1516//b0252//b2287//b2544//b4142//b3725//b2464//b2992//b3708//b4469//b3530//b3116//b2049//b2445//b4618//b3596//b2678//b1617//b1972//b1358//b2531//b1505//b0974//b3649//b3454//b0311//
yjdJ	b3294//b2462//b0724//b2459//
yjdO	b4079//b2557//
yjeO	b4334//b1745//
yjfK	b3560//b3417//
yjfO	b0897//b2776//b2868//
yjfY	b3236//b3742//
yjgI	b1039//b1037//
yjgZ	b1761//b1682//b1147//b0026//
yjhC	b4311//b3208//
yjhX	b1044//b0615//
yjiH	b1034//b0596//b1729//
yjiM	b1343//b2146//
yjiX	b0358//b3426//
yjjI	b4320//b0721//b1366//b3141//b3517//b1612//b1493//b2616//b3367//b2241//
yjjN	b0085//b1165//b2288//b2335//b0011//b0784//yrhC//b1194//b3630//b1018//
yjjV	b3301//b0722//
ykfI	b1467//b1098//b1224//b3260//b3311//b3347//b2390//b0143//
ykgB	b4151//b3752//
ykgF	b2342//b2678//
ylbF	b1036//b1224//
yliI	b3690//b2527//
ymdA	b0152//b3362//b0195//b3352//b3772//yliL//b4311//b1848//b3994//b0406//b2531//b3377//b1679//b2606//b3998//b2517//b2262//b1452//b1081//b1141//b0152//b3643//b1779//b4451//b2272//b3986//b4143//b0992//b4068//
ymfE	b3205//b1955//
ymfR	b1245//b0632//
ymfS	b2721//b0015//b0805//b0592//b2502//b1945//
ymfT	b1297//ybfG//b0081//b4568//b1415//b1485//b3659//
ymgC	b2704//b1088//b4203//b2497//
ymgI	b0850//yliL//b4469//
ynaJ	b2255//b2453//b3536//b0171//b3192//b0860//b2207//b3301//
ynbB	b2421//b4288//b4154//b2141//b3905//b1678//
ynbC	b0082//b3811//
yncB	b2726//b2698//b3170//b1260//b1587//yrhA//b2207//b1791//
yncE	b1890//b2948//
yncK	b1884//b2390//b2725//b2447//b2763//b1955//b1009//
yneJ	b1503//b0992//
yneK	b3960//b4471//
yneL	b4238//b2873//b1334//b2544//b3616//b3615//b0775//b0331//b2449//
ynfH	b1120//b1708//b2949//b3170//b1260//b3826//b4113//
ynjD	b0989//b2886//b1421//
ynjE	b3508//b1034//b4524//b3982//b1203//
ynjH	b2866//b1474//b4414//b1255//b4469//
yoaD	b3784//b0358//b0320//
yoaG	b1892//b3301//
yobA	b4355//b0777//
yobB	b3480//b2523//b4460//
yobF	b0170//b3981//
yodA	b2729//b1157//b1945//
yodD	b4524//b0785//b2285//b0004//b0584//b1565//b2167//b2032//b1742//
yoeB	b0723//b2856//
yohC	b1486//b2019//
yohF	yedS//b1244//b1078//b4608//b3431//b4034//b2144//
yohK	b2257//b1292//
ypeC	b0078//b3597//
yphA	b0296//b2661//
yphB	b4048//b1851//
ypjI	b0810//b4057//
yqeC	b3994//b1925//b0829//b2400//
yqeK	b2283//b1599//b1105//b2032//b2939//b2907//b3936//
yqgB	b3026//b2458//b3312//b3967//b3812//b2544//b2939//b2886//b1352//b0137//b2715//b3711//b2909//b3307//b4071//b4334//b3738//b1866//b1428//b3205//b1509//b3080//b3898//b3637//
yqgD	b1235//b3863//
yqgF	b2849//b1150//
yqhG	b2661//b0485//b0943//
yqiA	b0306//b4334//
yrbA	b4147//b3482//b4378//b2939//b0904//
yrbC	b1125//b2776//
yrbF	b0660//b2390//b2674//
yrbK	b3772//b4135//b0763//b4655//
yrhA	b2450//b3791//
ysaC	b1629//b2946//b3463//b0450//b3963//b3721//b1504//b0584//b2026//b0091//b2998//b3213//
ytfP	b2424//b1300//
ytfT	b1942//b1009//b3486//b2930//b2739//b0368//b3479//b4027//
ythA	b3726//b2908//
ytjA	b3906//b0943//b3008//b2443//b1083//b4430//b2739//b2893//b2204//b1698//b3962//b3734//b2235//b3213//b1254//b3520//b3153//b3330//b2543//b1988//b3724//b3193//b2019//b3136//b3829//b0358//b4334//b3730//b3992//
zntR	b0940//b2719//
