#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b1150//b2776//
yigB	b0777//b2400//b3684//b1923//b0910//b2528//b1243//b3704//b3637//b3330//b3960//b2022//b3296//b3130//b3395//b1349//b3603//b2103//
yigL	b0590//b2145//
yigZ	b4123//b2600//b3704//b2109//b0233//b1478//b0473//b3875//b1992//b2012//b1149//b2682//
yijD	b1093//b2754//
yijF	b4303//b1096//b3972//
yjbR	b2893//b2995//
yjbS	b2720//b1334//
yjcH	b3904//b0795//b3222//
yjdA	b0486//b2446//b0992//ilvG//b4377//b0027//b3927//b2825//b1789//b2998//b3597//b2878//b2249//b2458//b3670//b3361//b3732//b0784//b1945//b0137//b2199//b1003//b1836//b0856//b3863//b3871//b4515//b4407//
yjdJ	b2374//b1564//b1171//b0979//
yjdO	b0911//b0015//
yjeO	b1350//b1628//
yjfK	b1254//b0737//
yjfO	b3730//b4304//b1746//
yjfY	b3454//b2141//
yjgI	b2754//b0329//
yjgZ	b2422//b3686//b0312//b0232//
yjhC	b4076//b4202//
yjhX	b0904//b2273//
yjiH	b3967//b1748//b1189//
yjiM	b3651//b1506//
yjiX	b0487//b1920//
yjjI	b1039//b3377//b3805//b2619//b3158//b4036//b2448//b0379//b2365//b0777//
yjjN	b3213//b1390//b3726//b0554//b0785//b0710//b2147//b1153//b2851//b4565//
yjjV	b3931//b1698//
ykfI	b1505//b0113//b3731//b2457//b3926//b0726//b3314//b3892//
ykgB	b2104//b0724//
ykgF	b3976//b4539//
ylbF	b2677//b3429//
yliI	b2446//b3829//
ymdA	b2720//b3959//b3926//b1755//b1971//b1293//b3931//b3649//b1866//b2957//b1428//b3684//b1254//b3530//b2992//b3520//b0979//b0751//b4048//b2739//b1834//b0729//b1819//b3236//b1015//b3659//b1486//b4202//ybfG//
ymfE	b0733//b1932//
ymfR	b0333//b4032//
ymfS	b4329//b0058//b1164//b4608//b4269//b3508//
ymfT	b1926//b0114//b1366//b4464//b1147//ybfI//b2243//
ymgC	b1515//b0911//b0977//b0720//
ymgI	b4222//b3480//b2767//
ynaJ	b1750//b1438//b1504//b3616//b4524//b3936//b2024//b4057//
ynbB	b3897//b3326//b2886//b1089//b4355//b3623//
ynbC	b0990//b2675//
yncB	b1293//b1144//b4183//b1036//b3784//b3200//b0549//b2652//
yncE	b1941//b0351//
yncK	b3739//b3778//b1882//b3620//b1678//b3605//b2852//
yneJ	b1089//b0245//
yneK	b3575//b3431//
yneL	b1348//b1012//b4318//b3649//b4467//b1238//b4024//b2056//b0062//
ynfH	b0018//b3024//b4132//b3476//b4239//b3334//b4200//
ynjD	b0759//b0505//b3480//
ynjE	b1443//b0058//b0733//b0727//b3623//
ynjH	b0536//b4123//b0003//b1391//b4154//
yoaD	b4466//b1807//b3981//
yoaG	b3927//b1009//
yobA	b3618//b3212//
yobB	b2745//b2022//b2055//
yobF	b2445//b4471//
yodA	b1611//wbbL//b2354//
yodD	b3740//b3205//b1081//b2762//b1499//b0253//b3786//b4277//b1015//
yoeB	b4014//b4470//
yohC	b1444//b3619//
yohF	b3300//b3362//b0162//b4318//b0992//b1824//b0320//
yohK	b0094//b0589//
ypeC	b2864//b1183//
yphA	b0089//b0356//
yphB	b0168//b0180//
ypjI	b3735//b1342//
yqeC	b1881//b3541//b3315//b3315//
yqeK	b1815//b1368//b2957//b1492//b3731//b2762//b1443//
yqgB	b1407//b3658//b1246//b0636//b2960//b3543//b2682//b3933//b3963//b2619//b0003//b3065//b4123//b1070//b2019//b1003//b3739//b3305//b4539//b4027//b0061//b0263//b4132//b1840//
yqgD	b2454//b1514//
yqgF	b3509//b0726//
yqhG	b0115//b1480//b1685//
yqiA	b4051//b2456//
yrbA	b1199//b1263//b4096//b4143//b3326//
yrbC	b0011//b0583//
yrbF	b4069//b2189//b3366//
yrbK	b1925//b1103//b3623//b2665//
yrhA	b2005//b1937//
ysaC	b2827//b1638//b1701//b3116//b0896//b4303//b2800//b1215//b1175//b4371//b2893//b3957//
ytfP	b1165//b3803//
ytfT	b1010//b2725//b1352//b3871//b3318//b0945//b4131//b2023//
ythA	b4593//b2464//
ytjA	b0739//b3836//b0082//b2095//b1245//b0088//b3560//b1745//b3812//b3779//b2855//b1678//b2661//b2449//b2216//b3116//b2867//b3656//b1927//b2168//b1941//b1265//b2378//b2720//b1300//b2319//b0184//b2926//b0596//
zntR	b2286//b3314//
