#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b2044//b4506//
tyrU	b2675//b3618//b1611//b0351//b3136//
upp	b0486//b2705//b1992//b3516//b2056//
uraA	b2601//b3329//b1360//
usg	b3893//b4376//
valV	b2462//b4469//b2017//
visC	b1255//b1638//b1152//b0707//
waaU	b3905//b1970//b3846//b3721//b1739//b1630//b0996//b2703//b3650//b3991//b1410//
wbbL	b0026//b2977//b1772//b0936//b4096//b3377//b0028//b4126//b2960//b1343//b0945//b3611//
wcaE	b2663//b0997//
wcaL	b4459//b3251//b3771//b0884//b4618//
wzxE	b3477//b0884//
xerD	b0497//b3737//
xylA	b4033//b3565//
yaaW	b2374//b3166//
yadM	b2544//b1955//
yaeB	b2756//b1736//
yaeI	b0778//b2287//
yafZ	b1414//b3903//
yajG	b3311//b0077//b0643//b1866//
ybaN	b0861//b0979//b1815//b1126//b2850//
ybbC	b0112//b1517//
ybbW	b3197//b1530//b4230//b3184//b1772//
ybcO	b4593//b1787//
ybdD	b0831//b0990//b0586//b3541//b0083//b2051//b1578//b0301//
ybeA	yncK//b2455//b0855//b4585//b3605//b2723//
ybeZ	b0087//b1514//
ybfC	b1334//b1421//
ybgC	b2683//b0992//
ybgJ	b1147//b1360//
ybgT	b4311//b1015//b3316//b1081//
ybhC	b3455//b2721//b3544//b0992//
ybiC	b0585//b0244//b2049//b1415//b3255//b1155//b0653//b1603//b2256//b3255//b2197//b3932//b0979//b0910//
ybiH	b1207//b3645//
ybiX	b0033//b3079//b1876//b2333//b0990//b0992//b2013//b0434//b3078//b2851//b2736//b0344//b3329//b2234//b2939//
ybjC	b3193//b1991//
ycbS	b1729//b3229//
ycbT	b0011//b1866//
ycbZ	b3805//b0726//
yccB	b4071//b1449//b2097//b1948//b4187//b1526//b3533//b3362//b3367//b1044//
yccJ	b2948//b1140//
yccM	b3458//wbbL//b0586//
yccW	b2024//b3202//b3649//
ycdZ	b3560//b1487//
yceD	b3525//b2464//
yceG	b0594//b0138//b0474//
ycfM	b1342//b2721//b4589//
ycgM	b2234//b3736//b2757//
ychS	b3429//b2480//b2995//b0778//b2886//b1102//b3240//
yciC	b1836//b0736//
yciH	b0584//b3417//
ycjT	b0860//b4511//
ycjV	b0723//b4188//b3336//
ydaU	b2949//b0038//
ydaV	b1745//b4512//
ydaW	b3511//b3167//
ydcQ	b3194//b1818//
ydcW	b1797//b1350//
yddB	b1428//b3735//
ydeT	b3613//b2763//b1332//
ydeU	b2135//b1739//
ydfE	yjhE//b1243//arpB//
ydfV	b0233//b0765//
ydhS	b3846//b1882//
ydiH	b2451//b0976//
ydiR	b2282//b2918//
ydjL	b2024//b1631//b0861//b3616//
yeaC	b3977//b4330//b0704//
yeaK	b2971//b2719//b0312//
yeaZ	b1554//b0088//b2881//
yebB	b1183//b4057//
yebC	b3728//b2451//b0062//b3726//b1817//b1081//b0121//
yebF	b0183//b2468//
yebG	b2881//b1004//b1151//b2886//b1335//b0171//b1034//b0350//b1342//b1750//b2198//b4291//b1040//b2677//b1881//
yebR	b1294//b2168//b0511//
yebT	b3175//b0972//
yedF	b2728//b3078//
yedI	b2727//b0940//
yedL	b4289//b3613//b0042//b1944//b4589//
yedZ	b3522//b3110//b1007//
yeeE	b0652//b1971//b2279//b1554//b0939//b2443//b0169//b1468//b3205//b0545//b1044//b3175//b3005//b0169//b4143//b2092//b0911//b3321//b3429//b2893//b3543//b4382//b4610//
yeeF	b2285//b4302//b1480//b3367//b3301//b4231//b2718//b3580//b3115//
yehM	b0850//b1904//
yehP	b3730//b2468//b2148//b2272//b3260//b4114//b4101//b2167//b0273//b0356//b4318//b0805//
yehU	b2056//b3175//
yeiS	b3620//b2202//
yejK	b0958//b3770//b4288//b1426//
yfaA	b4032//b0487//
yfaE	b2750//b0183//b4506//
yfaX	b1124//b1082//b3616//
yfaY	b3296//b3294//
yfaZ	b3525//b2279//
yfbM	b1149//b1958//
yfbN	b3595//b1931//
yfcM	b1590//b3727//
yfcP	b1685//b3021//b4237//b1368//b0955//b3614//
yfcV	b1947//b0231//
yffS	b0083//b4079//b0896//b2457//b0820//b2853//b3997//b3956//
yfgM	b0863//b3963//b1174//b2994//b1349//b3596//b3896//
yfjG	b1421//b4132//
ygaF	b1104//b4152//b0777//b3199//b1849//b4037//b1225//b2144//b4307//b2365//b0434//
ygbM	b3825//b4117//b2879//b0903//
ygcI	b1923//b3316//b2341//b0911//
ygcO	b3530//b3493//
ygeA	b2242//b1190//b2113//b4156//b3802//b4557//
ygeN	b0764//b4414//b2014//
ygfB	b1410//b3541//b2662//
ygfM	b3311//b0584//b2239//b4371//b1156//b1683//b1352//b2425//b1633//b2598//b4239//
ygfT	b0871//b3627//
ygfU	b2280//b2776//b0641//
yggF	b0751//b1147//b4593//
yghJ	b1587//b1061//b0170//
yghZ	b2528//b1580//
ygiQ	b0273//b2313//b2762//
ygiT	b0855//b3200//
ygjH	b3597//b0763//b2713//
ygjJ	b4054//b1252//b0589//
ygjK	b0750//b3732//
yhaB	b4100//b1189//
yhaO	b2702//b2461//
yhaV	b2029//b4557//
yhbE	b4335//b4151//
yhbJ	b3120//b1631//
yhbU	b2662//b3310//
yhbV	b1340//b2720//b0779//b2253//b3845//b3324//
yhbY	b3869//b2702//b2041//b3300//b4132//b4377//b4005//b3788//b3785//b1300//b1141//b3739//b0972//b2544//b0728//b2750//b2090//b3430//b1506//b3918//b2679//b2230//b2905//b0118//b3001//b3400//b1787//b2234//b1104//b2755//b0182//b2239//b2723//b4081//b3223//b0854//b3321//b3624//b2868//b4117//b0180//b2020//b4070//b4151//b3344//b2307//b2003//b3710//b2738//b4610//b2894//b1527//b4076//b1485//b3933//b0983//b1254//b3994//b0523//b0575//b3863//b0513//b0617//b4355//
yhcH	b3721//b3624//b2313//b4355//b3487//b4376//
yheL	b2255//b1776//b3704//b0184//
yheO	b2264//b2307//b0955//b0584//b1992//b2254//b2038//b3964//b4621//
yheS	b1228//b2867//
yhfU	b0980//b2253//
yhiI	ypjI//b1495//
yhiM	b3721//b1945//b3957//b3001//b1884//b3172//b1492//b0004//b0585//b0365//b3525//b0805//b1339//b2818//b2908//b0617//
yhjE	b1414//b0739//b1593//b2014//b3222//b2155//b1587//b2203//b2961//b2498//b2597//b3640//b2868//b3752//b1282//b2264//b3345//b0083//b3870//b3117//b4131//b2121//b1946//b4131//b0724//b1683//b0799//b3347//b1717//b2137//b3365//b1708//b3918//b3293//b2017//b3310//b4158//b1628//
yiaB	b2342//b2723//
yiaK	b3395//b1512//
yibD	b1261//b4280//
yibI	b0723//b0042//
yibJ	b4115//b3993//
yibN	b2990//b1787//b3982//b3377//
yicE	b3213//b4302//
yidP	b3809//b0940//
yidZ	b1847//b1735//
yieK	b0004//b2498//
yigB	b3671//b3926//b2683//b0660//b2455//b2135//b3343//b2930//b2032//b1947//b3643//b4207//b2249//b3997//b2206//b2048//b3228//b3026//
yigL	b2730//b3740//
yigZ	b2528//b1487//b2888//b0061//b1777//b1339//b3656//b2765//b3723//b0809//b2872//b2727//
yijD	b4071//b2277//
yijF	b0635//b1247//b3322//
yjbR	b4469//b0350//
yjbS	b0114//b4135//
yjcH	b4188//b3341//b0903//
yjdA	b2400//b2044//b2744//b1083//b4378//b3627//b4303//b2527//b1007//b3645//b0366//b3403//b3168//b1407//b3255//b4067//b1235//b0232//b2776//b3781//b2446//b1159//b4466//b1678//b1156//b4132//b1155//b3340//
yjdJ	b1040//b1335//b2715//b3785//
yjdO	b0334//b0999//
yjeO	b3962//b2782//
yjfK	b0939//b0977//
yjfO	b2285//b2261//b1390//
yjfY	b2207//b1443//
yjgI	b2125//b1742//
yjgZ	b0778//b2454//b1316//b1668//
yjhC	b1844//b3224//
yjhX	b3001//b2461//
yjiH	b1940//b1970//b2421//
yjiM	b2674//b3687//
yjiX	b1350//b3433//
yjjI	b3972//b3985//b0059//b1393//b3308//b1415//b3508//b2423//b3863//b2444//
yjjN	b2990//b3513//b2168//b0523//b1257//b2488//b1950//ybfG//b0721//b1265//
yjjV	b3959//b2454//
ykfI	b2109//b0002//b4334//b4249//b1586//b0429//b2090//b0063//
ykgB	b1901//b3197//
ykgF	b2135//b0027//
ylbF	b3998//b1684//
yliI	b2096//b2206//
ymdA	b3711//b2683//b3544//b1075//b3810//b2906//b1941//b3478//b3225//b3623//b4355//b1991//b3165//b3289//b3123//b1349//b3185//b0051//b1504//b0301//b1883//b3596//b1600//b2852//b1177//b1188//b0365//b2257//b3298//
ymfE	b1291//b1735//
ymfR	b3770//b1629//
ymfS	b2488//b3927//b1789//b3544//b4539//b1262//
ymfT	b2543//b1924//b3265//b2113//b1819//b2458//b2104//
ymgC	b3080//b4330//b1972//b0233//
ymgI	b2736//b3026//b0641//
ynaJ	b0153//b3705//b1941//b4304//b4096//b1228//b1889//b0734//
ynbB	b0520//b4081//b1079//b3786//b3791//b1600//
ynbC	b4608//b0026//
yncB	b4565//b0943//b2754//b1188//b3933//b3124//b4098//b1226//
yncE	b1909//pawZ//
yncK	b2939//b1015//b1617//b2736//b1351//b0058//b0923//
yneJ	b3318//b0895//
yneK	b2672//b1948//
yneL	ybfG//b0721//b1504//b4358//b0781//b0450//b0723//b0823//b0248//
ynfH	b3605//b3829//b4466//b3530//b3454//b3512//b1190//
ynjD	b2683//b0836//b3508//
ynjE	b3265//b4381//b1464//b2828//b1668//
ynjH	b1097//b2672//b0984//b1638//b1797//
yoaD	b2992//b1674//b1044//
yoaG	b0036//b4329//
yobA	b0038//b0593//
yobB	b1262//b0660//b2872//
yobF	b1071//b4079//
yodA	b0498//b0972//b2451//
yodD	b1708//b2572//b2097//b2914//b0333//b3631//b1672//b1929//b1200//
yoeB	b1761//b2544//
yohC	b4226//b3417//
yohF	b1292//b2886//b1736//b2876//b1832//b1674//b0911//
yohK	b2841//b1265//
ypeC	b4110//b4102//
yphA	b2279//b2341//
yphB	b2499//b0414//
ypjI	b2162//b4153//
yqeC	b2607//b0015//b1904//b3658//
yqeK	b0169//b1880//b4376//b2387//b0032//b3718//b0939//
yqgB	b4307//b2601//b1912//b1362//b1742//yliL//b1430//b0248//b4302//b0074//b3197//b2319//b2448//b2167//b1878//b3307//b1848//b2236//b3829//b2683//b3904//b3751//b3997//b3125//
yqgD	b1509//b3228//
yqgF	b3456//b1948//
yqhG	b3123//b3926//b2529//
yqiA	b0337//b3781//
yrbA	b3953//b3308//b4014//b1083//b0910//
yrbC	b0908//b4269//
yrbF	b3733//b2948//b0574//
yrbK	b0820//b1950//b0091//b3185//
yrhA	b3315//b3687//
ysaC	b1034//b0089//b0307//b1228//b3738//b3184//b2911//b1075//b2841//b2135//b1807//b3294//
ytfP	b2002//b4245//
ytfT	b3772//b2598//b2618//b3737//b1586//b1927//b1796//b3321//
ythA	b2544//b2014//
ytjA	b4377//b4460//b2840//b2926//b1438//b1560//b3894//b4380//b4485//b1438//b3507//b3128//b3542//b4226//b2724//b3542//b3941//b2277//b1008//b1672//b2342//b3736//b3008//b1409//b2253//b0758//b1944//b3894//b1517//
zntR	yedS//b0307//
