#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b4355//b0152//
yqeC	b0337//b2312//b0704//b3732//
yqeK	b1071//b2738//b2440//b3324//b2990//b0955//b1938//
yqgB	b1992//b3509//b2883//b2222//b0347//yliL//b1292//b3476//b0922//b2103//b1944//b3180//b1292//b0505//b3191//b1612//b1464//b3525//b4618//b4358//b3897//b0910//b0855//b3478//
yqgD	b0641//b1885//
yqgF	b0436//b0979//
yqhG	b0778//b4053//b4132//
yqiA	b2501//b3543//
yrbA	pawZ//b1684//b2051//b0653//b2573//
yrbC	b1198//b4186//
yrbF	b3848//b3560//b2040//
yrbK	b2204//b1777//b2674//b3822//
yrhA	b0311//b0584//
ysaC	b3417//b1034//b1247//b0331//b1760//b1789//b0940//b0721//b4384//b2486//b3994//b0026//
ytfP	b2196//b3752//
ytfT	b0522//b1947//b3575//b4469//b2463//b3180//b3510//b3542//
ythA	b1580//b1366//
ytjA	b1941//b1631//b1519//b3072//b2751//b0594//b2933//b3136//b1124//b0586//b2308//b0750//b3736//b3118//b0477//b0195//b4072//b3656//b3671//b0763//b2277//b3300//b1807//b4304//b4158//b0015//b1340//b3515//b1930//
zntR	b2123//b2756//
