#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b2240//b0058//
oppF	b2607//b1926//b0856//b0593//b3740//
paaI	b2841//b1818//b2838//b0591//b1226//b2498//b2448//b0812//b3158//
pdhR	b0120//b4539//
pdxK	b3203//b3982//b0311//
pflB	b0087//b3693//
pgk	b2253//ygeN//b3613//
pheL	b4151//b2652//
phnE	b3649//b1014//
phnL	b4328//b0311//b1171//b2469//
pntA	b1464//b0536//
polA	b0945//b3476//
potH	b3979//ygaQ_2//b1885//b2149//b2142//b0085//b2150//
ppa	b1924//b4305//
ppdD	b2464//b4034//
ppx	b2276//b0574//
proX	b4005//b0595//b1526//
prpD	b3299//b3022//b3848//
pspD	b2462//b1483//b3208//b4201//
pstB	b1987//b1681//
pstS	b2264//b4114//b4320//
purT	b0409//b1577//b3117//b1630//b3725//b0720//b3661//b3326//b4036//b4189//
putP	b3326//b2147//
puuR	b2995//b4231//b1184//b1421//
pyrI	b1565//b2035//b0999//b1504//b3959//b4565//
rbsK	b1578//b3748//b0074//b1391//b0059//
rcsD	b2108//b0783//
recQ	b2764//b2456//
relE	b3661//b0549//
rhaB	b3562//b1797//
ribF	b1921//b3323//b2186//b1097//
rlpB	b3098//b4032//b1646//
rluA	b2272//b4506//
rpmI	b2145//b1159//
rpoN	b1080//b1011//
rseA	b1724//b0121//
rsxB	b1503//b3904//
rtcR	b3390//b2374//
rutG	b1157//b3516//b1924//b2048//b1828//b0734//b2841//
ryhB	b1305//b3986//
sapD	b2718//b0660//b0975//
serC	b3333//b3897//
serT	b1007//b4526//b2888//b2445//
sfmH	b0642//b4335//
slyA	b3413//b1305//
smpB	b0366//yrhA//
srlE	b3300//b0089//b1312//b2186//b2712//
sroB	b1102//b2757//
sseB	b3022//b0121//
sspB	b0244//b4259//
ssrS	b2243//b4320//b2674//
sucD	b3367//b0855//b3205//b1709//b2762//b2095//b4618//b0678//b3710//b4610//b2706//b2230//b2167//
sufS	b0025//b0545//b2195//b4470//b3334//b4202//
tatA	yliL//b0536//
tdcG	b0796//b0063//b0806//b2149//b2185//b2019//b4156//
tdh	b0072//b4566//b3456//b1342//b3992//b2776//
tdk	b4254//b0642//
thrC	b3322//b1682//b0036//
thrW	b2199//b0894//b1787//b1036//
tnaC	b1988//b4464//b2097//
tolC	b0872//b1467//wbbL//b0984//
tolR	b2878//b2206//b2194//
treC	b1012//b0313//
trmI	b2194//b2250//
trpL	b2196//b2718//b1360//b1511//b2365//
truB	b4122//b2240//
truD	b3960//b3386//b2113//
trxA	b4231//b2208//
trxB	b1518//b3026//
tyrA	b0013//b2730//
tyrB	b4221//b4320//b1014//
tyrU	b4151//b3221//b0820//b0108//yedS//
upp	b0989//b4593//b2286//b0936//b2908//
uraA	b2888//b2893//b0162//
usg	b3203//b2455//
valV	b3718//b1252//b4222//
visC	b3327//b3159//b3797//b3822//
waaU	b0861//b1120//b0396//b4035//b0958//b1294//b1779//b0585//b4376//b4353//b0350//
wbbL	b0823//b3545//b0396//b1819//b2487//b3741//b2754//b3306//b3512//b1828//b3822//b4081//
wcaE	b3786//b0804//
wcaL	b3643//b2140//b0533//b4375//b1988//
wzxE	b3224//b1298//
xerD	b3522//b3903//
xylA	b3525//b3992//
yaaW	yrhC//b2022//
yadM	b1474//b1420//
yaeB	b2879//ypjI//
yaeI	b1215//b0785//
yafZ	b3516//b1141//
yajG	b4592//b0829//b1884//b4609//
ybaN	b0036//b4096//b1474//b2977//b1039//
ybbC	b0734//b0036//
ybbW	b4052//b3931//b3013//b0980//b0830//
ybcO	b2665//b0077//
ybdD	b0943//b2147//b1407//b0153//b4308//b1073//b0059//b3984//
ybeA	b1892//b3301//b1491//b3190//b3006//b3128//
ybeZ	b3726//b4320//
ybfC	b2032//b2908//
ybgC	b0063//b2308//
ybgJ	b0015//b1519//
ybgT	b2871//b4254//b1134//b3100//
ybhC	b2756//b0616//b1124//b2501//
ybiC	b1195//b3417//b1343//b4160//b3750//b4006//b0862//b3904//b1796//b3289//b4149//b4293//b2600//b4037//
ybiH	wbbL//b0801//
ybiX	b0772//b4330//b1953//b3963//b0184//b2886//b1668//b2618//b1904//b2203//b0823//b3292//b2480//b1716//b1630//
ybjC	b2448//b1194//
ycbS	b4330//b3476//
ycbT	b1484//b0148//
ycbZ	b2024//b2469//
yccB	b1923//b1698//b1010//b3493//b2894//b2272//b2055//b0150//b4609//b2721//
yccJ	b1038//b3191//
yccM	b1316//b0597//b3625//
yccW	efeU//b3385//b2907//
ycdZ	b2378//b3543//
yceD	b3479//b0038//
yceG	b2423//b0485//b1151//
ycfM	b0485//b1430//b0757//
ycgM	b0884//b3631//b3739//
ychS	b2526//b1745//b3933//b2365//b2684//b1174//b4036//
yciC	b2506//b1078//
yciH	b3416//b2240//
ycjT	b2147//b4158//
ycjV	b4376//b0313//b0063//
ydaU	b1631//b1940//
ydaV	b4056//b1490//
ydaW	b1263//b3575//
ydcQ	b0753//b2906//
ydcW	b1631//b3476//
yddB	b0431//b4221//
ydeT	b0678//b4005//b0860//
ydeU	b3292//b2598//
ydfE	b1224//b2014//b2522//
ydfV	b4071//b1884//
ydhS	b1102//b3870//
ydiH	b2126//b4314//
ydiR	b2878//b1684//
ydjL	b0828//b3645//b0337//b3330//
yeaC	b2490//b0428//b1203//
yeaK	b0171//b4222//b3826//
yeaZ	b1263//b0112//b3897//
yebB	b4609//b0058//
yebC	b2141//b1438//b0574//b1332//b2715//b4304//b2729//
yebF	b0232//b3413//
yebG	b1125//b2205//b3301//b2149//b2120//b4048//b0320//b1407//b2498//b4200//b2600//b3113//b2883//b0032//b1151//
yebR	b4353//b3289//b0396//
yebT	b3736//b3340//
yedF	b1426//b1199//
yedI	b2783//b1291//
yedL	b2939//b1681//b3520//b0113//b2724//
yedZ	b1886//b2926//b1061//
yeeE	b2239//b2094//b0801//b3362//b1576//b2683//b1851//b1886//b0301//b2185//b0739//b0115//b0573//b3628//b2616//b1716//b4304//b0710//b1531//b0894//b0554//b4469//b1760//
yeeF	b3836//b0434//b3319//b4618//b3537//b1039//b1789//b2864//b2254//
yehM	b0263//b3563//
yehP	b0421//b1348//b1018//b0772//b1246//b3317//b2342//b1750//b0971//b1141//b0778//b1973//
yehU	b1297//b0379//
yeiS	b2800//b0854//
yejK	b1514//b0829//b4485//b3065//
yfaA	b2486//b3748//
yfaE	b3727//b1494//b1832//
yfaX	b0765//b0081//b3626//
yfaY	b3792//b0536//
yfaZ	b0642//b3240//
yfbM	b2125//b3431//
yfbN	b1878//b1306//
yfcM	b2917//b2242//
yfcP	b3119//b0082//b3325//b1887//b3185//b0015//
yfcV	b1506//b2946//
yffS	b0775//b1627//b2198//b2491//b4524//b4288//b3636//b3631//
yfgM	b0735//b0027//b3012//b1744//b0344//b1919//b1530//
yfjG	b2071//b1085//
ygaF	b0778//b3079//b3742//b3623//b4183//b2514//b0232//b1662//b3543//b4024//b1155//
ygbM	b0976//b3822//b3153//b2886//
ygcI	b2883//b2216//b1150//b4052//
ygcO	b4221//b3992//
ygeA	b1006//b2722//b3305//b4152//b3810//b4069//
ygeN	b2827//b1971//b3198//
ygfB	b4589//b2143//b4566//
ygfM	b2906//b1176//b0999//b3013//b3307//b3536//b2319//b2326//b0498//b1777//b3213//
ygfT	b0777//b2197//
ygfU	b2904//b4380//b2230//
yggF	b1351//b2529//b0961//
yghJ	b2468//b1919//b3345//
yghZ	b2104//b0313//
ygiQ	b2522//b3346//b3228//
ygiT	b0523//b3791//
ygjH	b4221//b0108//b0897//
ygjJ	b2248//b3788//b0150//
ygjK	b3959//b4027//
yhaB	b1483//b1435//
yhaO	b0350//b3432//
yhaV	b3265//b0153//
yhbE	b1925//b1291//
yhbJ	b4051//b1487//
yhbU	b2262//b1531//
yhbV	b1633//b3493//b2852//b4598//ypjI//b3650//
yhbY	b0707//b2939//b2341//b3619//b3785//b3751//b2911//b4076//b1681//b3378//b0171//b3614//b1304//b4123//b1514//b2673//b3956//b2040//b3986//b2342//b1200//b3670//b0652//b3791//b2022//b2765//b4187//b3861//b0617//b1680//b3737//b3651//b0058//b0811//b4112//b1554//b3387//b2717//b2036//b3329//b2287//b0234//b4072//b3190//b2939//b2527//b4384//b2706//b0379//b4024//b0351//b3116//b2284//b2702//b1972//b2444//b1190//b3893//b3475//b1494//b2459//b1942//b1083//b1164//
yhcH	b2543//b0523//b0795//b1942//b3204//b2597//
yheL	b4269//b3203//b1876//b1061//
yheO	b2141//b1578//b2852//b0652//b1757//b3869//b3296//b1515//b1263//
yheS	b1992//b2378//
yhfU	b3809//b0414//
yhiI	b0593//b2149//
yhiM	b3006//b4352//b1851//b2849//b3650//b4367//b2469//b1044//b1071//b3099//b4380//b1638//b2279//b1736//b3739//b4511//
yhjE	b2917//b1467//b4142//b3625//b1235//ygaQ_2//b3791//b2222//b3099//b2725//b0094//b0975//b1629//b1480//b0050//b3124//b3251//b1554//b4592//b0368//b1847//b2609//b0092//b3983//b1204//b1948//b2679//b1588//b3898//b3255//b3537//b3170//b2672//b4467//b1361//b3772//b1342//b0487//
yiaB	b3100//b3359//
yiaK	b3336//b1235//
yibD	b0198//b2607//
yibI	b1478//b0023//
yibJ	b2972//b1716//
yibN	b1394//b3165//b3300//b1848//
yicE	b1665//b2327//
yidP	b3510//b1954//
yidZ	b2721//b3960//
yieK	b1887//b4592//
yigB	b4375//b0863//b0978//b2003//b3422//b3711//b2235//b4033//b0728//b3904//b0026//b0336//b1072//b2751//b3930//b1925//b2243//b1134//
yigL	b3645//b3168//
yigZ	b2423//b2871//b3329//b3562//b1512//b2524//b4132//b3771//b4147//b3476//b3998//b2277//
yijD	ybfG//b0733//
yijF	b2748//b0337//b0955//
yjbR	b4289//b0894//
yjbS	b2143//b4183//
yjcH	b4238//b3513//b1476//
yjdA	b0329//b1955//b1349//b3330//b0795//b3400//b1779//b0862//b2991//b2333//b2879//b4245//b4598//b0523//b0074//b3629//b0806//b3362//b0152//b3221//b2456//b2705//b3293//b3116//b0573//b0936//b1133//b3802//
yjdJ	pawZ//b4071//b2186//b1144//
yjdO	b0936//b2906//
yjeO	b0523//b3345//
yjfK	b2097//b2378//
yjfO	b1083//b2354//b3630//
yjfY	b4132//b0320//
yjgI	b2903//b2440//
yjgZ	b2977//b2719//b2704//b0062//
yjhC	b4245//b3417//
yjhX	b3516//b3560//
yjiH	b1061//b4233//b2137//
yjiM	b3738//b4315//
yjiX	b3511//b4160//
yjjI	b2455//b4303//b2737//b3074//b2706//b3976//b0864//b2189//b3623//b2140//
yjjN	b0247//yncK//b3475//b1410//b2997//b3825//b1350//b3812//b1015//b0641//
yjjV	b1166//b2272//
ykfI	b2463//b0695//b0941//b2727//b0313//b1358//b2449//b3826//
ykgB	b2278//b4207//
ykgF	b2264//b2517//
ylbF	b1834//b3313//
yliI	b4048//b0585//
ymdA	b1923//b3477//b1729//b1083//b0554//b0120//b2240//b0094//b1351//b3781//b2557//b1494//b0758//b0860//b1361//b2273//b3001//b3656//b0734//b0704//b3787//b1490//b4005//b4593//b1480//b3098//b4291//b4334//b3615//
ymfE	b1716//b0180//
ymfR	b3299//b2728//
ymfS	b0907//b3221//b3213//b1486//b2840//b1555//
ymfT	b3386//b3001//b1949//b2207//b1259//b4317//b2284//
ymgC	b0337//b2096//b3983//b1260//
ymgI	b2522//b0795//b1468//
ynaJ	b3228//b1452//b1890//b3236//b1449//b3377//b0356//b1512//
ynbB	b1565//b2199//b4369//b1156//b3165//b2348//
ynbC	b3829//b3239//
yncB	b2445//b2024//b1973//b0778//b1340//b1611//b1735//b0075//
yncE	b3962//b0830//
yncK	b1183//b2283//b2720//b1414//b3894//b1757//b1342//
yneJ	b1823//b3378//
yneK	b3301//b3456//
yneL	b0307//b0641//b0075//b2997//b2312//b0170//b2445//b1294//b4319//
ynfH	b3603//b3222//b3487//b2725//b2480//b3129//b4053//
ynjD	b2319//b0695//b3204//
ynjE	b3871//b2312//b4115//b0050//b1247//
ynjH	b4566//b4081//b1953//b0473//b1612//
yoaD	b2456//b1389//b1499//
yoaG	pawZ//b3931//
yobA	b2207//b3001//
yobB	b3803//b0184//b4128//
yobF	b3603//b4319//
yodA	b3251//b3329//b2903//
yodD	b3180//b2090//b4526//b2287//b1036//b1866//b1040//b0186//b3516//
yoeB	b1747//b2056//
yohC	b3309//b1153//
yohF	b0659//b2113//b3128//b3803//b1254//b3778//b2022//
yohK	b4478//b2261//
ypeC	b3346//b1244//
yphA	b4566//b4122//
yphB	b0036//b3229//
ypjI	b1880//b3630//
yqeC	b1751//b0151//b2414//b1698//
yqeK	b3400//b4319//b0616//b2283//b4068//b1881//b3344//
yqgB	b3478//b3861//b1526//b4106//b1034//b1491//b2893//b2012//b3333//b4135//b0151//b3562//b3530//b0148//b1007//b3022//b0751//b3293//b1126//b2726//b3386//yrhC//b3330//b1970//
yqgD	b2888//b3710//
yqgF	b0329//b1316//
yqhG	b1350//b3477//b4328//
yqiA	b3433//b4147//
yrbA	b0252//b0313//b3846//b3690//b2597//
yrbC	b0334//b0436//
yrbF	b3964//yliL//b2881//
yrbK	b2906//b4352//b0082//b4076//
yrhA	b0195//b1577//
ysaC	b3293//b1789//b0753//b0059//b1679//b1261//b2216//b4466//b2886//b1746//b0860//b2676//
ytfP	b2905//b3006//
ytfT	b1910//b1577//b3893//b0138//b2032//b1484//b3896//b2907//
ythA	b0296//b2880//
ytjA	b1566//b3205//b0485//b2462//b2034//b0723//b1710//b3006//b1818//b1942//b2217//b0862//b1120//b1631//b1747//b1627//b4098//b3251//b1603//b1736//b2491//b0584//b0536//b1662//b0997//b0632//b1630//b1144//b2235//
zntR	b2040//b1971//
