#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b4199//b3069//
glpT	b0785//b3342//b1225//b3115//b1189//b3074//b3614//b3959//
gltB	b4100//b4147//
gltL	b2239//b0785//
glxR	b0855//b1554//
gspB	b2699//b3311//
gspD	b2728//b0598//
gspF	b1105//b3165//
gspM	b2093//b0358//
hisQ	b0487//b3259//b3656//
holC	b1944//b1866//b0087//b0895//
htpG	b1350//b0072//b3292//
hybC	b4152//b3711//
hybG	b3603//b1939//b2876//
hybO	b1750//b2729//b3120//
hydN	b1931//b0153//b0545//b1611//b3718//b3310//b0245//b3846//b2878//b2677//b4655//
hyfB	b2750//b2498//b3739//
hyfR	b4069//b0027//b3656//b4239//b3115//
ibpB	b0497//b1931//
ileY	b1132//b2217//
ilvM	b3836//b4114//b0036//b1755//b2368//
ilvN	b3478//b3780//
iscU	b4506//b3611//b2022//b0013//b2992//
iscX	b0474//b1930//b2277//
kdsD	b0972//b1673//
ksgA	b1680//b1603//
lacZ	b3035//b3359//b4289//
lar	b2727//b1527//
leuZ	b0248//b1207//b2169//b1487//
lldR	b0711//b2143//b2276//
lpxP	b4367//b3487//b2491//b4201//
lspA	b3751//b0598//b3208//
lsrR	b2168//b3822//b0366//b2457//b4407//b2037//b0121//b1864//
lyx	b1102//b1409//
malQ	b1152//b4238//b3228//b3848//b1940//b3306//b3748//b4203//
manZ	b4460//b2097//b3992//
marR	b1627//b3978//
mcbA	b0296//b2717//
mcrA	b4378//b1298//
mdtJ	b2464//b2126//
menD	b2143//b3513//b3690//
metN	b3127//b2239//
mglC	b0653//b2480//b1140//
mhpB	b3199//b0248//
mhpF	b2838//b0334//
minD	b4526//b3175//
minE	b1414//b3223//
mnmG	b3845//b1368//
moaE	b3292//b3476//b1123//b1843//b3543//
mokB	b1147//b0087//
mpl	b0151//b0344//
mprA	b1360//b3432//b0337//
mraZ	b1716//b1102//b1627//b3119//
mrp	b2439//b2697//
murE	b1000//b2222//
nagB	b3560//b2253//
nanM	b0805//b3260//
napF	b3180//b3643//
napH	b2491//b1930//b1080//b4334//b3778//
narJ	b0468//b2739//b0032//
narZ	b2825//b1089//
nirD	b0023//b1684//b4057//
nrdG	b0722//b2125//
nrdI	b0992//b0591//b2737//b2939//
nrfC	b0522//b4289//b0081//
nuoB	b0978//b1972//
nuoN	b2068//b4106//b3731//b2933//b2047//b1823//b1665//yncK//b3185//b3786//b1343//
oppF	b0984//b3165//b0720//b2905//b4081//
paaI	b3307//b4101//b1892//b2684//b1391//b1071//b0984//b0811//b4609//
pdhR	b1082//b3299//
pdxK	b2048//b2871//b3960//
pflB	b4314//b2764//
pgk	b1342//b1665//b2907//
pheL	b1141//b0059//
phnE	b1973//b4158//
phnL	b1415//b4240//b4506//b2513//
pntA	b1343//b3231//
polA	ybfG//b3324//
potH	b3334//b2752//b0973//b4153//b3072//b2682//b3509//
ppa	b2272//b2527//
ppdD	b2674//b0653//
ppx	b1611//b0312//
proX	b3810//yncK//b0897//
prpD	b3811//wbbL//b1153//
pspD	b1755//b3512//b4005//b0027//
pstB	b1840//b2414//
pstS	b3783//b2003//b1834//
purT	b4113//b0704//b0660//b0737//b3001//b0356//b0485//b1992//b0856//b1281//
putP	b1504//b1478//
puuR	b1188//b2308//b3166//b0296//
pyrI	b1359//b2443//b0641//b3727//b1665//b4335//
rbsK	b1742//b2150//b3708//b2976//b3658//
rcsD	b0343//b0801//
recQ	b2515//b3006//
relE	b3537//b2486//
rhaB	b3180//b1078//
ribF	b1154//b3618//b4068//b1493//
rlpB	b1040//b2021//b1360//
rluA	b2003//b3417//
rpmI	b0042//b2390//
rpoN	b3893//b0750//
rseA	b3120//b3326//
rsxB	b3731//b1708//
rtcR	b3984//b1509//
rutG	b2838//b2971//b4231//b2217//b1343//b4199//b2280//
ryhB	b4380//b2148//
sapD	b0982//b1254//b1036//
serC	b1177//b0301//
serT	b4142//b0088//b3956//b3629//
sfmH	b3522//b4051//
slyA	b1282//b4380//
smpB	b0342//b1083//
srlE	b3736//b2017//b3297//b0751//b3684//
sroB	b2450//b3771//
sseB	b0632//b1334//
sspB	b0756//b4280//
ssrS	b3985//b3643//b0171//
sucD	b4316//b1203//b3513//b3340//b2313//b1628//b2446//b1773//b0164//b4070//b1685//b0653//b3166//
sufS	b4485//b0997//b0589//b1176//b1900//b2109//
tatA	b2149//b3185//
tdcG	b1153//b0778//b2092//b2146//b1777//b0799//b0781//
tdh	b3342//b3222//b2490//b2024//b1847//b1089//
tdk	b3378//ecpE//
thrC	b3158//b2676//b3251//
thrW	b1133//b3192//b2750//b3598//
tnaC	b1742//b2445//b1600//
tolC	b1474//b3752//b2144//b4311//
tolR	yncK//b0871//b1010//
treC	b1566//b2418//
trmI	b3118//b4048//
trpL	b2240//b2104//b0091//b2150//b3340//
truB	b3967//b0955//
truD	b2482//b3429//b4254//
trxA	b3750//pawZ//
trxB	b2445//b3236//
tyrA	b3080//b3611//
tyrB	b0914//b2727//b0799//
tyrU	b3983//b3982//b1039//b3671//b1438//
upp	b0436//b1304//b2051//b0896//b2196//
uraA	b1483//b4071//b2446//
usg	b2068//b2222//
valV	b2288//b0860//b3812//
visC	b0082//b1950//b3065//b0589//
waaU	b3632//b3941//b0151//b2486//b4070//b0641//b0861//b0903//b3781//b0804//b2597//
wbbL	b0636//b4117//b1350//b0125//b0081//b3931//b1887//b1885//b2672//b2459//b2422//b0028//
wcaE	b0806//b1246//
wcaL	b1717//b0430//b1189//b2917//b4249//
wzxE	b2501//b1992//
xerD	b3223//b1224//
xylA	b3811//b1499//
yaaW	b0333//b3177//
yadM	b4244//b3294//
yaeB	b2108//b1651//
yaeI	b0864//b3944//
yafZ	b1244//b4335//
yajG	b0723//b4334//b0432//b1932//
ybaN	b4375//b3960//b3186//b1048//b3785//
ybbC	b3861//b3724//
ybbW	b0431//b2033//b0873//b0990//b3752//
ybcO	b4618//b1603//
ybdD	b2606//b3565//b1141//b1958//b1889//b4471//b2841//b1004//
ybeA	b3303//b1157//b1849//b4319//b0921//b0432//
ybeZ	b0033//b2888//
ybfC	b2725//b1150//
ybgC	b1189//b2663//
ybgJ	b3265//b2196//
ybgT	b4101//b3158//b2240//b0955//
ybhC	b1760//b3477//b0025//b4469//
ybiC	b1226//b4051//b1651//b2723//b2250//b2876//b4353//b3343//b1061//b0233//b1888//b2424//b0996//b2217//
ybiH	b2023//b1061//
ybiX	b2850//b3200//b3311//b3514//b3563//b3728//b3941//b1674//b3259//b1394//b1787//b4655//b1468//b2197//b2036//
ybjC	b1166//b0990//
ycbS	b2529//b1189//
ycbT	b2239//b0329//
ycbZ	b2855//b1824//
yccB	b4199//b2914//b1435//b1133//b1096//b2961//b1335//b2312//b3693//b2354//
yccJ	b1513//b2080//
yccM	b2515//b1080//b2241//
yccW	b4101//b1993//b1633//
ycdZ	b3705//b3110//
yceD	b1339//b1485//
yceG	b0617//b1724//b0720//
ycfM	b1360//b0333//b0336//
ycgM	b3659//b1070//b1566//
ychS	b4102//b1578//b3781//b1679//b0804//b1332//b2476//
yciC	b2841//b3993//
yciH	b1415//b1482//
ycjT	b3513//b0996//
ycjV	b1987//b4005//b0450//
ydaU	ygeN//b1420//
ydaV	b3540//b0940//
ydaW	b2256//b3926//
ydcQ	b2529//b3318//
ydcW	b0812//b1884//
yddB	b1125//b3477//
ydeT	b0245//b2715//b2264//
ydeU	b4559//b3671//
ydfE	b4156//b2449//b0505//
ydfV	b0306//b1992//
ydhS	b2665//b0344//
ydiH	b1577//b1262//
ydiR	b3416//b1435//
ydjL	b2530//b4464//b4378//b1184//
yeaC	b3130//b0939//b4037//
yeaK	b2207//b1076//b0118//
yeaZ	b2462//b2977//b1476//
yebB	b0151//b2003//
yebC	yrhC//b0724//b1751//b3930//b0184//b3560//b0074//
yebF	b4277//b2033//
yebG	b0061//b2288//b1166//b0653//b2272//b1530//b3751//b2449//b3359//b3506//b2703//b3863//b3336//b2021//b2243//
yebR	b1819//b4320//b4115//
yebT	b0775//b0075//
yedF	b3787//b1428//
yedI	b0728//b0678//
yedL	b1039//b0616//b2677//b2609//b1926//
yedZ	b1818//b2663//yrhC//
yeeE	b3628//b2491//b3166//b0170//b1755//b2878//b2286//b1207//b0765//b1088//b2255//b1061//b3620//b1088//b3240//b3565//b2205//b4202//b0430//b3231//b4414//b2040//b1407//
yeeF	b1590//b4183//b0473//b0863//b1778//b3510//b3204//b3337//b3651//
yehM	b2524//b2055//
yehP	b1848//b3008//b2460//b0333//b1958//b1881//b0296//b0153//b4290//b0829//b4013//b2841//
yehU	b4593//b3788//
yeiS	b1747//b4132//
yejK	b3136//b2480//b1560//b3613//
yfaA	b3575//b0642//
yfaE	b1883//b4348//b2888//
yfaX	b1003//b1073//b2730//
yfaY	b2155//b2736//
yfaZ	b3110//b3031//
yfbM	b0036//b3317//
yfbN	b3123//b2515//
yfcM	b1515//b3726//
yfcP	b2096//b3158//b2762//b4466//b4352//b0513//
yfcV	b2618//b0996//
yffS	b3119//b1848//b3487//b3741//b0028//b4057//b2047//b3265//
yfgM	b2961//b2048//b0984//b1578//b0922//b4592//b3979//
yfjG	b1494//b3931//
ygaF	b0910//b4070//b3205//b3294//b2557//b2216//b3480//b4203//b2994//b1987//b1008//
ygbM	b0978//b0711//b0677//b0945//
ygcI	b3575//b1071//b0862//b3734//
ygcO	b1993//b0739//
ygeA	b1925//b2041//b1954//b3195//b3334//b3509//
ygeN	b4464//b0632//b0091//
ygfB	b0253//b3413//b1048//
ygfM	b4511//b2672//b1105//b2487//b0615//b1076//b2041//b3460//b1631//b3175//b0830//
ygfT	b3175//b3826//
ygfU	b1682//b3619//b2257//
yggF	b3718//b4233//b2021//
yghJ	b0184//b1394//b1148//
yghZ	b3994//b3114//
ygiQ	b1576//b0518//b0344//
ygiT	b2868//b3703//
ygjH	b3619//b1632//b1349//
ygjJ	b1921//b3659//b1443//
ygjK	b3565//b3224//
yhaB	b0357//b0641//
yhaO	b3898//b2454//
yhaV	b0183//b4006//
yhbE	b1287//b2342//
yhbJ	b2600//ybfG//
yhbU	b0976//b1485//
yhbV	b1824//b4245//b2378//b4515//b0011//b2121//
yhbY	b4115//b1096//b3659//b2121//b4311//b2093//b3327//b3159//b0975//b4154//b3536//b1036//b0336//b4598//b0586//b3387//ilvG//b2750//b0739//b1014//b3533//b2094//b0597//b1368//b2528//b1773//b2728//b4478//b1044//b1632//b4027//b3541//b4054//b0026//b3998//b1527//b4199//b1679//b3130//b3990//b1940//b1844//b1789//b1887//b0823//b2736//b1834//b0092//b0028//b1599//b2906//b2280//b3619//b0545//b4566//b4098//b1878//b1679//b2750//b0432//b2256//b3684//b2368//b3024//
yhcH	b1589//b0999//b0660//b4112//b1204//b3225//
yheL	b1044//b3749//b2023//b2414//
yheO	b1152//b4589//b4466//b2095//b1194//b3361//b0027//b3130//b0976//
yheS	b1841//b0757//
yhfU	b2264//b1018//
yhiI	b1992//b0365//
yhiM	b2918//b3998//b3984//b1443//b2236//b0721//b1819//b1175//b0091//b3957//b1287//b3845//b0836//b0764//b4565//b0509//
yhjE	b1632//b4478//b0329//b0431//b3562//b2513//b1018//b1646//b1832//b3710//b1476//b1361//b1909//b0812//b1580//b2909//b0984//b3530//b4524//b3413//b3615//b2661//b0894//b0082//b0777//b2918//b3170//b1491//b1123//b1254//b3545//b1949//b3326//b0306//b0782//b0171//b1787//b2490//
yiaB	b2443//b2597//
yiaK	b1777//b3224//
yibD	b1931//b1148//
yibI	b1943//b0595//
yibJ	b3477//b1420//
yibN	b0366//b0632//b3433//b0831//
yicE	b0758//b2883//
yidP	b4565//b0635//
yidZ	b1149//b3728//
yieK	b3265//b1006//
yigB	b1177//b3829//b1576//b2782//b1000//b1590//b3251//b3153//b2514//b3520//b2849//b3707//b0075//b4126//b1884//b3514//b1919//b2719//
yigL	b1120//b1149//
yigZ	b3315//b1910//b0961//b2926//b2257//b2068//b3797//b2126//b1444//b3433//b0429//b1207//
yijD	b2216//b4005//
yijF	b1954//b1587//b1889//
yjbR	b4451//b0726//
yjbS	b3177//b4428//
yjcH	b1848//b4013//b1927//
yjdA	b2738//b2012//b1391//b4245//b1261//b2342//b2909//b1204//b2262//b1393//b0888//b2751//b4539//b3611//b1744//b1909//b0244//b3736//b4443//b4598//b3957//b2724//b0865//b3323//b1942//b2949//b3649//b1628//
yjdJ	b0894//yncK//b0904//b3346//
yjdO	b1973//b4127//
yjeO	b1078//b3690//
yjfK	b3334//b4154//
yjfO	b4239//b2888//b2243//
yjfY	ygeN//b2464//
yjgI	b2995//b2032//
yjgZ	b3222//b3727//b3170//b3312//
yjhC	b2155//b1841//
yjhX	b0153//b1012//
yjiH	b2234//b0758//b1630//
yjiM	efeU//b2660//
yjiX	b3362//b3613//
yjjI	b2736//b0087//b3705//b4102//b2108//b1198//b1200//b2025//b3670//b1590//
yjjN	b2720//b3661//b1096//b1760//b1184//b2873//b1891//b0014//b1563//b0593//
yjjV	b0184//b3322//
ykfI	b1883//b3649//b3166//b2239//b2840//b1300//b3941//b1587//
ykgB	b0088//b0152//
ykgF	b1940//b4100//
ylbF	b0784//b0432//
yliI	b0594//b1487//
ymdA	b2282//b1844//ysaC//b4067//b4100//b1889//b3185//b1150//b2285//b2038//b0051//b2068//b2013//b0347//b3629//b4290//b2825//b2425//b3670//b2676//b4378//b3460//b3365//b1993//b0158//b1225//b2719//b0018//b1881//
ymfE	b2609//b1599//
ymfR	b3204//b2142//
ymfS	b4287//b0851//b4244//b1282//b1630//b3295//
ymfT	b4005//b1797//b4270//b1789//b1332//b3118//b2600//
ymgC	b4348//b3802//b4013//b2288//
ymgI	b1245//b1390//b4443//
ynaJ	b4076//b1834//b0474//b0758//b0509//b1339//b4199//b1514//
ynbB	b1342//b2204//b0836//b1167//b2208//b2424//
ynbC	b4207//b1037//
yncB	b4187//b0182//b1349//b4618//b2096//b0073//b3785//b3115//
yncE	b3930//b4319//
yncK	b2991//b2056//b1889//b1566//b0572//b4112//b3315//
yneJ	b2022//b2423//
yneK	b1513//b0996//
yneL	b0776//b1819//b2125//ecpE//b1428//b1044//b0806//b0091//b1797//
ynfH	b4100//b3802//b1362//b4526//b3515//b1478//b0342//
ynjD	b2368//b3625//b4051//
ynjE	b0586//b0368//b2021//b2044//b1724//
ynjH	b1074//b1632//b3365//b3208//b2449//
yoaD	b3116//b0678//b3316//
yoaG	b1011//b1578//
yobA	b1011//b1631//
yobB	b1563//b3199//b3829//
yobF	b2445//b0198//
yodA	b0721//b4308//b3629//
yodD	b0724//b1409//b2606//b0112//b1133//b1926//b2125//ecpE//b1939//
yoeB	b2678//b1044//
yohC	b0910//b3260//
yohF	b2713//b1578//b1739//b4269//ysaC//b3119//b3617//
yohK	b3684//b2894//
ypeC	b3894//b3896//
yphA	b1948//b2482//
yphB	b2868//b2241//
ypjI	b1492//b0152//
yqeC	b0589//b1014//b1506//b3316//
yqeK	b4254//b1797//b0087//b2818//b4027//b2744//b2619//
yqgB	b3205//b1612//b3298//b2014//b2126//b3659//b1255//b3838//b3812//b1393//b2476//b3533//b1673//b0059//b0976//b2730//b0583//b0523//b1386//b1225//b0641//b4034//b1476//b4407//
yqgD	b3905//b1588//
yqgF	b1123//b0351//
yqhG	b2995//b1282//b3658//
yqiA	b2096//b1900//
yrbA	ygaQ_2//b2856//b0162//b1386//ilvG//
yrbC	b4355//b1349//
yrbF	b2918//b3330//b2068//
yrbK	b3979//b2517//b3119//b0114//
yrhA	b0659//b2095//
ysaC	b1589//b1526//b2907//b3024//b2142//b0169//b1565//b1682//b3598//b3670//b3330//b0695//
ytfP	b4304//b1939//
ytfT	b3786//b2706//b0710//b0036//b4015//b1352//b1298//b1148//
ythA	b2026//b3202//
ytjA	b1724//b3869//b0505//b2169//b2880//b0018//b1287//b4471//b2497//b2598//efeU//b1589//b1865//b1468//b1062//b3302//b0073//b2047//b1910//b2682//b1577//b1586//b2449//b0894//b2282//b2241//b3159//b2557//b1094//
zntR	b1495//b2933//
