#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b2756//b2517//
ssrS	b0722//b4557//b3509//
sucD	b3752//b3863//b4254//b2783//b1818//b0013//b3306//b1011//b2033//b0888//b1993//b0151//b1257//
sufS	b0170//b4081//b4655//b3985//b0011//b1668//
tatA	b3298//b0967//
tdcG	b3710//b2005//b0921//b1955//b2309//b3508//b1646//
tdh	b0431//b1862//b4318//b3511//b1007//b1000//
tdk	b2017//b0940//
thrC	b2930//b0032//b1349//
thrW	b0896//b2071//b1629//b1352//
tnaC	b1245//b3201//b3239//
tolC	b2597//b1183//b0704//b2236//
tolR	b3517//b2279//b0615//
treC	b3124//b2202//
trmI	b1577//b3792//
trpL	b4231//b0023//b3136//b2486//b2867//
truB	b2849//b4430//
truD	b0013//b3772//b2197//
trxA	b4280//b1224//
trxB	b2004//b3710//
tyrA	b2035//b2757//
tyrB	b2014//b1203//b1159//
tyrU	b0707//b1717//b2014//b2524//b2713//
upp	b4585//b4100//b2607//b0636//b4117//
uraA	b2903//b3792//b1708//
usg	b0796//b4515//
valV	b3231//b3740//b4160//
visC	b1485//b2994//b2572//b0093//
waaU	b0863//b4231//b0751//b2035//b3979//b3905//b3334//b1246//b1836//b2825//b4024//
wbbL	b3510//b0003//b3520//b1929//b3631//b2573//b4382//b2757//b2017//b4079//b3509//b0598//
wcaE	b0002//b1629//
wcaL	b1352//b4304//b4515//b0118//b2527//
wzxE	b2703//b3240//
xerD	b1828//b1007//
xylA	b3749//b2253//
yaaW	b4451//b1881//
yadM	b4081//b1843//
yaeB	b0678//b3361//
yaeI	b1492//b0357//
yafZ	b0015//b3341//
yajG	b1093//b1937//b0505//b1698//
ybaN	b2024//b2239//b1306//b2464//b0978//
ybbC	b0830//b4079//
ybbW	b2195//b1599//b1082//b1993//b3707//
ybcO	b2272//b1824//
ybdD	b1516//b2827//yedS//b0062//b3631//b3863//b3875//b2720//
ybeA	b2222//b1745//b3741//b2103//b0513//b3213//
ybeZ	b2972//b4036//
ybfC	b2697//b4621//
ybgC	b3936//b0074//
ybgJ	b3670//b2677//
ybgT	b2930//b1287//b0974//b0860//
ybhC	b1841//ecpE//b3347//b4183//
ybiC	b1945//b3100//b1478//b1923//b4318//b3334//b2698//b3403//b1555//b0431//b2887//b3478//b2455//b3825//
ybiH	yncK//b1588//
ybiX	b0248//b2736//b4330//b3737//b2469//b1747//b2283//b1560//b0804//b2162//b2147//b0897//b3810//b3650//b4071//
ybjC	b4279//b2095//
ycbS	b3493//b0734//
ycbT	b0799//b3456//
ycbZ	b4608//b1590//
yccB	b4310//b1864//b3977//b3482//b3617//b3690//b0801//b4407//b1599//b1939//
yccJ	b4098//b4254//
yccM	b3078//b0121//b2476//
yccW	b1487//b2705//b1927//
ycdZ	b1391//b1531//
yceD	b1003//b0158//
yceG	b0313//b0342//b0999//
ycfM	b3736//b4329//b3477//
ycgM	b0545//b1932//b3455//
ychS	b0170//b0234//b2851//b3658//b1955//b2312//b0592//
yciC	b3649//b1876//
yciH	b2097//b2456//
ycjT	b1149//b1900//
ycjV	b3779//b4377//b1007//
ydaU	b0028//b2557//
ydaV	b1930//b1499//
ydaW	yrhA//b2230//
ydcQ	b0337//b3026//
ydcW	b2024//b2783//
yddB	b4081//b3114//
ydeT	b1493//b3959//b4035//
ydeU	b4104//yliL//
ydfE	b1701//b4081//b1745//
ydfV	b3422//b0051//
ydhS	b1260//b1828//
ydiH	b3629//b3810//
ydiR	b0522//b1932//
ydjL	b0637//b3289//b2606//b4254//
yeaC	b4568//b2939//b3199//
yeaK	b0125//b3783//b0997//
yeaZ	b4072//b3560//b3129//
yebB	b4024//b2126//
yebC	b3222//b1923//b0758//b2523//b1751//b1751//b2021//
yebF	b1368//b0573//
yebG	b2168//b3026//b0320//b2307//b3326//b3295//b3416//b2683//b1258//b0036//b4249//b3964//b0856//yncK//b1146//
yebR	b1509//b2662//b2957//
yebT	b1154//b4443//
yedF	b2272//b1360//
yedI	b2971//b0908//
yedL	b0861//b0726//b2750//b2341//b2146//
yedZ	b1007//b3334//b3536//
yeeE	b3510//b3783//b0984//b0026//b1080//b1335//b1886//b2080//b0862//b0910//b4106//b0522//ysaC//b3136//yliL//b2713//b0350//b0659//b1072//b0075//b2168//b2096//b3580//
yeeF	b1832//b4319//b3195//b0637//b4237//b1062//b0545//b3203//b3319//
yehM	b1190//b1070//
yehP	b1348//b3964//b4032//b1779//b3780//b1685//b3904//b2002//b1850//b4189//b0026//b2044//
yehU	b1629//b1832//
yeiS	b2459//b3984//
yejK	b3347//b0093//b1589//b1906//
yfaA	b3563//b1784//
yfaE	b2490//b4559//b1076//
yfaX	b3422//b3340//b3705//
yfaY	b0474//b3723//
yfaZ	b2856//b1040//
yfbM	b1923//b0477//
yfbN	b3640//b0830//
yfcM	b3523//b2673//
yfcP	b4330//b0796//b0861//b1350//yliL//b0872//
yfcV	b4128//b3523//
yffS	b3345//b2917//b3903//b2120//b1755//b2387//b0865//b2941//
yfgM	b2456//b1818//b1530//b0865//b0572//b4466//b4335//
yfjG	b2038//b3833//
ygaF	b2041//b4609//b1824//b2012//b3297//ilvG//b2501//b3454//b4328//b1124//b0820//
ygbM	b1499//b1225//b2573//b3611//
ygcI	b0836//b1678//b0777//b0331//
ygcO	b1938//b2514//
ygeA	b0429//b4376//b3525//b4293//b0805//b3982//
ygeN	b3180//b4200//b3123//
ygfB	yrhC//b1070//b1299//
ygfM	b3141//b1094//b3703//b0088//b0143//b1560//b3643//b1923//b1150//b2800//b3810//
ygfT	b4122//b4317//
ygfU	b0810//b3896//b1729//
yggF	b1757//ybfI//b3522//
yghJ	b3784//b0306//b4098//
yghZ	b3225//b0063//
ygiQ	b1079//b1395//b0575//
ygiT	b0344//b2243//
ygjH	b2971//b3958//b3180//
ygjJ	b2425//b1864//b4104//
ygjK	b4127//b0976//
yhaB	b2458//b0120//
yhaO	b2284//b3735//
yhaV	b0707//b0921//
yhbE	b0616//b3185//
yhbJ	b3893//b1747//
yhbU	b3752//b3299//
yhbV	b2195//b4407//b1342//b3293//b1483//b2722//
yhbY	b1651//b4238//b2113//b2755//b4568//b2035//b0820//b3346//b0594//b3896//b3515//b4238//b2253//b3456//b3330//b3100//b4478//b3208//b2524//ilvG//b3458//b4072//b0829//b0820//b1304//b2886//b2283//b1787//b3728//b1157//b3336//b2050//b2515//b4259//b1392//b3197//b4280//b3563//b0575//b3158//b2278//b0936//b0199//b3342//b3659//b3848//b1263//b3128//b0296//b2342//b1293//b2527//b3119//b3870//b0125//b1988//b1757//b1921//b3631//b2146//b4057//b2756//b1509//b2526//
yhcH	b1349//b1126//b0782//b0945//b1012//b3180//
yheL	b0823//b3959//b4249//b0071//
yheO	b2907//b0763//b2607//b3833//b2368//b1421//b0720//b2991//b1452//
yheS	b1351//b2095//
yhfU	b0908//b1941//
yhiI	b2866//b2754//
yhiM	b2543//b1175//b1970//b1255//b3119//b3870//b3977//b1824//b4207//b3255//b1828//b0421//b3738//b4117//b4245//b4221//
yhjE	b3649//b4512//b3779//b1244//b1932//b0764//b2423//b0273//b2856//b1883//b3119//b0182//b2283//b2262//b3562//b3454//b4381//b1349//b4609//b2121//b3221//b2724//b0306//b3316//b1708//b0967//b3329//b4269//b0955//b4377//b4329//b3770//b1633//b3991//b2879//b2867//b4238//b4279//
yiaB	b3752//b0615//
yiaK	b0733//b2990//
yibD	b3293//b3624//
yibI	b2751//b3117//
yibJ	b2894//b2828//
yibN	b3079//b3522//b0164//b2864//
yicE	b1293//b1941//
yidP	b3189//b1495//
yidZ	b1611//b4067//
yieK	b3005//b2855//
yigB	b4609//b3326//b1039//b3825//b4557//b3197//b2348//b4079//b3113//b2095//b2307//b0591//b2421//b1949//b2090//b4201//b1421//b1484//
yigL	b2094//b3957//
yigZ	b1945//b2881//b2728//b3065//b1878//b1516//b1104//b1787//b3797//b4100//b3175//b2280//
yijD	b0975//b1072//
yijF	b0313//b1391//b0088//
yjbR	b3337//b4377//
yjbS	b1177//b4302//
yjcH	b2155//b1683//b4123//
yjdA	b1011//b2918//b0764//b4104//b4352//b3991//b2526//b2312//b3305//b0616//b1207//b3645//b3203//b4123//b4122//b4383//b4328//b4318//b3786//b4621//b4244//b2497//b1509//b1157//b3704//b3386//b2730//b1828//
yjdJ	b0509//b3065//b2866//b0831//
yjdO	b2480//b3255//
yjeO	b2425//b3138//
yjfK	b2283//b1578//
yjfO	b3021//b4076//b0231//
yjfY	b1944//b0978//
yjgI	b2883//b3704//
yjgZ	b1426//wbbL//b2531//b2499//
yjhC	b2240//b3343//
yjhX	b1174//b0989//
yjiH	b0108//b3260//b2273//
yjiM	b1149//b1037//
yjiX	b0972//b0186//
yjjI	b4152//b3565//b1823//b1888//b1190//b4051//b1992//b0350//b4032//b2103//
yjjN	b4100//b0958//b2782//b0977//b1834//b1678//b0058//b1342//b0828//b2462//
yjjV	b3512//b2706//
ykfI	b1368//b3345//b2525//b3390//b2515//b4034//b0896//b1599//
ykgB	b4071//b4149//
ykgF	b4269//b1147//
ylbF	b2023//b2307//
yliI	b0594//b3260//
ymdA	b3099//b2619//b2348//b4036//b0137//b2752//b3604//b3308//b3491//b0894//b1891//b0252//b1410//b3202//b1300//b1515//b1776//b3967//b0782//b1292//b3645//b2682//b3031//b1078//b3822//b1888//b2390//b3604//b3563//
ymfE	b1349//b0961//
ymfR	b1685//b2755//
ymfS	b2678//b3595//b0782//b0695//b4557//b1864//
ymfT	b1484//b3342//b4608//b1797//b3632//b2721//b0533//
ymgC	b1133//b1410//b1426//b2705//
ymgI	b3893//b4237//b2880//
ynaJ	b2249//b4304//b3617//b2277//b3805//b4381//ypjI//ygeN//
ynbB	b0643//b1739//b3803//b1668//b3875//b0911//
ynbC	b1339//b3361//
yncB	b1215//b4201//b0979//b2620//b4117//b1238//b0554//b1348//
yncE	b1015//b3986//
yncK	b3455//b1947//b4106//b3510//b0810//b3334//b2056//
yneJ	b1925//b0431//
yneK	b1332//b1784//
yneL	b3618//b3208//b2068//b1133//b2652//b2703//b2003//b0776//b0904//
ynfH	b3099//b0585//b0776//b1409//b1368//b3718//b4005//
ynjD	b0980//b0343//b4407//
ynjE	b1946//b3303//b1071//b2446//b0025//
ynjH	b3224//b0450//b2676//b3791//b4014//
yoaD	b2203//b2140//b1760//
yoaG	b4593//b0785//
yobA	b2526//b3703//
yobB	b2335//b1103//b1198//
yobF	b1263//b4603//
yodA	b4289//b2764//b3748//
yodD	b0429//b1395//b4071//b2033//b0296//b2976//b4015//b3200//b2049//
yoeB	b2526//b1736//
yohC	b4471//b2080//
yohF	b3491//b2037//b3078//b2313//b2872//b3926//b1611//
yohK	b0158//b1931//
ypeC	b4135//b3078//
yphA	b0941//b2744//
yphB	b0473//b1577//
ypjI	b1924//b1701//
yqeC	b1085//b1817//b0306//b1294//
yqeK	b3565//yedS//b4233//b1684//b3822//b0865//b2277//
yqgB	b3614//b4269//b2925//b0753//b2930//b3255//b3168//b3533//b2080//b2515//b3166//b3183//b2926//b2459//b3170//b0505//b3616//b0002//b1036//b0077//b4348//b1946//b1444//b1259//
yqgD	b4153//b2189//
yqgF	b3726//b0921//
yqhG	b2754//b4526//b1386//
yqiA	b1010//b3072//
yrbA	b0823//ygaQ_2//b1003//b1747//arpB//
yrbC	b1040//b0074//
yrbF	b0088//b1360//b0356//
yrbK	b2486//b0051//b0910//b2960//
yrhA	b3769//b2253//
ysaC	b3736//b1316//b0721//b1708//b3378//b4565//b3177//b0672//b3960//b0583//b1564//b3507//
ytfP	b0783//b3514//
ytfT	b0586//b1089//b3476//b3749//b0652//b3477//b1238//b3650//
ythA	b4056//b0862//
ytjA	b2253//b0549//b3894//b1944//b2255//b2930//b2248//b3193//b1438//b2990//b2283//b2052//b0089//b1527//b3992//b2049//b3312//b3117//b1089//b2726//b1257//b1120//b3511//b0955//b0763//b2003//b0678//b3318//b1080//
zntR	b4559//b1036//
