#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b1819//b1878//
hyfR	b2169//b2140//b3400//b1512//b1207//
ibpB	b4464//b1807//
ileY	b1334//b4053//
ilvM	b1886//b0710//b3222//b1154//b1350//
ilvN	b1880//b3769//
iscU	b0999//b1787//b3631//b3522//b3863//
iscX	b3545//b2673//b2113//
kdsD	b0967//b4526//
ksgA	b3809//b1924//
lacZ	b4384//b2423//b3545//
lar	b2333//b0616//
leuZ	b1140//b3616//b1171//b0955//
lldR	b3903//b1039//b4316//
lpxP	b4451//b1709//b0059//b3614//
lspA	b0513//b0369//b0943//
lsrR	b3361//b2264//b2501//b2726//b1491//b0781//b0307//b1939//
lyx	b3222//b3826//
malQ	ybfI//b4377//b2206//b1483//b2189//b0591//b1512//b1360//
manZ	b4589//b0736//b0150//
marR	b2765//b3456//
mcbA	b1204//b3605//
mcrA	b1351//b3213//
mdtJ	b4314//b1215//
menD	b1938//b1133//b3850//
metN	b3658//b4603//
mglC	b2276//b1517//b3805//
mhpB	b1207//b2665//
mhpF	b1777//b3228//
minD	b1552//b0785//
minE	b0077//b3395//
mnmG	arpB//b1901//
moaE	b4430//b3637//b2745//b2319//b3194//
mokB	b3302//b1189//
mpl	b0073//b4254//
mprA	b2705//b3183//b1495//
mraZ	b0112//b4106//b4053//b0121//
mrp	b3208//b1334//
murE	b1927//b1079//
nagB	b2684//b3153//
nanM	b0245//b0406//
napF	b3386//b2851//
napH	b4310//b3545//b2600//b0248//b3927//
narJ	b4524//b3123//b4076//
narZ	b4539//b0549//
nirD	b0757//b2703//b4382//
nrdG	b0026//b4317//
nrdI	b2726//b2250//b1077//b3141//
nrfC	b3478//b1484//b3525//
nuoB	b2207//b1577//
nuoN	b3079//b4459//b0072//b2977//b1600//b1921//b3301//b0089//b0812//b0509//b3537//
oppF	b3994//b1631//b4371//b0011//b3802//
paaI	b3165//b1767//b3711//b4270//b2704//b3141//b4114//b2476//b0722//
pdhR	b2458//b3310//
pdxK	b2616//b0855//b1299//
pflB	b1939//b1252//
pgk	b3385//b3703//b0248//
pheL	b2460//b1044//
phnE	b2529//b1862//
phnL	b1207//b2762//b2864//b1093//
pntA	b2903//b2387//
polA	b1736//b1946//
potH	b4032//b0736//b1953//b1807//b0907//b0811//b0554//
ppa	b3708//b1879//
ppdD	b2757//b3530//
ppx	b2002//b3525//
proX	b4013//b1452//b4231//
prpD	b2195//b1034//b0485//
pspD	b3983//b0572//b3933//b2908//
pstB	b4381//b3848//
pstS	b2683//b0554//b0615//
purT	b2976//b1587//b3297//b0961//b0151//b1393//b1832//b2738//b2034//b0369//
putP	b1630//b0851//
puuR	b0063//b0520//b1038//b3733//
pyrI	b3726//b1004//b3031//b1141//b1226//b3799//
rbsK	b1334//b4608//b3849//b1257//b3708//
rcsD	b2543//b1125//
recQ	b1633//b3723//
relE	b1438//b3721//
rhaB	b3304//b4024//
ribF	b3985//b2908//b2109//b0509//
rlpB	b2998//b1133//b3309//
rluA	b0707//b0677//
rpmI	b1166//b3317//
rpoN	b3875//b2236//
rseA	b1953//b3431//
rsxB	b0751//b2491//
rtcR	b0720//b0554//
rutG	b0162//b2126//b2242//b4239//b2971//b4036//b2026//
ryhB	b0307//b3390//
sapD	b1742//b3517//b2463//
serC	b2683//b0659//
serT	b0753//b1756//b2488//b1929//
sfmH	b4566//b2021//
slyA	b3849//b2048//
smpB	b2460//b3779//
srlE	b0028//b0432//b2424//b0088//b3802//
sroB	b1708//b4603//
sseB	b1973//b4127//
sspB	b0592//b1787//
ssrS	b2285//b2250//b2339//
sucD	b1992//b2189//b3261//b4655//b2056//b2991//b3555//b3324//b2454//ygaQ_2//b2236//b0914//b1992//
sufS	b3385//b0615//b2147//b3113//b0379//b2930//
tatA	b3191//b0660//
tdcG	b3386//b3378//b1891//b2660//b1297//b4426//b3684//
tdh	b4308//b1491//b4201//b1668//b2706//b2278//
tdk	b0783//b0073//
thrC	b4369//b1891//b3136//
thrW	efeU//b1950//b2990//b1204//
tnaC	b0545//b4459//b1039//
tolC	b1866//b4303//b0837//b1566//
tolR	b0999//b2197//b3195//
treC	b1909//b2763//
trmI	b3906//b3298//
trpL	b3845//b0198//b0152//b2278//b2976//
truB	b1184//b2333//
truD	b1292//b1865//b2800//
trxA	b2886//arpB//
trxB	b4470//b2712//
tyrA	b4352//b2056//
tyrB	b2012//b2757//b3293//
tyrU	b3684//b0520//b1494//b1426//b1631//
upp	b3130//b0108//b0753//b0704//b2722//
uraA	b2194//b2276//b0468//
usg	b3897//b3341//
valV	b0233//b1708//b3309//
visC	b2414//b2327//b3788//b4101//
waaU	b1632//b2723//b1166//b3311//b2783//b3936//b3198//b3110//b3740//b1224//b3458//
wbbL	b3731//b2517//b2698//b2697//b1141//b0637//b3195//b3623//b3228//b3204//b1560//b4311//
wcaE	b2851//b2997//
wcaL	b3730//b2025//b4430//b4230//b0908//
wzxE	b2400//b0967//
xerD	b3310//b4006//
xylA	b2354//b1603//
yaaW	b0726//b1298//
yadM	b3329//b3300//
yaeB	b1824//b3725//
yaeI	b2264//b2155//
yafZ	b2894//b0406//
yajG	b3429//b1745//b2236//b4328//
ybaN	b0865//b1516//ygeN//b2850//b2194//
ybbC	b3780//b0722//
ybbW	b3825//b0778//b2121//b3110//b3158//
ybcO	b2120//b2880//
ybdD	b2455//b3072//b4035//b1105//b0183//b3905//b3845//b2838//
ybeA	b1011//b3110//b0085//b3963//b2699//b2035//
ybeZ	ygeN//b2390//
ybfC	b1307//b2250//
ybgC	b2712//b2971//
ybgJ	b2135//b2908//
ybgT	b3725//b2036//b2506//b3640//
ybhC	b3778//b3739//b0421//b2273//
ybiC	b2280//b2162//b2253//b2234//b2068//b4451//b3141//b2414//b3362//b0735//b1482//b2926//b3724//b3825//
ybiH	b1224//b1299//
ybiX	b3637//b1243//yjhE//b2600//b0003//b3130//b0910//b1971//b4308//b3323//b1294//b2335//b1751//b4566//b4303//
ybjC	b0727//b3125//
ycbS	b0120//b3024//
ycbT	b0904//b0231//
ycbZ	b3429//b3306//
yccB	b1912//b0984//b3304//b1633//b2450//b3738//b1891//b0253//b1061//b3347//
yccJ	b3643//ecpE//
yccM	b1366//b1265//b2894//
yccW	b2663//b3065//b1225//
ycdZ	b2199//b3001//
yceD	b2502//b0533//
yceG	b4015//b0784//b1252//
ycfM	b1298//b0058//b1389//
ycgM	b1566//b3734//b0168//
ychS	b1184//b1228//b3491//b3748//b1563//b2026//b3906//
yciC	b4414//b3892//
yciH	b2727//b2448//
ycjT	b1900//b0497//
ycjV	b1843//b2870//b3629//
ydaU	b0071//b1796//
ydaV	b4526//b3167//
ydaW	b3426//b2722//
ydcQ	b2319//b2255//
ydcW	b2524//b3176//
yddB	b4478//b4142//
ydeT	b4123//b3330//b2661//
ydeU	b2049//b0164//
ydfE	b2276//b2607//b2040//
ydfV	b1633//b1183//
ydhS	b1849//b3387//
ydiH	b2502//b0545//
ydiR	b1487//b2453//
ydjL	b3035//b2252//b0396//b4418//
yeaC	b0534//b1146//b2730//
yeaK	b2450//b3229//b1629//
yeaZ	b0002//b1138//b0734//
yebB	b3803//b1480//
yebC	b4051//b1194//b3615//b3352//b4231//b3201//b2825//
yebF	b3486//b0518//
yebG	b1074//b1646//b3650//b0153//b2723//b1587//b0776//b2050//b2264//b3377//b3984//b0903//b1120//b1390//b0474//
yebR	b4317//b1226//b4280//
yebT	b2917//b4259//
yedF	b1517//b1789//
yedI	b1941//b2439//
yedL	b3918//b2302//b3728//b4154//b1104//
yedZ	b0936//b0973//b1428//
yeeE	b2277//b3228//b1265//b1505//b2455//b3115//b0312//b2524//b3293//b2719//b0023//b0721//b0247//b2097//b1083//b0837//b2051//b2055//b0366//b2047//b0320//b4067//b1920//
yeeF	b0904//b0641//b2991//b3365//b4244//b2827//b1955//b4186//b3565//
yehM	b2893//b1102//
yehP	b2126//b1600//b0234//b2277//b0871//b4037//b4052//b0522//b1228//b3941//b3897//b3110//
yehU	b2750//b3403//
yeiS	b4231//b3430//
yejK	b3894//b2020//b0729//b0939//
yfaA	b3536//b4526//
yfaE	b3957//b0990//b1048//
yfaX	b0778//b1709//b3035//
yfaY	b4201//b3575//
yfaZ	b1586//b0941//
yfbM	b3022//b1708//
yfbN	b3317//b2126//
yfcM	b3810//b3433//
yfcP	b2961//b0306//b3875//b4293//b1281//b3506//
yfcV	b2185//b2748//
yffS	b3967//b0801//b0904//b2851//b4287//b3654//b3684//b2712//
yfgM	b2185//b0368//b2925//b4539//b4081//b3516//b4109//
yfjG	b3863//b3931//
ygaF	b0036//b4565//b2261//b4158//b4112//b0169//b2673//b0077//b3261//b2526//b1883//
ygbM	b1552//b1259//b0186//b1008//
ygcI	b3941//b3080//b1061//b0015//
ygcO	b3769//b1224//
ygeA	b1844//b1929//b2914//b1745//b0753//b3772//
ygeN	b0785//b3378//b1993//
ygfB	b1228//b1987//b2339//
ygfM	b1120//b1886//b1617//b3517//b1817//b1554//b2840//b2056//b1103//b2047//b4512//
ygfT	b1617//b2186//
ygfU	b1138//b2281//b0121//
yggF	b1564//b2487//b1149//
yghJ	b0978//b3352//b3575//
yghZ	b1823//b1077//
ygiQ	b3845//b4200//b3726//
ygiT	b1132//b3707//
ygjH	b3849//b4469//b2918//
ygjJ	b1157//b1586//b3522//
ygjK	b2906//b1701//
yhaB	b3201//b1847//
yhaO	b0729//b0379//
yhaV	b1215//b1772//
yhbE	b1772//b0637//
yhbJ	b2855//b3542//
yhbU	b0830//b1560//
yhbV	b3297//b2607//b0896//b3783//b3619//b3977//
yhbY	b3193//b4117//b3711//b2255//b0695//b2354//b3463//b1747//b2286//b0751//b3933//b1632//b0511//b1950//b3185//b1348//b3302//b3316//b2827//b2497//b2607//b0979//b1526//b2755//b0002//b0997//b0523//b2038//b3316//b0727//b3811//ybfI//b2013//b2946//b4353//ecpB//b0313//b4057//b3894//b1305//b3006//b3772//b2713//b1485//b0358//b2894//b2354//b2055//b2196//b2616//b1159//ysaC//b4380//b2204//b1224//b4470//b1844//b3751//b3562//b0162//b1394//b1954//b0162//b2327//
yhcH	b1904//b2312//b1848//b1515//b0999//b2149//
yheL	b1199//b0589//b0153//b1817//
yheO	b1850//b3361//b1925//b1304//b3333//b1849//b4187//b2319//b1156//
yheS	b3319//b4565//
yhfU	b2326//b2049//
yhiI	b3125//b2995//
yhiM	b2763//b0984//b2531//b3603//b4334//b2531//b4014//b0091//b1746//b3078//b3926//b1750//b3100//b2543//b1428//b3654//
yhjE	b3896//b2498//b2939//b4013//b2199//b1747//b2033//b4566//b1123//b3545//b2736//b4383//b2728//b0735//b0590//b3985//b1079//b3300//b0549//b2044//b2721//b4201//b4524//b4307//b2497//b1000//b1076//b2017//b4318//b3710//b3751//b1104//b4381//b1164//b1093//b3456//b1071//b2867//
yiaB	b3183//b3008//
yiaK	b0992//b2256//
yibD	b3302//b1389//
yibI	b3619//b2619//
yibJ	b0589//b4067//
yibN	b3487//b2972//b0727//b2765//
yicE	b3072//b1494//
yidP	b2675//b4382//
yidZ	b3306//b4135//
yieK	b2699//b0739//
yigB	b4426//b2838//b1953//b4348//b2500//b2946//b3693//b0432//b0757//b3180//b3480//b4013//b1282//b1578//b1518//b0860//b0660//b3346//
yigL	b3979//b1499//
yigZ	b0672//b4245//arpB//b3128//b4098//b3723//b2525//b1150//b2387//b4289//b1946//b1943//
yijD	b1262//b4302//
yijF	b2961//b3875//b3541//
yjbR	b1681//b2840//
yjbS	b0734//b2141//
yjcH	b0520//b0357//b0273//
yjdA	b1484//b4160//b1292//b2868//b3892//b2418//b3618//b3229//b2497//b0247//b0091//b1642//b0765//b3984//b4183//b3596//b3869//b1972//b3991//b0505//b3337//b1784//b3176//b4376//b1519//b3026//b1789//b1482//
yjdJ	b4221//b1746//b0945//b1755//
yjdO	b0711//b4334//
yjeO	b2276//b1082//
yjfK	b4143//b1368//
yjfO	b0923//b1672//b1415//
yjfY	b3536//b0871//
yjgI	b1430//b2911//
yjgZ	b1482//b0907//b4188//b3748//
yjhC	b0301//b1526//
yjhX	b0862//b0357//
yjiH	b3984//b1078//b3656//
yjiM	b3742//b3005//
yjiX	b3684//b0245//
yjjI	b3906//b1505//b2745//b2500//b3711//b2195//b3487//b1580//b0137//b2841//
yjjN	b0928//b0777//b3362//b3903//b3491//b4382//b1495//b1514//b3967//b3541//
yjjV	b3740//b3487//
ykfI	b2036//b1254//b1495//b3541//b3786//b1480//b1668//b0162//
ykgB	b3458//b1527//
ykgF	b4096//b3158//
ylbF	b4610//b2905//
yliI	b4459//b1351//
ymdA	b3605//b3785//b3476//b2021//b0108//b4149//b2925//b3326//b2841//b4464//b1847//b0976//b0344//b1167//b2255//yrhC//b0729//b1885//b4382//b2422//b0038//b1815//b2930//b4375//b2104//b3963//b1937//b0171//b2783//
ymfE	b0975//b3326//
ymfR	ecpE//b4269//
ymfS	b4006//b1491//b1287//b1010//b0148//b1334//
ymfT	b2871//b3460//b0011//b2144//b3345//b0872//b3192//
ymgC	b0406//b3704//b0168//b3959//
ymgI	b4334//b1847//b1736//
ynaJ	b3620//b3460//b1776//b2763//b1137//b1739//b4160//b2683//
ynbB	b3544//b3631//b2675//b0320//b1494//b0873//
ynbC	b2674//b1612//
yncB	b0775//b1225//b3863//b2458//b0083//b2883//b1097//b3541//
yncE	b1051//b0704//
yncK	b1153//pawZ//b0368//b1828//b0421//b1849//b2729//
yneJ	b1866//b3514//
yneK	b0108//b3079//
yneL	b3012//b1906//b2918//b3983//b3334//b0263//b3604//b1148//b3124//
ynfH	b4027//b0025//b2663//b2850//b3861//b3704//b3651//
ynjD	b1428//b2600//b3400//
ynjE	b3212//b2719//b3251//b2676//b0856//
ynjH	b3739//b2422//b0018//b0728//b3141//
yoaD	b3728//b0637//b3343//
yoaG	b1036//b4147//
yobA	b3260//b2908//
yobB	b3613//b3984//b4153//
yobF	b3771//b0025//
yodA	b3848//b1948//b0796//
yodD	b3330//b2273//b3731//b3385//b0921//b2572//b3707//b4128//b3074//
yoeB	b2248//b1204//
yohC	yjhE//b1890//
yohF	b2033//b3734//b2374//b0164//b2148//b0775//b3533//
yohK	b4539//b0518//
ypeC	b0350//b3515//
yphA	b2020//b1225//
yphB	b0707//b1299//
ypjI	b2455//b1941//
yqeC	b2108//b3735//b3322//b1678//
yqeK	b4291//b1673//b1931//b0485//b3903//b0520//b1946//
yqgB	b4207//b3289//b1438//b0365//b3342//b2925//b4014//b1012//b1527//b0357//b2374//b2283//b2702//b2663//b2140//b0836//b3623//b1225//b1755//b3645//b2678//b3541//b0061//b1993//
yqgD	b3346//b3487//
yqgF	b2660//b1681//
yqhG	b1153//b0091//b2903//
yqiA	b3632//b2606//
yrbA	b3654//b0616//b4153//b3141//b0758//
yrbC	b1588//b1104//
yrbF	b0348//b1576//b1815//
yrbK	b3158//b3074//b4189//b2704//
yrhA	b2886//b3972//
ysaC	b0329//b3597//b1342//b3623//b1772//b2302//b4151//b1008//b3822//b3118//b0087//b0313//
ytfP	b2870//b3739//
ytfT	b0596//b3507//b1420//b3229//b3478//b3787//b2068//b2041//
ythA	b0473//b3078//
ytjA	b4237//b3671//b1443//b2872//b3308//b1155//b1779//b0695//b2273//b3120//b3099//b2029//b2894//b4585//b0334//b3165//b0036//b1006//b2883//b2141//b1392//b4154//b4382//b0013//b3365//b4381//b3429//b1246//b0497//
zntR	b3326//b0450//
