#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b3185//b4608//
nuoB	b0082//b0094//
nuoN	b1920//b3311//b1366//b3197//b1760//b0641//b4110//b0804//b2052//yliL//b1243//
oppF	b1944//b1200//b3543//b0195//b3193//
paaI	b1081//b1849//b2876//b2400//b0588//b2414//b3630//b0695//b3292//
pdhR	b1958//b2948//
pdxK	yncK//ecpE//b2544//
pflB	b1685//b2458//
pgk	b2194//b0198//b1710//
pheL	b1120//b1931//
phnE	b3964//b1126//
phnL	b1094//b1701//b0509//b1680//
pntA	b0137//b3967//
polA	b3294//b0002//
potH	b2266//b3193//b2378//b2014//b3301//b2662//b1444//
ppa	b1651//b0171//
ppdD	b1312//b1941//
ppx	b3903//b4314//
proX	b3710//b0759//b2677//
prpD	b4289//b0575//b1307//
pspD	b4013//b2619//b4032//b1123//
pstB	b2195//b0711//
pstS	b1299//b1167//b1747//
purT	b3013//b0750//b1900//b1886//b2121//b1177//b3533//b1183//b1729//b3541//
putP	b0089//b2866//
puuR	b3896//b2871//b3203//b3480//
pyrI	b1262//b2017//b1796//b0972//b3330//b3183//
rbsK	b2849//b0263//b2526//b2206//b1343//
rcsD	b4478//b2234//
recQ	b2038//b2914//
relE	b3863//b2755//
rhaB	b1426//b1200//
ribF	b3520//b1530//b0033//b2730//
rlpB	b0301//b1349//b3334//
rluA	b2002//b4377//
rpmI	b3454//b4156//
rpoN	b2469//b3158//
rseA	b1993//b3001//
rsxB	b3239//b4460//
rtcR	b4014//b1797//
rutG	b0943//b4189//b3325//b3115//b3991//b0306//b1368//
ryhB	b3649//b4128//
sapD	b2141//b3165//b1617//
serC	b0897//b3240//
serT	b2451//b2852//b2698//b4270//
sfmH	b1631//b2463//
slyA	b0038//b1672//
smpB	b0974//b4316//
srlE	b2039//b4557//b0301//b0653//b3791//
sroB	b0003//b1819//
sseB	b2309//b4222//
sspB	b0143//b3129//
ssrS	b0795//b2451//b0414//
sucD	b4269//b3324//b3167//b4127//b3936//b4072//b3293//b0738//b4506//b3620//b2123//b3976//b3463//
sufS	b3870//b0784//b2216//b2497//b1554//b4603//
tatA	b0941//b4154//
tdcG	b4154//b0073//b2765//b2443//b1491//b1467//b1892//
tdh	b1633//b2197//b0429//b3153//b3525//b4081//
tdk	b0414//b0659//
thrC	b2491//b3732//b1215//
thrW	b1246//b0573//b3506//b2168//
tnaC	b2971//b4603//b0888//
tolC	b1750//b2855//b1767//b4221//
tolR	b2827//b3203//b3195//
treC	b0164//b4318//
trmI	b4367//b3035//
trpL	b3605//b1298//b3990//b1010//b2313//
truB	b3183//b3748//
truD	b1343//b2004//b0783//
trxA	b3458//b2907//
trxB	b1194//b2092//
tyrA	b0799//b2724//
tyrB	b1642//b2469//b4512//
tyrU	b1940//b2312//b2765//b2196//b0023//
upp	b3619//b1603//b1589//b3516//b0596//
uraA	b1476//b1555//b0023//
usg	b0637//b1426//
valV	b1390//b3098//b2679//
visC	b1198//b1850//b3580//b3336//
waaU	b3686//b3511//b4127//b4100//b2142//b3310//b0897//b2048//b4655//b0369//b0591//
wbbL	b4239//b0724//b0162//b4618//b3812//b1494//b0904//b1098//b2142//b4132//b1015//b3932//
wcaE	b0856//b1599//
wcaL	b0058//b0137//b3426//b1680//b2026//
wzxE	b3930//b3166//
xerD	b0997//b4079//
xylA	b3545//b0150//
yaaW	b2032//b2909//
yadM	b4259//b4183//
yaeB	b2014//b2207//
yaeI	b3611//b1865//
yafZ	b1292//b0092//
yajG	b0799//b1198//b2206//b2960//
ybaN	b2272//b0085//b2257//b3972//b0369//
ybbC	b2672//b1075//
ybbW	b3259//b1291//b0061//b2205//b4230//
ybcO	b3805//b0943//
ybdD	yncK//b3810//b1876//b2573//b1147//b3124//b1361//b3734//
ybeA	b1449//b1847//b1293//b3563//b2248//b2498//
ybeZ	b3229//b1258//
ybfC	b2038//b4378//
ybgC	b2469//b0143//
ybgJ	b1836//b1352//
ybgT	b0979//b2825//b1939//b2513//
ybhC	b1051//b1172//b1153//b3345//
ybiC	b1906//b4375//b1577//b3403//b2312//b2103//b3624//b1773//b1180//b3958//b3959//b2652//b4135//b1954//
ybiH	b0498//b3684//
ybiX	b2137//b3613//b0004//b1487//b0468//yncK//b3898//b3826//b4123//b0273//b3595//yncK//b3997//b3661//b1948//
ybjC	b2750//b1909//
ycbS	b0801//b0735//
ycbT	b4110//b1930//
ycbZ	b3117//b3114//
yccB	b1443//b2598//b3728//b4068//b3785//b2033//b2250//b4329//b3296//b2676//
yccJ	b0616//b0751//
yccM	b4515//b1491//b3640//
yccW	b3792//b1164//b0592//
ycdZ	b2235//b3972//
yceD	b3506//b2103//
yceG	b2374//b3734//b3299//
ycfM	b3158//b1484//b1662//
ycgM	b1633//b3261//b3327//
ychS	b1611//b1133//b0720//b2423//b3771//b2457//b0589//
yciC	b1195//b3510//
yciH	b0642//b3228//
ycjT	b1919//b3240//
ycjV	b2216//b4109//b2841//
ydaU	b1038//b3493//
ydaV	b2729//b2722//
ydaW	b0093//b3433//
ydcQ	b3984//b2961//
ydcW	b0509//b1881//
yddB	b3785//b3724//
ydeT	b2704//b4565//b2276//
ydeU	b0863//b4426//
ydfE	b1955//b0549//b3786//
ydfV	yliL//b4315//
ydhS	b3898//b4469//
ydiH	b2674//b3690//
ydiR	b3175//b3366//
ydjL	b1184//b1438//b2033//b0854//
yeaC	b2365//b0978//b2652//
yeaK	b2961//b1426//b2619//
yeaZ	b0810//b0999//b1566//
yebB	b2907//b0083//
yebC	b0170//b3480//b2121//b1007//b1646//b3645//b3967//
yebF	b1882//b4464//
yebG	b3221//b4036//b1105//b3176//b1841//b0707//b0151//b0865//b3366//b3810//b0710//b1971//b2206//b2051//b0726//
yebR	b3613//b1105//b3740//
yebT	b3870//b4226//
yedF	b1154//b3604//
yedI	b3997//b0903//
yedL	b1332//b1949//b3977//b3904//b1844//
yedZ	b4056//b0233//yedS//
yeeE	b2250//b4244//b2021//b1120//b1724//b1807//b3166//ilvG//b3185//b1190//b4202//b0940//b4048//b2047//b2867//b0736//b0409//b1490//b1074//b1850//b2727//b3323//b1918//
yeeF	b3803//b1444//b1945//b1797//b2032//b2715//b2699//b1807//b1335//
yehM	b0896//b2279//
yehP	b2991//b3997//b3431//b2722//b3309//b3185//b1580//b0831//b3175//b3736//b2039//b0758//
yehU	b0247//b4315//
yeiS	b1566//b1349//
yejK	b1039//b0591//b2528//b1674//
yfaA	b1358//b0851//
yfaE	b2573//b2531//b1226//
yfaX	b0013//b1073//b3998//
yfaY	b4589//b2206//
yfaZ	b2930//b1359//
yfbM	b0379//b0575//
yfbN	b1685//b0334//
yfcM	b4304//b2752//
yfcP	b3487//b3619//b0751//b1195//b1866//b4288//
yfcV	b0038//b0575//
yffS	b1071//b3799//b2141//b3195//b0063//b1682//b3197//b1435//
yfgM	b4334//b1930//b4114//b3786//b2313//b0379//b3597//
yfjG	b3626//b2255//
ygaF	b4048//b1078//b3625//b2035//b3158//b2029//b1882//b0907//b1062//b0311//b4369//
ygbM	b0836//b1257//b4277//b3875//
ygcI	b1195//b0837//b4428//b3749//
ygcO	b3992//b3260//
ygeA	b2004//b2783//b4330//b2757//b0120//b1410//
ygeN	b0244//b4187//b2751//
ygfB	b1085//b1865//b3687//
ygfM	b1862//b3619//b0783//b3788//b4371//b2378//b3194//b2012//b0138//b4068//b4589//
ygfT	b2852//b3329//
ygfU	b0414//b4380//b1576//
yggF	b2284//b1736//b2855//
yghJ	b1774//b3963//b0588//
yghZ	b1075//b0574//
ygiQ	b4005//b3686//b3189//
ygiT	yjhE//b0450//
ygjH	b1396//b1509//b1395//
ygjJ	b2907//b2038//b0863//
ygjK	b0784//b0785//
yhaB	b3994//b1358//
yhaO	b1443//b0809//
yhaV	b3850//b2724//
yhbE	b2145//b3078//
yhbJ	b1159//b3651//
yhbU	b3560//b3385//
yhbV	b3072//b3189//b1834//b0759//b2723//b3236//
yhbY	b4334//b1010//b0468//b0312//b1745//b1304//b0131//b1478//b3802//b2864//b3904//b1630//b3630//b4102//b1105//b3957//b2047//b3703//b1851//b2365//b2049//b2933//b2145//b4096//b1188//b3303//b2202//b1742//b3993//b0805//b3721//b2003//b1577//b0914//b2056//b1651//b1039//b1012//b1082//b1177//b1555//b3985//b0997//b2739//b1261//b1673//b0710//b1360//b3312//b1939//b2662//b2620//b2827//b2729//b3069//b1415//b2995//b3654//b2706//b2197//b2498//b0231//b1258//b2053//
yhcH	b3772//b1646//b2234//b1955//b4112//b2825//
yheL	b3597//b3597//b1953//b1207//
yheO	b2053//b4259//b1184//b0071//b2878//b3200//b1080//b2003//b3078//
yheS	b2243//b1848//
yhfU	b4222//b1947//
yhiI	b0062//b0195//
yhiM	b2517//b4131//b4101//b1255//b3532//b3903//b1098//b4054//b0977//b1735//b1919//b3289//b0168//b3177//b1082//b0914//
yhjE	b3298//b3184//b3128//b1342//b2149//b4506//b3735//b1246//b2453//b0695//b1633//b1183//b1717//b2141//b2960//b0334//b1259//b0584//b0642//b1334//b3960//b0735//b2341//b1079//b3295//b0002//b2904//b0589//b2662//b1293//b3769//b3533//b0083//b3710//b2148//b0296//b1467//b3740//
yiaB	b2705//b4249//
yiaK	b4371//b1340//
yibD	b1509//b1468//
yibI	b3541//b2374//
yibJ	b2013//b1987//
yibN	b3475//b2333//b4113//b1071//
yicE	b0809//b0856//
yidP	b1104//b0118//
yidZ	b2104//b0738//
yieK	b1492//b1865//
yigB	b3200//b2990//b1889//b3454//b1134//b1244//b1662//b2864//b2121//b3893//b4160//b3983//b1947//b1228//b1958//b3202//b2206//b1847//
yigL	b1010//b1225//
yigZ	b3869//b2722//b4443//b1627//b3748//b3457//b2751//b2038//b2135//b2699//b3180//b2095//
yijD	b2607//b0074//
yijF	b0073//b1566//b3167//
yjbR	b0997//b0785//
yjbS	b2135//b0632//
yjcH	b3390//b1900//b2462//
yjdA	b2281//b1088//b2745//b3222//b2598//b4304//b0895//b0518//b0430//b3480//b3805//b0450//b1226//b4152//b3343//b2440//b2281//b1919//b3896//b2459//b2147//b0872//b4609//b2019//b3507//b1151//b3985//b3127//
yjdJ	b3334//b2497//b3541//b1334//
yjdO	b1515//b3079//
yjeO	b3333//b2378//
yjfK	b1918//b0642//
yjfO	b0955//b3723//b3344//
yjfY	b4426//b3361//
yjgI	b0805//b0088//
yjgZ	b2528//b1593//b1080//b1947//
yjhC	b3127//b0093//
yjhX	b0778//b0094//
yjiH	b0711//b2531//b0369//
yjiM	b2722//b3021//
yjiX	b0861//b4524//
yjjI	b3869//b0347//b0928//b0584//b0976//b1630//b0513//b0573//b1159//b4566//
yjjN	b1887//b3850//b3926//b1188//b3301//b2368//b1514//b1748//b2872//b3251//
yjjV	b2025//b4104//
ykfI	b2109//b3301//b0801//b1391//b0733//b3069//b3321//b2257//
ykgB	b3956//b1167//
ykgF	b1159//b1194//
ylbF	b4187//b3525//
yliI	b1526//b4240//
ymdA	b4358//b1834//b2135//b1008//b4384//b1932//b2828//b3605//b2120//b2729//b2738//b1924//b3479//b3026//b2662//b1505//b2851//b0032//b2013//b2460//b2203//b0307//b1490//b1517//b1014//yrhA//b2249//b0233//b3022//
ymfE	b3838//b2053//
ymfR	b3875//b3693//
ymfS	b1886//b2051//b0779//b1757//b0974//b0113//
ymfT	b1452//b3978//b1141//b1389//b4101//b1876//b2302//
ymgC	b4158//b3460//b1815//b3738//
ymgI	b1777//b1228//b2285//
ynaJ	b1348//b3205//b0862//b3741//b3327//b2528//b0575//b0430//
ynbB	b3540//b3191//b0505//b1281//b3110//b3523//
ynbC	b3208//b2880//
yncB	b1617//b2607//b1946//b2261//b0783//b3426//b2421//b2663//
yncE	b1304//b2456//
yncK	b4469//b4287//b1672//b2800//b2719//ecpB//b4269//
yneJ	b3986//b3320//
yneK	b0862//b2368//
yneL	b2870//b4135//b1517//b1742//b4608//b3320//b1944//b3167//b1941//
ynfH	b1823//b3850//b0976//b1576//b2240//b2866//b0637//
ynjD	b0089//b0837//b3829//
ynjE	b1918//b4186//b3340//b0509//b3623//
ynjH	arpB//b3603//b2840//b2241//b3013//
yoaD	b1673//b4048//b3079//
yoaG	b4311//b0595//
yobA	b0764//b3110//
yobB	b4608//b4330//b0856//
yobF	b1307//b1937//
yodA	b3836//b0468//b3575//
yodD	b0365//b4329//b3166//b0520//b2487//b1350//b0756//b3456//b1878//
yoeB	b3708//b2825//
yohC	b3186//b4593//
yohF	b3330//b3693//b2199//b2717//b4199//b3984//b1923//
yohK	b2713//b2727//
ypeC	b2162//b2387//
yphA	b2517//b1662//
yphB	b4203//b3008//
ypjI	b1514//b3341//
yqeC	b2926//b4056//b4478//b0598//
yqeK	b1742//b2684//b2002//b1391//b0369//b1791//b0428//
yqgB	b3998//b3110//b0421//b1739//b4592//b3779//b0975//b2137//b3944//b2598//b0922//b1038//b3520//b1061//b1312//b0059//b4478//b3514//b1742//b3812//b2038//b3863//b1281//b3515//
yqgD	b0083//b2715//
yqgF	b1255//b0584//
yqhG	b0509//b1132//b0083//
yqiA	b1260//b0183//
yrbA	b0379//b2453//b1009//b3205//b4592//
yrbC	b0139//b4014//
yrbF	b2168//b1864//b3769//
yrbK	b3752//b3300//b2440//b2447//
yrhA	b3613//b1487//
ysaC	b1361//b0871//b3203//b1154//b4289//b3321//b2458//b3422//b0617//b3780//b0545//b1685//
ytfP	b3603//b3172//
ytfT	b2992//b3403//b0801//b1198//b2017//b1293//b0763//b3117//
ythA	b3936//b0734//
ytjA	b2883//b1097//b3892//b4384//b3978//b0118//b0643//b2256//b1889//b1850//b4608//b1360//b2543//b4112//b0873//b4132//b2095//b0851//b2522//b2309//b0897//b2871//b0778//b3296//b4127//b3604//b1773//b2905//b4303//
zntR	b1590//b2206//
