#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b3846//b4207//
iscU	b2444//b1787//b4098//b2038//b0497//
iscX	b3365//b4506//b4358//
kdsD	b1949//b1527//
ksgA	b3508//b2277//
lacZ	b1888//b3603//b0139//
lar	b0617//b1970//
leuZ	b1629//b2022//b1485//b3875//
lldR	b4315//b1334//b2765//
lpxP	b0895//b0583//b0589//b3202//
lspA	b1149//b2287//b1880//
lsrR	b0973//b2135//b0855//b1368//b2976//b4122//b0195//b2168//
lyx	b1817//b1252//
malQ	b3231//b3959//b2529//b2250//b0073//b1198//b1590//b1924//
manZ	b0801//b1395//b2530//
marR	b2739//b3522//
mcbA	b2676//b3615//
mcrA	b1491//b3964//
mdtJ	b3972//b0724//
menD	b3343//b3661//b1987//
metN	b3785//b2660//
mglC	b1199//b1203//b2679//
mhpB	b1701//b1783//
mhpF	b1882//b1617//
minD	b0837//b2659//
minE	b1920//b0799//
mnmG	b2422//b2013//
moaE	b0112//b1421//b2597//b1464//b3654//
mokB	b4096//b1088//
mpl	b3522//b4348//
mprA	b3024//b0164//b4070//
mraZ	b2827//b0820//b2264//b0726//
mrp	b2155//b3202//
murE	b1414//b3431//
nagB	b0138//b3979//
nanM	b1708//b2752//
napF	b2169//b3963//
napH	b3990//b3718//b0350//b2490//b2457//
narJ	b2453//b1198//b4013//
narZ	b2907//b3721//
nirD	b1883//b0795//b3479//
nrdG	b3223//b4230//
nrdI	b1265//b2418//b0082//b0061//
nrfC	b4380//b3515//b1906//
nuoB	b4127//b3736//
nuoN	b1389//b1817//ecpE//b0723//b0148//b3530//b3191//b1783//b3205//b1668//b1865//
oppF	b1176//b3533//b2914//b1305//b1098//
paaI	b3239//b0036//b3261//b3403//b0337//b1300//b2230//b2522//b3930//
pdhR	b4478//b3525//
pdxK	b2272//b2444//b3822//
pflB	b1093//b3741//
pgk	b1926//b1093//b1887//
pheL	b4113//b3189//
phnE	b0533//b0586//
phnL	b1892//b1075//b0432//b1751//
pntA	b4311//b2197//
polA	b0863//b3212//
potH	b4048//b1909//b1159//b3289//b2572//b3733//b4426//
ppa	b3811//b3199//
ppdD	b0806//b0783//
ppx	b4051//b4135//
proX	b1890//b3400//b2283//
prpD	b4151//b0059//b0923//
pspD	b2144//b2004//b2908//b1174//
pstB	b3563//b1174//
pstS	b3654//b3661//b4466//
purT	b0597//b1678//b3008//b3506//b3983//b1516//b1443//b3260//b1350//b1154//
putP	b4308//b0591//
puuR	b2024//b3323//b1149//b1137//
pyrI	b1844//b1492//b1756//b3990//b4352//b2712//
rbsK	b3991//b0534//b2243//b0589//b0591//
rcsD	b1745//b0150//
recQ	b0071//b4098//
relE	b1925//b0796//
rhaB	b4565//b2767//
ribF	b2713//b2241//b2025//b3624//
rlpB	b4430//b2460//b0795//
rluA	b2242//b1000//
rpmI	b2939//b1438//
rpoN	b4524//b1426//
rseA	b0572//b3513//
rsxB	b4485//b3533//
rtcR	b4013//b2840//
rutG	b3324//b1147//b3771//b3994//b3202//b3390//b2991//
ryhB	b2021//b3906//
sapD	b4353//b1651//b1474//
serC	b1587//b2971//
serT	b1164//b0710//b3457//b4135//
sfmH	b2169//b1926//
slyA	b4015//b2278//
smpB	b2482//b1294//
srlE	b1006//b3341//b2763//b0855//b4593//
sroB	b0873//b1526//
sseB	b3455//b4036//
sspB	b1494//b4304//
ssrS	b3333//b0971//b0164//
sucD	b1588//yncK//b4152//b0498//b1352//b4426//b0162//b4259//b0336//b3344//b0757//b1651//b2354//
sufS	b3454//b2871//b2262//b1359//b0642//b3723//
tatA	b2856//b3321//
tdcG	b1316//b1864//b3309//b1044//b3985//b3993//b4102//
tdh	b0735//b1774//b0598//b3168//b0473//b2737//
tdk	b3786//b0940//
thrC	b1954//b1391//ysaC//
thrW	b2239//b4203//b0027//b1077//
tnaC	wbbL//b1679//b3322//
tolC	b0594//b3316//b4589//b4143//
tolR	b4110//b3190//b4067//
treC	b0511//b1841//
trmI	b3511//b1807//
trpL	b2052//b0151//b4052//b2886//b4037//
truB	b2241//b2887//
truD	b1435//b1151//b0351//
trxA	b1003//b3463//
trxB	b3893//b1673//
tyrA	b4383//b2866//
tyrB	b2527//b0350//b2463//
tyrU	b0121//b2341//b1018//b4153//b3636//
upp	b2828//b4222//b3176//b0520//b4070//
uraA	b1919//b1141//b1339//
usg	b0428//b2488//
valV	b2024//b0004//b0940//
visC	b2449//b0431//b4464//b2167//
waaU	efeU//b2684//b0085//b4376//b4104//b3826//b1910//b0350//b4032//b4511//b3311//
wbbL	b1832//b3981//b2782//b2755//b3506//b3074//b3177//b1061//b3395//b1784//b3507//b3293//
wcaE	b1945//b4317//
wcaL	b2460//b4096//b0125//b0738//b3543//
wzxE	b2206//b3611//
xerD	b1004//ygaQ_2//
xylA	b2242//b1094//
yaaW	b3433//b1823//
yadM	b4126//b1565//
yaeB	b0430//b0805//
yaeI	b2068//b1141//
yafZ	b3184//b0356//
yajG	b2736//b2513//b1948//b1204//
ybaN	b1716//b1138//b1359//b4006//b2880//
ybbC	b2948//b4188//
ybbW	b3580//b3533//b2672//b4288//ilvG//
ybcO	b1007//b2683//
ybdD	b1866//b1150//b1392//yrhC//b2870//b3433//b3432//b2704//
ybeA	b4112//b3649//b4355//b3114//b3850//b2767//
ybeZ	b3560//b3532//
ybfC	b1360//b2872//
ybgC	b3307//b2080//
ybgJ	b3176//b1133//
ybgT	b4407//b2097//b3825//b0343//
ybhC	b0137//b1588//b4414//b2717//
ybiC	b2715//b4469//b2724//b2288//b0002//b3493//b2827//b1260//b1257//b2618//b0753//b4054//b0575//b4526//
ybiH	b1299//b0936//
ybiX	b3616//b0356//b1079//b4207//b3158//b4621//b2205//b1971//b3654//b3545//b4466//b4024//b1599//b3507//b0347//
ybjC	b2216//b2039//
ycbS	b1184//b1674//
ycbT	b0936//b3781//
ycbZ	b2026//b2147//
yccB	b1226//b0958//b4585//b0796//b1890//b1166//b4024//b1360//b1578//b3491//
yccJ	b3325//b1784//
yccM	b1281//b1717//b3981//
yccW	b0125//b3738//b1147//
ycdZ	b3781//b4334//
yceD	b3493//b1938//
yceG	b0198//b2257//b0184//
ycfM	b3297//b2186//b2019//
ycgM	b1987//b1767//b3141//
ychS	b3324//b0536//b0806//b1003//b0474//b1039//b0734//
yciC	b0231//b4101//
yciH	b3231//b3792//
ycjT	b3525//b2699//
ycjV	b2147//b1879//b2675//
ydaU	b0121//b0695//
ydaV	b1265//b2348//
ydaW	b3458//b1495//
ydcQ	b1864//b1973//
ydcW	b1918//b3201//
yddB	b1395//b3728//
ydeT	b3628//b1628//b1611//
ydeU	b1554//b3231//
ydfE	yjhE//b2145//b3984//
ydfV	b0831//b1153//
ydhS	b2444//b1265//
ydiH	b2308//b2205//
ydiR	b1629//b1393//
ydjL	b2608//b0982//b1554//b1611//
yeaC	b1668//b4076//b1312//
yeaK	b1673//b0778//b1282//
yeaZ	b1478//b1195//b3983//
yebB	b3650//b1149//
yebC	b2543//b2513//b3457//b3198//b2455//b3615//b2022//
yebF	b1850//b0862//
yebG	b3597//b2462//b0050//b4024//b2113//b2453//b3514//b2883//b0120//b0810//b3990//b3861//b2598//b3863//b4067//
yebR	b3967//b0018//b4557//
yebT	b0921//b1717//
yedF	b0112//b2457//
yedI	b3783//b3684//
yedL	b3871//b0733//b1172//b3994//b0050//
yedZ	b3165//b0979//b4126//
yeeE	b4053//b4287//b0245//b4459//b4377//b3508//b2960//b4289//b2997//b1467//b4307//b2763//b0940//b1950//b3312//b4317//b0331//b3537//b2526//b1396//b3703//b2302//b2148//
yeeF	b2917//b1817//b3006//b1350//b1467//b3614//b1881//b1093//b4377//
yehM	b0432//b0586//
yehP	b1132//b2870//b3320//b2309//b0873//b0751//b2527//b3992//b3180//b4239//b1252//b2125//
yehU	b3628//b2543//
yeiS	b3261//b0358//
yejK	b0873//b4027//b2097//b0584//
yfaA	b1747//b2522//
yfaE	b4240//b1499//b1760//
yfaX	b3395//b3786//b0150//
yfaY	b0757//b0365//
yfaZ	b1717//b2529//
yfbM	b2278//b1851//
yfbN	b0572//b4207//
yfcM	b1195//b2241//
yfcP	ygeN//b3433//ecpB//b3310//b2873//b3413//
yfcV	b1849//b3130//
yffS	b1072//b1708//b1073//b1884//b2423//b1075//b2457//b3365//
yfgM	b0343//b3724//b1577//b0072//b0498//b3352//b1685//
yfjG	b3120//efeU//
ygaF	b2039//b2706//b1172//b2868//b2283//b2907//b2097//b2205//b0733//b1683//b4254//
ygbM	b0914//b3643//b1945//ecpB//
ygcI	b3458//b3690//b0704//b0073//
ygcO	b3117//b2870//
ygeA	b2235//b1807//b2125//b2948//b1819//b4428//
ygeN	b2933//b2699//b1262//
ygfB	b3166//b2783//b2751//
ygfM	b1125//b0908//b3626//b1526//b0520//b3690//b1757//b1452//b0534//b2013//b1778//
ygfT	b3327//b0727//
ygfU	b2679//b1207//b3340//
yggF	b1834//b3752//b1504//
yghJ	b2230//b3194//b3870//
yghZ	b4035//b3387//
ygiQ	b0980//b3623//b4222//
ygiT	b1904//b2126//
ygjH	b3326//b4115//b1265//
ygjJ	b2573//b3514//b0347//
ygjK	b1988//b1843//
yhaB	b1293//b4149//
yhaO	b4037//b4506//
yhaV	b2095//b1823//
yhbE	b0432//b1167//
yhbJ	b1105//b1015//
yhbU	b4131//b3311//
yhbV	b2960//b3625//b0972//b2390//b3661//b0092//
yhbY	b4113//b0150//b2619//b1414//b2309//b0854//b2051//b0078//b1184//b1207//b0473//b1093//b3643//b2459//b2990//b3796//b3506//b0198//b3962//b1773//b4314//b4104//b3649//b2544//b3532//b0498//b4109//b1151//b0871//b2463//b2037//b2068//b3454//b3261//b1736//b0796//b1307//b0594//b4277//b3636//b4259//b3168//b3314//b3185//b3333//b0904//b3618//b0336//b1003//b1784//b1761//b4143//b1292//b0908//b1171//b3796//b0596//b0075//b2572//b1390//b1565//b0234//b4565//b0358//
yhcH	b2918//b1851//b1783//b3307//b4314//b3201//
yheL	b3065//b2208//b0114//b1224//
yheO	b3099//b0505//b1599//b1238//b2234//b2828//b4106//b0032//b2463//
yheS	b4610//b0059//
yhfU	b4426//b3825//
yhiI	b3517//b2722//
yhiM	b3562//b3309//b3896//b2257//b2881//b2278//b0855//b3385//b3514//b4451//b1777//b0586//b1082//b2039//b2253//b0864//
yhjE	b0724//b1866//b4101//b3065//b2673//b0967//b1901//b0659//b3658//b0121//b3670//b1386//b3184//b2457//b3629//b4132//b4369//b3613//b4249//b0641//b1921//b0263//b1745//b3792//b3321//b1009//b2730//b0820//b3400//b0695//b1297//b2490//b0131//b3479//b4051//b1340//b3385//b0431//
yiaB	b1554//b1247//
yiaK	b1504//b2706//
yibD	b2207//b0356//
yibI	b2003//b2800//
yibJ	b2957//b2543//
yibN	b0108//b0589//b4358//b3319//
yicE	b4153//b3703//
yidP	b3964//b1927//
yidZ	b4015//b0759//
yieK	b0083//b2148//
yigB	b3189//b1244//b0347//b1948//b1926//b1885//b3812//b0660//b1078//b1876//b3204//b2051//b3065//b2756//b2418//b0025//b3651//b2876//
yigL	b3726//b4515//
yigZ	b3658//b4289//b2601//b0336//b3186//b3341//b4568//b3325//b1578//b2619//b4515//b1891//
yijD	b4112//b1724//
yijF	b4122//b1682//b1334//
yjbR	pawZ//b1889//
yjbS	b2022//b3614//
yjcH	b3192//b2853//b2925//
yjdA	b1012//b2488//b3514//b1993//b3598//b2162//b3413//b4237//b0721//b1388//b0990//b2678//b3513//b0152//b4328//b0908//b1646//b0863//b0329//b2019//b3543//b1000//b3138//b4511//b1072//b3650//b3778//b2459//
yjdJ	b1292//b3686//b2957//b2400//
yjdO	b0369//b1710//
yjeO	b3822//b3704//
yjfK	b4377//b4279//
yjfO	b3158//b0653//b4005//
yjfY	b2756//b4559//
yjgI	b4287//b3079//
yjgZ	b0436//b2748//b1519//b1183//
yjhC	b2068//b2422//
yjhX	b1263//b1817//
yjiH	b2728//b2662//b0575//
yjiM	b2288//b0083//
yjiX	b0903//b4131//
yjjI	b0910//b4222//b0820//b3240//b1710//b1104//b1747//b4151//b0996//b2893//
yjjN	b1343//b0125//b2041//b2144//b1483//b3812//b0996//b4238//b2126//b3491//
yjjV	b1972//b4067//
ykfI	b2662//b0863//b1228//b2032//b3302//b4279//b3734//b3718//
ykgB	b0758//b0195//
ykgF	b0597//b1578//
ylbF	b2354//b0999//
yliI	b3080//b0737//
ymdA	b1093//b3117//b1103//b2348//b4608//b4240//b1074//b2914//b1368//b0075//b0312//b1955//b0083//b1516//b3742//b0245//b4112//b3786//b0653//b3176//b0632//b3194//b3100//b3222//b2248//b3008//b1930//b4315//b2033//
ymfE	b4036//b3480//
ymfR	b1988//b0513//
ymfS	b4459//b3022//b3426//b1880//b3735//b2705//
ymfT	b2240//b3119//b1306//b2757//b4609//b1949//b3413//
ymgC	b2254//b3741//b4467//b0186//
ymgI	b3811//b3184//b1386//
ynaJ	b2014//b4222//b2523//b3346//b3183//b1204//b3301//b3330//
ynbB	b2047//b0042//b4376//b0337//b4568//b3751//
ynbC	b0873//b3614//
yncB	b2673//b2390//b0911//b3829//b0168//b3671//b1044//b1881//
yncE	b1224//b3803//
yncK	b2728//b0828//ysaC//b2461//b3822//b3125//b4515//
yneJ	b0125//b0368//
yneK	b2032//b2876//
yneL	b1152//b0351//b2414//b2597//b3120//b2718//b0180//b0247//b1506//
ynfH	b1499//b3630//b2005//b1351//b0597//b3705//ysaC//
ynjD	b0351//b3997//b0366//
ynjE	b0083//b0943//b0856//b1888//b0199//
ynjH	b2883//b1972//b1252//b4382//b0336//
yoaD	b1627//b2997//b3520//
yoaG	b0118//b1953//
yobA	b1468//b1235//
yobB	b0245//b3352//b3734//
yobF	b1255//b2147//
yodA	b1518//b0087//b1238//
yodD	b0533//b0976//b3849//b0736//b4304//b0233//b1243//b0591//b2033//
yoeB	b3654//b2169//
yohC	b0358//b0854//
yohF	b3231//b2327//b4143//b0348//b4104//b2841//b3731//
yohK	b0984//b3611//
ypeC	b2094//b3619//
yphA	b1415//b1011//
yphB	b2281//b3313//
ypjI	b2256//b2871//
yqeC	b1836//b1970//b4358//b1495//
yqeK	b1468//b1089//b3341//b1010//b2462//b1515//b4382//
yqgB	b3985//b3833//b1245//b1504//b2888//b2873//b3119//b3903//b1104//b2341//b0344//b3705//b2186//b1587//b3778//b2893//b2903//b1076//b0152//b3240//b1937//b2240//b3894//b2040//
yqgD	b3195//b1890//
yqgF	b3486//b3710//
yqhG	b1074//b3721//b1627//
yqiA	b4308//b4655//
yrbA	b4104//ilvG//b1350//b3627//b2876//
yrbC	b1134//b2488//
yrbF	b3514//b0071//b4311//
yrbK	b0804//b2038//b0992//b0137//
yrhA	b3251//b0023//
ysaC	b3186//b0860//b3320//b1243//b1797//b3643//b2250//b1506//b3523//b0033//b3985//b3189//
ytfP	b2204//b2440//
ytfT	b2997//b4015//b0273//b4485//b0572//b4240//b0779//b4233//
ythA	b1224//b2522//
ytjA	b4469//b3730//b1071//b2202//b3114//b4117//b3933//b0778//b1882//b3460//b1304//b2341//b4443//b1767//b2618//b2683//b1246//b4515//b2169//b2038//b0759//b1483//b2097//b3733//b2697//b3289//b3617//b4621//b1796//
zntR	b0003//b2023//
