#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b2202//b0232//
napF	b2763//b0923//
napH	b2525//b3297//b0642//b4358//b2914//
narJ	b0809//b1137//b0796//
narZ	b1776//b2308//
nirD	b3985//b3936//b1600//
nrdG	b0036//b0593//
nrdI	ilvG//b0923//b4048//b2052//
nrfC	b2957//b0910//b1939//
nuoB	b0575//b2004//
nuoN	b2673//b0637//b0997//b1062//b1495//b4459//b1971//b1124//b2004//b1773//b0038//
oppF	b4098//b2738//b3240//b4459//b2674//
paaI	b1077//b3403//b0804//b1294//b0759//b1105//b2135//b0982//b2849//
pdhR	b2168//b3897//
pdxK	b4201//b0724//b2216//
pflB	b1482//b1672//
pgk	b2095//b0809//b0828//
pheL	b1120//b4287//
phnE	b4539//b3386//
phnL	b0168//b3735//b3703//b0739//
pntA	b1926//b2852//
polA	b2342//b1426//
potH	b0914//b2917//b0093//b2776//b3560//b0955//b3312//
ppa	ygaQ_2//b2852//
ppdD	b1900//b0939//
ppx	b3317//b0536//
proX	b2242//b3991//b3482//
prpD	b4113//b1226//b2706//
pspD	b0973//b2455//b3417//b2961//
pstB	b3078//b0195//
pstS	b1504//b0955//b3141//
purT	b1171//b1366//b3822//b0781//ygeN//b3128//b0199//b0973//b0585//b0428//
putP	b1359//b4244//
puuR	b4024//b0728//b2194//b2097//
pyrI	b2096//b4348//b3024//b1343//b3658//b2673//
rbsK	b0586//b3541//b0928//b3189//b2104//
rcsD	b1443//b3630//
recQ	b3603//b1395//
relE	b3172//b0723//
rhaB	b2995//b2104//
ribF	b1577//b3530//b1518//b3896//
rlpB	b2677//b3742//yncK//
rluA	b0795//b3626//
rpmI	b2021//b4068//
rpoN	b4414//b1955//
rseA	b1526//b4568//
rsxB	b0430//b0855//
rtcR	b3979//b0961//
rutG	b1931//b2683//b0799//b2148//b2755//b2939//b3180//
ryhB	b0023//b3930//
sapD	b1244//b1904//b0982//
serC	b1073//b0763//
serT	b1396//b2876//b2949//b3486//
sfmH	b3432//b3098//
slyA	ygaQ_2//b0011//
smpB	b2104//b0014//
srlE	ybfG//b2744//b4367//b0884//b0533//
sroB	b1082//b0120//
sseB	b1851//b2737//
sspB	b1633//b4426//
ssrS	b4158//b2400//b4539//
sucD	b3251//b3705//b3513//b2903//b0025//b3615//b1563//b3740//b1506//b3240//b3493//b3261//b0273//
sufS	b0635//b3308//b0058//b2451//b4230//b3115//
tatA	b1051//b0093//
tdcG	b2491//b1037//b3292//b3926//b0921//b3001//b1264//
tdh	b4067//b0554//b0804//b1156//b1674//b1159//
tdk	b0643//b3190//
thrC	b3617//efeU//b2097//
thrW	b0050//b3510//b3510//b0982//
tnaC	b2601//b4239//b2143//
tolC	b4143//b1674//b2652//b4316//
tolR	b3982//b3127//b2308//
treC	b3894//b1970//
trmI	b3906//b3153//
trpL	b1972//b2024//b4269//b1599//b2013//
truB	b2249//b1746//
truD	b3727//b4154//b1910//
trxA	b1755//b2717//
trxB	b4515//b3482//
tyrA	b4189//b4110//
tyrB	b4154//b1599//b4006//
tyrU	b2679//b3176//yjhE//b1430//b3751//
upp	b3861//b1678//b4376//b3012//b1167//
uraA	b2870//b2727//b3456//
usg	b2034//b3202//
valV	b0862//b3690//b4526//
visC	b4203//b4052//b3298//b2853//
waaU	b1527//b0195//b2756//b0366//b1036//b2905//b0093//b3123//b2490//b2252//b4290//
wbbL	b3117//b3903//b2486//b3213//b3318//b2439//b4585//b4470//ecpB//b0421//b0015//b0704//
wcaE	b1486//b3229//
wcaL	b2663//b3933//b2044//b1710//b0999//
wzxE	b3846//b4310//
xerD	b3455//b1360//
xylA	b1779//b1015//
yaaW	b0347//b1599//
yadM	b0092//b2095//
yaeB	b4076//b0739//
yaeI	b0301//b3727//
yafZ	b0306//b1900//
yajG	b0574//b0429//b1919//b0753//
ybaN	b3203//b3737//b1138//b3721//b2572//
ybbC	b4081//b0028//
ybbW	b3598//b2724//b1362//b3805//b2894//
ybcO	b3875//b0776//
ybdD	b3751//b0036//b1312//b0365//b4610//b0092//b4154//b3684//
ybeA	b1154//b1931//b2444//b3297//b3454//b2948//
ybeZ	b0244//b2530//
ybfC	b0598//b2096//
ybgC	b2517//b2003//
ybgJ	b1517//b1048//
ybgT	b3918//b0059//b1081//b3365//
ybhC	b2995//b1701//b2450//b2720//
ybiC	b0897//b1452//b4314//b3429//b2713//b1261//b0896//b3422//b4254//b3487//b1910//b2827//b1883//b1449//
ybiH	b1912//b3619//
ybiX	b2879//b3684//b1931//b1386//b4270//b1865//b0588//b2721//b3508//b3313//b2488//b4081//b0854//b0812//b3708//
ybjC	b2513//b2531//
ycbS	b0430//b1530//
ycbT	b1987//b2852//
ycbZ	b2721//b1085//
yccB	b0002//b0337//b0727//b2748//b1078//b1265//b1943//b1316//b2327//b0432//
yccJ	b2750//b4621//
yccM	b2663//b0313//b1141//
yccW	b0186//b1225//b4304//
ycdZ	b0184//b2368//
yceD	b3631//b2871//
yceG	b3345//b2378//b0836//
ycfM	yjhE//b2517//b2022//
ycgM	b2034//b1885//b1147//
ychS	b0590//b1079//b1350//b4069//b2194//b2527//b1394//
yciC	b2052//b0572//
yciH	b2236//b2137//
ycjT	b3711//b3962//
ycjV	b3345//b1886//b2022//
ydaU	b3153//b2204//
ydaV	b2460//b4152//
ydaW	b1195//b3186//
ydcQ	b0573//b2048//
ydcW	b2047//b1073//
yddB	b3654//b3184//
ydeT	b1783//b2186//b0139//
ydeU	b3893//b3022//
ydfE	b2456//b1955//b3926//
ydfV	b1085//b2675//
ydhS	b0520//b3378//
ydiH	b1176//b2598//
ydiR	b2482//b0796//
ydjL	b1140//b3298//b3739//b2198//
yeaC	b1034//b2140//b2705//
yeaK	b0973//b3116//b2600//
yeaZ	b0809//b4288//b2272//
yebB	b0051//b2765//
yebC	b1564//b0724//b0588//b0975//b3517//b2230//b1662//
yebF	b1018//b1926//
yebG	b2720//b0940//b2528//b2262//b3533//b2514//b3986//b3930//b4189//b2744//b1987//b4291//b2880//b1265//b3637//
yebR	b1304//b3620//b2186//
yebT	b2529//b4407//
yedF	b2665//b0311//
yedI	b2002//b2236//
yedL	b1817//b1177//b4051//b0536//b1146//
yedZ	b1864//b3978//b1880//
yeeE	b0764//b3127//b2840//b2014//b2424//b2459//yrhC//b1171//b1358//b4290//b0554//b0312//b3791//b2140//b4270//b4310//b2262//b2469//b0497//yjhE//b0856//b3008//b2264//
yeeF	b1395//b2925//b2056//b0112//b1189//b1942//b3510//b1089//b1482//
yehM	b3099//b1361//
yehP	b1281//b3166//b0776//b1774//b4237//b0591//b4478//b0836//b4014//b4048//b2490//b1335//
yehU	b4279//b3184//
yeiS	b3978//b3540//
yejK	b1074//b0087//b1482//b0855//
yfaA	b3074//b1080//
yfaE	efeU//b1679//b0199//
yfaX	b3320//b1134//b2464//
yfaY	b2141//b1678//
yfaZ	b1950//b4320//
yfbM	b2257//b3321//
yfbN	b4128//b4358//
yfcM	b1888//b4027//
yfcP	b1698//b0337//b0369//b4329//b3300//b3125//
yfcV	b3658//b2005//
yffS	b1089//b3654//b2706//b4005//b1123//b3684//b0087//b2243//
yfgM	b1910//b3772//b3231//b2482//b3625//b0854//b3543//
yfjG	b2486//b3493//
ygaF	b0307//b3997//b4154//b3731//b3728//b3544//b3127//b1255//b1850//b1410//b0945//
ygbM	b0534//b3797//b2486//b2525//
ygcI	b0637//b3726//b2723//b0854//
ygcO	b2909//b4122//
ygeA	b2663//b1443//b0430//b0474//b1797//b0184//
ygeN	b1971//b3367//b1817//
ygfB	b0231//b0593//b2284//
ygfM	b0615//b3933//b2960//b0334//b3416//b1673//b1409//b0434//b3869//b3892//b3487//
ygfT	b3512//b3994//
ygfU	b2893//arpB//b1791//
yggF	b2254//b2894//b2327//
yghJ	b4128//b0809//b3740//
yghZ	b1680//b2523//
ygiQ	b0273//b3024//b1254//
ygiT	b3314//b1954//
ygjH	b2195//b2903//b3799//
ygjJ	b1876//b2705//b1089//
ygjK	b3525//b0764//
yhaB	b4304//b0829//
yhaO	b3333//b3261//
yhaV	b1198//b1410//
yhbE	b0733//b3333//
yhbJ	b3896//b3159//
yhbU	b2038//b1919//
yhbV	b3127//b1076//b3022//ybfG//b2737//b0396//
yhbY	b4526//b1971//b2886//b0728//b3786//b0593//b0534//b3031//b2702//b3736//b0984//b2652//b0396//b0180//b3731//b3203//b1937//b1098//b1074//b2068//b3430//b3078//b3306//b0795//b2053//b1617//b2948//b4566//b0263//b1007//b1949//b0801//b1198//b0722//b1094//b1089//b4024//b2673//b1909//b2527//b4199//b0026//b1651//b2451//b1452//b2204//b1485//b3129//b1891//b0804//b1515//b2782//b2513//b4414//b1920//b4319//b2197//b3294//b0796//b0941//b2767//b0428//b2044//b4222//
yhcH	b1018//b1177//b3123//ecpB//b4382//b1299//
yheL	b2684//b4277//b2748//b0855//
yheO	b1390//b1736//b2103//b2697//b0263//b2149//b1147//b2600//b2147//
yheS	b4315//b3893//
yhfU	b1777//b3620//
yhiI	b0311//b1245//
yhiM	b1681//b4367//b1359//b3781//b1527//b3305//b0783//b1633//yjhE//b2137//b2977//b0170//b0347//b2255//b0854//b1300//
yhjE	b0081//b1988//b4330//b4304//b2424//b2443//b3848//b3645//b0710//b1156//b3191//b3684//b3212//b2767//b1939//b1701//b0710//b2217//b1134//b3783//b0837//b1970//b4013//b3734//b2104//b0726//b3458//b3597//b1940//b0573//b2243//b3166//b1776//b1156//b2169//b0922//b0830//b1300//
yiaB	b3738//b2867//
yiaK	b1072//b1156//
yibD	b3779//b2051//
yibI	b0513//b0074//
yibJ	b0148//b0983//
yibN	b3772//b1189//b2930//b1865//
yicE	b3200//b0337//
yidP	b2828//b0171//
yidZ	b1426//b0922//
yieK	b1512//b2335//
yigB	b4290//b4109//b3741//b0864//b1134//b1281//b3367//b4156//b1036//b3115//b1478//b4143//b1204//b1527//b1600//ybfG//b2284//b2487//
yigL	b0764//b1235//
yigZ	b3627//b3296//b3124//b3359//b0750//b1079//b1195//b3738//b0170//b2717//b1316//b0672//
yijD	b0199//b0091//
yijF	b3327//b0014//b4539//
yjbR	b0473//b3905//
yjbS	b4655//b0071//
yjcH	b0572//b3433//b0486//
yjdA	b3296//b4315//b1138//b2135//b3311//b2092//b0337//b2712//b2531//b2096//b0014//b3342//b3751//b2168//b1818//b3334//b0451//b0114//b0829//b1617//b3791//b4376//b1480//b0635//b1166//b0523//b3203//b0722//
yjdJ	b0722//b3596//b1008//b3690//
yjdO	b3513//b3718//
yjeO	b3643//b3201//
yjfK	b2730//b1920//
yjfO	b0428//b0091//b2308//
yjfY	b0861//b0232//
yjgI	b3894//b1409//
yjgZ	b1294//b0574//b0831//b2652//
yjhC	b2053//b0855//
yjhX	b3631//b3197//
yjiH	b3239//b4240//b4147//
yjiM	b3658//b3426//
yjiX	b1343//b2850//
yjjI	b2851//b1076//b4135//b1257//b2202//b3944//b0520//b2661//b2222//b3024//
yjjN	b2609//b1174//b3580//b3513//b2459//b4032//b2242//b1736//b0726//b3158//
yjjV	b4426//b4348//
ykfI	b1631//b2530//b3904//b1516//b3742//b3752//b1152//b4335//
ykgB	b1778//b1589//
ykgF	b0063//b0485//
ylbF	b0782//b1679//
yliI	b1335//b3117//
ymdA	b3845//b1082//b2880//b2754//b1264//b0131//b0013//b4115//b0358//b1631//b4524//b3300//b2044//b2468//b3326//b0450//b4098//b2698//b4014//b3194//b3225//b0409//b1410//b0301//b4375//b1746//b4293//b0810//b0642//
ymfE	b3295//b4565//
ymfR	b3598//b3623//
ymfS	b2461//b0430//b0032//b0120//b2250//b0406//
ymfT	b3926//b2752//b3515//b1883//b1828//b2035//b3429//
ymgC	b0075//b3565//b1006//b3323//
ymgI	b0451//b3990//b1589//
ynaJ	yedS//b1938//b4249//b0406//b2715//b4367//b3658//b2606//
ynbB	b2248//b0554//b2744//b3781//b0307//b1673//
ynbC	b4226//b3078//
yncB	b3748//b1789//b3327//b1153//b1264//b2887//b3770//b4308//
yncE	ilvG//wbbL//
yncK	b3836//b1565//b0252//b1388//b3850//b2752//b4467//
yneJ	b4183//b3520//
yneK	b0850//b0170//
yneL	b3565//b2424//b2208//b4056//b0431//b3963//b0536//b3967//b2108//
ynfH	b1362//b3708//b1646//b1359//b2004//b1421//b0182//
ynjD	yedS//b3711//b2488//
ynjE	b1922//b0972//b1225//b2459//b4135//
ynjH	b2572//b1955//b1180//b1642//b2126//
yoaD	b3517//b3991//b3741//
yoaG	b3022//b2501//
yobA	b1415//b3417//
yobB	b2155//b1747//b3737//
yobF	b0977//b1817//
yodA	b3129//b3944//b2012//
yodD	b2068//b3893//b0751//b4122//b3846//b1443//b1787//b1761//b4320//
yoeB	b0784//b1148//
yohC	b2597//b0232//
yohF	b4239//b3752//b1464//b1015//b1679//b3845//b3849//
yohK	b2717//b1876//
ypeC	b2767//b3303//
yphA	b1010//b2281//
yphB	b3008//b1263//
ypjI	b2675//b0593//
yqeC	b3228//b2849//b3964//b2121//
yqeK	b1235//b3905//b4249//b0356//b1832//b0120//b4566//
yqgB	b0660//b0979//b3510//b1939//b1840//b2216//b3772//b3513//b3645//b3985//b2526//b2004//b1104//b4123//b4380//wbbL//b0979//b1195//b0139//b3565//b3953//b3296//b2737//b1299//
yqgD	b3845//b2677//
yqgF	b2312//b4270//
yqhG	b4371//b3197//b1886//
yqiA	b3074//b0121//
yrbA	b2319//b4112//b0736//b3475//b1480//
yrbC	b0162//b3395//
yrbF	b1586//b0830//b2750//
yrbK	b2205//b3726//b3555//b2335//
yrhA	b4079//b0186//
ysaC	b1586//b1890//b4377//b2757//b2750//b0911//b0036//ybfI//b2256//b3575//b1262//b3296//
ytfP	yrhC//b3172//
ytfT	b2751//b1435//b3836//b2756//b3333//b2198//b4407//b0062//
ythA	b1224//b0344//
ytjA	b1138//b1612//b3228//b2765//b4277//b2990//b3983//b3127//b1172//b2752//b2997//b2449//b1134//b1927//b3725//b3346//b2738//b3386//b0429//b4287//b2400//b2446//b2871//b2423//b0704//b1892//b3400//b2449//b1746//
zntR	b1468//b1244//
