#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b0301//b4183//
paaI	b2619//b0263//b0860//b2607//b3799//b2652//b1077//b4269//b1120//
pdhR	b3455//b1589//
pdxK	b0722//b1840//yliL//
pflB	b2266//b3329//
pgk	b3116//b1070//b2526//
pheL	b2186//b1955//
phnE	b3626//b3544//
phnL	b0975//b3116//b2036//b4109//
pntA	b1244//b0414//
polA	b0785//b3377//
potH	b0726//b2736//b1171//b2019//b0138//b3377//b2841//
ppa	b1938//b3750//
ppdD	b1760//b1088//
ppx	b2037//b0150//
proX	b2573//b2003//b2017//
prpD	b3395//b3752//b3026//
pspD	b2776//b0862//b0004//b1166//
pstB	b1226//b4308//
pstS	b2368//b2120//b4201//
purT	b0810//b3661//b2909//b3074//b2286//b0811//b0306//b0329//b4200//b1148//
putP	b1665//b0014//
puuR	b0077//b2878//b0421//b4109//
pyrI	b2702//b2449//b4426//b0139//b1886//b2142//
rbsK	b3318//b3630//b2135//b1293//b3343//
rcsD	b3255//b3661//
recQ	b2997//b3510//
relE	b4081//b3456//
rhaB	b0118//b3325//
ribF	b0018//b2012//b1011//b4123//
rlpB	b1071//b0162//b3512//
rluA	b4280//b4618//
rpmI	b3770//b2682//
rpoN	b1133//b1159//
rseA	b3661//b3523//
rsxB	b0162//b3565//
rtcR	b0804//b1352//
rutG	b3329//b2752//b1154//b0921//b3595//b3727//b3322//
ryhB	b1300//b0872//
sapD	b2894//b0586//b1480//
serC	b3833//b1787//
serT	b1483//b4117//b0513//b1638//
sfmH	b1190//b0908//
slyA	b0312//b2992//
smpB	b4057//b3189//
srlE	b4512//b1848//b4589//b3377//b0635//
sroB	b1287//b1184//
sseB	b4329//b1681//
sspB	b1512//b1198//
ssrS	b3170//b1890//b1093//
sucD	b3541//b4317//b3670//b2488//b3670//b0911//b3704//b0589//b4290//b2017//ysaC//b1512//b0139//
sufS	b1512//b1132//b3705//b3636//b3772//b2140//
tatA	b1154//b1505//
tdcG	b2853//b3643//b2454//b0150//b1486//b0971//b2033//
tdh	b3788//b2782//b1987//b1103//b4460//b0075//
tdk	b4189//b1200//
thrC	b0984//b3960//b0598//
thrW	b3936//b2482//b0584//b1420//
tnaC	b1040//b1885//b3035//
tolC	b1890//b2092//b4048//b1685//
tolR	b4024//yedS//b2476//
treC	b0522//b2253//
trmI	b1716//b3400//
trpL	b4081//b2448//b1079//b1393//b0307//
truB	b2457//b1176//
truD	b4355//b4117//b3640//
trxA	b0013//b4506//
trxB	b1953//b0652//
tyrA	b1082//b1919//
tyrB	b3480//b2390//b2906//
tyrU	b2024//b4593//b2014//b1040//b1088//
upp	b1332//b3158//b3523//b2925//b0862//
uraA	b0943//b1906//b4110//
usg	b0545//b2698//
valV	b0036//b0505//b0652//
visC	b3136//b3259//b3710//b3126//
waaU	b0118//b0863//b1862//b2149//b1958//b1132//b3260//b4051//b4024//b0306//b3525//
wbbL	b2873//b3130//b4123//b2918//b3193//b2682//b1474//b2458//b3079//b4233//b0939//b0051//
wcaE	b1343//b1165//
wcaL	b2147//b3845//b0329//b2800//b0779//
wzxE	b1123//b2914//
xerD	b0089//b2249//
xylA	b4036//b1102//
yaaW	b4123//b0860//
yadM	b3516//yrhC//
yaeB	b2120//b3265//
yaeI	b3927//b1492//
yafZ	b3742//b0856//
yajG	b1281//b0026//b2037//b1190//
ybaN	b2719//b2904//b2871//b4222//b0801//
ybbC	b0617//b1082//
ybbW	b3626//b1945//b4115//b3690//b0311//
ybcO	b2704//b1097//
ybdD	b0726//b1312//b3340//b1499//b3732//b1526//b3562//b1281//
ybeA	b0772//b3343//b3893//b0247//b0509//b0939//
ybeZ	b3184//b0199//
ybfC	b3400//b1937//
ybgC	b4230//b1000//
ybgJ	b2264//b2730//
ybgT	b2994//b2702//b2522//b2530//
ybhC	b3128//b2368//b4187//b3736//
ybiC	b1184//b2756//b3726//b3385//b3517//b2055//b0296//b3629//b0908//b1970//b2497//b4314//b1843//b1527//
ybiH	b3386//b3098//
ybiX	b2905//b1884//b1587//b2851//b3986//b3098//b0014//b2881//b3565//b0509//b0837//b2476//b0429//b1015//b4006//
ybjC	ybfI//b3977//
ycbS	b1392//b3703//
ycbT	b2277//b4160//
ycbZ	b3176//b3265//
yccB	b3297//b1672//b2972//b0781//b2207//b0982//b1358//b2148//b2918//b3829//
yccJ	b4143//b0782//
yccM	b0497//b1576//b3991//
yccW	b0082//b2113//b3617//
ycdZ	b4515//b3205//
yceD	b4114//b0162//
yceG	b1134//b2279//b1083//
ycfM	b3385//b1316//b2736//
ycgM	b3792//b1140//b2663//
ychS	b0785//b4375//b0736//b2531//b1514//b0756//b1947//
yciC	b0150//b0592//
yciH	b2302//b1761//
ycjT	b0592//b1511//
ycjV	b3205//b2825//b1124//
ydaU	b1680//b1931//
ydaV	b1698//b1717//
ydaW	b4115//b3544//
ydcQ	b2205//b4566//
ydcW	b3836//b3871//
yddB	b2194//b2557//
ydeT	b3670//b3333//b0677//
ydeU	b0486//b3432//
ydfE	b2879//b2135//b0973//
ydfV	b3796//b3012//
ydhS	b3298//b2094//
ydiH	b1362//b3175//
ydiR	b3941//b4335//
ydjL	b1360//b4230//b0004//b3810//
yeaC	wbbL//b1245//b2374//
yeaK	b2908//b4279//b1391//
yeaZ	b2722//b1512//b0983//
yebB	b3905//b4079//
yebC	b2035//b3659//b1824//b3848//b3984//b2020//b0753//
yebF	b3079//b4559//
yebG	b1840//b4072//b0641//b2005//b2609//b2606//b2849//b1698//b4269//b0775//b1034//b2250//b2719//b2146//b0487//
yebR	b3520//b2017//b3525//
yebT	b0823//b3575//
yedF	b3893//b2783//
yedI	b3509//b1710//
yedL	b2728//b0811//b0234//b3645//b1611//
yedZ	b1729//b0776//b1818//
yeeE	b4566//b1307//b2601//b1672//b2736//b0855//b3771//b3493//b0759//b3323//b3422//b3637//b3319//b3190//b2288//b0733//ybfG//b3189//b0589//b1097//b3661//b0945//b0723//
yeeF	b0757//b1081//b4187//b4609//b0063//b0593//b1919//b3517//b0739//
yehM	b3784//b2480//
yehP	b0967//b1078//b4222//b4238//b1044//b1298//b4459//b3992//b3327//b0772//b3560//b4151//
yehU	b4291//b0089//
yeiS	b2287//b2524//
yejK	b3006//b1430//b2463//b2883//
yfaA	b3687//b3982//
yfaE	b0534//b1164//b2285//
yfaX	b2285//b0904//b2148//
yfaY	b3170//b3378//
yfaZ	b1515//b4106//
yfbM	b1946//b4199//
yfbN	b4618//b2675//
yfcM	b1386//b4524//
yfcP	b1298//b4593//b3799//b2012//b1958//b1787//
yfcV	b2933//b0396//
yffS	b1930//b1564//b1773//b2387//b2039//b0734//b2992//b2514//
yfgM	b2736//b1878//b2500//b1955//b2698//b0091//b3390//
yfjG	b1061//b2189//
ygaF	b4316//b2017//b0087//b1096//b3316//b2739//b2502//b3304//b3329//b3544//b3318//
ygbM	b0077//b0428//b1683//b3387//
ygcI	b2838//b2918//b3261//b3707//
ygcO	b3175//b1040//
ygeA	b3836//b2524//b2745//b0042//b2739//b0092//
ygeN	b1199//b3185//b3312//
ygfB	b1174//b0945//b1628//
ygfM	b1281//b3422//b1332//b0588//b1638//b0921//b1175//b0955//b0921//b1096//b4036//
ygfT	b1797//b3986//
ygfU	b4156//b4186//b1009//
yggF	b0799//b0473//b3649//
yghJ	b0075//b2390//b1281//
yghZ	b1680//b0320//
ygiQ	b0989//b1245//b4315//
ygiT	b3962//b1189//
ygjH	b2704//b4329//b4096//
ygjJ	b1159//b2095//b0982//
ygjK	b0801//b3661//
yhaB	b4221//b1973//
yhaO	b3617//b0108//
yhaV	b1407//b4221//
yhbE	b3337//b3327//
yhbJ	b2333//b3200//
yhbU	b4115//b0895//
yhbV	b4231//b0062//b0764//b4106//b0143//b3302//
yhbY	b1391//b4149//b3580//b1834//b2933//b1061//b0139//b2673//b3684//b0907//b3825//b2240//b4101//b0728//b0497//b3317//b3953//b1137//b1773//b0863//b3898//b0863//b1708//b0050//b2198//b3221//b4015//b1757//b3781//b3931//b3416//b1991//b2449//b1335//b4231//b4293//b3476//b1204//b4199//b4187//b4054//b1244//b0895//b4407//b3456//b2677//b0572//b3643//b0486//b1552//b3345//b4352//b1760//b0637//b3319//b0591//b1684//b2051//b0583//b2208//b1617//b0758//b4113//b0121//
yhcH	b2870//b0011//b0977//b0783//b2333//b3302//
yheL	b4376//b3723//b2449//b1682//
yheO	b1748//b1519//b1555//b2725//b3982//b3117//b2487//b1238//b1748//
yheS	b0366//b2422//
yhfU	b1051//b1138//
yhiI	b1506//b3791//
yhiM	b0549//b2459//b1848//b0724//b4238//b1159//b4383//b3297//b3654//pawZ//b0936//b0091//b2248//b0804//b0574//b4565//
yhjE	b2387//b2853//b0312//b3603//b1892//b2309//b0523//b1305//b0474//b1138//b2280//b2004//b1474//b4566//b1504//b0678//b1245//b1147//b2725//b0678//b1987//b4311//b1010//b1254//b2454//b1430//b3203//b2682//b2994//b0910//b3941//b1947//b2092//b2487//b2607//b1717//b3894//b0588//
yiaB	b3522//b1190//
yiaK	b2991//b0810//
yibD	b0477//b2905//
yibI	b3892//b3788//
yibJ	b1600//b0907//
yibN	b3361//b3340//b2676//b3478//
yicE	b4222//b3596//
yidP	b4115//b1717//
yidZ	b2998//b2458//
yieK	b2527//b3431//
yigB	b3932//b3849//b0131//b3366//b0943//b3190//b4380//b0336//b3637//b1262//b0823//b1407//b1651//b2141//b2459//b1138//b1566//b2528//
yigL	b4036//b1120//
yigZ	b2573//b3417//b0973//b0810//b0430//b0588//b4466//b3540//b0939//b3186//b3658//b1600//
yijD	b3377//b3326//
yijF	b3825//b0337//b3318//
yjbR	b2703//b1420//
yjbS	b3517//b3751//
yjcH	b2123//b2033//b1880//
yjdA	b3741//b1943//b2453//b3318//b1238//b1864//b2867//b1390//b2196//b3259//b2498//b2908//b2024//b0829//b1018//b1452//b3305//ypjI//b3035//b2904//b1901//b1360//b1003//b1294//b1420//b2619//b3967//b2421//
yjdJ	b0025//b2468//b1492//b1791//
yjdO	b3343//b3224//
yjeO	b1079//b1531//
yjfK	b1932//ecpB//
yjfO	b2906//b4559//b3208//
yjfY	b1388//b2756//
yjgI	b1735//b0333//
yjgZ	b1847//b0131//b0980//b0961//
yjhC	b3024//b1093//
yjhX	b3309//b2739//
yjiH	b1991//b1736//b2531//
yjiM	b1299//b0183//
yjiX	b4311//b2198//
yjjI	b0114//b0348//b3352//yrhC//b4383//b4053//b4291//b2488//b0350//b3080//
yjjN	b4143//b1134//b4226//b1942//b0763//b2468//b2619//b4466//b1438//b2443//
yjjV	b0051//b0837//
ykfI	b0908//b1748//b4109//b4240//b3525//b3632//b1701//b3208//
ykgB	b1394//b0983//
ykgF	b1388//b2207//
ylbF	b1339//b2421//
yliI	b2108//b3991//
ymdA	b2222//b4288//b2698//ypjI//b3295//b1171//b2488//b3361//b2144//b4096//b0593//b0184//b4183//b1889//b2909//b2333//b2698//b0554//b2342//b1080//b4035//b2090//b0763//b1503//b0348//b1779//b1040//b0801//b0334//
ymfE	b1261//b3771//
ymfR	b3305//b3189//
ymfS	b3770//b2186//b1265//b2230//b1836//b3292//
ymfT	b3336//b2490//b1188//b3904//b2766//b1152//b2783//
ymgC	b2739//b1010//b2715//b0672//
ymgI	b3294//b2032//b0071//
ynaJ	b0033//b1499//b3194//b3265//b4428//b3748//b1298//b2870//
ynbB	b2677//b1148//b3183//b1883//b1947//b0170//
ynbC	b0810//b3486//
yncB	b0015//b2020//b1904//b4056//b2326//b1565//b1009//b2849//
yncE	b2608//b2167//
yncK	b1590//b1885//b3325//b3168//b4099//b0248//b1577//
yneJ	b1340//b1717//
yneK	b1299//b2462//
yneL	b2661//b0812//b1438//b1847//b1892//b4237//b4598//b1051//b2702//
ynfH	b1252//b4470//b1630//b3825//b3115//b0897//b1081//
ynjD	b3543//b1003//b1729//
ynjE	b4443//b3322//b2207//b2904//b3344//
ynjH	b1096//b0971//b3302//b0738//b4621//
yoaD	b3643//b4151//b4330//
yoaG	b2459//b0244//
yobA	b0428//b4369//
yobB	b0125//b0975//b1141//
yobF	b2284//b1141//
yodA	b1172//b3803//b0083//
yodD	b0093//b4230//b3523//b0983//b3289//b0922//b0199//b2756//b2445//
yoeB	b2309//b2502//
yohC	b1071//b1132//
yohF	b1879//b0736//b4238//b0736//b3127//b1093//b2909//
yohK	b4244//b3892//
ypeC	b3289//b0907//
yphA	b1141//b3727//
yphB	b0409//b3195//
ypjI	b2095//b2879//
yqeC	ilvG//b3199//b3959//b1761//
yqeK	b1717//b3324//b1262//b1682//b3957//b2744//b0234//
yqgB	b1009//b1672//b0014//b1929//b1076//b1435//b2676//b2150//b1685//b4317//b0904//b1850//b2186//b4034//b0023//b2904//b3236//b1767//b1247//b3297//b1396//b2530//b1945//b1783//
yqgD	b1750//b2095//
yqgF	b2501//b0343//
yqhG	b1159//b0721//b0897//
yqiA	b1255//b1294//
yrbA	b1080//b3493//b4183//b1071//b2828//
yrbC	b0234//b3413//
yrbF	b2252//b1342//b1207//
yrbK	ypjI//b0396//b1177//b1494//
yrhA	b0485//b1257//
ysaC	b3175//b3129//b1293//b2198//yedS//b2096//b1628//b3575//b4102//b4037//b4291//b1617//
ytfP	b3013//b3255//
ytfT	b4378//b4027//b3686//b4280//b2572//b1681//b1281//b3825//
ythA	b2308//b1503//
ytjA	b0726//b1036//b3024//b0801//b3201//b1681//b4291//b1126//b3598//b2026//b0914//b2123//b1892//b1386//b3321//b2972//b1096//b1834//b3977//b1393//b1468//b2738//b0183//b1144//b3636//b2286//b4100//b1848//b2341//
zntR	b4451//b1931//
