#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b3981//b0710//
ygeA	b1889//b2917//b3781//b0751//b0982//b3119//
ygeN	b3533//b0591//b0409//
ygfB	b0958//b4033//b0143//
ygfM	b1918//b3031//b2998//b2729//b1630//b4222//b0168//b2039//b1199//b0313//b1745//
ygfT	b1105//b3728//
ygfU	b2995//b1774//b0233//
yggF	b1014//b3493//b2123//
yghJ	b4079//b1038//b1949//
yghZ	b4101//b2717//
ygiQ	b1081//b2255//b3341//
ygiT	b2302//b3522//
ygjH	b1777//b1941//b1817//
ygjJ	b4428//b2825//b1943//
ygjK	b3433//b2990//
yhaB	b1335//b1123//
yhaO	b0977//b2195//
yhaV	b2326//b0721//
yhbE	b2723//b0850//
yhbJ	b4222//b0737//
yhbU	b1988//b2125//
yhbV	b1120//b2167//b3166//b1259//b2720//b3690//
yhbY	b1003//b1175//b0468//b1815//b1883//b0078//b3869//b3367//b0575//b1177//b4407//b3118//b0779//b1789//b3555//b1849//b2755//b1530//b1180//b2093//b2856//b2682//b1062//yjhE//b1611//b1698//b1495//b1503//b1040//b1600//b1642//b4079//b1362//b1954//b3926//b0735//b0313//b2273//b2948//b3993//b3510//b2850//b4539//b4033//b4057//b3223//b2728//b4051//b2050//b1449//b3455//b3991//b2418//b3560//b3637//b3959//b2601//b0311//b1207//b2557//b2302//b2302//b3605//b3985//
yhcH	b3114//b4081//b2926//b4585//b2684//b0368//
yheL	b0778//b4603//b0182//b0113//
yheO	b3936//b3265//b1958//b1552//b0989//b4469//b0636//b1039//b2308//
yheS	b0784//b3259//
yhfU	b3849//b0312//
yhiI	b0365//b2488//
yhiM	b3001//b1958//b1880//b0586//b3649//b4352//b1560//b0094//b4114//b4303//b2720//b1080//b4467//b0072//b1629//b2342//
yhjE	b0595//b2870//b0199//b0074//b1865//b1819//b1138//b0914//b3994//b1906//b1680//b0063//b1586//b0596//b4244//b4291//b0588//b4135//b1340//b1306//b4072//b2339//b0131//b3193//b0961//b0357//b1388//pawZ//b3690//b3960//b1009//b1150//b3563//b4524//b4110//b2765//b1444//b3110//
yiaB	b1361//b3463//
yiaK	b2719//b4131//
yibD	b1922//b4330//
yibI	b3545//b3433//
yibJ	b1165//b3098//
yibN	b1519//b1832//b1751//b3613//
yicE	b2243//b1603//
yidP	b0114//b1930//
yidZ	b1939//b2302//
yieK	b2318//b0450//
yigB	b0522//b0588//b1888//b2663//ygaQ_2//b2526//b3476//b3604//b3799//b3324//b0595//b0796//b3575//b2423//b3224//b2448//b3543//b1495//
yigL	b3186//b3595//
yigZ	b4231//b1672//b4378//b0984//b1717//b0125//b1124//b0896//b1410//b3811//b1823//b2468//
yijD	ygeN//b2887//
yijF	b0707//b1293//b2971//
yjbR	b3826//b4151//
yjbS	b3069//b0643//
yjcH	b2660//b1778//b1165//
yjdA	b3236//b0980//b4024//b2285//b2204//b4376//b1252//b0343//b0776//b3836//b4222//b0168//b2828//b3623//b3727//b2930//b4101//b0059//b1513//b3413//b4096//b3684//b2683//b0860//b1482//b1368//b0897//b3114//
yjdJ	b4013//b0162//b1742//b2616//
yjdO	b4154//b0406//
yjeO	b1563//b3962//
yjfK	b1486//b1577//
yjfO	b4244//b0795//b3185//
yjfY	b3625//b1281//
yjgI	b2949//b2169//
yjgZ	b3289//b1901//b1000//b4303//
yjhC	b1140//b1040//
yjhX	b2423//b1335//
yjiH	b2019//b0312//b0358//
yjiM	b1901//b2423//
yjiX	b3165//b2276//
yjjI	b3326//b3898//b3540//b1729//b1339//b2729//b0871//b2600//b0739//b2530//
yjjN	b0856//b2418//b3736//b4308//b0974//b4335//b4081//b1012//b4478//b1174//
yjjV	b0776//b0896//
ykfI	b3933//b1300//b0329//b4143//b2198//b0071//b0590//b4034//
ykgB	b2197//b0641//
ykgF	b1938//b4302//
ylbF	b4568//b1632//
yliI	b1565//b0977//
ymdA	b0809//b2205//b1789//b1555//b3168//b3012//b2446//b4033//b1943//b3979//b3170//b1180//b0759//b0233//b4348//b2699//b4371//b1866//b4100//b2525//b1297//b4036//b2125//b3184//b1305//b4279//b4478//b0050//b0989//
ymfE	b2524//b2917//
ymfR	b0432//b3069//
ymfS	b2459//b3687//b2544//b4380//b2971//b4100//
ymfT	b1081//b2208//b3613//b2037//b2990//b0344//b0992//
ymgC	b2282//b1484//b1750//b2906//
ymgI	b2867//b1352//b1349//
ynaJ	b2241//b1519//b2249//b3342//b1887//b1040//b1287//b2439//
ynbB	b1840//b0059//b0350//b1736//b1840//b2017//
ynbC	b1832//b3769//
yncB	b2502//b2894//b0312//b2307//b2333//b3310//b0139//b1010//
yncE	b1890//b3129//
yncK	b3213//b1395//b0351//b1255//b0598//b2239//b1993//
yneJ	b2217//b1235//
yneK	b1482//b1075//
yneL	b1061//b0652//b0652//b1224//b4367//b0989//b0831//b4115//b1757//
ynfH	b0642//b3809//b2071//b3113//b0074//b4226//b0112//
ynjD	b2266//b3936//b0094//
ynjE	b3727//b1155//b2726//b1140//b1386//
ynjH	b0312//b1886//b1467//b0726//b1642//
yoaD	b1949//b4559//b2446//
yoaG	b3625//b4287//
yobA	b1140//b4076//
yobB	b2041//b3730//b2946//
yobF	b3803//b0180//
yodA	b2202//b4036//b1791//
yodD	b1519//b2103//b1141//b3507//b1865//b3204//b3310//b2526//b1927//
yoeB	b4348//b2676//
yohC	b3643//b0733//
yohF	b1003//b4384//b0522//b2150//b2020//b2597//b4287//
yohK	b3976//b3100//
ypeC	b4101//b3026//
yphA	b0765//b1778//
yphB	b0594//b3416//
ypjI	b3605//b2422//
yqeC	b1755//b2094//b0914//b0077//
yqeK	b1513//b2033//arpB//b2236//b4106//b3533//b4290//
yqgB	b1927//b1779//b3626//b2464//b3377//b1224//b1878//b1281//b2598//b3127//b1012//b1493//b3260//b0042//b0356//b1039//b4539//b1134//b1847//b2528//b4460//b0756//b1165//b3836//
yqgD	b4070//b3314//
yqgF	b2941//b3478//
yqhG	b3994//b0940//b0549//
yqiA	b3303//b2256//
yrbA	b1651//b3153//b4054//b0711//b4067//
yrbC	b3894//b0245//
yrbF	b3313//b3640//b0113//
yrbK	b3778//b1744//b2976//b0862//
yrhA	b1396//b2905//
ysaC	b4470//b0617//b4330//b2004//b2522//b3517//b1282//b0058//b1848//b1904//b0357//b1972//
ytfP	b0428//b1395//
ytfT	b0983//b2168//b3110//b0738//b2715//b3659//b4303//b2444//
ythA	b1673//b2873//
ytjA	ygaQ_2//b4143//b1685//b0617//b3308//b3302//b1789//b4183//b2307//b0729//b1149//b0801//b1004//b3983//b3190//b0150//b1480//b2663//b2517//b1476//b0036//b2319//b3822//b3616//b4015//b3998//b2720//b3431//b0015//
zntR	b3463//b0522//
