#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b2418//b4621//
yeeE	b1359//b2544//b2280//b0062//b1366//b0089//b2126//b1165//b3792//b0594//b4506//b0729//b0804//b0632//b0248//b4131//b2378//b0151//b2870//b2284//b4221//b1746//b3871//
yeeF	b3236//b2374//b1071//b3260//b2248//b2911//b1487//b0943//b0347//
yehM	b0013//b3963//
yehP	b2313//b1478//b1089//b0864//b1478//b2782//b2906//b4014//b1883//b0799//b0414//b4127//
yehU	b1673//b3894//
yeiS	b1560//b2044//
yejK	b2827//b0908//b2720//b2286//
yfaA	b0978//b4128//
yfaE	b0234//b0860//b1710//
yfaX	b3336//b3183//b1679//
yfaY	b1588//b0343//
yfaZ	b1651//b2319//
yfbM	b4238//b3976//
yfbN	b0062//b3632//
yfcM	b2387//b2907//
yfcP	b0051//b4310//b3124//b4329//b1048//b4259//
yfcV	b3604//b3322//
yffS	b4311//b1452//b0333//b4384//b2513//b3433//b1443//b0170//
yfgM	b2249//b2506//b1438//b3787//b3750//b1300//b0855//
yfjG	b3705//b0996//
ygaF	b0863//b0750//b1428//yncK//b4287//b3721//b4127//b2917//b1773//b2727//b0799//
ygbM	b0011//b4222//b2326//b3731//
ygcI	b0751//b1334//b2904//b2272//
ygcO	b3540//b2120//
ygeA	b3212//b4053//b4375//b4358//b0955//b4568//
ygeN	b2879//b0871//b1932//
ygfB	b3536//b3292//b1358//
ygfM	b1094//b1343//b3153//b2022//b4485//b2458//b2597//b0903//b2327//b0758//b0513//
ygfT	b3769//b2662//
ygfU	b2717//b1395//b4289//
yggF	b2557//b0997//b2893//
yghJ	b1133//b1603//b3769//
yghZ	b0865//b3125//
ygiQ	b1807//b1841//b2531//
ygiT	b2217//b2024//
ygjH	b4259//b3221//b2600//
ygjJ	b0313//b1682//b1866//
ygjK	b1464//b3708//
yhaB	b4467//b0871//
yhaO	b2949//b3750//
yhaV	b1751//b3575//
yhbE	b0997//b2039//
yhbJ	b0588//b0864//
yhbU	b0421//b4154//
yhbV	b2598//yedS//b3330//b1262//b3734//b4314//
yhbY	b3734//b0409//b0781//b2738//b4355//b2876//b4287//b2909//b1580//b1939//b0421//b3532//b2840//b3308//b4054//b0436//pawZ//b3294//b2705//b2616//b3180//b3312//b4512//b0753//b1586//b1102//b0996//b3684//b0473//b2250//b4245//b3416//b3318//b2841//b3340//b3099//b3956//b2720//b3315//b3810//b1747//b3661//b3001//b1698//b1724//b0430//b2169//b2004//b3788//b3732//b0333//b0023//b1476//b3129//b1004//b0158//b0148//b2887//b1342//b4110//b1818//b2453//b3225//b3670//
yhcH	b3320//b3417//b2724//b2318//b3705//b2702//
yheL	b2662//b2522//b3506//b2249//
yheO	b0081//b3325//b3403//b2012//b2933//b0961//b4269//b0396//b3506//
yheS	b2683//b1919//
yhfU	b0247//b4353//
yhiI	b1300//b3186//
yhiM	b3704//b2755//b0509//b0958//b3986//b2620//b2205//b1438//b0783//b4585//b1003//b3309//b3031//b1105//b3347//b2281//
yhjE	b0997//b3778//b1007//b1485//b4414//b0723//b2752//b0083//b1247//b1149//b1588//b0895//b1948//b3340//b0854//b2872//b4117//b2313//b0474//b2903//b2841//b0088//b1904//b2458//b3365//b3159//b0941//b0736//b2991//b2818//b3810//b4154//b0108//b0083//b1638//b3299//b2230//b3454//
yiaB	b0776//b2168//
yiaK	b3544//b1038//
yibD	b3603//b1679//
yibI	b3422//b2679//
yibJ	b3138//b3413//
yibN	b1940//b1834//b4006//b0738//
yicE	b3012//b2378//
yidP	b1554//b4566//
yidZ	b3984//b2169//
yieK	b0497//b4249//
yigB	b1257//b2531//b3933//b4109//b3927//b2254//b1882//b2236//b2766//b2256//b1530//b0659//b0738//b0333//b4511//b1701//b3177//b3822//
yigL	b4114//b2800//
yigZ	b1848//b3737//b4334//b2456//b2459//b3289//b3738//b1560//b1235//b1518//b3316//b3074//
yijD	b1819//b2368//
yijF	b3116//b1735//b2684//
yjbR	b4200//b2573//
yjbS	b1503//b2757//
yjcH	b3065//b0894//b2140//
yjdA	b0759//b2712//b0984//b0498//b4032//b1238//b3309//b3069//b4202//b0958//b2308//b1154//b0871//b2148//b1819//b2333//b1586//b4557//b0153//b4149//b4478//b4291//b2737//b0342//b3189//ybfI//b2659//b4414//
yjdJ	b3734//b3006//b1258//b0368//
yjdO	b0983//b2528//
yjeO	b0474//b2909//
yjfK	b3175//b3803//
yjfO	b3422//b4249//b3508//
yjfY	b1885//b2697//
yjgI	b2705//b4132//
yjgZ	b2674//b1083//b0329//b0139//
yjhC	b2487//b3545//
yjhX	b1175//b0234//
yjiH	b0723//b0365//b3523//
yjiM	b4610//b3198//
yjiX	b3892//b3555//
yjjI	b0180//b0775//b1343//b2486//b1527//b0071//b0922//b3180//b0979//b2143//
yjjN	b4013//b2543//b1011//b2049//b2255//b3458//b4054//b3113//b3659//b1093//
yjjV	b2451//b2446//
ykfI	b3892//b3186//b2608//b1937//b2222//b3365//b3846//b0735//
ykgB	b0922//b3967//
ykgF	b1359//b0247//
ylbF	b2450//b0765//
yliI	b1415//b2961//
ymdA	b2659//b0518//b4024//b4383//b2905//b0088//b1600//b1407//b4189//b2766//b0758//b1493//b2917//b0979//b2424//b1081//b2285//b3329//b2149//b2524//b1105//b4102//b3141//b4515//b3705//b2482//b1036//b4106//b1668//
ymfE	b4230//b3320//
ymfR	b2684//b3555//
ymfS	b2198//b4069//b3208//b3201//b2557//b2531//
ymfT	b1391//b2515//b4593//b0148//b3654//b3833//b1157//
ymgC	b1082//b0945//b4054//b2033//
ymgI	b1254//b3343//b2266//
ynaJ	b0428//b3172//b1589//b0033//b1612//b0710//b2003//b0591//
ynbB	b1564//b2717//b3894//b1074//b1351//b1238//
ynbC	b2216//b2234//
yncB	b2185//b1709//b1159//b1133//b2113//b4135//b2948//b2280//
yncE	b3626//b0593//
yncK	b0113//b4478//b2313//b1062//b2776//b0137//b4303//
yneJ	b3875//b1070//
yneK	b1153//b1931//
yneL	b1188//b3327//b2881//b0573//b3846//b3778//b3222//b1646//b3458//
ynfH	b4238//ypjI//b4117//b2995//b0711//b4112//b3628//
ynjD	b4203//b4382//b0451//
ynjE	b3035//b1487//b2241//b2222//b1287//
ynjH	b0928//b1589//b0018//b2313//b1509//
yoaD	b1552//b3530//b1817//
yoaG	pawZ//b4603//
yobA	b0860//b3296//
yobB	b2456//b2720//b2893//
yobF	b2886//b3175//
yodA	b2620//b2185//b4237//
yodD	b1555//b1631//b3208//b3297//b2145//b0907//b2513//b2126//b2288//
yoeB	b3769//b1629//
yohC	b3463//b3629//
yohF	b3113//b2765//b2125//b2029//b1007//b3031//b0093//
yohK	b1931//b3545//
ypeC	b3944//b3366//
yphA	b2186//b1509//
yphB	b2034//b2736//
ypjI	b4202//b0497//
yqeC	b3099//b0720//b1078//b3506//
yqeK	b1180//b4230//b0033//b2883//b3932//b0596//b3693//
yqgB	b0584//b2961//b0313//b0468//b0811//b1183//b0905//b2021//b3983//b3098//b4070//b2531//b2683//b0615//b4524//b0347//b0973//b2418//b2140//arpB//b2722//b3417//b3204//b2949//
yqgD	b1778//b3731//
yqgF	b1515//b0061//
yqhG	b3707//b3486//b4126//
yqiA	b2068//b4072//
yrbA	b1882//b2994//b3799//b0015//b2189//
yrbC	b0139//b4598//
yrbF	b2048//b0421//b4610//
yrbK	b0782//b0150//b3225//b1435//
yrhA	b1070//b1949//
ysaC	b1257//b2456//b2675//b3687//b0722//b3118//b0180//b0616//b3933//b2051//b4511//b0796//
ytfP	b1505//b1698//
ytfT	b2601//b2236//b1079//b0812//b4245//b0062//b1175//b3433//
ythA	b4101//b1630//
ytjA	b2285//b3120//b2903//b2204//b1360//b1642//b2491//b1097//b2620//b1226//b1298//b4269//b1126//b2904//b1359//b0232//b3316//b3636//b2482//b2917//b1566//b0978//b0939//b2230//b0796//b1003//ilvG//b3898//b2682//
zntR	b3006//b1189//
