#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b3013//b2202//
ybiC	b3204//b2469//b2530//b1444//b2335//b2080//b4109//b3898//b3231//b4375//b1077//b2033//b4147//b2755//
ybiH	b0186//b4226//
ybiX	b4384//b1391//b4466//b1638//b3141//b1681//b3863//b3069//b1779//b1817//b0812//b0094//b1580//b0643//b4102//
ybjC	b0978//b0597//
ycbS	b3021//b3229//
ycbT	b3825//b3629//
ycbZ	b2905//b2307//
yccB	b0910//b3555//b3649//ecpE//b2012//b1361//b2702//b1884//b2933//b2447//
yccJ	b0723//b1577//
yccM	b3236//b2699//b0695//
yccW	b2702//b3962//b2241//
ycdZ	b2941//b3304//
yceD	b0589//b2004//
yceG	b3072//b1225//b3231//
ycfM	b1048//b2607//b2487//
ycgM	b2287//b0244//b4380//
ychS	b1922//b3460//b2729//b3838//b3799//b1048//b1638//
yciC	b2284//b3626//
yciH	b0092//b2926//
ycjT	b1876//b2169//
ycjV	b0301//b4304//b1335//
ydaU	b2050//b2750//
ydaV	b3454//b3659//
ydaW	b2092//b2525//
ydcQ	b3479//b1876//
ydcW	b3343//b0083//
yddB	b2730//b3317//
ydeT	b4230//b1366//b0596//
ydeU	b3522//ypjI//
ydfE	b0707//b0851//b3930//
ydfV	b2421//b3726//
ydhS	b0085//b0498//
ydiH	b0936//b3400//
ydiR	b1828//b3118//
ydjL	b1340//b3191//b2498//b1361//
yeaC	b1360//b3520//b3623//
yeaK	b3613//b4072//b4117//
yeaZ	b0473//b0477//b0357//
yebB	b0779//b3511//
yebC	b4451//b4469//b2948//b1200//b4101//b1265//b1148//
yebF	b2977//b1038//
yebG	b3892//b1684//b3845//b1389//b1490//b3605//b3008//b1627//b0978//b0829//yjhE//b4098//b4589//b3956//b0989//
yebR	b0830//b0615//b3514//
yebT	b1138//b0171//
yedF	b1415//b1757//
yedI	b2167//b1972//
yedL	b1176//b4102//b0677//b2033//b1006//
yedZ	b0061//b1263//b2453//
yeeE	b2189//b1203//b1096//b3792//b3960//b1141//b3119//b4143//b1426//b1940//b3613//b4315//b0940//b4127//b2838//b4469//b2400//b1564//b0414//b4557//b0153//b3259//b2663//
yeeF	b1891//b1177//b1194//b3508//b2051//b3849//b1125//b1499//b3536//
yehM	b0575//b2757//
yehP	b3477//b1040//b4557//b1426//b2751//b3651//b2488//b3189//b3730//b3454//b1742//b3165//
yehU	b3293//b3536//
yeiS	b3752//b1153//
yejK	b1085//b1015//b0856//b3555//
yfaA	b1818//b0028//
yfaE	b0004//b2737//b2256//
yfaX	b3849//b2248//b0245//
yfaY	b3311//b2235//
yfaZ	b3541//b1368//
yfbM	b2137//b4318//
yfbN	b3229//b2723//
yfcM	b1340//b4113//
yfcP	b3597//b4160//b4443//b1789//b4414//b0830//
yfcV	b1176//b0148//
yffS	b3598//b0983//b3541//b3229//b1847//b2827//b0589//b0356//
yfgM	b0094//b2044//b1011//b0776//arpB//b1104//b3318//
yfjG	b3307//b4207//
ygaF	b1247//b3725//b1920//b1926//b1988//b0498//b1817//b3686//b2092//b3110//b0884//
ygbM	b0979//b3013//b0162//b1264//
ygcI	b2169//b1360//b2050//b0077//
ygcO	b1082//b0850//
ygeA	b4109//b2034//b1580//b1818//b1428//b0707//
ygeN	b0996//b3721//b1261//
ygfB	b3799//b4414//b2241//
ygfM	b2517//wbbL//b1155//b0856//b1662//b0414//b4335//b2527//b1478//b4603//b2162//
ygfT	b0583//b4566//
ygfU	b3326//b0973//b0659//
yggF	b1083//b0643//b4032//
yghJ	b3316//b3650//b2387//
yghZ	b2216//b4240//
ygiQ	b3324//b2878//b1832//
ygiT	b3725//b3333//
ygjH	b2241//b3684//b1257//
ygjJ	b1393//b1503//b2252//
ygjK	b2482//b1207//
yhaB	b1920//b3616//
yhaO	b0042//b4467//
yhaV	b0365//b3251//
yhbE	b2448//b1906//
yhbJ	b3640//b0152//
yhbU	b3532//b3737//
yhbV	b2318//b2013//b1426//b4183//b3176//b3620//
yhbY	b4568//b1140//b4382//b1352//b1200//b1352//b2729//b1682//b4259//b0347//b3595//b0996//b1071//b0779//b2440//b2463//b1359//b1881//b4383//b2682//b3114//b1386//b1862//b3654//b3509//b3802//b1177//b4035//b3514//b1089//b1844//b1642//b1265//b1428//b1864//b3658//b2736//b1468//b1307//b0637//b3623//b1939//b3778//b2482//b1420//b1343//b2125//b2421//b2976//b2992//b1414//b1166//b3693//b4287//b1298//b1515//b1638//b2573//b0735//b2672//b1339//b0533//b2476//b2162//
yhcH	b2679//b0114//b3658//b0895//b1415//b0591//
yheL	b3197//b2003//b3318//b4238//
yheO	b4367//b2893//b0498//b2013//b2872//b0474//b3624//b2199//b4238//
yheS	b0660//b2683//
yhfU	b1864//b0659//
yhiI	b1514//b1352//
yhiM	b4036//b1282//b3329//b0137//b2443//b1260//b1339//b4230//b1245//b1772//b3507//b2195//b3347//b1014//b0036//b1987//
yhjE	b4013//b2529//b1783//b2870//b0753//b0864//b3736//b4466//b1293//b2517//b1225//b0198//b3482//b3118//b4471//b0914//b1312//b2941//b4609//b2990//b3896//b3184//b0572//b2767//b0032//b0973//b1760//b0369//b1866//b2333//b2145//b1478//b2679//ybfI//b3523//b1198//b3532//b1015//
yiaB	b1739//b0854//
yiaK	b0486//b3771//
yibD	b0078//b0180//
yibI	b1226//b3736//
yibJ	b0836//b2949//
yibN	b2307//b1517//b3620//b1102//
yicE	b2039//b0487//
yidP	b3631//b1709//
yidZ	b0922//b0108//
yieK	b2257//yliL//
yigB	b4057//b3620//b0636//b2374//b3803//b2230//b0108//b3892//b0344//b4426//b2873//b0369//b3326//b1259//b3643//b4269//b4072//b1586//
yigL	b0776//b1259//
yigZ	b2167//b3737//b3110//b4013//b2497//b1180//b3930//b2883//b0595//b4034//b3202//b1051//
yijD	b2307//b0737//
yijF	b1083//b4115//b3289//
yjbR	b3326//b1148//
yjbS	b0450//b3493//
yjcH	b2957//b3797//b1483//
yjdA	b1841//b0989//b3628//b0162//b2109//b2717//b0776//b2196//yncK//b4221//b1828//b1576//b0974//b0593//b2730//b1514//b2946//b0351//b1682//b2250//b3008//b3265//b1340//b3936//b4186//b2444//b1153//b3175//
yjdJ	b4259//b1823//b0980//b2002//
yjdO	b4380//b1953//
yjeO	b2032//b3990//
yjfK	b2573//b2195//
yjfO	b2881//b2678//b1921//
yjfY	b4240//b1097//
yjgI	b3778//b3846//
yjgZ	b0809//b1332//b1630//b4369//
yjhC	b4076//b0990//
yjhX	b3265//b1577//
yjiH	b0757//b2422//b1015//
yjiM	b1906//b3251//
yjiX	b1039//b3475//
yjjI	b3530//b0062//b1599//b1878//b3426//b4303//b0635//b0306//b0234//b3545//
yjjN	b1298//b2517//b1778//b2491//b4152//b2242//b0545//b1484//b3926//b2528//
yjjV	b2250//b0928//
ykfI	b0820//b2720//b1751//b2502//b4319//b3721//b1352//b0672//
ykgB	b2097//b3099//
ykgF	b3822//b2487//
ylbF	b3708//b0369//
yliI	b2034//b2525//
ymdA	b0523//b2234//b3898//b1499//b0588//b3604//b1342//b2309//b2703//b3751//b2277//b0873//b3704//b2445//b1126//b1564//b1366//b0082//b1487//b3345//b2852//b4240//b1096//b0171//b2745//b1612//b1482//b2053//b3190//
ymfE	b3323//b4293//
ymfR	b3344//b3836//
ymfS	b1832//b1708//b3433//b3345//b4539//b2236//
ymfT	b3417//b0432//b4113//b4142//b0092//b1776//b0756//
ymgC	b2728//b1257//b3726//b3213//
ymgI	b3991//b1632//b0329//
ynaJ	b1137//b1628//b4240//b0329//b1946//b2242//b3509//b4290//
ynbB	b1918//b4115//b1885//b2894//b4142//b1836//
ynbC	b3611//b3797//
yncB	b0152//b2873//b0984//b3194//b3643//b4330//b0180//b0652//
yncE	b1180//b0616//
yncK	b3224//b0635//b4203//b0672//b0975//b0351//b1393//
yneJ	b3936//b4621//
yneK	b4293//b0313//
yneL	b3739//b1126//b2995//b0724//b1603//b1971//b0513//b1942//b0584//
ynfH	ybfG//b4100//b0252//b1682//b1761//b2039//b0894//
ynjD	b3618//b1778//b0549//
ynjE	b2264//b0720//b2186//b1919//b2071//
ynjH	b0615//b2659//b0307//b4459//b2598//
yoaD	b3788//b3997//b3512//
yoaG	b0450//b0137//
yobA	b0829//b3751//
yobB	b2754//b2447//b4610//
yobF	b1864//b4113//
yodA	b0861//b4152//b1085//
yodD	b0939//b0726//b1076//b1009//b2148//b0184//b4158//b3728//b3198//
yoeB	b3896//b3897//
yohC	b0574//b0015//
yohF	b4104//b0350//b2745//b0796//b1943//b2522//b3708//
yohK	b1932//b3984//
ypeC	b2502//b4329//
yphA	b3069//b1708//
yphB	b1476//b1040//
ypjI	b3986//b1420//
yqeC	b1789//b0811//b4100//b2500//
yqeK	b1388//b3326//b1265//b3957//b0738//b1807//b2501//
yqgB	b3651//b1971//b2125//b1505//b0961//b2713//b2522//b2014//b1449//b2573//b3510//b3525//b2282//b2705//b1426//b2607//b2194//b0014//b1287//b1224//b3336//b3177//b3993//b4539//
yqgD	b3493//b3927//
yqgF	b2149//b4115//
yqhG	b1865//b1841//b4559//
yqiA	b3079//b1828//
yrbA	b3509//b2053//b3780//b3482//b2873//
yrbC	b2053//b1944//
yrbF	b1886//b1076//b0368//
yrbK	b1261//b1003//b1246//b1767//
yrhA	b0247//b4079//
ysaC	b1071//b1887//b1148//b2665//b2038//b0306//b1844//b0511//b1926//b4303//b3184//b3069//
ytfP	b2095//b1138//
ytfT	b3563//b3486//b0811//b1599//b2121//b1246//b0118//b3967//
ythA	b0450//b2140//
ytjA	b3208//b0002//b3479//b3432//b2868//b1482//b3346//b2034//b2705//b1316//b1386//b0710//b2250//b0018//b4585//b0071//b1527//b2243//b0091//b3458//b1742//b3958//b3326//b1709//b1247//b3385//b3168//b4131//b3628//
zntR	b2501//b3175//
