#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b1258//b3065//
lsrR	b1038//b2930//b4070//b1391//b1034//b2867//b4149//b2196//
lyx	b2108//b3317//
malQ	b1774//b1258//b2143//b4293//b1918//b4287//b3870//b1490//
manZ	b2216//b1682//b1421//
marR	b1247//b2767//
mcbA	b4418//b0982//
mcrA	b0862//b0695//
mdtJ	b3997//b1297//
menD	b2698//b0125//b2482//
metN	b3718//b1681//
mglC	b1226//b1563//b4304//
mhpB	b2722//b3261//
mhpF	b2378//b2527//
minD	efeU//b4128//
minE	b2557//b1851//
mnmG	b0596//b2946//
moaE	b4288//b1531//b3630//b1039//b3523//
mokB	b0062//b0013//
mpl	b4128//b0232//
mprA	b3334//b2017//b2144//
mraZ	b1430//b3810//b0245//b0941//
mrp	b1265//b2288//
murE	b1672//b3330//
nagB	b4303//b2597//
nanM	b4151//b2620//
napF	b1519//b1491//
napH	b3194//b2368//b3098//b0337//b2699//
narJ	b3620//b0727//b0549//
narZ	b0672//b1464//
nirD	b2203//b2718//b3871//
nrdG	b3177//b3812//
nrdI	b3751//b0595//b1878//b1038//
nrfC	b0436//b0982//b0984//
nuoB	b3159//b4565//
nuoN	b2840//b2502//b3636//b2109//b2108//b0784//b4186//b3021//b1174//b1848//b0592//
oppF	b4464//b2450//b1299//b1094//b1316//
paaI	b1133//ybfI//b2365//b0895//b1264//b2097//b3781//b0903//b2755//
pdhR	b1189//b0735//
pdxK	b0972//b2365//b3838//
pflB	b3316//b0252//
pgk	b0723//b2113//b2254//
pheL	b3741//b1883//
phnE	b3198//b3478//
phnL	b0343//b3829//b4320//b2459//
pntA	b0348//b4511//
polA	b2023//b1972//
potH	b3432//b0810//b1698//b1307//b4032//b1925//b4330//
ppa	b2342//b2619//
ppdD	b3320//b1843//
ppx	b2333//b1565//
proX	b1010//b1165//b3460//
prpD	b1265//b1784//b0955//
pspD	b1194//b0979//b0329//b1038//
pstB	b0711//b2458//
pstS	b2491//b0170//b2005//
purT	b3726//b1407//b1926//b2528//b0162//b3386//b3619//b2960//b3543//b2699//
putP	b3231//b1807//
puuR	b3627//b2235//b2991//b0342//
pyrI	b0785//b1565//b2528//b0015//b1517//b1681//
rbsK	b0231//b0805//b0169//b2285//b1958//
rcsD	b2476//b1724//
recQ	b2998//b2872//
relE	b0588//b0138//
rhaB	b3123//b1901//
ribF	b3205//b2609//b0735//b1516//
rlpB	b0598//b2421//b4201//
rluA	b2665//b3165//
rpmI	b2348//b3875//
rpoN	b3304//b0306//
rseA	b0739//b3629//
rsxB	b2123//b0811//
rtcR	b1080//b1577//
rutG	b2543//b2120//b3341//b2776//b3611//b4566//b2019//
ryhB	b4057//yrhA//
sapD	b3671//b1392//b1392//
serC	b3786//b3310//
serT	b3619//b1392//b1177//b1207//
sfmH	b4015//b0486//
slyA	b0722//b3191//
smpB	b1862//b3598//
srlE	b2600//b4304//b2903//b1778//b0984//
sroB	b3431//b0094//
sseB	b0549//b4592//
sspB	b1900//b1973//
ssrS	b3893//b4099//b2873//
sucD	b4467//b4352//b4319//b2544//b1134//b1970//b3221//b3130//b1958//b2255//b1394//b4288//b2723//
sufS	b3327//b3598//b1103//b2530//b3532//b1577//
tatA	b4036//b2557//
tdcG	b2204//b3693//b0366//ecpB//b2455//b2909//b3684//
tdh	b3748//b4593//b4593//b2840//b4226//b0810//
tdk	b0922//b2281//
thrC	b0854//b4485//b4036//
thrW	b0720//b3897//b3964//b2020//
tnaC	b0884//b3870//b4027//
tolC	b1519//b0958//b1244//b3803//
tolR	b0113//b1008//b3125//
treC	b1590//b1796//
trmI	b2424//b1929//
trpL	b4589//b2282//b1955//b2019//b1190//
truB	b2531//b3979//
truD	b2679//b3507//b3022//
trxA	b3537//b1146//
trxB	b2766//b0180//
tyrA	b1748//b4109//
tyrB	b1051//b1486//b1171//
tyrU	b1190//b1014//b3035//b3656//b1362//
upp	b0118//b1757//b3477//b3829//b2675//
uraA	b3345//b3785//b1891//
usg	b2094//b2909//
valV	b0244//b1891//b0430//
visC	b2879//b2309//b0368//b3875//
waaU	b4237//b3513//b1943//b4308//b1482//b0617//b3737//b3342//b3838//b1495//b2840//
wbbL	b1263//b2659//b2497//b2719//b3930//b1396//b0801//ybfG//b1900//b2682//b1509//b1954//
wcaE	b0921//b3707//
wcaL	b3533//b0894//b1886//b0784//b3537//
wzxE	b0313//b1452//
xerD	b0896//b0775//
xylA	b0851//b2524//
yaaW	b0865//b3778//
yadM	b2422//b3417//
yaeB	b3098//b0344//
yaeI	b4592//b2886//
yafZ	b1698//b0812//
yajG	b1600//b0936//b3596//b1564//
ybaN	b1449//b3021//b2455//b2257//b4471//
ybbC	b3417//b3190//
ybbW	b2682//b1103//b3850//b4464//b2312//
ybcO	b3299//b4101//
ybdD	b2023//b4293//b0473//b1888//b2447//b1018//b0513//b2729//
ybeA	b2335//b1940//b3309//b1093//b3993//b3893//
ybeZ	b2528//b3892//
ybfC	b4381//b1925//
ybgC	b4307//b1552//
ybgJ	b1245//b0409//
ybgT	b0231//b2204//b2048//b3530//
ybhC	b1876//b4254//b2034//b0908//
ybiC	b2600//b1392//b4506//b3803//b0860//b0735//b3731//b0860//b1818//b3617//b0772//b3738//b4291//b3670//
ybiH	b1395//b4287//
ybiX	b1890//b1096//b3525//b0594//b3078//b0183//b3711//b3341//b4568//b3128//b1554//b3340//b0990//b1420//b1159//
ybjC	b3532//b1958//
ycbS	b2756//yncK//
ycbT	b1088//b0810//
ycbZ	b1937//b3184//
yccB	b0313//b3984//b1716//b3198//b0063//b2205//b0976//b2751//b2462//b0779//
yccJ	b4152//b4539//
yccM	b3532//b1306//b0863//
yccW	b3728//b1390//b2286//
ycdZ	b3307//b3400//
yceD	b0357//b2500//
yceG	b1516//b1879//b4269//
ycfM	b1299//b2368//b1093//
ycgM	b4506//b2026//b4142//
ychS	b2272//b2287//b0598//b1577//b3296//b1154//b3129//
yciC	b4418//b2683//
yciH	b0545//b2256//
ycjT	b2876//b1796//
ycjV	b3931//b1729//b1306//
ydaU	b1494//b4621//
ydaV	b0592//b0593//
ydaW	b3780//b3429//
ydcQ	b3726//b1062//
ydcW	b1724//b1789//
yddB	b4132//b2482//
ydeT	b3512//b1157//b3297//
ydeU	b1335//b0549//
ydfE	b3336//b3299//b3431//
ydfV	b1587//b1077//
ydhS	b0574//b3620//
ydiH	b2705//b3976//
ydiR	b3079//b0801//
ydjL	b3167//b2906//b1132//b2047//
yeaC	b0753//b1555//b4592//
yeaK	b1646//b0253//b1093//
yeaZ	b2307//b0637//b2126//
yebB	b0357//b0573//
yebC	b0894//b0811//b3861//b2313//b3845//b3656//b2675//
yebF	b2248//b0763//
yebG	b1630//b1409//b4270//b1452//b1818//b2104//b2135//b3562//b4254//b2782//b3833//b0736//b0351//b0642//b3984//
yebR	b4226//b4515//b2776//
yebT	b0252//b1885//
yedF	b4559//b2454//
yedI	b0115//b0233//
yedL	b2977//b3224//b2765//b1304//b1589//
yedZ	b2444//b0796//b3941//
yeeE	b3265//b0232//b2652//b0073//b2239//b2763//b3985//b1293//b1565//b1946//b4238//b3199//b4240//b0351//b4032//ygeN//b2818//b3957//b2026//b1526//b0980//b1866//b3078//
yeeF	b0971//b3167//b2126//b3906//b1739//b0058//b1949//b1098//b1430//
yehM	b3704//b1226//
yehP	b2904//b4153//b1886//b3786//b0779//b0038//b4270//b3618//b2044//b3985//b0637//b0617//
yehU	b0342//b1443//
yeiS	b1941//b0051//
yejK	b1865//b2167//b3205//b0245//
yfaA	b0778//b0914//
yfaE	b3845//b3072//b3750//
yfaX	b2660//b4609//b2284//
yfaY	b1750//ysaC//
yfaZ	b2522//b1673//
yfbM	b2453//b1166//
yfbN	b3637//b0169//
yfcM	b1351//b4070//
yfcP	b4154//b3329//b3894//b0487//b1088//b4655//
yfcV	b0615//b1120//
yffS	b4152//b0781//b2348//b3555//b3956//b3836//b3190//b4199//
yfgM	b1751//b1751//b4369//b0233//b3260//b3616//b0027//
yfjG	b2699//b1684//
ygaF	b1262//b3781//b4585//b0333//b3809//b3742//b2026//b1360//b4307//b3533//b2264//
ygbM	b1044//b3293//b3305//b2453//
ygcI	b3309//b0592//b2606//b4589//
ygcO	b1683//b2207//
ygeA	b3849//b2097//b3595//b3213//b3525//b1922//
ygeN	b4143//b0584//b3704//
ygfB	b0928//b3110//b1407//
ygfM	b4305//b2195//b1527//b2726//b2253//b0333//b3330//b1668//b4383//b2491//b4034//
ygfT	b0936//b3727//
ygfU	b1950//b2703//b0982//
yggF	b1293//b2443//b3848//
yghJ	b0131//b0764//b2230//
yghZ	b1494//b1642//
ygiQ	b0860//b2333//b0820//
ygiT	b3031//b1104//
ygjH	b3400//b2092//b2678//
ygjJ	b3321//b3962//b1340//
ygjK	b0872//b3532//
yhaB	b1955//b3517//
yhaO	b2450//b0737//
yhaV	b2523//b0854//
yhbE	b4202//b1797//
yhbJ	b0721//b4149//
yhbU	b1467//b2729//
yhbV	b2828//b0911//b1991//b0334//b0536//b3265//
yhbY	b1257//b0184//b1747//b4314//b1189//b3190//b0775//b3598//b1078//b2868//b0735//b0083//b3463//b1851//b1155//b0586//b3725//b0183//b3805//b3205//b2972//b0351//b0806//b4593//b1554//b0865//b4186//b3710//b3530//b4317//b3289//b1438//b4109//b3769//b0350//b2189//b4269//b4524//b2498//b0751//b2145//b1490//b3193//b2125//b3225//b2203//b1409//b4311//b1088//b3560//b3931//b0990//b0865//b3630//b3293//b0168//b1988//b0722//b3838//b2341//b1891//b0908//b2725//b3223//
yhcH	b2616//b1039//b3200//b2737//b2723//b2679//
yheL	b2256//b3295//b1061//b3982//
yheO	yedS//b2868//b3117//b1334//b3626//b3748//b4221//b2886//b2287//
yheS	b3205//b0783//
yhfU	b0171//b3458//
yhiI	b1348//b4314//
yhiM	b1247//b2893//b2004//b3748//b0198//b1070//b4024//b0026//b1410//b0955//b4068//b2012//b3114//b3417//b1410//b0497//
yhjE	b3126//b3986//b4098//b1391//b1991//b4466//b2451//b1428//b1940//b3022//b0805//b3458//b3031//b0131//b1104//b1554//yjhE//b2739//b1929//b1503//b1778//b0089//b2660//b3620//b2776//yncK//b1955//b4249//b1038//b1777//b0736//b4304//b2957//b1257//b2080//b4128//b2137//b4585//
yiaB	b2446//b4381//
yiaK	b2044//b4221//
yibD	b1611//b1927//
yibI	b1499//b3377//
yibJ	b3684//b1104//
yibN	b2104//b1889//b2914//b2425//
yicE	b3993//b2531//
yidP	b2327//b2907//
yidZ	b3001//b1563//
yieK	b2206//b2776//
yigB	b1783//b3352//b4318//b1505//b1048//b3184//b2905//b0910//b0922//b1010//b3455//ygeN//b0344//b0186//b2197//b2443//b1093//b3324//
yigL	b3953//b1516//
yigZ	b4183//b3422//b1088//b3198//b3799//b4302//b0864//b0011//b3130//b0586//b0861//b1183//
yijD	b0358//b4618//
yijF	b1512//b4076//pawZ//
yjbR	b1159//b4311//
yjbS	b1883//b3656//
yjcH	b3964//b0368//b2722//
yjdA	b0772//b1932//b3661//b3295//b3730//b3751//b3605//b4610//b0331//b4371//yjhE//b1037//b2502//b2013//b2513//b1339//b4464//b2827//b2250//b4126//b0575//b2050//b1787//b4369//b0369//b2886//b1884//b4610//
yjdJ	b1430//arpB//b3826//b1468//
yjdO	b2147//b0151//
yjeO	b0153//b3833//
yjfK	b0772//b3352//
yjfO	b3614//b0497//b0414//
yjfY	b0263//b2486//
yjgI	b2318//b3417//
yjgZ	b2663//b0763//b2745//b1682//
yjhC	b4072//b0961//
yjhX	b1487//b1878//
yjiH	b1396//b4382//b1040//
yjiM	b3463//b2827//
yjiX	b1745//b0050//
yjjI	b3944//b3098//b1292//b4310//b3897//b3962//b4231//b3671//b2148//b0759//
yjjN	b2286//b3779//b4104//b4115//b3265//b2205//b0781//b2918//b1735//b2748//
yjjV	b2146//b0585//
ykfI	b2476//b0428//b1849//b1972//b2207//b3205//b2451//b4308//
ykgB	b3195//b2013//
ykgF	b3190//b1760//
ylbF	b0642//b0199//
yliI	b3413//efeU//
ymdA	b1361//b1125//yjhE//b3326//b3316//b0011//b1200//b3846//b3116//b2342//b2199//b1011//b1832//b1352//b3117//b3731//b2841//b2205//b2252//b0812//b2720//b1603//b0150//b1509//b2905//b1760//b3671//b1840//b1555//
ymfE	b0997//b4099//
ymfR	b1784//b1093//
ymfS	b3687//b4034//b2682//b1629//b1078//b1588//
ymfT	b1467//b3159//b2092//b2236//b0273//b3849//b0344//
ymgC	b2287//b0854//b1395//b2724//
ymgI	b0180//b2050//b2684//
ynaJ	b3515//b4053//b1665//b3563//b1348//b1094//b1878//b2750//
ynbB	b3732//b0757//b1254//b3336//b3525//b3733//
ynbC	b3728//b2150//
yncB	b1841//b3347//b1203//b4315//b2684//b3825//b1493//b4369//
yncE	b2917//b1505//
yncK	b2216//b1386//b0071//b0590//b3457//b0078//b0585//
yneJ	b4199//b2095//
yneK	b1493//b1866//
yneL	b1133//b4469//b3300//b4430//b1410//b4377//b1361//b1298//b0990//
ynfH	b1245//b0707//b4451//b1755//b3507//b1947//b1144//
ynjD	b4207//b1395//b4151//
ynjE	b1444//b0584//b3416//b2908//b0799//
ynjH	b2019//b1393//b0533//b4024//b4153//
yoaD	b0572//b3128//b4585//
yoaG	b3730//b2972//
yobA	b1891//b3520//
yobB	b0641//b0032//b2881//
yobF	b3799//b1938//
yodA	b2044//b0429//b3307//
yodD	b1174//b4384//b3686//b4464//b2460//b1339//b4154//b4430//b3304//
yoeB	b4467//b0720//
yohC	b3544//b4006//
yohF	b4005//b2977//b0884//b3008//b3261//b4158//b3395//
yohK	b1368//b3944//
ypeC	b1155//b0940//
yphA	b2146//b3315//
yphB	b0864//b3303//
ypjI	b4430//b2022//
yqeC	b2454//b2365//b2764//b4367//
yqeK	b0781//b3686//b2748//b1948//b0379//b2972//b4311//
yqgB	b2712//b0574//b0728//b3977//b2880//b2712//b3422//b0347//b1987//b4230//b1881//b3185//b3001//b0779//b0334//b0139//b3024//b1076//b0597//b0120//b1554//b3770//b1678//b0958//
yqgD	b0777//b4245//
yqgF	b3314//b1255//
yqhG	b0409//b1505//b4589//
yqiA	b2751//b0554//
yrbA	b4377//b0369//b4512//b1736//b3021//
yrbC	b0726//b1079//
yrbF	b2894//b3177//b4071//
yrbK	b3863//b3595//b3167//b0584//
yrhA	b0263//b3986//
ysaC	b1514//b2146//b4135//b1247//b2021//b2207//b2523//b0028//b2240//b1077//b1941//b0598//
ytfP	b2071//b3726//
ytfT	b4110//b2776//b2800//b1942//b2946//b1004//b2236//b1388//
ythA	b2620//b0351//
ytjA	b2254//b1014//b2068//b2744//b2976//b0910//b1265//b2662//b3836//b4318//b4307//b0711//b0486//b1261//b4565//b2911//b0642//b2607//b0171//b4589//b3255//b1096//b2216//b3311//b2235//b3510//b4254//b3894//b3536//
zntR	b4515//b2652//
