#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b0158//b2068//
ydfE	b2462//b0728//b0642//
ydfV	b2879//b0796//
ydhS	b1176//b1942//
ydiH	b3024//b4189//
ydiR	b4035//b3316//
ydjL	b1123//b4376//b0365//b2736//
yeaC	b3933//b4200//b1783//
yeaK	b2527//b0753//b1784//
yeaZ	b4183//b4117//b3013//
yebB	b3704//b0015//
yebC	b2872//b3983//b2005//b0757//b1048//b1578//b2468//
yebF	b1673//b2080//
yebG	b2825//b3562//b1075//b2034//b3478//b2905//b1709//b2005//b4515//b0997//b2997//b3845//b2142//b1889//b1123//
yebR	b3431//b3670//b4037//
yebT	b4451//b1580//
yedF	b1167//b3315//
yedI	b3994//b1504//
yedL	b0851//b0837//b1415//b1018//b2730//
yedZ	b1154//b1565//b2143//
yeeE	b0180//b1560//b1970//b1580//b4460//b2288//b2828//b3203//b0641//b0306//b3065//b4013//b2425//b2288//b1631//b3615//b3562//b3119//b1926//b1190//b0904//b2444//b1889//
yeeF	b1184//b3514//b2491//b1073//b1931//b0837//b1247//b2283//b1287//
yehM	b1680//b1783//
yehP	b2205//b1004//b0347//b0864//b0897//b3580//b3177//b2093//b2272//b3205//b1420//b1617//
yehU	b0884//b2017//
yeiS	b0757//b2517//
yejK	b4269//b2726//b3006//b3956//
yfaA	b2886//b3826//
yfaE	b1751//b1589//b4014//
yfaX	b2705//b3991//b1093//
yfaY	b2907//b3080//
yfaZ	b3116//b0775//
yfbM	b1927//b2313//
yfbN	b3732//b3386//
yfcM	b2715//b2288//
yfcP	b3260//b3805//b1097//b3710//b0598//b3221//
yfcV	b1920//b4418//
yffS	b1304//b2725//b3202//b3978//b2418//b3321//b3740//b0143//
yfgM	b1048//b0728//b2189//b4110//b0593//b3958//b1125//
yfjG	b3976//b2675//
ygaF	b0753//b3962//b2600//b2013//b1819//b1414//b0168//b0026//b3990//b3313//b3477//
ygbM	b1847//b0772//b3001//b0063//
ygcI	b1612//b2762//b4231//b0724//
ygcO	b0312//b2949//
ygeA	b3978//b1204//b3772//b3936//b3791//b3838//
ygeN	b3822//b0990//b2460//
ygfB	b1257//b3670//b3730//
ygfM	b1904//b4053//b3400//b0756//b1516//b0594//b1939//b3903//yedS//b1483//b3976//
ygfT	b1361//b1850//
ygfU	b2717//b3770//b1924//
yggF	b0306//b3334//b1682//
yghJ	b1207//b2856//b2205//
yghZ	b2446//b3812//
ygiQ	b1260//b3787//b3378//
ygiT	b2400//b0597//
ygjH	b4033//b3297//b3199//
ygjJ	b2997//ysaC//b2036//
ygjK	b2724//b2914//
yhaB	b1097//b0169//
yhaO	b2660//b2971//
yhaV	b2368//b1503//
yhbE	b4249//b0776//
yhbJ	b2879//b1034//
yhbU	b4288//b3805//
yhbV	b3180//b1392//b0028//b1662//b2113//b0884//
yhbY	b3333//b2261//b4112//b2841//b2525//b3200//b3316//b0533//b1485//b3422//b2253//b3791//yedS//b3334//b1304//b1832//b1259//b3963//b0115//b1198//b0928//b3199//b1180//b3078//b2272//b0923//b3637//b4609//b3340//b2659//b3536//b1950//b3079//b4244//b0115//b1188//b2222//b4291//b3306//b2240//b4245//b4035//b3536//b0533//b2033//b2911//b3074//b1297//yncK//b2720//b3386//b0724//b0977//b1011//b0091//b1140//b0120//b4316//b1954//b1942//b2288//b1395//b3956//b3752//
yhcH	b1102//b0940//b2841//b1097//b3532//b0751//
yheL	b2276//b3863//b1306//b1392//
yheO	b1617//b3113//b1850//b2374//b2049//b3221//b3304//b1972//b3008//
yheS	b1200//b0757//
yhfU	b0150//b0081//
yhiI	b2718//b0896//
yhiM	b2051//b1679//b2204//b2080//b3932//b0085//b3324//b3811//b4568//b0958//b0013//b1243//b4101//b3780//b1291//b2080//
yhjE	b0366//b3308//b3690//b1293//b3803//b0061//b0643//b2103//b4079//b1183//b0828//b4618//b1918//b3805//b1076//b1646//b2871//b0120//b2463//b3927//b1244//b2277//b0751//b2005//b2443//b1483//b2678//b2255//b0153//b2249//b0088//b2443//b4207//b1921//b2035//b0756//b2049//b1246//
yiaB	b3333//b2698//
yiaK	b3318//b0796//
yibD	b1932//b2354//
yibI	b2672//b1993//
yibJ	b2698//b3255//
yibN	b3193//b4308//b3191//b0162//
yicE	b2196//b1578//
yidP	b0093//b1293//
yidZ	yrhA//b3637//
yieK	b2515//b1876//
yigB	b3314//b3710//b2903//b2216//b3099//b1088//b1132//b2713//b2150//b1938//b3625//b1844//b4183//b1133//b2949//b2662//b4466//b2674//
yigL	b3366//b1757//
yigZ	b2722//b4459//b3778//b2145//b3325//b1841//b0796//b1343//b3978//b3684//b0088//b3671//
yijD	b0018//b3225//
yijF	b0026//b0164//b1850//
yjbR	b3778//b3127//
yjbS	b1681//b1836//
yjcH	b0311//b0320//b2020//
yjdA	b1512//b2029//b2145//b1851//b2194//b3654//b2997//b3956//b1177//b0653//b1943//b0120//b1421//b3670//b2123//b4557//b2868//b1890//b3728//b4418//b2867//b0356//b3180//b2339//yliL//b4127//b2678//b2939//
yjdJ	b0637//b1840//b4249//b0806//
yjdO	b0450//b2249//
yjeO	b0779//b1970//
yjfK	b1890//b3222//
yjfO	b3723//b4367//b0588//
yjfY	b1004//b3595//
yjgI	b1617//b3617//
yjgZ	b1157//b0723//b3359//b2855//
yjhC	b1593//b4506//
yjhX	b3347//b4603//
yjiH	b1630//b3931//b0759//
yjiM	b1000//b2454//
yjiX	b3367//b1991//
yjjI	b3491//b0003//b3509//b2825//b2198//b0050//b4384//b1255//b3323//b2662//
yjjN	ypjI//b3998//b1164//b3359//b3183//b1642//b4076//ypjI//b0764//b2917//
yjjV	b0522//b0757//
ykfI	b4277//b2145//b0342//b4316//b2056//yedS//b3458//b2856//
ykgB	b2750//b1037//
ykgF	b2235//b3309//
ylbF	b4609//b2439//
yliI	b3430//b2894//
ymdA	b1300//b3074//b2445//b1883//b2368//b0183//b1511//b2879//b1449//b0379//b0003//b1698//b4014//b4593//b3177//b1973//b2881//b0058//b3202//b0337//b2262//b3748//b0810//b3906//b3203//b3031//b3035//b0182//b3838//
ymfE	b2676//b3123//
ymfR	b2838//b0990//
ymfS	b3998//b3141//b1943//b0350//b1174//b1841//
ymfT	b1866//b1807//b0138//b2017//b0113//b2697//b2841//
ymgC	b4291//b4034//b1779//b4005//
ymgI	b0728//b2659//b3177//
ynaJ	b3509//b3307//b2041//b1891//b2745//b2440//b0888//b1955//
ynbB	b1395//b0509//b2672//b3967//b0910//b1514//
ynbC	b2500//b2930//
yncB	b0486//b4348//b0431//b0554//ecpB//b4102//b0358//b2675//
yncE	b3334//b0721//
yncK	b0536//b2313//b2704//b0199//b2841//b1783//b0092//
yneJ	b1493//b0477//
yneK	b3507//b4317//
yneL	b3563//b3475//b2678//b0078//b4315//b0199//b2597//b2918//b2204//
ynfH	b3116//b1152//b2422//b0369//b0151//b1464//b0678//
ynjD	b3432//b4414//b1611//
ynjE	b1515//b0984//b3455//b4249//b4466//
ynjH	b0905//b1151//b1646//b3788//b2724//
yoaD	b3337//b3871//b4376//
yoaG	b2482//b4603//
yobA	b3623//b2697//
yobB	b1642//b2281//b0245//
yobF	b2598//b1783//
yodA	b3786//b0150//b3786//
yodD	b0014//b1190//b3516//b2264//b4054//b2767//b2418//b4122//b2108//
yoeB	b3203//b2278//
yohC	b4279//b3513//
yohF	b3772//b2750//b3605//b0999//b3078//b2783//b4037//
yohK	b0973//b0739//
ypeC	b2307//b1255//
yphA	b0837//b1796//
yphB	b0945//b1124//
ypjI	b4072//b0862//
yqeC	b0943//b3078//b3797//b0032//
yqeK	b2764//b4099//b2148//b3223//b1176//b3172//b0014//
yqgB	b3523//b3637//b1044//b1435//b2672//b2277//b2906//b1007//b2678//b4316//b1646//b3686//b3985//b0183//b2135//b1165//b3805//b0801//b1840//b1332//b3941//b3456//b0809//b3510//
yqgD	b1299//b0975//
yqgF	b1948//b2868//
yqhG	b2039//b0997//b1247//
yqiA	b0186//b1844//
yrbA	b3307//b4153//b1164//b1190//b4034//
yrbC	b1467//b2155//
yrbF	b0430//b1394//b1359//
yrbK	b3956//b1247//b0170//b3078//
yrhA	b2676//b3543//
ysaC	b1642//b2946//b0643//b3532//b1828//b3784//b0505//b1945//b0195//b4098//b2660//b1044//
ytfP	b4414//b0231//
ytfT	b2523//b3345//b0333//b3630//b1818//b4147//b1777//b2196//
ythA	b2888//b1098//
ytjA	b1012//b2149//b4467//b3430//b0430//b3008//b1946//b2168//b2443//ygaQ_2//b2140//b4565//b0073//b2281//b2491//b1865//b4381//b1490//b3159//b3336//b4506//b2971//b1038//b0038//b1018//b1843//b3994//b3475//b0737//
zntR	b1316//b0369//
