#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b1512//b0863//
sapD	b1484//b1519//b4240//
serC	b0594//b0921//
serT	b0247//b3308//b3013//b1517//
sfmH	b3728//b2080//
slyA	b2103//b2333//
smpB	b3984//b2250//
srlE	b0961//b1918//b4233//b0586//b0347//
sroB	b2143//b2145//
sseB	b3337//b3785//
sspB	b1200//b2284//
ssrS	b4466//b1560//b1195//
sucD	b1391//b1153//b1679//b4207//b1633//b1003//b3512//b4254//b2682//b1264//b4302//b3255//b3224//
sufS	b2652//b3624//b2302//b1674//b3654//b0721//
tatA	b1449//b0616//
tdcG	b3693//b1832//b3799//b2032//b1746//b1468//b3395//
tdh	b4287//b0704//b3314//b2109//b1154//b0784//
tdk	b2309//b1204//
thrC	b0823//b0757//b3741//
thrW	b2002//b2851//b4240//b1172//
tnaC	b3803//b1879//b2544//
tolC	b3013//b2893//b3324//efeU//
tolR	b4249//b2674//b3361//
treC	b1587//b3455//
trmI	b2319//b1823//
trpL	b0505//b4104//b2457//b0799//b0588//
truB	b2879//b4443//
truD	b0588//b0003//b0554//
trxA	b2754//b3603//
trxB	b4034//b3930//
tyrA	b3993//b4539//
tyrB	b2838//b4443//b3337//
tyrU	b1633//b1724//b1864//b0186//b2998//
upp	b4330//b2939//b1395//b3802//b3752//
uraA	b2194//b3021//b0660//
usg	b1300//arpB//
valV	b3323//b0974//b1298//
visC	b3637//b1011//b0590//b3517//
waaU	b3630//b0635//b2852//b3314//b2230//b3346//b2702//b0736//b3377//b1292//b2652//
wbbL	b3417//b1943//b4081//b0406//b1745//b2907//b3985//b1467//b3658//b1970//b4151//b0087//
wcaE	b1950//b4451//
wcaL	b3645//b2450//b4052//b0431//b1929//
wzxE	b0365//b3784//
xerD	b2702//b1944//
xylA	b3723//b1140//
yaaW	b3740//b4348//
yadM	b3944//b2525//
yaeB	b4383//b3324//
yaeI	b1888//b2893//
yafZ	b3078//b2748//
yajG	b4135//b4151//b3224//b4592//
ybaN	yliL//b3611//b4471//b0710//b2354//
ybbC	b3479//b1081//
ybbW	b4154//b2683//b0872//b0596//b0498//
ybcO	b4032//b3627//
ybdD	b1848//b4314//b0062//b1482//b0972//b3723//b0428//b3123//
ybeA	b2946//b1307//b1350//b1972//b3742//b2464//
ybeZ	b2354//b3540//
ybfC	b3982//b3305//
ybgC	b3918//b1444//
ybgJ	b0199//b1312//
ybgT	b2530//b2679//b2728//b3514//
ybhC	b1883//b2041//b0972//b3619//
ybiC	b2205//b1747//b3314//b3998//b2141//b1779//b3200//b2137//b1848//b0252//b1504//b1673//b2992//b0198//
ybiH	b3240//b3191//
ybiX	b0983//b2262//b2253//b1485//b0799//b2878//b0487//b3629//b3736//b2498//b1409//b3631//b4126//b1141//b2851//
ybjC	b1751//b1843//
ycbS	b0595//b2904//
ycbT	b2662//b3958//
ycbZ	b2855//b3562//
yccB	b1503//b1503//b0505//b0153//b2751//b2960//b0082//b4330//b1407//b0710//
yccJ	b1175//b1925//
yccM	b0863//b3898//b3805//
yccW	b3013//b2464//b2706//
ycdZ	b4188//b1062//
yceD	b3522//b3079//
yceG	b4565//b2914//b3487//
ycfM	b4557//b0727//b2026//
ycgM	b1900//b4328//b2026//
ychS	b3730//b1079//b0895//b0498//b1137//b2527//b4302//
yciC	b2096//b2886//
yciH	b1776//b1823//
ycjT	b3870//b3167//
ycjV	b1007//b0632//b4378//
ydaU	b1642//b1698//
ydaV	b0013//b0432//
ydaW	b1480//b1912//
ydcQ	b3870//b2663//
ydcW	b2053//b0436//
yddB	b1560//b2762//
ydeT	b1300//ybfG//b4128//
ydeU	b3416//b3417//
ydfE	b3069//b1226//b1166//
ydfV	b0342//b2464//
ydhS	b2202//b1349//
ydiH	b2455//b2704//
ydiR	b0783//b3186//
ydjL	b1342//b0320//b1476//b0862//
yeaC	b1263//b2881//b4352//
yeaK	b3072//b2677//b3614//
yeaZ	b4109//b3294//b2443//
yebB	b1172//b1006//
yebC	b1006//b1491//b3597//b3224//b1452//b4288//b4460//
yebF	b2241//b3936//
yebG	b1478//b3300//b1175//b1245//b0347//b4154//b3619//b2418//b4104//b4071//b0738//b3705//b2339//b2619//b1580//
yebR	b0710//b2752//b1156//
yebT	b1332//b3308//
yedF	b2818//b3312//
yedI	b4189//b2400//
yedL	b0231//b2365//b1530//b3400//b2744//
yedZ	b2500//b2038//b0195//
yeeE	b0983//b2652//b0831//b4222//b2313//b3956//b4315//b1390//b0750//b1394//b0113//b3224//b2752//b1518//b4317//pawZ//b3298//b3739//b0939//b2094//b2025//b1944//b2253//
yeeF	b1930//b1485//b1807//b2341//b3433//b3802//b1633//b2288//b2041//
yehM	b3123//b2140//
yehP	b1918//b2147//b3098//b3302//b3072//b3289//b3212//b2196//b0594//b2914//b3941//b3300//
yehU	b3927//b2531//
yeiS	b2424//b0342//
yejK	b3005//b0137//b1611//b1287//
yfaA	b4126//b2143//
yfaE	b0164//b3005//b2029//
yfaX	b2280//b4348//b0071//
yfaY	b1745//b0313//
yfaZ	b3236//b3786//
yfbM	b2242//b0245//
yfbN	b1531//b2080//
yfcM	b3926//b0764//
yfcP	b3100//b3320//b0513//b4067//b1517//b0366//
yfcV	b3476//b0513//
yffS	b3318//b0642//b1600//b2800//b0695//b2449//b3193//b1048//
yfgM	b0851//b1265//b1257//b1199//b3613//b3511//b0729//
yfjG	b3953//b3704//
ygaF	b0473//b1906//b1009//b1486//b1516//b2400//b1617//b3184//b0182//b2040//b1504//
ygbM	b1745//b1252//b3240//b0911//
ygcI	b2113//b4048//b2222//b2318//
ygcO	b1612//b0707//
ygeA	b1083//b1486//b1044//b0973//b3964//b0244//
ygeN	b2461//b3958//b2055//
ygfB	b1901//b1264//b1350//
ygfM	b1682//b0152//b3158//b2448//b4072//b4380//b0186//b3186//b2941//b3580//b1576//
ygfT	b4186//b0343//
ygfU	b2676//b0811//b0810//
yggF	b1517//b1739//b0854//
yghJ	b4369//b1407//b1348//
yghZ	b3992//b0759//
ygiQ	b0795//b3343//b3690//
ygiT	b1709//b1560//
ygjH	b4027//b3596//b1038//
ygjJ	b2250//b0805//b2925//
ygjK	b1851//b3897//
yhaB	b2818//b4459//
yhaO	b4270//b1736//
yhaV	b3507//b3130//
yhbE	b0809//b2737//
yhbJ	b0854//b4288//
yhbU	b3390//b1176//
yhbV	b3739//b3430//b4593//b1194//b1150//b1552//
yhbY	b2447//b1075//b1904//b1945//b0051//b2019//b2198//b0013//b3742//b3186//b0778//b4101//b3367//b1851//b4304//b2147//b2451//b3836//b2033//b2946//b2313//b3811//b1123//b4459//b4515//b3956//b2280//b3543//b3536//b1393//b0977//b0486//b1147//b4096//b2825//b2387//b2020//b4382//b3958//b1817//b0975//b3117//b3507//b3377//b4259//b2240//b2526//b3575//b0637//b3222//b2853//b1843//b2933//b1203//b1588//b1037//b2240//b1891//b0590//b3208//b1080//b0856//b3024//b3784//
yhcH	b1294//b2287//b3875//b3312//b1487//b2455//
yheL	b4053//b1048//b1673//b0980//
yheO	b1576//b3615//b2737//b1476//b1849//b3926//b3422//b2867//b2497//
yheS	b1587//b2675//
yhfU	b4027//b1757//
yhiI	b4618//b3345//
yhiM	b0653//b0871//b4015//b4231//b2918//b0592//b2930//b1204//b2948//b3623//b0973//b2463//b3870//b2948//b3229//b2723//
yhjE	b3962//b0014//b2864//b1340//b4317//b0344//b1120//b4100//b1888//b0195//b1444//b2573//b1955//b3707//b0734//b2135//b0026//b2104//b4329//b4470//b3021//b1673//b2038//b4279//b0233//b4052//b3728//b3185//b2665//b0872//b1755//b3614//b2142//b0115//b0522//b0921//b4289//b1844//
yiaB	b1125//b3515//
yiaK	b3491//b2488//
yibD	b2013//b3796//
yibI	b1953//b2853//
yibJ	b3983//b4259//
yibN	b2123//b4469//b1177//b4311//
yicE	b0334//b2052//
yidP	b0025//b1474//
yidZ	b2033//b0861//
yieK	b2879//b4237//
yigB	b2684//b2279//b4269//b3457//b1630//b2423//b1563//b2026//b0734//b0733//b1224//b0112//b0082//b0757//b2705//b0091//b3705//b4128//
yigL	b0872//b0369//
yigZ	b3265//b0071//b2421//b1146//b1580//b3189//b1438//b2888//b1600//b2762//b1282//b0004//
yijD	wbbL//b1744//
yijF	b4618//b1937//b3116//
yjbR	b0864//b3565//
yjbS	b3617//b3959//
yjcH	b3362//b3897//b1516//
yjdA	b2881//b1104//b3736//arpB//b1991//b3165//b3136//b3334//b0903//b1204//b3796//b4076//b0379//b0593//b3846//b2972//b2598//b3671//b1490//b1184//b0077//b2719//b0854//b0351//b1392//b4233//b3265//b4291//
yjdJ	b1452//b1600//b1215//b2867//
yjdO	b1924//b0421//
yjeO	b1729//b2053//
yjfK	b1137//b3605//
yjfO	b1307//b0583//b3239//
yjfY	b1881//b1560//
yjgI	b4231//b3735//
yjgZ	b1252//b3615//b2123//b3810//
yjhC	b2235//b0872//
yjhX	b2528//b0365//
yjiH	b0231//b0429//b1238//
yjiM	b4526//b2137//
yjiX	b3426//b1729//
yjjI	b2044//b3330//b0945//b2146//b1797//b3100//b2886//b0990//b0509//b4414//
yjjN	b0523//b4142//b1137//b1891//b1526//b3344//b2765//b2422//b3513//b4598//
yjjV	b3236//b1348//
ykfI	b0982//b3012//b3390//b0695//b4100//b0042//b2601//b2730//
ykgB	b0734//b4464//
ykgF	b2992//b1552//
ylbF	yliL//b3956//
yliI	b3736//b2091//
ymdA	b2013//b1922//b1760//b4470//b2264//b1074//b1426//b1281//b1851//b3636//b1761//b4072//b0722//b0584//b4469//b3345//b2486//b1777//b1012//b3346//b2278//b1444//b1449//b0572//b2544//b1361//b0164//b0940//b0772//
ymfE	b3736//b2255//
ymfR	b4353//b1939//
ymfS	b2002//b2199//b3684//b1750//b1392//b3378//
ymfT	b0195//b0795//b2883//b2482//b2878//b3598//b1751//
ymgC	b2712//b3305//b1037//b2368//
ymgI	b1716//b0091//b4464//
ynaJ	b4330//b0138//b3812//b1062//b2050//b3138//b3191//b3301//
ynbB	b3605//b3825//b4189//b0347//b3229//b3618//
ynbC	b1141//b2739//
yncB	b2883//b2281//b3595//b4270//b2013//b1485//b1351//b2094//
yncE	b1298//b3306//
yncK	b3395//b2242//b2997//b4279//b1784//b1287//b2738//
yneJ	b0983//b2202//
yneK	b0307//b0652//
yneL	b0013//b3930//b3305//b4245//b1941//b3255//b1174//b0026//b0855//
ynfH	b3810//b0637//b3311//b1238//b1150//b4383//b3022//
ynjD	b2908//b0575//b1156//
ynjE	b4156//b2185//b4202//b1864//b4013//
ynjH	b3221//b3159//b0707//b1745//b4070//
yoaD	b3476//b3749//b2029//
yoaG	ecpE//b1018//
yobA	b1554//b0734//
yobB	b2825//b3956//b3225//
yobF	b0063//b0115//
yodA	b0978//b0313//b2440//
yodD	b0597//b3322//b1154//b2994//b2035//b3026//b1316//b4131//b2744//
yoeB	b2451//b3031//
yohC	b4054//b2013//
yohF	b0088//b0108//b2318//b3542//b3475//b1717//b1840//
yohK	b4280//b0430//
ypeC	b1946//b0356//
yphA	b2080//b0908//
yphB	b3918//b1698//
ypjI	b1294//b1189//
yqeC	b2487//b3734//b1126//b4032//
yqeK	b4308//b2447//b1578//b3525//b4207//b1817//b3997//
yqgB	b3628//b3656//b4151//b1011//b4367//b0829//b0616//b0232//b4160//b2864//b4057//b4478//b1083//b2004//b0955//b0723//b3964//b1074//b2308//b4353//b3520//b2095//b2572//b1366//
yqgD	b2025//b0234//
yqgF	b0895//b3983//
yqhG	ygeN//b1564//b3555//
yqiA	b1487//b3686//
yrbA	b1851//b2661//b4127//b0941//b3812//
yrbC	b0923//b3779//
yrbF	b2972//b3366//b2092//
yrbK	b1476//b3596//b3390//b1761//
yrhA	b0871//b0253//
ysaC	b3255//b1098//b2677//b2736//b0184//b2459//b3100//b3797//b2004//b3541//b1361//b3997//
ytfP	b0758//b0003//
ytfT	b1890//b1167//b1617//b0152//b4314//b2976//b3520//b1083//
ythA	b4380//b4621//
ytjA	b1300//b2037//b1748//b3809//b3623//b4269//b3861//b4233//b0652//b4033//b0148//b4466//b2849//b3533//b1153//b3690//b2444//b0961//b2719//b2216//b2720//b3327//b3265//b1531//b2017//b3979//b2894//b2461//b3078//
zntR	b1305//b4186//
