# Turned to bnumbers using /Users/Daniela/Documents/CCG/GU_art_2/coexpression/scripts/gene_name_to_bnumber.pl on Fri Jun  1 12:06:12 2018 from /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/general_regulons.txt using /Users/Daniela/Documents/PhD/Codigos/2016_2/GU_assembly/mesh/gene_links.txt
# From /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/scripts/create_datasets.pl on Mon May 14 18:28:36 2018
# Input = /Users/Daniela/Documents/CCG/datasets/TRN/tf_gene.txt
# /Users/Daniela/Documents/PhD/Codigos/2016_2/GU_assembly/mesh/TF_active.txt
# /Users/Daniela/Documents/PhD/Codigos/2016_2/GU_assembly/mesh/TF_inactive.txt
#GU name	Genes
AccB	b3255//b3256//
FlhDC	b2201//b2200//b2199//b2198//b2197//b2196//b2195//b2194//b1072//b1073//b1074//b1075//b1076//b1077//b1078//b1079//b1080//b1081//b1082//b1083//b1071//b1070//b1879//b1880//b1878//b1922//b1924//b1937//b1938//b1939//b1940//b1941//b1942//b1943//b1944//b1945//b1946//b1947//b1948//b1949//b1950//b1925//b1926//b1921//b2241//b2242//b2243//b0655//b0654//b0653//b0652//b2713//b2712//b3236//b2149//b2150//b2148//b2206//b2203//b2202//b2207//b2208//b2205//b2204//b4070//b4071//b4072//b4073//b4074//b4075//b4076//b3525//b2826//b2825//b2823//b2822//sroC//b1920//b1194//b1904//b2737//b2824//
FliZ	b1042//b1041//b1043//b1040//b1039//b1038//b1037//b1891//b1892//b1493//b1492//b3512//gadF//b3510//b3509//b3513//b3514//b2127//b4376//b1285//b3508//
FucR	b2800//b2802//b2803//b2799//b2801//b2805//b2804//
Fur	b0451//b0928//b2155//b0240//b0432//b0431//b0430//b0429//b0428//b0596//b0595//b0593//b0583//b0594//b0586//b0597//b0591//b3006//b3005//b4291//b4290//b4289//b4288//b4287//b4293//b4292//b3408//b3409//b3410//b0584//b0592//b0588//b0590//b0587//b0589//b0585//b0150//b0153//b0151//b0152//b1102//b4367//b0805//b1891//b1892//b1334//b1905//b4122//b1611//b0683//b3124//b3126//b3127//b3125//b1761//b0167//b0450//b3212//b3213//b3214//b2029//b0755//b2579//b3324//b3325//b3326//b3327//b3328//b3329//b3330//b3331//b3332//b3333//b3334//b3335//b2552//b1732//b3942//b0116//b4019//b3938//b2392//b1821//b1988//b1109//b1548//b2675//b2676//b2673//b2674//b0929//b1243//b1244//b1245//b1246//b1247//b1658//b1062//b2106//b2107//b3123//b2741//b4451//b0723//b0724//b0721//b0722//b3908//b4063//b4062//b0726//b0727//b0728//b0729//b1684//b1683//b1682//b1681//b1679//b1680//b1546//b1252//b4511//b1547//b2671//b3441//b4567//b3070//b1973//b1852//
GadE	b0432//b0431//b0430//b0429//b0428//b0180//b1923//b1493//b1492//b3512//gadF//b3515//b3516//b3212//b3213//b3214//b2029//b3510//b3509//b3511//b0181//b0179//b0889//b3513//b3514//b4177//b1951//b0178//b3508//
GadE-RcsB	b4115//b3800//b4131//b4132//b3507//b3517//b3516//b3506//b3491//
GadW	b3507//b3517//b1493//b1492//b3512//gadF//b3515//b3516//b4452//b3510//b3509//b3513//b3514//b3506//b3508//
GadX	b0451//b0674//b3966//b4131//b4132//b3507//b3517//b1493//b1492//b3512//gadF//b3515//b3516//b4452//b0450//b3510//b3509//b3511//b1237//b0439//b3513//b3514//b3967//b2741//b3506//b1333//b0485//b0486//b3508//
GalR	b0759//b0757//b0756//b2943//b2837//b2151//b0758//b2149//b2150//b2148//
GalS	b0759//b0757//b0756//b2943//b2837//b2151//b0758//b2149//b2150//b2148//
GatR	b2094//b2093//b2092//b2091//b2096//b2095//
GcvA	b2808//b4443//b2904//b2903//b2905//
GlcC	b2975//b2976//b2980//b2979//b4468//b4467//b2977//
GlpR	b2241//b2242//b2243//b3426//b3927//b3926//b2239//b2240//b3925//
GlrR	b4441//b2573//b2572//b2571//b2570//
GntR	b1850//b1851//b3437//b3415//b4476//b3413//b4267//b4268//b4266//b4264//b4265//b3414//
GutM	b2706//b2708//b2702//b2704//b2705//b2703//b2707//
GutR	b2706//b2708//b2702//b2704//b2705//b2703//b2707//
HU	b0759//b0757//b0756//b0758//b4439//b3161//b0688//b0687//b1907//
HcaR	b2541//b2540//b2542//b2538//b2539//b2537//
HdfR	b1891//b1892//b3212//b3213//b3214//
HigA	b3082//b3083//
HigB-HigA	b3082//b3083//
HipAB	b1507//b1508//b2783//b2782//b2784//
HipB	b3081//b1507//b1508//b2783//b2782//b2784//
HyfR	b2492//b2481//b2482//b2483//b2484//b2485//b2486//b2487//b2488//b2489//b2490//b2491//
HypT	b0733//b0734//b2762//b4291//b4290//b4289//b4288//b4287//b3939//b0198//b3940//b0199//b0197//
IclR	b4015//b4014//b4016//b4018//
IdnR	b3437//b4476//b4267//b4268//b4266//b4264//b4265//
IlvY	b3774//b3773//
IscR	b0156//b0972//b0973//b0974//b0975//b0976//b0977//b2528//b2531//b2530//b2529//b2206//b2203//b2202//b2207//b2208//b2205//b2204//b3414//b2675//b2676//b2673//b2674//b2630//b2631//b1684//b1683//b1682//b1681//b1679//b1680//b1706//
KdgR	b1850//b1851//
KdpE	b0698//b0697//b0696//b4513//
LacI	b0342//b0343//b0344//
LeuO	b3721//b3722//b3723//b4366//b4133//b2755//b2754//b2760//b2759//b2758//b2757//b2756//b1954//b0074//b0073//b0072//b0071//b0075//b0076//b4365//
LexA	b1741//b0092//b0231//b3645//b4044//b0799//b1061//b0226//b4613//b3066//b0094//b0084//b0890//b0083//b0093//b0089//b0095//b4415//b3558//b4043//b0096//molR_1//b0087//b0091//b0088//b0085//b0086//b0090//b0708//b0060//b2821//b2699//b2820//b2819//b2616//b2698//b3067//b3065//b1861//b1860//b2009//b4059//b0958//b4347//b4618//b1184//b1183//b4058//b0779//b1913//b3813//b1914//b0232//b0233//b0234//b0225//b0685//b1728//b1848//
LldR	b3605//b3603//b3604//
LrhA	b4313//b1891//b1892//b2289//
LsrR	b1513//b1516//b1514//b1515//b1517//b1518//b1511//b1512//b1519//
LysR	b2838//b2839//
MalI	b1620//b1621//b1622//
MalT	b4036//b4034//b4033//b4032//b4035//b4037//b3417//b3416//b3571//b0403//
MarA	b1276//b0463//b0462//b0762//b3507//b0447//b3924//b1611//b3510//b3509//b2237//b1531//b1532//b1530//b4439//b2159//b0851//b0578//b0871//b0950//b0951//b4177//b1014//b0852//b4396//b3506//b3908//b3035//b3625//b3624//b0850//b0853//b3036//b3037//b3038//b3508//b1452//b1852//
MarR	b1531//b1532//b1530//
MatA	b0293//b0294//b1891//b1892//b1922//b1923//b1921//b1920//
MazE	b2783//b2782//b2781//
MazE-MazF	b2783//b2782//b2781//
McbR	b0806//b1257//b1258//b1259//
MelR	b4119//b4120//b4118//
MetJ	b0605//b0606//b2153//b4013//b3939//b3008//b3829//b3941//b0198//b2942//b3940//b0199//b0197//b3828//b2152//
MetR	b2551//b2552//b3829//b4019//b3828//
MhpR	b0347//b0348//b0349//b0350//b0352//b0351//
Mlc	b2417//b3418//b1817//b1818//b1819//b1594//b1101//b2415//b2416//b1593//
MlrA	b4133//b1040//b1039//b1038//b1037//b3190//b3183//b3186//b3185//b3184//
MngR	b0731//b0732//b0730//
MntR	b0812//b2392//b1821//b4705//b4416//
ModE	b2201//b2200//b2199//b2198//b2197//b2196//b2195//b2194//b4382//b4383//b4381//b4384//b0894//b0895//b0896//b2725//b2724//b2723//b2722//b2721//b2720//b2719//b2718//b2717//b0781//b0782//b0783//b0784//b0785//b0763//b0764//b0765//b2206//b2203//b2202//b2207//b2208//b2205//b2204//b1221//b1222//b1243//b1244//b1245//b1246//b1247//
MprA	b0463//b0462//b2685//b2686//b2684//b0553//
MqsA	b1040//b1039//b1038//b1037//b0880//b3021//b3022//b2741//
MraZ	b0092//b0094//b0084//b0083//b0093//b0089//b0095//b0096//b3742//b0087//b0081//b0091//b0088//b0085//b0086//b0090//b0082//
MtlR	b3599//b3600//b3601//
MurR	b2429//b2428//b2427//
Nac	b3743//b0337//b0336//b1384//b2661//b2663//b2662//b1761//b3212//b3213//b3214//b3742//b3741//b1988//b2393//b1444//b2913//b1440//b1441//b1442//b1443//
NadR	b0750//b2574//b0931//b0751//
NagC	b1736//b1738//b1737//b1734//b1733//b1735//b0681//b4397//b4398//b4399//b4400//b2417//b1061//b3408//b3409//b3410//b4312//b2943//b3729//b3730//b1817//b1818//b1819//b0677//b0678//b0676//b0679//b4311//b4310//b4309//b2415//b2416//b0675//b0682//b1497//b1498//b1501//
NanR	b4312//b3225//b4311//b3223//b3222//b4310//b4309//b3224//b3221//b4279//b4280//
NarL	b1241//b4139//b0034//b2201//b2200//b2199//b2198//b2197//b2196//b2195//b2194//b0618//b0617//b0616//b0615//b0613//b0614//b0886//b0887//b3368//b4138//b4123//b4124//b4125//b0894//b0895//b0896//b1591//b0620//b0619//b4079//b1474//b1475//b1476//b0904//b4154//b4153//b4152//b4151//b4122//b0873//b0872//b0972//b0973//b0974//b0975//b0976//b0977//b2996//b2995//b2994//b2993//b2992//b2991//b2990//b2997//b0827//b0826//b2206//b2203//b2202//b2207//b2208//b2205//b2204//b1224//b1225//b1227//b1226//b1223//b3476//b3477//b3478//b3479//b3480//b3481//b3365//b3367//b3366//b2710//b2711//b4070//b4071//b4072//b4073//b4074//b4075//b4076//b2288//b2287//b2286//b2285//b2284//b2283//b2282//b2281//b2280//b2279//b2278//b2277//b2276//b1335//b1256//b0903//b0997//b0996//b0998//b4040//b4039//b1501//b1669//b1670//b1673//b1672//b1671//b1674//b1797//b1587//b1588//b1589//b1590//b1796//b4209//
NarP	b2201//b2200//b2199//b2198//b2197//b2196//b2195//b2194//b3368//b4079//b1474//b1475//b1476//b0873//b0872//b0972//b0973//b0974//b0975//b0976//b0977//b2206//b2203//b2202//b2207//b2208//b2205//b2204//b3365//b3367//b3366//b2710//b2711//b4070//b4071//b4072//b4073//b4074//b4075//b4076//b1501//b1669//b1670//b1673//b1672//b1671//b1674//b1797//b1796//b4209//
NemR	b1651//b1650//b1649//
NhaR	b0019//b0020//b1482//b1024//b1023//b1022//b1021//
NikR	b3476//b3477//b3478//b3479//b3480//b3481//
NimR	b1790//b1791//
NorR	b2709//b2710//b2711//
NrdR	b2234//b2235//b4238//b2675//b2676//b4237//b2673//b2674//b2236//
NsrR	b0114//b0115//b2617//b4249//b2143//b0207//b2364//b1385//b1384//b2731//b1922//b1921//b1654//b0873//b0872//b2552//b2725//b2724//b2723//b2722//b2721//b2720//b2719//b2718//b2717//b2726//b2727//b2728//b2729//b2730//b1712//b1718//b0889//b1655//b0353//b1109//b2709//b4070//b4071//b4072//b4073//b4074//b4075//b4076//b2560//b1715//b1714//b1713//b3784//b3790//b3788//b3789//b3794//b4481//b1716//b1717//b4417//b1656//b1684//b1683//b1682//b1681//b1679//b1680//b2559//b1920//b1429//b1430//b1719//b3364//b3615//b3786//b3787//b3791//b3792//b3793//b3785//b1407//b1781//b1797//b2732//b1796//b4209//
NtrC	b0451//b2310//b1747//b1745//b1748//b1746//b1744//b1987//b1487//b1486//b1485//b1484//b1483//b1488//b3870//b3868//b0811//b0450//b3869//b0810//b0809//b2309//b2307//b2306//b2308//b1988//b3073//b0854//b0855//b0856//b0857//b2784//b2573//b2572//b2571//b2570//b1012//b1011//b1010//b1009//b1008//b1007//b1006//b1783//b1784//b3268//b3269//b3270//b3271//
OmpR	b0435//b1040//b1039//b1038//b1037//b1634//b4411//b2344//b1891//b1892//b4439//b0553//b2215//b0929//b4444//b4445//b1024//b1023//b1022//b1021//b1480//
OxyR	b0605//b0606//b0812//b0604//b4367//b2000//b0683//b4321//b3500//b0849//b0873//b0872//b0475//b4435//b3942//b2392//b0851//b3961//b4458//b0852//b1684//b1683//b1682//b1681//b1679//b1680//b2582//b4637//b4322//b4323//b0850//b0853//b1203//b3518//
PaaX	b1388//b1389//b1390//b1391//b1392//b1393//b1394//b1395//b1396//b1397//b1398//b1399//b1400//b1387//
PdeL	b0315//
PdhR	b0114//b0115//b0432//b0431//b0430//b0429//b0428//b0092//b4291//b4290//b4289//b4288//b4287//b0094//b0084//b0083//b0093//b0089//b0095//b2975//b2976//b2979//b4468//b4467//b2977//b2579//b0154//b0460//b0116//b0096//b0087//b0081//b0091//b0088//b0085//b0086//b0090//b1109//b0113//b0082//b0461//
PepA	b0032//b0033//b4260//
PgrR	b1326//b1323//b1322//b1325//b1321//b1327//b4525//b4673//
PhoB	b4115//b1982//b2916//b1597//b0080//b0575//b0574//b0572//b0573//b0571//b0570//b1850//b1384//b3515//b3516//b1782//b0929//b4106//b4105//b4104//phnE_2//b4102//b4101//b4100//b4099//b4098//b4097//b4096//b4095//b4094//b4093//b4092//b0383//b0399//b0241//b1020//b1129//b0400//b3724//b2987//b0330//b4030//b0384//b3726//b3725//b3727//b3728//b0397//b0398//b2465//b3452//b3453//b3450//b3451//b3449//b3615//b1540//b1970//b2063//b3521//
PhoP	b0463//b0462//b3359//b0557//b1275//b3227//b2344//b3512//gadF//b3515//b3429//b3432//b3430//b3428//b3431//b3510//b3509//b3511//b0154//b1160//b3571//b3939//b3940//b1826//b4698//b4242//b4702//b0677//b0565//b0622//b1130//b1129//b4005//b4006//b1608//b1609//b1012//b1011//b1010//b1009//b1008//b1007//b1006//b1500//b1641//b3035//b4241//b0841//b1499//b1501//b3036//b3037//b3038//b3508//b4599//b3207//
PrpR	b0331//b0333//b0334//b0335//b0330//
PspF	b1304//b1305//b1306//b1307//b1308//b1303//b4050//
PurR	b0032//b0033//b0337//b0336//b2313//b2904//b2903//b2905//b2553//b2551//b2507//b2508//b1132//b1207//b4177//b1131//b2476//b4005//b0523//b2312//b4006//b0522//b2557//b2499//b2500//b1658//b1062//b0945//b2938//b2937//b2311//
PutA	b1014//b1015//
PuuR	b1297//b1301//b1300//b1298//b1302//b1296//b1299//
QseB	b1891//b1892//b3025//b3026//
RbsR	b1623//b4005//b4006//b3749//b3751//b3750//b3748//b3752//b3753//
RcdA	b1597//b1163//b1040//b1039//b1038//b1037//b0958//b0277//b1536//
RclR	b0304//b0303//b0301//
RcnR	b2106//b2107//b2105//
RcsAB	b1040//b1039//b1038//b1037//b1891//b1892//b1951//b2059//b2058//b2062//b2061//b2060//b4026//b4027//b4028//b4029//
RcsB	b1481//b0094//b0095//b3517//b1493//b1492//b3516//b4452//b3510//b3509//b3511//b0891//b1283//b1482//b0892//b2573//b4431//b2572//b2571//b2570//b1500//b1480//b1499//b1501//b3508//
RcsB-BglJ	b3721//b3722//b3723//b0076//molR_1//b3188//b1877//b3027//b3680//b0392//b1408//b1409//b1410//b1411//b1762//b3013//
RelB	b1562//b1564//b1563//
RelB-RelE	b1562//b1564//b1563//
RhaR	b3906//b3905//
RhaS	b3903//b3904//b3902//b3906//b3905//b3907//
Rob	b1276//b0463//b0462//b0762//b3800//b1611//b2237//b0819//b1531//b1532//b1530//b4439//b2558//b2159//b0851//b0578//b0852//b4396//b3908//b3035//b0850//b0853//b3036//b3037//b3038//b1852//
RstA	b1597//b1040//b1039//b1038//b1037//b1224//b1225//b1227//b1226//b0929//
RtcR	b4475//b3421//
RutR	b0032//b0033//b0592//b3515//b3516//b1651//b1650//b1649//b1285//b1012//b1011//b1010//b1009//b1008//b1007//b1006//b1013//
SdiA	b0094//b0093//b0095//b3515//b1707//
SgrR	b2379//b0070//b0069//b4577//b4662//sroA//b0068//b0067//b0066//
SlyA	b1182//
SoxR	b1611//b4063//b4062//
SoxS	b1276//b0463//b0462//b0762//b0684//b2895//b3924//b1611//b0683//b2237//b1531//b1532//b1530//b4439//b2159//b0851//b0578//b1377//b4025//b0871//b0950//b0951//b1101//b1277//b0852//b4396//b3908//b4062//b3035//b4637//b3625//b3624//b0850//b0853//b1378//b3036//b3037//b3038//b1973//b1852//
StpA	b3721//b3722//b3723//b2912//b0076//b2911//b2669//
SutR	b3607//b1922//b1921//b1434//b1920//
TdcA	b3118//b3117//b3116//b3115//b3114//b3113//b4471//
TdcR	b3118//b3117//b3116//b3115//b3114//b3113//b4471//
TorR	b3517//b3516//b3510//b3509//b3708//b3709//b3707//b0997//b0996//b0998//b0995//b3508//
TreR	b4240//b4239//
TrpR	b1704//b0388//b0390//b3161//b1260//b1261//b1262//b1263//b1264//b1265//b4393//b0389//
TyrR	b2601//b0754//b0388//b0390//b0112//b0048//b3161//b2600//b4054//b1907//b1323//b0389//
UhpA	b3666//
UidR	b1617//b1616//b1615//b1618//
UlaR	b4193//b4194//b4195//b4196//b4197//b4198//b4192//
UvrY	b4408//b4457//b2687//b3666//b1501//
UxuR	b3094//b4321//b4357//b1617//b1616//b1615//b4322//b4323//b4324//
XapR	b2407//b2406//
XylR	b0064//b3565//b3564//b3566//b3567//b3568//b3569//
YdeO	b0980//b0979//b0978//b4592//b3507//b3512//gadF//b3515//b0972//b0973//b0974//b0975//b0976//b0977//b3513//b3514//b1500//b3506//b3923//b1499//b3922//
YedW	b0575//b0574//b0572//b0573//b0571//b0570//b0432//b0431//b0430//b0429//b0428//b1970//
YefM	b2017//b4539//
YefM-YoeB	b2017//b4539//
YehT	b4354//
YeiL	b2163//
YiaJ	b3580//b3583//b3581//b3582//b3574//b3575//b3576//b3577//b3578//b3579//
YjjQ	b2604//b1891//b1892//b0987//b2215//b0786//b4523//b2605//b2603//b4522//
YpdB	b3547//
YqhC	b3012//b3011//
YqjI	b3070//b3071//
ZntR	b3469//
ZraR	b4002//b4004//b4003//
Zur	b0296//b4506//b1973//b1857//b1859//b1858//
