# Turned to bnumbers using /Users/Daniela/Documents/CCG/GU_art_2/coexpression/scripts/gene_name_to_bnumber.pl on Mon May 14 11:45:59 2018 from /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/regulons_by_conformation.txt using /Users/Daniela/Documents/PhD/Codigos/2016_2/GU_assembly/mesh/gene_links.txt
# From /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/scripts/create_datasets.pl on Wed May  9 11:33:01 2018
# Input = /Users/Daniela/Documents/CCG/datasets/TRN/tf_gene.txt
# /Users/Daniela/Documents/PhD/Codigos/2016_2/GU_assembly/mesh/TF_active.txt
# /Users/Daniela/Documents/PhD/Codigos/2016_2/GU_assembly/mesh/TF_inactive.txt
# /Users/Daniela/Documents/CCG/datasets/RegulonDB/TU_links.txt
#GU name	Genes
Ada-Methylated	b2213//b4187//b2068//b2212//
ChbR-Monoacetylchitobiose-6P	b1736//b1738//b1737//b1734//b1733//b1735//
CpxR-Phosphorylated	b2470//b0754//b3057//b2079//b2078//b0177//b2617//b1888//b1887//b3911//b3912//b1042//b1041//b1043//b1040//b1039//b1038//b1037//b4438//b0161//b1535//b0184//b3860//b1016//efeU_2//b0180//b1902//b0460//b1113//b0181//b0182//b0179//b1531//b1532//b1530//b2074//b2075//b2076//b2077//b1890//b1889//b4159//b3096//b2215//b0929//b3363//b0441//b4160//b3859//b0183//b2573//b3461//b4431//b2572//b2571//b2570//b0377//b0178//b4392//b1743//b0461//b4355//b2580//b0378//b0970//b1846//b3688//b2666//b3095//
CreB-Phosphorylated	b4397//b4398//b4399//b4400//b4034//b4033//b4032//b2464//b2465//
CueR-Ag	b0484//b0123//b0781//b0782//b0783//b0784//b0785//
CueR-Cu+	b0484//b0123//b0781//b0782//b0783//b0784//b0785//
CuerR-Au	b0484//b0123//b0781//b0782//b0783//b0784//b0785//
CusR-Pasp	b0575//b0574//b0572//b0573//b0571//b0570//b0432//b0431//b0430//b0429//b0428//b1970//
CynR-Cyanate	b0338//b0340//b0339//b0341//
CysB-N-acetyl-L-serine	b1987//b2422//b1275//b2750//b2752//b2762//b2763//b2764//b2414//b2421//b2751//b2425//b2424//b2423//b1535//b1379//b0936//b0933//b0934//b0935//b0937//b0365//b0366//b0367//b0368//b0602//b1287//b2291//b2852//b1810//
CysB-O-acetyl-L-serine	b2290//b1987//b2422//b1275//b2750//b2752//b2762//b2763//b2764//b2414//b2421//b2751//b2425//b2424//b2423//b1535//b1379//b0936//b0933//b0934//b0935//b0937//b0365//b0366//b0367//b0368//b0602//b1287//b2291//b2852//b1810//
DcuR-Phosphorylated	b3528//b4123//b0620//b0619//b4154//b4153//b4152//b4151//b4122//
DnaA-ATP	b1415//b3702//b3701//b2507//b2508//b2234//b2235//b3863//b3700//b3461//b2236//b4670//
DpiA-Pasp	b0564//b0618//b0617//b0616//b0615//b0613//b0614//b0620//b0619//b3093//b3236//
DsdC-D-serine	b2366//b2364//b2365//
EvgA-Phosphorylated	b2470//b2368//b2367//b2369//b2370//b2374//b2373//b1500//b1499//b1501//b2085//yegZ//b2371//b2372//b2375//
FNR-Fe_reduced	b0114//b0115//b2296//b1276//b3265//b3266//b1241//b3072//b1415//b0451//b2957//b4401//b4139//b0928//b3533//b3532//b3530//b3531//b4133//b0039//b0038//b0037//b0036//b0035//b0034//b0040//b2201//b2200//b2199//b2198//b2197//b2196//b2195//b2194//b1883//b1884//b1882//b1881//b0618//b0617//b0616//b0615//b0613//b0614//b0733//b0734//b0886//b0887//b0432//b0431//b0430//b0429//b0428//b3368//b0166//b4138//b4123//b0621//b4124//b4125//b0894//b0895//b0896//b1591//b0620//b0619//b3544//b3543//b3542//b3541//b3540//b2368//b2367//b0586//b4079//b1474//b1475//b1476//b3408//b3409//b3410//b0587//b0585//b2731//b0041//b0042//b0043//b0044//b1334//b4699//b0904//b2492//b4154//b4153//b4152//b4151//b1612//b4122//b1611//b3124//b3126//b3127//b3125//b2904//b2903//b2905//b1761//b0167//b0450//b2241//b2242//b2243//b2239//b2240//b3212//b3213//b3214//b2029//b2579//b0873//b0872//b1210//b1182//b2552//b2481//b2482//b2483//b2484//b2485//b2486//b2487//b2488//b2489//b2490//b2491//b2726//b2727//b2728//b2729//b2730//b1712//b1718//b4326//b1160//b3942//b0116//b3417//b3416//b0168//b0781//b0782//b0783//b0784//b0785//b0827//b0826//b1988//b2206//b2203//b2202//b2207//b2208//b2205//b2204//b1224//b1225//b1227//b1226//b1223//b1221//b1222//b1109//b3476//b3477//b3478//b3479//b3480//b3481//b3365//b3367//b3366//b2710//b2711//b4238//b4237//b4070//b4071//b4072//b4073//b4074//b4075//b4076//b2288//b2287//b2286//b2285//b2284//b2283//b2282//b2281//b2280//b2279//b2278//b2277//b2276//b1256//b0814//b2503//b0113//b1127//b0903//b1715//b1714//b1713//b3724//b3493//b1211//b1212//b3726//b3725//b3727//b3728//b2297//b2499//b2500//b1297//b1296//b2608//b3123//b3317//b3320//b3319//b3231//b3313//b2606//b1716//b3315//b3318//b3312//b1717//b3314//b3230//b3321//b2609//b3311//b3316//b0723//b0724//b0721//b0722//b3908//b4063//b4062//b0936//b0933//b0934//b0935//b0937//b0726//b0727//b0728//b0729//b1885//b1886//b3118//b3117//b3116//b3115//b3114//b3113//b4471//b1719//b1324//b2607//b4040//b4039//b2498//b2497//b3091//b3092//b2866//b2867//b2868//b0602//b4511//b1220//b1537//b1669//b1670//b1673//b1672//b1671//b1674//b1904//b2163//b2732//b3518//b1587//b1588//b1589//b1590//b3071//b3830//b4209//b1852//
FhlA-Formate	b4079//b2731//b2492//b2725//b2724//b2723//b2722//b2721//b2720//b2719//b2718//b2717//b2713//b2481//b2482//b2483//b2484//b2485//b2486//b2487//b2488//b2489//b2490//b2491//b2726//b2727//b2728//b2729//b2730//b2712//
FucR-L-fuculose-1-phosphate	b2800//b2802//b2803//b2799//b2801//b2805//b2804//
Fur-Fe2+	b0114//b0115//b0451//b0928//b2155//b0240//b0432//b0431//b0430//b0429//b0428//b0166//b4123//b0596//b0595//b0593//b0583//b0594//b0586//b0597//b0591//b3006//b3005//b4291//b4290//b4289//b4288//b4287//b4293//b4292//b3408//b3409//b3410//b0584//b0592//b0588//b0590//b0587//b0589//b0585//b0150//b0153//b0151//b0152//b1102//b4367//b0805//b0684//b1891//b1892//b1334//b1905//b1612//b4122//b1611//b0683//b3124//b3126//b3127//b3125//b1761//b0167//b0450//b3212//b3213//b3214//b2029//b0755//b2579//b3324//b3325//b3326//b3327//b3328//b3329//b3330//b3331//b3332//b3333//b3334//b3335//b2552//b1732//b3942//b0116//b0168//b4019//b3938//b2392//b1821//b1988//b1109//b2742//b1548//b2675//b2676//b2673//b2674//b0929//b1243//b1244//b1245//b1246//b1247//b0113//b1658//b1062//b2106//b2107//b3123//b2741//b4451//b0723//b0724//b0721//b0722//b3908//b4063//b4062//b0726//b0727//b0728//b0729//b1684//b1683//b1682//b1681//b1679//b1680//b1546//b1252//b4637//b4511//b1547//b2671//b3441//b4567//b3070//b1973//b1852//
Fur-Mn2+	b0114//b0115//b0451//b0928//b2155//b0240//b0432//b0431//b0430//b0429//b0428//b0166//b4123//b0596//b0595//b0593//b0583//b0594//b0586//b0597//b0591//b3006//b3005//b4291//b4290//b4289//b4288//b4287//b4293//b4292//b3408//b3409//b3410//b0584//b0592//b0588//b0590//b0587//b0589//b0585//b0150//b0153//b0151//b0152//b1102//b4367//b0805//b0684//b1891//b1892//b1334//b1905//b1612//b4122//b1611//b0683//b3124//b3126//b3127//b3125//b1761//b0167//b0450//b3212//b3213//b3214//b2029//b0755//b2579//b3324//b3325//b3326//b3327//b3328//b3329//b3330//b3331//b3332//b3333//b3334//b3335//b2552//b1732//b3942//b0116//b0168//b4019//b3938//b2392//b1821//b1988//b1109//b2742//b1548//b2675//b2676//b2673//b2674//b0929//b1243//b1244//b1245//b1246//b1247//b0113//b1658//b1062//b2106//b2107//b3123//b2741//b4451//b0723//b0724//b0721//b0722//b3908//b4063//b4062//b0726//b0727//b0728//b0729//b1684//b1683//b1682//b1681//b1679//b1680//b1546//b1252//b4637//b4511//b1547//b2671//b3441//b4567//b3070//b1973//b1852//
GlcC-Acetate	b2975//b2976//b2980//b2979//b4468//b4467//b2977//
GlcC-Glycolate	b2975//b2976//b2980//b2979//b4468//b4467//b2977//
GlrR-Pasp56	b4441//
IclR-pyruvate	b4015//b4014//b4016//b4018//
IdnR-5-ketogluconate	b3437//b3438//b4476//b4267//b4268//b4266//b4264//b4265//
IdnR-Idonate	b3437//b3438//b4476//b4267//b4268//b4266//b4264//b4265//
IlvY-2-acetolactate	b3774//b3773//
IlvY-Alfa-acetohydroxybutirate	b3774//b3773//
IscR-2Fe	b2201//b2200//b2199//b2198//b2197//b2196//b2195//b2194//b0156//b3413//b0972//b0973//b0974//b0975//b0976//b0977//b2528//b2531//b2530//b2529//b2206//b2203//b2202//b2207//b2208//b2205//b2204//b3414//b2675//b2676//b2673//b2674//b2630//b2631//b1684//b1683//b1682//b1681//b1679//b1680//b1706//
LldR-L-lactate	b3605//b3603//b3604//
Lrp-Leucine	b1241//b4187//b2290//b3853//b3276//b0203//b2923//b0908//b3572//b4131//b4132//b2659//b1189//b1190//b2912//b4314//b4316//b4317//b4313//b4318//b4319//b4320//b4315//b2661//b2663//b2662//b2904//b2903//b2905//b3212//b3213//b3214//b3969//b3757//b4008//b2590//b3510//b3509//b3852//b3277//b0202//b3772//b3771//b3770//ilvG_1//ilvG_2//b0078//b0077//b3766//b3769//b4669//b3617//b1798//b2660//b3454//b3455//b3457//b3460//b3458//b3456//b0889//b2156//b4129//b3418//b4439//b2215//b1243//b1244//b1245//b1246//b1247//b1482//b4376//b3855//b3971//b3759//b3274//b4010//b3272//b2588//b0205//b3854//b3970//b3758//b3275//b4009//b2589//b0204//b3851//b3968//b3756//b3278//b4007//b2591//b0201//b1814//b2913//b0907//b2911//b2669//b3616//b3273//b2163//b2291//b3508//b2211//
LsrR	b1513//b1516//b1514//b1515//b1517//b1518//b1511//b1512//b1519//
MalT-ADP-Maltotriose	b4036//b4034//b4033//b4032//b4035//b4037//b3417//b3416//b3571//b0403//
MalT-Maltotriose-ATP	b4036//b4034//b4033//b4032//b4035//b4037//b3417//b3416//b3571//b0403//
MelR-Melibiose	b4119//b4120//b4118//
MetJ-S-adenosylmethionine	b0605//b0606//b2153//b4013//b3939//b3008//b3829//b3941//b0198//b2942//b3940//b0199//b0197//b3828//b2152//
MetR-L-homocysteine	b2551//b2552//b3829//b4019//b3828//
MhpR-3-DHPP	b0347//b0348//b0349//b0350//b0352//b0351//
MhpR-3HPP	b0347//b0348//b0349//b0350//b0352//b0351//
MntR-Cd2+	b0812//b2392//b1821//b4705//b4416//
ModE-MoO42-	b2201//b2200//b2199//b2198//b2197//b2196//b2195//b2194//b4382//b4383//b4381//b4384//b0894//b0895//b0896//b2725//b2724//b2723//b2722//b2721//b2720//b2719//b2718//b2717//b0781//b0782//b0783//b0784//b0785//b0763//b0764//b0765//b2206//b2203//b2202//b2207//b2208//b2205//b2204//b1221//b1222//b1243//b1244//b1245//b1246//b1247//
NarL-Phosphorylated	b1338//b1337//b1336//b1241//b4139//b0034//b2201//b2200//b2199//b2198//b2197//b2196//b2195//b2194//b0618//b0617//b0616//b0615//b0613//b0614//b0886//b0887//b3368//b4138//b4123//b4124//b4125//b0894//b0895//b0896//b1591//b0620//b0619//b4079//b1474//b1475//b1476//b0904//b4154//b4153//b4152//b4151//b4122//b0873//b0872//b0972//b0973//b0974//b0975//b0976//b0977//b2996//b2995//b2994//b2993//b2992//b2991//b2990//b2997//b0827//b0826//b2206//b2203//b2202//b2207//b2208//b2205//b2204//b1224//b1225//b1227//b1226//b1223//b3476//b3477//b3478//b3479//b3480//b3481//b3365//b3367//b3366//b2710//b2711//b4070//b4071//b4072//b4073//b4074//b4075//b4076//b2288//b2287//b2286//b2285//b2284//b2283//b2282//b2281//b2280//b2279//b2278//b2277//b2276//b1335//b0903//b0997//b0996//b0998//b4040//b4039//b1501//b1669//b1670//b1673//b1672//b1671//b1674//b1797//b1587//b1588//b1589//b1590//b1796//b4209//
NarP-Phosphorylated	b2201//b2200//b2199//b2198//b2197//b2196//b2195//b2194//b3368//b4079//b1474//b1475//b1476//b0873//b0872//b0972//b0973//b0974//b0975//b0976//b0977//b2206//b2203//b2202//b2207//b2208//b2205//b2204//b3365//b3367//b3366//b2710//b2711//b4070//b4071//b4072//b4073//b4074//b4075//b4076//b1501//b1669//b1670//b1673//b1672//b1671//b1674//b1797//b1796//b4209//
NhaR-Na+	b0019//b0020//b1482//b1024//b1023//b1022//b1021//
NikR-Cd2+	b3476//b3477//b3478//b3479//b3480//b3481//
NikR-Co2+	b3476//b3477//b3478//b3479//b3480//b3481//
NikR-Cu2+	b3476//b3477//b3478//b3479//b3480//b3481//
NikR-Ni2+	b3476//b3477//b3478//b3479//b3480//b3481//
NikR-Zn2+	b3476//b3477//b3478//b3479//b3480//b3481//
NrdR-ATP	b2234//b2235//b4238//b2675//b2676//b4237//b2673//b2674//b2236//
NrdR-Zn2+	b2234//b2235//b4238//b2675//b2676//b4237//b2673//b2674//b2236//
NrdR-dATP	b2234//b2235//b4238//b2675//b2676//b4237//b2673//b2674//b2236//
NsrR-2Fe	b0114//b0115//b2617//b4249//b2143//b0207//b2364//b1385//b1384//b2731//b1922//b1921//b1654//b0873//b0872//b2552//b2725//b2724//b2723//b2722//b2721//b2720//b2719//b2718//b2717//b2726//b2727//b2728//b2729//b2730//b1712//b1718//b0116//b0889//b1655//b0353//b1109//b2709//b4070//b4071//b4072//b4073//b4074//b4075//b4076//b0113//b2560//b1715//b1714//b1713//b1716//b1717//b4417//b1656//b1684//b1683//b1682//b1681//b1679//b1680//b2559//b1920//b1429//b1430//b1719//b3364//b3615//b1407//b1781//b1797//b2732//b1796//b4209//
PhoB-Phosphorylated	b4115//b1982//b2916//b1597//b0080//b0575//b0574//b0572//b0573//b0571//b0570//b1850//b1851//b1384//b1782//b0929//b4106//b4105//b4104//phnE_2//b4102//b4101//b4100//b4099//b4098//b4097//b4096//b4095//b4094//b4093//b4092//b0383//b0399//b0241//b1020//b1130//b1129//b0400//b3724//b2987//b0330//b4030//b0384//b3726//b3725//b3727//b3728//b0397//b0398//b2464//b2465//b3452//b3453//b3450//b3451//b3449//b3615//b1540//b1970//b2063//b3521//
PhoP-Phosphorylated	b0463//b0462//b3359//b0557//b1275//b3227//b0566//b2344//b3429//b3432//b3430//b3428//b3431//b3510//b3509//b3511//b0154//b1160//b3571//b3939//b3940//b1826//b4698//b4242//b4702//b0677//b0678//b0676//b0565//b0622//b1130//b1129//b4005//b4006//b1608//b1609//b1012//b1011//b1010//b1009//b1008//b1007//b1006//b1500//b1641//b3035//b4241//b0675//b0841//b1499//b1501//b3036//b3037//b3038//b3508//b4599//b3207//
PrpR-2-methylcitrate	b0331//b0333//b0334//b0335//b0330//
PurR-Guanine	b0032//b0033//b0337//b0336//b2313//b2904//b2903//b2905//b2553//b2554//b2551//b2507//b2508//b1132//b1208//b1209//b1207//b4177//b1131//b2476//b4005//b0523//b2312//b4006//b0522//b2557//b2499//b2500//b1658//b1062//b0945//b2938//b2937//b2311//
PurR-Hypoxanthine	b0032//b0033//b0337//b0336//b2313//b2904//b2903//b2905//b2553//b2554//b2551//b2507//b2508//b1132//b1208//b1209//b1207//b4177//b1131//b2476//b4005//b0523//b2312//b4006//b0522//b2557//b2499//b2500//b1658//b1062//b0945//b2938//b2937//b2311//
QseB-Phosphorylated	b1891//b1892//b3025//b3026//
RhaR-L-rhamnose	b3906//b3905//
RhaS-L-rhamnose	b3903//b3904//b3902//b3906//b3905//b3907//
RstA-Phosphorylated	b1597//b1040//b1039//b1038//b1037//b1224//b1225//b1227//b1226//b0929//
SoxR-2Fe_oxydized	b1612//b1611//b4063//b4062//
TorR-Phosphorylated	b3510//b3509//b3708//b3709//b3707//b0997//b0996//b0998//b0995//b3508//
TrpR-Tryptophan	b1704//b0388//b0390//b3161//b1260//b1261//b1262//b1263//b1264//b1265//b4393//b0389//
TyrR-L-tryptophan	b2601//b0754//b0388//b0390//b0112//b0048//b3161//b2600//b4054//b1907//b1323//b0389//b1322//b1321//
TyrR-Phenylalanine	b2601//b0754//b0388//b0390//b0112//b0048//b3161//b2600//b4054//b1907//b1323//b0389//b1322//b1321//
TyrR-Tyrosine	b2601//b0754//b0388//b0390//b0112//b0048//b3161//b2600//b4054//b1907//b1323//b0389//b1322//b1321//
UhpA-Phosphorylated	b3666//
XapR-xanthosine	b2407//b2406//
XylR-Xylose	b3565//b3564//b3566//b3567//b3568//b3569//
ZntR-Cd2+	b3469//
ZntR-Hg	b3469//
ZntR-Zn2+	b3469//
ZraR-Phosphorylated	b4002//b4004//b4003//
Zur-Zn2+	b0296//b4506//b1973//b1857//b1859//b1858//
